Episode 1: Reward = 602.88, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 0.25, Steps = 5, Reward Breakdown -> Delta_x Reward: 1206.88, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 28: Reward = 49.00, Avg Reward (100) = 2419.47, Epsilon = 0.992, Avg Loss = 224.4209, Max Q-Value = 665.76, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 29: Reward = 49.00, Avg Reward (100) = 2334.81, Epsilon = 0.991, Avg Loss = 194.7870, Max Q-Value = 693.35, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 30: Reward = 7771.46, Avg Reward (100) = 2255.99, Epsilon = 0.991, Avg Loss = 199.3280, Max Q-Value = 811.38, Steps = 22, Reward Breakdown -> Delta_x Reward: 9895.36, Border Penalty: 645.83, Obstacle Penalty: 1300.29
Episode 31: Reward = -100.00, Avg Reward (100) = 2439.84, Epsilon = 0.991, Avg Loss = 184.7059, Max Q-Value = 560.74, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 32: Reward = 6475.78, Avg Reward (100) = 2357.91, Epsilon = 0.990, Avg Loss = 316.0373, Max Q-Value = 1204.57, Steps = 24, Reward Breakdown -> Delta_x Reward: 9152.04, Border Penalty: 975.19, Obstacle Penalty: 1341.76
Episode 33: Reward = 9553.68, Avg Reward (100) = 2486.59, Epsilon = 0.990, Avg Loss = 230.2818, Max Q-Value = 1529.44, Steps = 36, Reward Breakdown -> Delta_x Reward: 12788.96, Border Penalty: 974.28, Obstacle Penalty: 1985.32
Episode 34: Reward = -100.00, Avg Reward (100) = 2700.75, Epsilon = 0.990, Avg Loss = 233.9887, Max Q-Value = 799.62, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 35: Reward = 4879.98, Avg Reward (100) = 2618.37, Epsilon = 0.990, Avg Loss = 222.4470, Max Q-Value = 1345.90, Steps = 21, Reward Breakdown -> Delta_x Reward: 6814.95, Border Penalty: 590.47, Obstacle Penalty: 1150.00
Episode 36: Reward = -100.00, Avg Reward (100) = 2682.99, Epsilon = 0.989, Avg Loss = 175.7345, Max Q-Value = 863.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 37: Reward = 2986.27, Avg Reward (100) = 2605.68, Epsilon = 0.989, Avg Loss = 208.3107, Max Q-Value = 1151.10, Steps = 15, Reward Breakdown -> Delta_x Reward: 4878.17, Border Penalty: 483.04, Obstacle Penalty: 900.00
Episode 38: Reward = 11402.52, Avg Reward (100) = 2615.97, Epsilon = 0.989, Avg Loss = 195.9699, Max Q-Value = 1553.96, Steps = 58, Reward Breakdown -> Delta_x Reward: 17391.05, Border Penalty: 2218.17, Obstacle Penalty: 3505.57
Episode 39: Reward = -100.00, Avg Reward (100) = 2847.19, Epsilon = 0.988, Avg Loss = 175.1806, Max Q-Value = 804.14, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 40: Reward = 1726.31, Avg Reward (100) = 2771.62, Epsilon = 0.988, Avg Loss = 179.0580, Max Q-Value = 962.90, Steps = 10, Reward Breakdown -> Delta_x Reward: 2685.31, Border Penalty: 250.00, Obstacle Penalty: 500.00
Episode 41: Reward = -100.00, Avg Reward (100) = 2745.49, Epsilon = 0.988, Avg Loss = 207.4739, Max Q-Value = 775.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 42: Reward = 353.68, Avg Reward (100) = 2676.09, Epsilon = 0.987, Avg Loss = 377.0791, Max Q-Value = 909.89, Steps = 4, Reward Breakdown -> Delta_x Reward: 906.68, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 43: Reward = 49.00, Avg Reward (100) = 2620.79, Epsilon = 0.987, Avg Loss = 233.5607, Max Q-Value = 1166.39, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 44: Reward = -100.00, Avg Reward (100) = 2560.99, Epsilon = 0.987, Avg Loss = 236.8437, Max Q-Value = 1251.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 45: Reward = -100.00, Avg Reward (100) = 2500.51, Epsilon = 0.987, Avg Loss = 271.5126, Max Q-Value = 1299.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 46: Reward = -100.00, Avg Reward (100) = 2442.72, Epsilon = 0.986, Avg Loss = 320.5661, Max Q-Value = 1301.57, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 47: Reward = 5744.82, Avg Reward (100) = 2387.44, Epsilon = 0.986, Avg Loss = 257.7614, Max Q-Value = 1896.23, Steps = 23, Reward Breakdown -> Delta_x Reward: 8128.41, Border Penalty: 725.58, Obstacle Penalty: 1423.95
Episode 48: Reward = 37134.02, Avg Reward (100) = 2458.88, Epsilon = 0.986, Avg Loss = 214.7785, Max Q-Value = 3502.12, Steps = 83, Reward Breakdown -> Delta_x Reward: 44980.16, Border Penalty: 1694.92, Obstacle Penalty: 5855.99
Episode 49: Reward = 1541.05, Avg Reward (100) = 3181.28, Epsilon = 0.985, Avg Loss = 185.6087, Max Q-Value = 1410.17, Steps = 11, Reward Breakdown -> Delta_x Reward: 2501.05, Border Penalty: 200.00, Obstacle Penalty: 550.00
Episode 50: Reward = 3057.88, Avg Reward (100) = 3147.80, Epsilon = 0.985, Avg Loss = 187.2983, Max Q-Value = 1503.33, Steps = 20, Reward Breakdown -> Delta_x Reward: 4826.88, Border Penalty: 550.00, Obstacle Penalty: 1000.00
Episode 51: Reward = 3285.23, Avg Reward (100) = 3146.00, Epsilon = 0.985, Avg Loss = 157.6755, Max Q-Value = 1424.73, Steps = 21, Reward Breakdown -> Delta_x Reward: 5556.75, Border Penalty: 898.52, Obstacle Penalty: 1269.25
Episode 52: Reward = 49.00, Avg Reward (100) = 3148.73, Epsilon = 0.984, Avg Loss = 475.4799, Max Q-Value = 1268.69, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 53: Reward = 2804.64, Avg Reward (100) = 3089.12, Epsilon = 0.984, Avg Loss = 300.9773, Max Q-Value = 1999.09, Steps = 21, Reward Breakdown -> Delta_x Reward: 4997.19, Border Penalty: 650.00, Obstacle Penalty: 1372.55
Episode 54: Reward = -100.00, Avg Reward (100) = 3083.75, Epsilon = 0.984, Avg Loss = 288.4071, Max Q-Value = 1631.23, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 55: Reward = -100.00, Avg Reward (100) = 3024.80, Epsilon = 0.984, Avg Loss = 294.5179, Max Q-Value = 1540.85, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 56: Reward = 502.68, Avg Reward (100) = 2967.98, Epsilon = 0.983, Avg Loss = 261.4010, Max Q-Value = 1769.30, Steps = 5, Reward Breakdown -> Delta_x Reward: 1106.68, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 57: Reward = 347.00, Avg Reward (100) = 2923.96, Epsilon = 0.983, Avg Loss = 234.8055, Max Q-Value = 1573.28, Steps = 4, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 50.00, Obstacle Penalty: 200.00
Episode 58: Reward = 254.68, Avg Reward (100) = 2878.75, Epsilon = 0.983, Avg Loss = 213.0111, Max Q-Value = 1645.99, Steps = 3, Reward Breakdown -> Delta_x Reward: 706.68, Border Penalty: 100.00, Obstacle Penalty: 150.00
Episode 59: Reward = 804.29, Avg Reward (100) = 2833.51, Epsilon = 0.982, Avg Loss = 209.8325, Max Q-Value = 1543.29, Steps = 8, Reward Breakdown -> Delta_x Reward: 1706.68, Border Penalty: 156.84, Obstacle Penalty: 561.18
Episode 60: Reward = -100.00, Avg Reward (100) = 2799.11, Epsilon = 0.982, Avg Loss = 203.6141, Max Q-Value = 1528.81, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 61: Reward = -100.00, Avg Reward (100) = 2750.79, Epsilon = 0.982, Avg Loss = 222.2171, Max Q-Value = 1416.80, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 62: Reward = 49.00, Avg Reward (100) = 2704.06, Epsilon = 0.981, Avg Loss = 570.9932, Max Q-Value = 1452.13, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 63: Reward = 15970.34, Avg Reward (100) = 2661.24, Epsilon = 0.981, Avg Loss = 307.3302, Max Q-Value = 4875.22, Steps = 53, Reward Breakdown -> Delta_x Reward: 20592.06, Border Penalty: 668.46, Obstacle Penalty: 3809.82
Episode 64: Reward = 30413.44, Avg Reward (100) = 2872.49, Epsilon = 0.981, Avg Loss = 243.3924, Max Q-Value = 6959.97, Steps = 64, Reward Breakdown -> Delta_x Reward: 35910.13, Border Penalty: 1238.33, Obstacle Penalty: 3829.50
Episode 65: Reward = 5261.34, Avg Reward (100) = 3302.82, Epsilon = 0.981, Avg Loss = 254.4679, Max Q-Value = 4039.39, Steps = 19, Reward Breakdown -> Delta_x Reward: 7142.10, Border Penalty: 601.96, Obstacle Penalty: 1050.00
Episode 66: Reward = 49.00, Avg Reward (100) = 3332.95, Epsilon = 0.980, Avg Loss = 216.8994, Max Q-Value = 1891.60, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 67: Reward = 1247.20, Avg Reward (100) = 3283.19, Epsilon = 0.980, Avg Loss = 235.0084, Max Q-Value = 2390.67, Steps = 11, Reward Breakdown -> Delta_x Reward: 2407.20, Border Penalty: 400.00, Obstacle Penalty: 550.00
Episode 68: Reward = 1044.05, Avg Reward (100) = 3252.81, Epsilon = 0.980, Avg Loss = 212.9136, Max Q-Value = 2368.16, Steps = 8, Reward Breakdown -> Delta_x Reward: 1901.05, Border Penalty: 250.00, Obstacle Penalty: 400.00
Episode 69: Reward = 51445.55, Avg Reward (100) = 3220.32, Epsilon = 0.979, Avg Loss = 251.5656, Max Q-Value = 6278.31, Steps = 128, Reward Breakdown -> Delta_x Reward: 60540.57, Border Penalty: 2218.88, Obstacle Penalty: 6748.15
Episode 70: Reward = 1047.09, Avg Reward (100) = 3919.24, Epsilon = 0.979, Avg Loss = 200.5085, Max Q-Value = 1822.99, Steps = 10, Reward Breakdown -> Delta_x Reward: 2206.88, Border Penalty: 484.33, Obstacle Penalty: 595.40
Episode 71: Reward = 3534.70, Avg Reward (100) = 3878.21, Epsilon = 0.979, Avg Loss = 231.2778, Max Q-Value = 3397.65, Steps = 19, Reward Breakdown -> Delta_x Reward: 5465.75, Border Penalty: 644.11, Obstacle Penalty: 1109.03
Episode 72: Reward = 403.68, Avg Reward (100) = 3873.37, Epsilon = 0.978, Avg Loss = 538.1872, Max Q-Value = 2483.68, Steps = 4, Reward Breakdown -> Delta_x Reward: 906.68, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 73: Reward = -100.00, Avg Reward (100) = 3825.18, Epsilon = 0.978, Avg Loss = 443.2586, Max Q-Value = 2529.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 74: Reward = 25461.49, Avg Reward (100) = 3771.41, Epsilon = 0.978, Avg Loss = 329.6701, Max Q-Value = 8429.51, Steps = 65, Reward Breakdown -> Delta_x Reward: 30507.15, Border Penalty: 595.73, Obstacle Penalty: 4090.22
Episode 75: Reward = -100.00, Avg Reward (100) = 4064.52, Epsilon = 0.978, Avg Loss = 242.7880, Max Q-Value = 2414.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 76: Reward = 496.00, Avg Reward (100) = 4008.99, Epsilon = 0.977, Avg Loss = 281.7794, Max Q-Value = 2489.07, Steps = 5, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 50.00, Obstacle Penalty: 250.00
Episode 77: Reward = 2970.47, Avg Reward (100) = 3962.77, Epsilon = 0.977, Avg Loss = 268.3500, Max Q-Value = 3994.15, Steps = 21, Reward Breakdown -> Delta_x Reward: 5417.10, Border Penalty: 889.58, Obstacle Penalty: 1444.13
Episode 78: Reward = -100.00, Avg Reward (100) = 3949.88, Epsilon = 0.977, Avg Loss = 165.0076, Max Q-Value = 2340.60, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 79: Reward = -100.00, Avg Reward (100) = 3897.96, Epsilon = 0.976, Avg Loss = 360.5322, Max Q-Value = 2465.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 80: Reward = 49.00, Avg Reward (100) = 3847.35, Epsilon = 0.976, Avg Loss = 362.6157, Max Q-Value = 2456.45, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 81: Reward = -100.00, Avg Reward (100) = 3799.88, Epsilon = 0.976, Avg Loss = 320.8212, Max Q-Value = 2078.16, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 82: Reward = 17607.21, Avg Reward (100) = 3751.73, Epsilon = 0.975, Avg Loss = 466.7092, Max Q-Value = 9450.56, Steps = 48, Reward Breakdown -> Delta_x Reward: 21210.03, Border Penalty: 608.27, Obstacle Penalty: 2644.92
Episode 83: Reward = -100.00, Avg Reward (100) = 3920.70, Epsilon = 0.975, Avg Loss = 604.4204, Max Q-Value = 2418.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 84: Reward = 496.00, Avg Reward (100) = 3872.26, Epsilon = 0.975, Avg Loss = 384.7785, Max Q-Value = 3018.78, Steps = 5, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 50.00, Obstacle Penalty: 250.00
Episode 85: Reward = 23424.55, Avg Reward (100) = 3832.06, Epsilon = 0.975, Avg Loss = 344.2340, Max Q-Value = 8622.10, Steps = 95, Reward Breakdown -> Delta_x Reward: 32780.66, Border Penalty: 3067.52, Obstacle Penalty: 6099.43
Episode 86: Reward = 49.00, Avg Reward (100) = 4062.56, Epsilon = 0.974, Avg Loss = 299.0449, Max Q-Value = 2388.80, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 87: Reward = 1056.22, Avg Reward (100) = 4015.89, Epsilon = 0.974, Avg Loss = 330.9805, Max Q-Value = 3328.39, Steps = 9, Reward Breakdown -> Delta_x Reward: 2006.88, Border Penalty: 297.33, Obstacle Penalty: 550.00
Episode 88: Reward = 347.00, Avg Reward (100) = 3981.87, Epsilon = 0.974, Avg Loss = 317.6468, Max Q-Value = 2969.72, Steps = 4, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 50.00, Obstacle Penalty: 200.00
Episode 89: Reward = -100.00, Avg Reward (100) = 3940.57, Epsilon = 0.973, Avg Loss = 204.5403, Max Q-Value = 2659.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 90: Reward = 1959.86, Avg Reward (100) = 3895.17, Epsilon = 0.973, Avg Loss = 310.8671, Max Q-Value = 4904.49, Steps = 12, Reward Breakdown -> Delta_x Reward: 3299.49, Border Penalty: 307.66, Obstacle Penalty: 840.32
Episode 91: Reward = 347.00, Avg Reward (100) = 3873.66, Epsilon = 0.973, Avg Loss = 324.1978, Max Q-Value = 2687.30, Steps = 4, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 50.00, Obstacle Penalty: 200.00
Episode 92: Reward = 602.88, Avg Reward (100) = 3834.91, Epsilon = 0.972, Avg Loss = 729.5257, Max Q-Value = 3972.58, Steps = 5, Reward Breakdown -> Delta_x Reward: 1206.88, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 93: Reward = 552.68, Avg Reward (100) = 3799.78, Epsilon = 0.972, Avg Loss = 567.5885, Max Q-Value = 4243.30, Steps = 5, Reward Breakdown -> Delta_x Reward: 1106.68, Border Penalty: 100.00, Obstacle Penalty: 250.00
Episode 94: Reward = 1392.05, Avg Reward (100) = 3764.86, Epsilon = 0.972, Avg Loss = 482.7373, Max Q-Value = 4408.84, Steps = 10, Reward Breakdown -> Delta_x Reward: 2301.05, Border Penalty: 200.00, Obstacle Penalty: 500.00
Episode 95: Reward = -100.00, Avg Reward (100) = 3739.62, Epsilon = 0.972, Avg Loss = 484.6666, Max Q-Value = 3310.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 96: Reward = 4310.62, Avg Reward (100) = 3699.20, Epsilon = 0.971, Avg Loss = 564.1365, Max Q-Value = 6096.23, Steps = 29, Reward Breakdown -> Delta_x Reward: 7389.25, Border Penalty: 700.00, Obstacle Penalty: 2150.63
Episode 97: Reward = 551.68, Avg Reward (100) = 3705.57, Epsilon = 0.971, Avg Loss = 618.0808, Max Q-Value = 3941.47, Steps = 6, Reward Breakdown -> Delta_x Reward: 1306.68, Border Penalty: 250.00, Obstacle Penalty: 300.00
Episode 98: Reward = -100.00, Avg Reward (100) = 3673.06, Epsilon = 0.971, Avg Loss = 718.8990, Max Q-Value = 3681.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 99: Reward = 2172.24, Avg Reward (100) = 3634.56, Epsilon = 0.970, Avg Loss = 510.9440, Max Q-Value = 5919.96, Steps = 15, Reward Breakdown -> Delta_x Reward: 3691.10, Border Penalty: 500.66, Obstacle Penalty: 917.46
Episode 100: Reward = 4311.24, Avg Reward (100) = 3619.79, Epsilon = 0.970, Avg Loss = 443.2174, Max Q-Value = 6938.62, Steps = 27, Reward Breakdown -> Delta_x Reward: 7084.39, Border Penalty: 995.36, Obstacle Penalty: 1416.54
Episode 101: Reward = 2684.12, Avg Reward (100) = 3626.70, Epsilon = 0.970, Avg Loss = 402.4954, Max Q-Value = 5823.49, Steps = 17, Reward Breakdown -> Delta_x Reward: 4250.12, Border Penalty: 500.00, Obstacle Penalty: 861.59
Episode 102: Reward = 14913.78, Avg Reward (100) = 3647.51, Epsilon = 0.969, Avg Loss = 783.4658, Max Q-Value = 13540.40, Steps = 40, Reward Breakdown -> Delta_x Reward: 18942.21, Border Penalty: 1604.48, Obstacle Penalty: 2200.00
Episode 103: Reward = 4520.18, Avg Reward (100) = 3731.22, Epsilon = 0.969, Avg Loss = 560.1183, Max Q-Value = 8944.12, Steps = 23, Reward Breakdown -> Delta_x Reward: 6741.86, Border Penalty: 578.72, Obstacle Penalty: 1441.19
Episode 104: Reward = -100.00, Avg Reward (100) = 3777.42, Epsilon = 0.969, Avg Loss = 612.6780, Max Q-Value = 4888.81, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 105: Reward = 651.68, Avg Reward (100) = 3777.42, Epsilon = 0.969, Avg Loss = 531.2791, Max Q-Value = 5839.04, Steps = 6, Reward Breakdown -> Delta_x Reward: 1306.68, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 106: Reward = 13367.84, Avg Reward (100) = 3783.45, Epsilon = 0.968, Avg Loss = 521.7667, Max Q-Value = 11540.12, Steps = 27, Reward Breakdown -> Delta_x Reward: 15926.17, Border Penalty: 533.58, Obstacle Penalty: 1765.18
Episode 107: Reward = 602.88, Avg Reward (100) = 3910.61, Epsilon = 0.968, Avg Loss = 416.8635, Max Q-Value = 6051.07, Steps = 5, Reward Breakdown -> Delta_x Reward: 1206.88, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 108: Reward = 645.00, Avg Reward (100) = 3910.61, Epsilon = 0.968, Avg Loss = 666.0583, Max Q-Value = 4817.75, Steps = 6, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 50.00, Obstacle Penalty: 300.00
