Training Log
20241118_224703
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 15000
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -90
PENALTY_BORDER: -3000
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 250
TIME_PENALTY: -1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 13501

Training Progress
-----------------
Episode 1: Reward = 8149.83, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 56, Reward Breakdown -> Delta_x Reward: 8149.83, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 12: Reward = -1000.00, Avg Reward (100) = 16404.12, Epsilon = 0.993, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 13: Reward = -1000.00, Avg Reward (100) = 14953.77, Epsilon = 0.992, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 14: Reward = -1098.00, Avg Reward (100) = 13726.56, Epsilon = 0.992, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 15: Reward = -1098.00, Avg Reward (100) = 12667.66, Epsilon = 0.991, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 16: Reward = 77592.46, Avg Reward (100) = 11749.95, Epsilon = 0.990, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 28, Reward Breakdown -> Delta_x Reward: 77592.46, Border Penalty: 35431.38, Obstacle Penalty: -50.00
Episode 17: Reward = -1000.00, Avg Reward (100) = 15865.11, Epsilon = 0.990, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 18: Reward = 58483.23, Avg Reward (100) = 14873.04, Epsilon = 0.989, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 13, Reward Breakdown -> Delta_x Reward: 58483.23, Border Penalty: 31719.35, Obstacle Penalty: -50.00
Episode 19: Reward = 229315.98, Avg Reward (100) = 17295.83, Epsilon = 0.989, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 48, Reward Breakdown -> Delta_x Reward: 229315.98, Border Penalty: 34311.73, Obstacle Penalty: -50.00
Episode 20: Reward = -1098.00, Avg Reward (100) = 28454.79, Epsilon = 0.988, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 21: Reward = 66419.08, Avg Reward (100) = 26977.15, Epsilon = 0.987, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 17, Reward Breakdown -> Delta_x Reward: 66419.08, Border Penalty: 35962.14, Obstacle Penalty: -50.00
Episode 22: Reward = 52473.93, Avg Reward (100) = 28855.34, Epsilon = 0.987, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 13, Reward Breakdown -> Delta_x Reward: 52473.93, Border Penalty: 38012.35, Obstacle Penalty: -50.00
Episode 23: Reward = 115818.66, Avg Reward (100) = 29928.91, Epsilon = 0.986, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 25, Reward Breakdown -> Delta_x Reward: 115818.66, Border Penalty: 34230.41, Obstacle Penalty: -50.00
Episode 24: Reward = -1196.00, Avg Reward (100) = 33663.24, Epsilon = 0.986, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 25: Reward = 81174.01, Avg Reward (100) = 32210.78, Epsilon = 0.985, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 27, Reward Breakdown -> Delta_x Reward: 81174.01, Border Penalty: 36325.82, Obstacle Penalty: -50.00
Episode 26: Reward = 62954.84, Avg Reward (100) = 34169.31, Epsilon = 0.984, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 15, Reward Breakdown -> Delta_x Reward: 62954.84, Border Penalty: 32185.62, Obstacle Penalty: -50.00
Episode 27: Reward = -1000.00, Avg Reward (100) = 35276.44, Epsilon = 0.984, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 28: Reward = 476255.72, Avg Reward (100) = 33932.87, Epsilon = 0.983, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 72, Reward Breakdown -> Delta_x Reward: 476255.72, Border Penalty: 32298.11, Obstacle Penalty: -50.00
Episode 29: Reward = 1849.54, Avg Reward (100) = 49730.11, Epsilon = 0.983, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 26, Reward Breakdown -> Delta_x Reward: 1849.54, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 30: Reward = 287544.31, Avg Reward (100) = 48079.06, Epsilon = 0.982, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 65, Reward Breakdown -> Delta_x Reward: 287544.31, Border Penalty: 31801.77, Obstacle Penalty: -50.00
Episode 31: Reward = -1049.00, Avg Reward (100) = 56061.23, Epsilon = 0.981, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 32: Reward = 97458.88, Avg Reward (100) = 54218.97, Epsilon = 0.981, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 18, Reward Breakdown -> Delta_x Reward: 97458.88, Border Penalty: 31935.91, Obstacle Penalty: -50.00
Episode 33: Reward = -1098.00, Avg Reward (100) = 55570.22, Epsilon = 0.980, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 34: Reward = -528.19, Avg Reward (100) = 53853.00, Epsilon = 0.980, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -528.19, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 35: Reward = -1000.00, Avg Reward (100) = 52253.55, Epsilon = 0.979, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 36: Reward = -1000.00, Avg Reward (100) = 50732.02, Epsilon = 0.978, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 37: Reward = 495404.56, Avg Reward (100) = 49295.02, Epsilon = 0.978, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 36, Reward Breakdown -> Delta_x Reward: 495404.56, Border Penalty: 33173.00, Obstacle Penalty: -50.00
Episode 38: Reward = 100207.56, Avg Reward (100) = 61352.04, Epsilon = 0.977, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 29, Reward Breakdown -> Delta_x Reward: 100207.56, Border Penalty: 31678.12, Obstacle Penalty: -50.00
Episode 39: Reward = -1049.00, Avg Reward (100) = 62374.55, Epsilon = 0.977, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 40: Reward = -1049.00, Avg Reward (100) = 60748.30, Epsilon = 0.976, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 41: Reward = -1000.00, Avg Reward (100) = 59203.37, Epsilon = 0.975, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 42: Reward = -527.65, Avg Reward (100) = 57735.00, Epsilon = 0.975, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -527.65, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 43: Reward = -1000.00, Avg Reward (100) = 56347.79, Epsilon = 0.974, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 44: Reward = -1000.00, Avg Reward (100) = 55014.12, Epsilon = 0.974, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 45: Reward = 131280.61, Avg Reward (100) = 53741.07, Epsilon = 0.973, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 21, Reward Breakdown -> Delta_x Reward: 131280.61, Border Penalty: 33449.58, Obstacle Penalty: -50.00
Episode 46: Reward = 100426.53, Avg Reward (100) = 55464.17, Epsilon = 0.972, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 18, Reward Breakdown -> Delta_x Reward: 100426.53, Border Penalty: 34498.11, Obstacle Penalty: -50.00
Episode 47: Reward = 82506.64, Avg Reward (100) = 56441.62, Epsilon = 0.972, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 12, Reward Breakdown -> Delta_x Reward: 82506.64, Border Penalty: 34673.34, Obstacle Penalty: -50.00
Episode 48: Reward = 227654.84, Avg Reward (100) = 56996.19, Epsilon = 0.971, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 86, Reward Breakdown -> Delta_x Reward: 227654.84, Border Penalty: 34502.16, Obstacle Penalty: -50.00
Episode 49: Reward = -373.19, Avg Reward (100) = 60551.58, Epsilon = 0.971, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 11, Reward Breakdown -> Delta_x Reward: -373.19, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 50: Reward = -1147.00, Avg Reward (100) = 59308.22, Epsilon = 0.970, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 51: Reward = -1245.00, Avg Reward (100) = 58099.11, Epsilon = 0.969, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -1245.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 52: Reward = -1000.00, Avg Reward (100) = 56935.50, Epsilon = 0.969, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 53: Reward = -1049.00, Avg Reward (100) = 55821.36, Epsilon = 0.968, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 54: Reward = 12087.67, Avg Reward (100) = 54748.33, Epsilon = 0.968, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 25, Reward Breakdown -> Delta_x Reward: 12087.67, Border Penalty: 18297.36, Obstacle Penalty: -50.00
Episode 55: Reward = 11534.27, Avg Reward (100) = 53958.32, Epsilon = 0.967, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 17, Reward Breakdown -> Delta_x Reward: 11534.27, Border Penalty: 10033.71, Obstacle Penalty: -50.00
Episode 56: Reward = 62456.62, Avg Reward (100) = 53186.97, Epsilon = 0.966, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 15, Reward Breakdown -> Delta_x Reward: 62456.62, Border Penalty: 33116.50, Obstacle Penalty: -50.00
Episode 57: Reward = 73629.80, Avg Reward (100) = 53352.50, Epsilon = 0.966, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 38, Reward Breakdown -> Delta_x Reward: 73629.80, Border Penalty: 38404.78, Obstacle Penalty: -50.00
Episode 58: Reward = 262767.78, Avg Reward (100) = 53708.25, Epsilon = 0.965, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 67, Reward Breakdown -> Delta_x Reward: 262767.78, Border Penalty: 31886.51, Obstacle Penalty: -50.00
Episode 59: Reward = -1049.00, Avg Reward (100) = 57312.72, Epsilon = 0.965, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 60: Reward = -1000.00, Avg Reward (100) = 56323.54, Epsilon = 0.964, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 61: Reward = 44264.92, Avg Reward (100) = 55368.15, Epsilon = 0.963, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 30, Reward Breakdown -> Delta_x Reward: 44264.92, Border Penalty: 36056.23, Obstacle Penalty: -50.00
Episode 62: Reward = -1000.00, Avg Reward (100) = 55186.13, Epsilon = 0.963, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 63: Reward = -527.65, Avg Reward (100) = 54279.90, Epsilon = 0.962, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -527.65, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 64: Reward = 357419.53, Avg Reward (100) = 53409.94, Epsilon = 0.962, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 36, Reward Breakdown -> Delta_x Reward: 357419.53, Border Penalty: 16822.57, Obstacle Penalty: -50.00
Episode 65: Reward = 61366.88, Avg Reward (100) = 58160.09, Epsilon = 0.961, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 30, Reward Breakdown -> Delta_x Reward: 61366.88, Border Penalty: 33673.90, Obstacle Penalty: -50.00
Episode 66: Reward = -1000.00, Avg Reward (100) = 58209.42, Epsilon = 0.960, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 67: Reward = -1049.00, Avg Reward (100) = 57312.31, Epsilon = 0.960, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 68: Reward = -1098.00, Avg Reward (100) = 56441.25, Epsilon = 0.959, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 69: Reward = -1196.00, Avg Reward (100) = 55595.08, Epsilon = 0.959, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 70: Reward = -1000.00, Avg Reward (100) = 54772.02, Epsilon = 0.958, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 71: Reward = 77561.67, Avg Reward (100) = 53975.28, Epsilon = 0.957, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 13, Reward Breakdown -> Delta_x Reward: 77561.67, Border Penalty: 35441.92, Obstacle Penalty: -50.00
Episode 72: Reward = -1098.00, Avg Reward (100) = 54307.48, Epsilon = 0.957, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 73: Reward = -1049.00, Avg Reward (100) = 53537.96, Epsilon = 0.956, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 74: Reward = 71251.90, Avg Reward (100) = 52790.19, Epsilon = 0.956, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 18, Reward Breakdown -> Delta_x Reward: 71251.90, Border Penalty: 38422.01, Obstacle Penalty: -50.00
Episode 75: Reward = -1000.00, Avg Reward (100) = 53039.68, Epsilon = 0.955, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 76: Reward = -1049.00, Avg Reward (100) = 52319.15, Epsilon = 0.954, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 77: Reward = -1049.00, Avg Reward (100) = 51616.93, Epsilon = 0.954, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 78: Reward = 74804.02, Avg Reward (100) = 50932.96, Epsilon = 0.953, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 13, Reward Breakdown -> Delta_x Reward: 74804.02, Border Penalty: 33092.89, Obstacle Penalty: -50.00
Episode 79: Reward = 6596.70, Avg Reward (100) = 51239.00, Epsilon = 0.953, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 54, Reward Breakdown -> Delta_x Reward: 6596.70, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 80: Reward = -628.19, Avg Reward (100) = 50673.91, Epsilon = 0.952, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -628.19, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 81: Reward = -778.25, Avg Reward (100) = 50032.63, Epsilon = 0.951, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 9, Reward Breakdown -> Delta_x Reward: -778.25, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 82: Reward = 74906.34, Avg Reward (100) = 49405.34, Epsilon = 0.951, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 20, Reward Breakdown -> Delta_x Reward: 74906.34, Border Penalty: 34961.04, Obstacle Penalty: -50.00
Episode 83: Reward = 53204.56, Avg Reward (100) = 49716.33, Epsilon = 0.950, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 14, Reward Breakdown -> Delta_x Reward: 53204.56, Border Penalty: 37152.99, Obstacle Penalty: -50.00
Episode 84: Reward = -1000.00, Avg Reward (100) = 49758.35, Epsilon = 0.950, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 85: Reward = -1000.00, Avg Reward (100) = 49154.09, Epsilon = 0.949, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 86: Reward = -1245.00, Avg Reward (100) = 48564.04, Epsilon = 0.948, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 6, Reward Breakdown -> Delta_x Reward: -1245.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 87: Reward = -1000.00, Avg Reward (100) = 47984.86, Epsilon = 0.948, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 88: Reward = -1049.00, Avg Reward (100) = 47421.82, Epsilon = 0.947, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 89: Reward = 62012.06, Avg Reward (100) = 46871.01, Epsilon = 0.947, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 33, Reward Breakdown -> Delta_x Reward: 62012.06, Border Penalty: 30574.33, Obstacle Penalty: -50.00
Episode 90: Reward = -1000.00, Avg Reward (100) = 47041.14, Epsilon = 0.946, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 91: Reward = 114531.38, Avg Reward (100) = 46507.35, Epsilon = 0.945, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 22, Reward Breakdown -> Delta_x Reward: 114531.38, Border Penalty: 31104.84, Obstacle Penalty: -50.00
Episode 92: Reward = -1098.00, Avg Reward (100) = 47254.86, Epsilon = 0.945, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 93: Reward = -579.19, Avg Reward (100) = 46729.29, Epsilon = 0.944, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 5, Reward Breakdown -> Delta_x Reward: -579.19, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 94: Reward = -1147.00, Avg Reward (100) = 46220.60, Epsilon = 0.944, Avg Loss = 0.0000, Max Q-Value = 5.41, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
