Episode 1: Reward = 920.00, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 1.22, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 23: Reward = 240.00, Avg Reward (100) = 28896.94, Epsilon = 0.997, Avg Loss = 575.1419, Max Q-Value = 785.15, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 24: Reward = 73744.67, Avg Reward (100) = 27650.99, Epsilon = 0.997, Avg Loss = 586.6453, Max Q-Value = 813.25, Steps = 79, Reward Breakdown -> Delta_x Reward: 80958.51, Border Penalty: 600.00, Obstacle Penalty: 5823.83
Episode 25: Reward = 57472.38, Avg Reward (100) = 29571.56, Epsilon = 0.997, Avg Loss = 544.1396, Max Q-Value = 967.67, Steps = 36, Reward Breakdown -> Delta_x Reward: 63957.44, Border Penalty: 1043.37, Obstacle Penalty: 2111.88
Episode 26: Reward = 2033.21, Avg Reward (100) = 30687.59, Epsilon = 0.997, Avg Loss = 560.6917, Max Q-Value = 971.30, Steps = 7, Reward Breakdown -> Delta_x Reward: 3043.21, Border Penalty: 300.00, Obstacle Penalty: 350.00
Episode 27: Reward = 580.00, Avg Reward (100) = 29585.50, Epsilon = 0.997, Avg Loss = 636.6982, Max Q-Value = 967.26, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 28: Reward = 13424.35, Avg Reward (100) = 28511.22, Epsilon = 0.997, Avg Loss = 573.6811, Max Q-Value = 983.15, Steps = 33, Reward Breakdown -> Delta_x Reward: 17344.35, Border Penalty: 1650.00, Obstacle Penalty: 1650.00
Episode 29: Reward = 25443.78, Avg Reward (100) = 27972.40, Epsilon = 0.997, Avg Loss = 536.0344, Max Q-Value = 997.70, Steps = 39, Reward Breakdown -> Delta_x Reward: 30459.68, Border Penalty: 2133.98, Obstacle Penalty: 2303.54
Episode 30: Reward = 66145.64, Avg Reward (100) = 27885.21, Epsilon = 0.997, Avg Loss = 513.6725, Max Q-Value = 968.48, Steps = 142, Reward Breakdown -> Delta_x Reward: 86868.97, Border Penalty: 11651.72, Obstacle Penalty: 7463.28
Episode 31: Reward = 240.00, Avg Reward (100) = 29160.56, Epsilon = 0.997, Avg Loss = 443.8953, Max Q-Value = 942.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 32: Reward = 580.00, Avg Reward (100) = 28227.64, Epsilon = 0.996, Avg Loss = 1021.6716, Max Q-Value = 943.92, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 33: Reward = 71188.45, Avg Reward (100) = 27363.65, Epsilon = 0.996, Avg Loss = 774.2472, Max Q-Value = 1867.30, Steps = 153, Reward Breakdown -> Delta_x Reward: 95239.02, Border Penalty: 14175.60, Obstacle Penalty: 8113.14
Episode 34: Reward = 920.00, Avg Reward (100) = 28691.67, Epsilon = 0.996, Avg Loss = 524.3254, Max Q-Value = 1949.42, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 35: Reward = 1013.21, Avg Reward (100) = 27874.86, Epsilon = 0.996, Avg Loss = 572.2314, Max Q-Value = 1953.98, Steps = 4, Reward Breakdown -> Delta_x Reward: 1843.21, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 36: Reward = 56754.58, Avg Reward (100) = 27107.38, Epsilon = 0.996, Avg Loss = 501.8907, Max Q-Value = 1956.23, Steps = 124, Reward Breakdown -> Delta_x Reward: 75689.18, Border Penalty: 7224.21, Obstacle Penalty: 10205.85
Episode 37: Reward = 240.00, Avg Reward (100) = 27930.92, Epsilon = 0.996, Avg Loss = 418.9436, Max Q-Value = 1759.36, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 38: Reward = 580.00, Avg Reward (100) = 27182.51, Epsilon = 0.996, Avg Loss = 453.2665, Max Q-Value = 1754.07, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 39: Reward = 105857.11, Avg Reward (100) = 26482.45, Epsilon = 0.996, Avg Loss = 467.0226, Max Q-Value = 1746.16, Steps = 35, Reward Breakdown -> Delta_x Reward: 108007.11, Border Penalty: 0.00, Obstacle Penalty: 1800.00
Episode 40: Reward = 85516.91, Avg Reward (100) = 28517.69, Epsilon = 0.996, Avg Loss = 505.8000, Max Q-Value = 1743.66, Steps = 119, Reward Breakdown -> Delta_x Reward: 96649.75, Border Penalty: 2100.00, Obstacle Penalty: 7842.83
Episode 41: Reward = 9180.81, Avg Reward (100) = 29942.68, Epsilon = 0.995, Avg Loss = 472.7455, Max Q-Value = 1686.70, Steps = 25, Reward Breakdown -> Delta_x Reward: 12770.81, Border Penalty: 1800.00, Obstacle Penalty: 1250.00
Episode 42: Reward = 580.00, Avg Reward (100) = 29436.29, Epsilon = 0.995, Avg Loss = 468.4937, Max Q-Value = 1670.10, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 43: Reward = 44394.48, Avg Reward (100) = 28749.23, Epsilon = 0.995, Avg Loss = 468.5643, Max Q-Value = 1760.88, Steps = 59, Reward Breakdown -> Delta_x Reward: 52574.48, Border Penalty: 4350.00, Obstacle Penalty: 2950.00
Episode 44: Reward = -100.00, Avg Reward (100) = 29113.08, Epsilon = 0.995, Avg Loss = 353.0739, Max Q-Value = 1682.98, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 45: Reward = 1963.21, Avg Reward (100) = 28449.14, Epsilon = 0.995, Avg Loss = 521.5130, Max Q-Value = 1701.47, Steps = 9, Reward Breakdown -> Delta_x Reward: 3843.21, Border Penalty: 1050.00, Obstacle Penalty: 450.00
Episode 46: Reward = 240.00, Avg Reward (100) = 27860.57, Epsilon = 0.995, Avg Loss = 372.6426, Max Q-Value = 1691.09, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 47: Reward = 91949.59, Avg Reward (100) = 27260.12, Epsilon = 0.995, Avg Loss = 788.8353, Max Q-Value = 2366.02, Steps = 100, Reward Breakdown -> Delta_x Reward: 104667.59, Border Penalty: 3369.09, Obstacle Penalty: 7594.49
Episode 48: Reward = 16737.89, Avg Reward (100) = 28636.49, Epsilon = 0.995, Avg Loss = 538.2518, Max Q-Value = 2742.88, Steps = 38, Reward Breakdown -> Delta_x Reward: 22108.45, Border Penalty: 2550.00, Obstacle Penalty: 2200.57
Episode 49: Reward = 240.00, Avg Reward (100) = 28388.60, Epsilon = 0.994, Avg Loss = 548.7051, Max Q-Value = 2586.43, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 50: Reward = 37879.12, Avg Reward (100) = 27814.14, Epsilon = 0.994, Avg Loss = 517.2302, Max Q-Value = 2636.29, Steps = 84, Reward Breakdown -> Delta_x Reward: 50537.84, Border Penalty: 7200.00, Obstacle Penalty: 4378.73
Episode 51: Reward = 240.00, Avg Reward (100) = 28015.44, Epsilon = 0.994, Avg Loss = 490.2486, Max Q-Value = 2495.97, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 52: Reward = 38048.34, Avg Reward (100) = 27470.83, Epsilon = 0.994, Avg Loss = 491.9684, Max Q-Value = 2894.24, Steps = 83, Reward Breakdown -> Delta_x Reward: 51401.98, Border Penalty: 6830.71, Obstacle Penalty: 5430.32
Episode 53: Reward = -100.00, Avg Reward (100) = 27674.24, Epsilon = 0.994, Avg Loss = 510.9115, Max Q-Value = 2482.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 54: Reward = 240.00, Avg Reward (100) = 27150.20, Epsilon = 0.994, Avg Loss = 481.6434, Max Q-Value = 2478.18, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 55: Reward = 22339.30, Avg Reward (100) = 26651.86, Epsilon = 0.994, Avg Loss = 494.3479, Max Q-Value = 2486.25, Steps = 55, Reward Breakdown -> Delta_x Reward: 29229.30, Border Penalty: 3300.00, Obstacle Penalty: 2753.44
Episode 56: Reward = 240.00, Avg Reward (100) = 26573.45, Epsilon = 0.994, Avg Loss = 513.2382, Max Q-Value = 2425.42, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 57: Reward = 240.00, Avg Reward (100) = 26103.21, Epsilon = 0.994, Avg Loss = 467.6885, Max Q-Value = 2418.71, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 58: Reward = 240.00, Avg Reward (100) = 25649.47, Epsilon = 0.993, Avg Loss = 521.6963, Max Q-Value = 2417.75, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 59: Reward = 44495.27, Avg Reward (100) = 25211.37, Epsilon = 0.993, Avg Loss = 497.9139, Max Q-Value = 3052.71, Steps = 58, Reward Breakdown -> Delta_x Reward: 53277.78, Border Penalty: 4665.13, Obstacle Penalty: 3347.44
Episode 60: Reward = -100.00, Avg Reward (100) = 25538.22, Epsilon = 0.993, Avg Loss = 444.0563, Max Q-Value = 2424.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 61: Reward = 1013.21, Avg Reward (100) = 25110.92, Epsilon = 0.993, Avg Loss = 475.3001, Max Q-Value = 2431.58, Steps = 4, Reward Breakdown -> Delta_x Reward: 1843.21, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 62: Reward = 240.00, Avg Reward (100) = 24715.87, Epsilon = 0.993, Avg Loss = 1073.4042, Max Q-Value = 2420.88, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 63: Reward = 18409.39, Avg Reward (100) = 24321.10, Epsilon = 0.993, Avg Loss = 891.4037, Max Q-Value = 2904.00, Steps = 46, Reward Breakdown -> Delta_x Reward: 25059.39, Border Penalty: 3600.00, Obstacle Penalty: 2300.00
Episode 64: Reward = -100.00, Avg Reward (100) = 24227.26, Epsilon = 0.993, Avg Loss = 492.4398, Max Q-Value = 2919.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 65: Reward = 580.00, Avg Reward (100) = 23847.15, Epsilon = 0.993, Avg Loss = 652.0270, Max Q-Value = 2948.17, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 66: Reward = 240.00, Avg Reward (100) = 23489.19, Epsilon = 0.993, Avg Loss = 695.3767, Max Q-Value = 2985.14, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 67: Reward = 8297.70, Avg Reward (100) = 23136.93, Epsilon = 0.992, Avg Loss = 587.4342, Max Q-Value = 3206.79, Steps = 20, Reward Breakdown -> Delta_x Reward: 10987.70, Border Penalty: 1200.00, Obstacle Penalty: 1000.00
Episode 68: Reward = 64878.31, Avg Reward (100) = 22915.45, Epsilon = 0.992, Avg Loss = 545.6049, Max Q-Value = 3585.43, Steps = 75, Reward Breakdown -> Delta_x Reward: 76271.84, Border Penalty: 5867.33, Obstacle Penalty: 4497.58
Episode 69: Reward = 240.00, Avg Reward (100) = 23532.55, Epsilon = 0.992, Avg Loss = 500.3401, Max Q-Value = 3224.89, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 70: Reward = 32639.00, Avg Reward (100) = 23194.98, Epsilon = 0.992, Avg Loss = 536.4368, Max Q-Value = 4096.31, Steps = 45, Reward Breakdown -> Delta_x Reward: 37146.62, Border Penalty: 658.66, Obstacle Penalty: 3033.28
Episode 71: Reward = 88044.73, Avg Reward (100) = 23329.89, Epsilon = 0.992, Avg Loss = 512.3392, Max Q-Value = 3930.30, Steps = 42, Reward Breakdown -> Delta_x Reward: 90790.19, Border Penalty: 0.00, Obstacle Penalty: 2325.45
Episode 72: Reward = 68574.04, Avg Reward (100) = 24241.37, Epsilon = 0.992, Avg Loss = 533.9845, Max Q-Value = 4265.06, Steps = 118, Reward Breakdown -> Delta_x Reward: 84696.16, Border Penalty: 7478.78, Obstacle Penalty: 7274.07
Episode 73: Reward = 580.00, Avg Reward (100) = 24857.10, Epsilon = 0.992, Avg Loss = 527.3617, Max Q-Value = 3094.90, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 74: Reward = 92078.34, Avg Reward (100) = 24524.54, Epsilon = 0.992, Avg Loss = 528.9695, Max Q-Value = 3635.21, Steps = 58, Reward Breakdown -> Delta_x Reward: 97951.28, Border Penalty: 1050.00, Obstacle Penalty: 4242.96
Episode 75: Reward = 1621.32, Avg Reward (100) = 25437.43, Epsilon = 0.992, Avg Loss = 533.5845, Max Q-Value = 3097.31, Steps = 6, Reward Breakdown -> Delta_x Reward: 2871.32, Border Penalty: 600.00, Obstacle Penalty: 300.00
Episode 76: Reward = 240.00, Avg Reward (100) = 25119.88, Epsilon = 0.991, Avg Loss = 532.7132, Max Q-Value = 3073.12, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 77: Reward = 1260.00, Avg Reward (100) = 24792.51, Epsilon = 0.991, Avg Loss = 1180.9568, Max Q-Value = 3079.99, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 78: Reward = 240.00, Avg Reward (100) = 24486.90, Epsilon = 0.991, Avg Loss = 990.6624, Max Q-Value = 3108.41, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 79: Reward = 240.00, Avg Reward (100) = 24176.04, Epsilon = 0.991, Avg Loss = 986.0623, Max Q-Value = 3127.40, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 80: Reward = -100.00, Avg Reward (100) = 23873.05, Epsilon = 0.991, Avg Loss = 1029.1886, Max Q-Value = 3131.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 81: Reward = -100.00, Avg Reward (100) = 23573.39, Epsilon = 0.991, Avg Loss = 1015.4271, Max Q-Value = 3142.85, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 82: Reward = 61604.89, Avg Reward (100) = 23281.12, Epsilon = 0.991, Avg Loss = 647.5944, Max Q-Value = 4734.05, Steps = 124, Reward Breakdown -> Delta_x Reward: 80838.96, Border Penalty: 8700.00, Obstacle Penalty: 9004.07
Episode 83: Reward = 240.00, Avg Reward (100) = 23748.49, Epsilon = 0.991, Avg Loss = 610.1132, Max Q-Value = 3796.98, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 84: Reward = 673.21, Avg Reward (100) = 23465.25, Epsilon = 0.991, Avg Loss = 596.8288, Max Q-Value = 3820.77, Steps = 3, Reward Breakdown -> Delta_x Reward: 1443.21, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 85: Reward = 240.00, Avg Reward (100) = 23193.92, Epsilon = 0.990, Avg Loss = 621.6154, Max Q-Value = 3797.52, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 86: Reward = 114368.29, Avg Reward (100) = 22923.87, Epsilon = 0.990, Avg Loss = 560.8671, Max Q-Value = 4627.20, Steps = 194, Reward Breakdown -> Delta_x Reward: 145604.85, Border Penalty: 17855.89, Obstacle Penalty: 11150.66
Episode 87: Reward = 6823.49, Avg Reward (100) = 23987.18, Epsilon = 0.990, Avg Loss = 580.6611, Max Q-Value = 3782.62, Steps = 21, Reward Breakdown -> Delta_x Reward: 10323.49, Border Penalty: 1950.00, Obstacle Penalty: 1050.00
Episode 88: Reward = 1883.21, Avg Reward (100) = 23789.90, Epsilon = 0.990, Avg Loss = 499.8529, Max Q-Value = 3773.84, Steps = 7, Reward Breakdown -> Delta_x Reward: 3043.21, Border Penalty: 450.00, Obstacle Penalty: 350.00
Episode 89: Reward = 240.00, Avg Reward (100) = 23540.96, Epsilon = 0.990, Avg Loss = 512.2441, Max Q-Value = 3711.55, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 90: Reward = 90878.20, Avg Reward (100) = 23279.15, Epsilon = 0.990, Avg Loss = 542.4938, Max Q-Value = 5050.91, Steps = 126, Reward Breakdown -> Delta_x Reward: 101938.20, Border Penalty: 3450.00, Obstacle Penalty: 6350.00
Episode 91: Reward = 2001.32, Avg Reward (100) = 24030.25, Epsilon = 0.990, Avg Loss = 541.1118, Max Q-Value = 3739.49, Steps = 8, Reward Breakdown -> Delta_x Reward: 3671.32, Border Penalty: 900.00, Obstacle Penalty: 400.00
Episode 92: Reward = 24720.21, Avg Reward (100) = 23788.17, Epsilon = 0.990, Avg Loss = 836.6453, Max Q-Value = 5768.99, Steps = 47, Reward Breakdown -> Delta_x Reward: 32161.60, Border Penalty: 3337.87, Obstacle Penalty: 2767.78
Episode 93: Reward = 32460.11, Avg Reward (100) = 23798.30, Epsilon = 0.990, Avg Loss = 586.9511, Max Q-Value = 5939.58, Steps = 57, Reward Breakdown -> Delta_x Reward: 39404.70, Border Penalty: 2446.15, Obstacle Penalty: 3303.96
Episode 94: Reward = 4161.58, Avg Reward (100) = 23891.44, Epsilon = 0.989, Avg Loss = 528.5159, Max Q-Value = 4436.61, Steps = 12, Reward Breakdown -> Delta_x Reward: 6221.58, Border Penalty: 1050.00, Obstacle Penalty: 600.00
Episode 95: Reward = 83522.85, Avg Reward (100) = 23681.55, Epsilon = 0.989, Avg Loss = 555.6938, Max Q-Value = 5634.64, Steps = 148, Reward Breakdown -> Delta_x Reward: 105912.63, Border Penalty: 10546.47, Obstacle Penalty: 10123.31
Episode 96: Reward = 3245.44, Avg Reward (100) = 24311.46, Epsilon = 0.989, Avg Loss = 510.0509, Max Q-Value = 4394.52, Steps = 9, Reward Breakdown -> Delta_x Reward: 4675.44, Border Penalty: 600.00, Obstacle Penalty: 450.00
Episode 97: Reward = 26606.08, Avg Reward (100) = 24092.02, Epsilon = 0.989, Avg Loss = 540.9705, Max Q-Value = 4868.03, Steps = 52, Reward Breakdown -> Delta_x Reward: 34216.08, Border Penalty: 4200.00, Obstacle Penalty: 2600.00
Episode 98: Reward = -100.00, Avg Reward (100) = 24117.94, Epsilon = 0.989, Avg Loss = 603.1128, Max Q-Value = 4283.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 99: Reward = -100.00, Avg Reward (100) = 23870.82, Epsilon = 0.989, Avg Loss = 553.0698, Max Q-Value = 4287.88, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 100: Reward = 240.00, Avg Reward (100) = 23628.69, Epsilon = 0.989, Avg Loss = 534.0089, Max Q-Value = 4292.19, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 101: Reward = 3750.56, Avg Reward (100) = 23394.80, Epsilon = 0.989, Avg Loss = 548.8772, Max Q-Value = 4416.95, Steps = 10, Reward Breakdown -> Delta_x Reward: 5240.56, Border Penalty: 600.00, Obstacle Penalty: 500.00
Episode 102: Reward = -100.00, Avg Reward (100) = 23423.10, Epsilon = 0.989, Avg Loss = 557.9615, Max Q-Value = 4296.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 103: Reward = 2451.32, Avg Reward (100) = 23423.10, Epsilon = 0.988, Avg Loss = 591.5861, Max Q-Value = 4382.98, Steps = 8, Reward Breakdown -> Delta_x Reward: 3671.32, Border Penalty: 450.00, Obstacle Penalty: 400.00
Episode 104: Reward = -100.00, Avg Reward (100) = 22585.99, Epsilon = 0.988, Avg Loss = 599.0369, Max Q-Value = 4306.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 105: Reward = 97177.21, Avg Reward (100) = 22543.34, Epsilon = 0.988, Avg Loss = 569.2134, Max Q-Value = 6682.69, Steps = 35, Reward Breakdown -> Delta_x Reward: 99385.05, Border Penalty: 0.00, Obstacle Penalty: 1857.84
Episode 106: Reward = 580.00, Avg Reward (100) = 22605.63, Epsilon = 0.988, Avg Loss = 526.9551, Max Q-Value = 4305.54, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 107: Reward = 27067.15, Avg Reward (100) = 21579.19, Epsilon = 0.988, Avg Loss = 781.8044, Max Q-Value = 5359.39, Steps = 56, Reward Breakdown -> Delta_x Reward: 34167.15, Border Penalty: 3450.00, Obstacle Penalty: 2800.00
