Training Log
20241120_183721
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -900
PENALTY_BORDER: -300
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 250
TIME_PENALTY: -1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = -929.25, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 25.15, Steps = 8, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 300.00, Obstacle Penalty: -400.00
Episode 12: Reward = 34849.60, Avg Reward (100) = 11012.52, Epsilon = 0.993, Avg Loss = 773.5095, Max Q-Value = 1522.46, Steps = 39, Reward Breakdown -> Delta_x Reward: 5803.20, Border Penalty: 32983.12, Obstacle Penalty: -2229.49
Episode 13: Reward = 956.76, Avg Reward (100) = 12998.94, Epsilon = 0.992, Avg Loss = 663.4876, Max Q-Value = 1444.77, Steps = 22, Reward Breakdown -> Delta_x Reward: 1785.76, Border Penalty: 1300.00, Obstacle Penalty: -1100.00
Episode 14: Reward = -1147.00, Avg Reward (100) = 12072.62, Epsilon = 0.992, Avg Loss = 637.4385, Max Q-Value = 1218.83, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 15: Reward = 15206.21, Avg Reward (100) = 11128.36, Epsilon = 0.991, Avg Loss = 610.2260, Max Q-Value = 1438.95, Steps = 37, Reward Breakdown -> Delta_x Reward: 7738.69, Border Penalty: 13910.94, Obstacle Penalty: -2211.74
Episode 16: Reward = -1098.00, Avg Reward (100) = 11400.22, Epsilon = 0.990, Avg Loss = 598.5955, Max Q-Value = 1235.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 17: Reward = 73225.93, Avg Reward (100) = 10619.08, Epsilon = 0.990, Avg Loss = 671.5031, Max Q-Value = 1969.71, Steps = 65, Reward Breakdown -> Delta_x Reward: 29517.14, Border Penalty: 51889.84, Obstacle Penalty: -3644.93
Episode 18: Reward = 35085.27, Avg Reward (100) = 14301.83, Epsilon = 0.989, Avg Loss = 568.0638, Max Q-Value = 2312.22, Steps = 170, Reward Breakdown -> Delta_x Reward: 29598.77, Border Penalty: 20489.08, Obstacle Penalty: -10628.67
Episode 19: Reward = -1000.00, Avg Reward (100) = 15456.47, Epsilon = 0.989, Avg Loss = 492.1768, Max Q-Value = 1555.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 20: Reward = 21940.02, Avg Reward (100) = 14590.34, Epsilon = 0.988, Avg Loss = 476.8052, Max Q-Value = 1803.74, Steps = 45, Reward Breakdown -> Delta_x Reward: 20714.11, Border Penalty: 8301.46, Obstacle Penalty: -2515.05
Episode 21: Reward = 14627.53, Avg Reward (100) = 14957.82, Epsilon = 0.987, Avg Loss = 509.4635, Max Q-Value = 1614.43, Steps = 19, Reward Breakdown -> Delta_x Reward: 6592.47, Border Penalty: 13892.50, Obstacle Penalty: -1104.38
Episode 22: Reward = -1196.00, Avg Reward (100) = 14942.10, Epsilon = 0.987, Avg Loss = 879.5609, Max Q-Value = 1587.53, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 23: Reward = -1098.00, Avg Reward (100) = 14208.55, Epsilon = 0.986, Avg Loss = 725.3435, Max Q-Value = 1694.17, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 24: Reward = 15807.90, Avg Reward (100) = 13543.04, Epsilon = 0.986, Avg Loss = 561.1886, Max Q-Value = 2179.59, Steps = 56, Reward Breakdown -> Delta_x Reward: 9206.43, Border Penalty: 14313.57, Obstacle Penalty: -3557.79
Episode 25: Reward = 8020.35, Avg Reward (100) = 13637.41, Epsilon = 0.985, Avg Loss = 542.3621, Max Q-Value = 3008.98, Steps = 30, Reward Breakdown -> Delta_x Reward: 4389.19, Border Penalty: 9394.26, Obstacle Penalty: -1734.48
Episode 26: Reward = 17894.09, Avg Reward (100) = 13412.73, Epsilon = 0.984, Avg Loss = 510.8758, Max Q-Value = 2100.06, Steps = 31, Reward Breakdown -> Delta_x Reward: 15875.27, Border Penalty: 8380.59, Obstacle Penalty: -1669.05
Episode 27: Reward = 6045.43, Avg Reward (100) = 13585.09, Epsilon = 0.984, Avg Loss = 626.4314, Max Q-Value = 2344.25, Steps = 35, Reward Breakdown -> Delta_x Reward: 4228.47, Border Penalty: 5607.17, Obstacle Penalty: -2824.21
Episode 28: Reward = -1000.00, Avg Reward (100) = 13305.84, Epsilon = 0.983, Avg Loss = 556.8375, Max Q-Value = 2175.98, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 29: Reward = 1465.03, Avg Reward (100) = 12794.92, Epsilon = 0.983, Avg Loss = 543.9258, Max Q-Value = 2334.32, Steps = 21, Reward Breakdown -> Delta_x Reward: 2745.03, Border Penalty: 800.00, Obstacle Penalty: -1050.00
Episode 30: Reward = -1000.00, Avg Reward (100) = 12404.23, Epsilon = 0.982, Avg Loss = 712.6259, Max Q-Value = 2230.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 31: Reward = -1000.00, Avg Reward (100) = 11957.43, Epsilon = 0.981, Avg Loss = 620.0212, Max Q-Value = 2222.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 32: Reward = -784.25, Avg Reward (100) = 11539.45, Epsilon = 0.981, Avg Loss = 796.0299, Max Q-Value = 2240.25, Steps = 3, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 33: Reward = -1000.00, Avg Reward (100) = 11154.33, Epsilon = 0.980, Avg Loss = 773.0592, Max Q-Value = 2220.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 34: Reward = 3945.76, Avg Reward (100) = 10786.02, Epsilon = 0.980, Avg Loss = 673.9148, Max Q-Value = 4090.03, Steps = 13, Reward Breakdown -> Delta_x Reward: 1148.61, Border Penalty: 7779.63, Obstacle Penalty: -750.00
Episode 35: Reward = 1396.86, Avg Reward (100) = 10584.83, Epsilon = 0.979, Avg Loss = 561.0894, Max Q-Value = 3451.91, Steps = 31, Reward Breakdown -> Delta_x Reward: 2600.50, Border Penalty: 2045.81, Obstacle Penalty: -1883.64
Episode 36: Reward = -1000.00, Avg Reward (100) = 10322.32, Epsilon = 0.978, Avg Loss = 655.7586, Max Q-Value = 2620.14, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 37: Reward = -726.19, Avg Reward (100) = 10007.81, Epsilon = 0.978, Avg Loss = 798.0568, Max Q-Value = 2716.20, Steps = 8, Reward Breakdown -> Delta_x Reward: 416.81, Border Penalty: 300.00, Obstacle Penalty: -400.00
Episode 38: Reward = -1000.00, Avg Reward (100) = 9717.70, Epsilon = 0.977, Avg Loss = 512.7778, Max Q-Value = 2848.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 39: Reward = -1000.00, Avg Reward (100) = 9435.66, Epsilon = 0.977, Avg Loss = 613.2775, Max Q-Value = 2891.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 40: Reward = -1690.00, Avg Reward (100) = 9168.08, Epsilon = 0.976, Avg Loss = 658.8432, Max Q-Value = 2938.44, Steps = 11, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 106.37, Obstacle Penalty: -798.94
Episode 41: Reward = -1098.00, Avg Reward (100) = 8896.62, Epsilon = 0.975, Avg Loss = 623.7838, Max Q-Value = 3083.50, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 42: Reward = -1000.00, Avg Reward (100) = 8652.85, Epsilon = 0.975, Avg Loss = 945.0059, Max Q-Value = 2997.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 43: Reward = -528.19, Avg Reward (100) = 8423.02, Epsilon = 0.974, Avg Loss = 762.2720, Max Q-Value = 3007.47, Steps = 6, Reward Breakdown -> Delta_x Reward: 416.81, Border Penalty: 400.00, Obstacle Penalty: -300.00
Episode 44: Reward = 1165.50, Avg Reward (100) = 8214.86, Epsilon = 0.974, Avg Loss = 698.0464, Max Q-Value = 3413.03, Steps = 17, Reward Breakdown -> Delta_x Reward: 2284.65, Border Penalty: 800.00, Obstacle Penalty: -935.15
Episode 45: Reward = 8549.39, Avg Reward (100) = 8054.64, Epsilon = 0.973, Avg Loss = 644.3739, Max Q-Value = 5580.87, Steps = 15, Reward Breakdown -> Delta_x Reward: 2947.64, Border Penalty: 11019.65, Obstacle Penalty: -899.74
Episode 46: Reward = -880.25, Avg Reward (100) = 8065.64, Epsilon = 0.972, Avg Loss = 629.4409, Max Q-Value = 3244.11, Steps = 7, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 300.00, Obstacle Penalty: -350.00
Episode 47: Reward = -1049.00, Avg Reward (100) = 7871.16, Epsilon = 0.972, Avg Loss = 825.3390, Max Q-Value = 3378.52, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 48: Reward = -1000.00, Avg Reward (100) = 7681.37, Epsilon = 0.971, Avg Loss = 713.1216, Max Q-Value = 3330.73, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 49: Reward = 360.01, Avg Reward (100) = 7500.51, Epsilon = 0.971, Avg Loss = 706.7566, Max Q-Value = 3575.85, Steps = 18, Reward Breakdown -> Delta_x Reward: 2022.60, Border Penalty: 600.00, Obstacle Penalty: -1229.59
Episode 50: Reward = 26322.10, Avg Reward (100) = 7354.78, Epsilon = 0.970, Avg Loss = 608.6481, Max Q-Value = 4993.54, Steps = 41, Reward Breakdown -> Delta_x Reward: 23560.81, Border Penalty: 9202.04, Obstacle Penalty: -2200.00
Episode 51: Reward = -682.25, Avg Reward (100) = 7734.13, Epsilon = 0.969, Avg Loss = 526.3553, Max Q-Value = 3707.69, Steps = 5, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 400.00, Obstacle Penalty: -250.00
Episode 52: Reward = 1302.53, Avg Reward (100) = 7569.10, Epsilon = 0.969, Avg Loss = 731.8048, Max Q-Value = 4720.81, Steps = 27, Reward Breakdown -> Delta_x Reward: 1976.53, Border Penalty: 1700.00, Obstacle Penalty: -1350.00
Episode 53: Reward = 9303.53, Avg Reward (100) = 7448.59, Epsilon = 0.968, Avg Loss = 675.4004, Max Q-Value = 3967.17, Steps = 14, Reward Breakdown -> Delta_x Reward: 5800.61, Border Penalty: 9519.01, Obstacle Penalty: -813.42
Episode 54: Reward = 16439.94, Avg Reward (100) = 7483.59, Epsilon = 0.968, Avg Loss = 610.4940, Max Q-Value = 4349.93, Steps = 21, Reward Breakdown -> Delta_x Reward: 9700.45, Border Penalty: 12407.81, Obstacle Penalty: -1166.00
Episode 55: Reward = -831.25, Avg Reward (100) = 7649.45, Epsilon = 0.967, Avg Loss = 652.7414, Max Q-Value = 3857.63, Steps = 6, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 300.00, Obstacle Penalty: -300.00
Episode 56: Reward = -1147.00, Avg Reward (100) = 7495.26, Epsilon = 0.966, Avg Loss = 632.4142, Max Q-Value = 3961.52, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 57: Reward = -1000.00, Avg Reward (100) = 7340.93, Epsilon = 0.966, Avg Loss = 665.4801, Max Q-Value = 3870.33, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 58: Reward = 17453.16, Avg Reward (100) = 7194.60, Epsilon = 0.965, Avg Loss = 719.4385, Max Q-Value = 8189.25, Steps = 54, Reward Breakdown -> Delta_x Reward: 10130.98, Border Penalty: 14211.09, Obstacle Penalty: -2859.95
Episode 59: Reward = -1049.00, Avg Reward (100) = 7371.47, Epsilon = 0.965, Avg Loss = 678.4036, Max Q-Value = 4170.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 60: Reward = 24261.37, Avg Reward (100) = 7228.75, Epsilon = 0.964, Avg Loss = 650.0976, Max Q-Value = 4545.75, Steps = 51, Reward Breakdown -> Delta_x Reward: 7417.26, Border Penalty: 20981.66, Obstacle Penalty: -3187.55
Episode 61: Reward = -833.25, Avg Reward (100) = 7512.63, Epsilon = 0.963, Avg Loss = 654.4299, Max Q-Value = 4416.00, Steps = 4, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 200.00, Obstacle Penalty: -200.00
Episode 62: Reward = -1000.00, Avg Reward (100) = 7375.81, Epsilon = 0.963, Avg Loss = 1114.4182, Max Q-Value = 4119.95, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 63: Reward = 72490.56, Avg Reward (100) = 7240.72, Epsilon = 0.962, Avg Loss = 752.0823, Max Q-Value = 12871.74, Steps = 72, Reward Breakdown -> Delta_x Reward: 38105.68, Border Penalty: 43760.20, Obstacle Penalty: -4546.66
Episode 64: Reward = -1000.00, Avg Reward (100) = 8276.43, Epsilon = 0.962, Avg Loss = 731.6476, Max Q-Value = 4331.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 65: Reward = -1000.00, Avg Reward (100) = 8131.48, Epsilon = 0.961, Avg Loss = 920.0238, Max Q-Value = 4343.51, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 66: Reward = 8306.04, Avg Reward (100) = 7991.00, Epsilon = 0.960, Avg Loss = 626.1533, Max Q-Value = 9587.73, Steps = 39, Reward Breakdown -> Delta_x Reward: 5011.74, Border Penalty: 10069.79, Obstacle Penalty: -2081.98
Episode 67: Reward = 20847.73, Avg Reward (100) = 7995.77, Epsilon = 0.960, Avg Loss = 802.2004, Max Q-Value = 10618.33, Steps = 26, Reward Breakdown -> Delta_x Reward: 7431.57, Border Penalty: 19731.77, Obstacle Penalty: -1503.39
Episode 68: Reward = -1245.00, Avg Reward (100) = 8187.59, Epsilon = 0.959, Avg Loss = 717.3611, Max Q-Value = 4607.69, Steps = 6, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -300.00
Episode 69: Reward = -1000.00, Avg Reward (100) = 8048.88, Epsilon = 0.959, Avg Loss = 615.6331, Max Q-Value = 4616.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 70: Reward = -1000.00, Avg Reward (100) = 7917.73, Epsilon = 0.958, Avg Loss = 816.4311, Max Q-Value = 4624.81, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 71: Reward = -1000.00, Avg Reward (100) = 7790.34, Epsilon = 0.957, Avg Loss = 560.1401, Max Q-Value = 4642.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 72: Reward = -1196.00, Avg Reward (100) = 7666.53, Epsilon = 0.957, Avg Loss = 934.3927, Max Q-Value = 4859.33, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 73: Reward = 10079.06, Avg Reward (100) = 7543.44, Epsilon = 0.956, Avg Loss = 809.8353, Max Q-Value = 11371.02, Steps = 15, Reward Breakdown -> Delta_x Reward: 4971.65, Border Penalty: 11259.61, Obstacle Penalty: -906.31
Episode 74: Reward = -1000.00, Avg Reward (100) = 7578.17, Epsilon = 0.956, Avg Loss = 873.0126, Max Q-Value = 4982.88, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 75: Reward = 15550.84, Avg Reward (100) = 7462.25, Epsilon = 0.955, Avg Loss = 768.8793, Max Q-Value = 13294.95, Steps = 43, Reward Breakdown -> Delta_x Reward: 14203.15, Border Penalty: 8398.50, Obstacle Penalty: -2410.19
Episode 76: Reward = -1147.00, Avg Reward (100) = 7570.10, Epsilon = 0.954, Avg Loss = 849.9621, Max Q-Value = 5164.75, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 77: Reward = -1000.00, Avg Reward (100) = 7455.40, Epsilon = 0.954, Avg Loss = 1074.0225, Max Q-Value = 4959.03, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 78: Reward = -1147.00, Avg Reward (100) = 7345.59, Epsilon = 0.953, Avg Loss = 1177.5031, Max Q-Value = 5576.48, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 79: Reward = 15207.61, Avg Reward (100) = 7236.71, Epsilon = 0.953, Avg Loss = 897.2864, Max Q-Value = 6613.46, Steps = 52, Reward Breakdown -> Delta_x Reward: 9753.86, Border Penalty: 12408.09, Obstacle Penalty: -2715.62
Episode 80: Reward = -980.25, Avg Reward (100) = 7337.61, Epsilon = 0.952, Avg Loss = 740.6272, Max Q-Value = 7025.00, Steps = 7, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 200.00, Obstacle Penalty: -361.54
Episode 81: Reward = -145.98, Avg Reward (100) = 7233.64, Epsilon = 0.951, Avg Loss = 804.9046, Max Q-Value = 6662.28, Steps = 10, Reward Breakdown -> Delta_x Reward: 795.02, Border Penalty: 600.00, Obstacle Penalty: -500.00
Episode 82: Reward = -731.25, Avg Reward (100) = 7142.53, Epsilon = 0.951, Avg Loss = 1157.4613, Max Q-Value = 5314.87, Steps = 6, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 400.00, Obstacle Penalty: -300.00
Episode 83: Reward = 242.69, Avg Reward (100) = 7046.51, Epsilon = 0.950, Avg Loss = 1004.9117, Max Q-Value = 8766.18, Steps = 14, Reward Breakdown -> Delta_x Reward: 1327.81, Border Penalty: 800.00, Obstacle Penalty: -898.12
Episode 84: Reward = -1098.00, Avg Reward (100) = 6964.53, Epsilon = 0.950, Avg Loss = 908.7546, Max Q-Value = 6385.39, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 85: Reward = -1000.00, Avg Reward (100) = 6868.55, Epsilon = 0.949, Avg Loss = 686.7795, Max Q-Value = 5717.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 86: Reward = 7923.52, Avg Reward (100) = 6775.98, Epsilon = 0.948, Avg Loss = 924.2933, Max Q-Value = 13692.22, Steps = 14, Reward Breakdown -> Delta_x Reward: 3459.46, Border Penalty: 10185.96, Obstacle Penalty: -828.63
Episode 87: Reward = -1098.00, Avg Reward (100) = 6789.32, Epsilon = 0.948, Avg Loss = 812.6393, Max Q-Value = 5656.60, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 88: Reward = -1049.00, Avg Reward (100) = 6698.67, Epsilon = 0.947, Avg Loss = 1368.2554, Max Q-Value = 5715.73, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 89: Reward = -1000.00, Avg Reward (100) = 6610.62, Epsilon = 0.947, Avg Loss = 941.9649, Max Q-Value = 5812.62, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 90: Reward = 8175.64, Avg Reward (100) = 6525.11, Epsilon = 0.946, Avg Loss = 1046.9836, Max Q-Value = 5875.52, Steps = 20, Reward Breakdown -> Delta_x Reward: 3404.98, Border Penalty: 10214.81, Obstacle Penalty: -1278.46
Episode 91: Reward = -1000.00, Avg Reward (100) = 6543.45, Epsilon = 0.945, Avg Loss = 1106.0897, Max Q-Value = 5883.86, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 92: Reward = 15649.20, Avg Reward (100) = 6460.56, Epsilon = 0.945, Avg Loss = 1020.3995, Max Q-Value = 18766.38, Steps = 40, Reward Breakdown -> Delta_x Reward: 11860.69, Border Penalty: 11279.14, Obstacle Penalty: -2588.52
Episode 93: Reward = -1000.00, Avg Reward (100) = 6560.43, Epsilon = 0.944, Avg Loss = 690.1127, Max Q-Value = 6170.58, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 94: Reward = 38372.01, Avg Reward (100) = 6479.14, Epsilon = 0.944, Avg Loss = 886.8454, Max Q-Value = 16672.53, Steps = 64, Reward Breakdown -> Delta_x Reward: 7720.52, Border Penalty: 38722.42, Obstacle Penalty: -4057.16
