Training Log
20241120_184454
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -900
PENALTY_BORDER: -300
PENALTY_BACKWARDS: -500
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 2500
TIME_PENALTY: -1500
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = 84227.65, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 12.53, Steps = 31, Reward Breakdown -> Delta_x Reward: 36088.48, Border Penalty: 7000.00, Obstacle Penalty: -2460.84
Episode 12: Reward = 67423.02, Avg Reward (100) = 66264.32, Epsilon = 0.993, Avg Loss = 3711.5476, Max Q-Value = 5184.67, Steps = 26, Reward Breakdown -> Delta_x Reward: 13591.58, Border Penalty: 22160.81, Obstacle Penalty: -1620.14
Episode 13: Reward = -1000.00, Avg Reward (100) = 66360.88, Epsilon = 0.992, Avg Loss = 3005.7148, Max Q-Value = 5101.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 14: Reward = 130406.92, Avg Reward (100) = 61179.27, Epsilon = 0.992, Avg Loss = 2373.3766, Max Q-Value = 6334.39, Steps = 23, Reward Breakdown -> Delta_x Reward: 85664.59, Border Penalty: 21640.41, Obstacle Penalty: -1309.74
Episode 15: Reward = 269673.94, Avg Reward (100) = 66124.10, Epsilon = 0.991, Avg Loss = 2047.5224, Max Q-Value = 7494.14, Steps = 46, Reward Breakdown -> Delta_x Reward: 178363.56, Border Penalty: 31484.15, Obstacle Penalty: -3111.18
Episode 16: Reward = 59370.93, Avg Reward (100) = 79694.09, Epsilon = 0.990, Avg Loss = 2118.3187, Max Q-Value = 8842.10, Steps = 12, Reward Breakdown -> Delta_x Reward: 40792.33, Border Penalty: 9090.35, Obstacle Penalty: -700.00
Episode 17: Reward = -1000.00, Avg Reward (100) = 78423.90, Epsilon = 0.990, Avg Loss = 6320.3022, Max Q-Value = 8697.79, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 18: Reward = 473597.75, Avg Reward (100) = 73751.90, Epsilon = 0.989, Avg Loss = 3768.1669, Max Q-Value = 10385.19, Steps = 84, Reward Breakdown -> Delta_x Reward: 337461.88, Border Penalty: 15957.46, Obstacle Penalty: -5821.54
Episode 19: Reward = 35641.40, Avg Reward (100) = 95965.56, Epsilon = 0.989, Avg Loss = 2345.2754, Max Q-Value = 14125.77, Steps = 13, Reward Breakdown -> Delta_x Reward: 16855.80, Border Penalty: 3056.70, Obstacle Penalty: -804.95
Episode 20: Reward = 402793.56, Avg Reward (100) = 92790.60, Epsilon = 0.988, Avg Loss = 2418.3426, Max Q-Value = 14033.21, Steps = 83, Reward Breakdown -> Delta_x Reward: 189563.09, Border Penalty: 99408.92, Obstacle Penalty: -4388.01
Episode 21: Reward = 239755.22, Avg Reward (100) = 108290.75, Epsilon = 0.987, Avg Loss = 2312.8342, Max Q-Value = 14041.88, Steps = 44, Reward Breakdown -> Delta_x Reward: 170909.72, Border Penalty: 13608.03, Obstacle Penalty: -2397.04
Episode 22: Reward = 1900.00, Avg Reward (100) = 114550.97, Epsilon = 0.987, Avg Loss = 6216.9683, Max Q-Value = 14264.04, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -150.00
Episode 23: Reward = 73354.98, Avg Reward (100) = 109430.47, Epsilon = 0.986, Avg Loss = 4800.6763, Max Q-Value = 17248.33, Steps = 21, Reward Breakdown -> Delta_x Reward: 31107.33, Border Penalty: 18073.88, Obstacle Penalty: -1245.58
Episode 24: Reward = 98745.10, Avg Reward (100) = 107861.97, Epsilon = 0.986, Avg Loss = 2730.4296, Max Q-Value = 21572.17, Steps = 23, Reward Breakdown -> Delta_x Reward: 53123.16, Border Penalty: 20466.10, Obstacle Penalty: -1403.31
Episode 25: Reward = -1000.00, Avg Reward (100) = 107482.10, Epsilon = 0.985, Avg Loss = 2471.8174, Max Q-Value = 20309.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 26: Reward = 26460.48, Avg Reward (100) = 103142.81, Epsilon = 0.984, Avg Loss = 2626.1960, Max Q-Value = 20272.65, Steps = 11, Reward Breakdown -> Delta_x Reward: 9960.48, Border Penalty: 3500.00, Obstacle Penalty: -550.00
Episode 27: Reward = 450.00, Avg Reward (100) = 100193.49, Epsilon = 0.984, Avg Loss = 6233.9512, Max Q-Value = 19452.07, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -100.00
Episode 28: Reward = 117663.54, Avg Reward (100) = 96499.29, Epsilon = 0.983, Avg Loss = 5414.1639, Max Q-Value = 21670.29, Steps = 17, Reward Breakdown -> Delta_x Reward: 95138.15, Border Penalty: 11694.37, Obstacle Penalty: -973.88
Episode 29: Reward = 234397.81, Avg Reward (100) = 97255.16, Epsilon = 0.983, Avg Loss = 2934.1321, Max Q-Value = 24042.35, Steps = 43, Reward Breakdown -> Delta_x Reward: 172818.03, Border Penalty: 13211.02, Obstacle Penalty: -2201.42
Episode 30: Reward = 169648.12, Avg Reward (100) = 101984.21, Epsilon = 0.982, Avg Loss = 2948.9117, Max Q-Value = 26358.74, Steps = 57, Reward Breakdown -> Delta_x Reward: 71686.36, Border Penalty: 22194.44, Obstacle Penalty: -3374.86
Episode 31: Reward = 131633.25, Avg Reward (100) = 104239.68, Epsilon = 0.981, Avg Loss = 2830.7737, Max Q-Value = 24696.19, Steps = 36, Reward Breakdown -> Delta_x Reward: 38257.89, Border Penalty: 46375.60, Obstacle Penalty: -1984.65
Episode 32: Reward = 10387.50, Avg Reward (100) = 105123.34, Epsilon = 0.981, Avg Loss = 5893.2259, Max Q-Value = 24715.63, Steps = 6, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 2500.00, Obstacle Penalty: -300.00
Episode 33: Reward = 264578.47, Avg Reward (100) = 102162.85, Epsilon = 0.980, Avg Loss = 3835.5785, Max Q-Value = 29732.82, Steps = 38, Reward Breakdown -> Delta_x Reward: 192711.98, Border Penalty: 23241.81, Obstacle Penalty: -2222.68
Episode 34: Reward = -1000.00, Avg Reward (100) = 107084.53, Epsilon = 0.980, Avg Loss = 3297.8096, Max Q-Value = 30012.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 35: Reward = 30448.58, Avg Reward (100) = 103905.57, Epsilon = 0.979, Avg Loss = 2871.1526, Max Q-Value = 30268.57, Steps = 14, Reward Breakdown -> Delta_x Reward: 8005.24, Border Penalty: 6507.53, Obstacle Penalty: -936.45
Episode 36: Reward = 70074.41, Avg Reward (100) = 101806.80, Epsilon = 0.978, Avg Loss = 3070.5221, Max Q-Value = 31828.23, Steps = 22, Reward Breakdown -> Delta_x Reward: 31557.77, Border Penalty: 13741.91, Obstacle Penalty: -1462.78
Episode 37: Reward = -1000.00, Avg Reward (100) = 100925.35, Epsilon = 0.978, Avg Loss = 6528.6025, Max Q-Value = 29180.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 38: Reward = 29258.95, Avg Reward (100) = 98170.61, Epsilon = 0.977, Avg Loss = 6085.7448, Max Q-Value = 30079.12, Steps = 13, Reward Breakdown -> Delta_x Reward: 9858.95, Border Penalty: 3500.00, Obstacle Penalty: -650.00
Episode 39: Reward = 6487.50, Avg Reward (100) = 96357.14, Epsilon = 0.977, Avg Loss = 4702.2091, Max Q-Value = 31654.19, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 1500.00, Obstacle Penalty: -200.00
Episode 40: Reward = -1000.00, Avg Reward (100) = 94052.79, Epsilon = 0.976, Avg Loss = 4826.1802, Max Q-Value = 31911.20, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 41: Reward = -1000.00, Avg Reward (100) = 91676.47, Epsilon = 0.975, Avg Loss = 4399.7290, Max Q-Value = 32175.15, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 42: Reward = 1900.00, Avg Reward (100) = 89416.07, Epsilon = 0.975, Avg Loss = 6577.6974, Max Q-Value = 33121.86, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -150.00
Episode 43: Reward = 154364.30, Avg Reward (100) = 87332.36, Epsilon = 0.974, Avg Loss = 3751.5099, Max Q-Value = 38736.23, Steps = 44, Reward Breakdown -> Delta_x Reward: 84727.27, Border Penalty: 12112.36, Obstacle Penalty: -2505.75
Episode 44: Reward = 1900.00, Avg Reward (100) = 88891.24, Epsilon = 0.974, Avg Loss = 3189.8327, Max Q-Value = 36771.08, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -150.00
Episode 45: Reward = 3350.00, Avg Reward (100) = 86914.17, Epsilon = 0.973, Avg Loss = 3899.7685, Max Q-Value = 37259.83, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -200.00
Episode 46: Reward = -1000.00, Avg Reward (100) = 85057.18, Epsilon = 0.972, Avg Loss = 3347.0601, Max Q-Value = 37010.09, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 47: Reward = -1000.00, Avg Reward (100) = 83186.38, Epsilon = 0.972, Avg Loss = 5349.2539, Max Q-Value = 37051.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 48: Reward = 185010.73, Avg Reward (100) = 81395.18, Epsilon = 0.971, Avg Loss = 4574.7149, Max Q-Value = 44445.54, Steps = 46, Reward Breakdown -> Delta_x Reward: 88218.15, Border Penalty: 36603.93, Obstacle Penalty: -2774.10
Episode 49: Reward = 308445.31, Avg Reward (100) = 83553.83, Epsilon = 0.971, Avg Loss = 3427.4841, Max Q-Value = 43992.77, Steps = 67, Reward Breakdown -> Delta_x Reward: 161880.27, Border Penalty: 56849.26, Obstacle Penalty: -4651.64
Episode 50: Reward = 29965.83, Avg Reward (100) = 88143.46, Epsilon = 0.970, Avg Loss = 3574.4056, Max Q-Value = 41577.92, Steps = 12, Reward Breakdown -> Delta_x Reward: 13065.83, Border Penalty: 2500.00, Obstacle Penalty: -700.00
Episode 51: Reward = 199501.53, Avg Reward (100) = 86979.90, Epsilon = 0.969, Avg Loss = 3504.3431, Max Q-Value = 45004.02, Steps = 51, Reward Breakdown -> Delta_x Reward: 75336.91, Border Penalty: 55481.85, Obstacle Penalty: -2740.60
Episode 52: Reward = 232972.12, Avg Reward (100) = 89186.21, Epsilon = 0.969, Avg Loss = 4562.8636, Max Q-Value = 49091.26, Steps = 41, Reward Breakdown -> Delta_x Reward: 164899.41, Border Penalty: 22129.14, Obstacle Penalty: -2983.29
Episode 53: Reward = 114546.89, Avg Reward (100) = 91951.32, Epsilon = 0.968, Avg Loss = 3954.0096, Max Q-Value = 45752.83, Steps = 30, Reward Breakdown -> Delta_x Reward: 62731.10, Border Penalty: 15444.74, Obstacle Penalty: -1659.46
Episode 54: Reward = 5987.50, Avg Reward (100) = 92377.65, Epsilon = 0.968, Avg Loss = 3490.4684, Max Q-Value = 45872.32, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 1000.00, Obstacle Penalty: -200.00
Episode 55: Reward = 116372.67, Avg Reward (100) = 90777.84, Epsilon = 0.967, Avg Loss = 3997.5970, Max Q-Value = 50932.75, Steps = 32, Reward Breakdown -> Delta_x Reward: 55171.38, Border Penalty: 20840.34, Obstacle Penalty: -1803.05
Episode 56: Reward = 1900.00, Avg Reward (100) = 91243.20, Epsilon = 0.966, Avg Loss = 3626.1572, Max Q-Value = 45498.12, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -150.00
Episode 57: Reward = 4800.00, Avg Reward (100) = 89647.78, Epsilon = 0.966, Avg Loss = 6365.2180, Max Q-Value = 45262.43, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -250.00
Episode 58: Reward = 39293.11, Avg Reward (100) = 88159.23, Epsilon = 0.965, Avg Loss = 5707.6372, Max Q-Value = 49844.07, Steps = 15, Reward Breakdown -> Delta_x Reward: 7945.10, Border Penalty: 16227.01, Obstacle Penalty: -850.00
Episode 59: Reward = 187809.02, Avg Reward (100) = 87316.71, Epsilon = 0.965, Avg Loss = 4187.4367, Max Q-Value = 52524.65, Steps = 41, Reward Breakdown -> Delta_x Reward: 126555.57, Border Penalty: 9902.55, Obstacle Penalty: -2546.09
Episode 60: Reward = 3350.00, Avg Reward (100) = 89019.97, Epsilon = 0.964, Avg Loss = 4797.2842, Max Q-Value = 49863.24, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -200.00
Episode 61: Reward = 130248.94, Avg Reward (100) = 87592.13, Epsilon = 0.963, Avg Loss = 3991.5395, Max Q-Value = 55781.34, Steps = 22, Reward Breakdown -> Delta_x Reward: 100534.37, Border Penalty: 8752.81, Obstacle Penalty: -1238.33
Episode 62: Reward = 171768.28, Avg Reward (100) = 88291.42, Epsilon = 0.963, Avg Loss = 4972.6492, Max Q-Value = 55349.99, Steps = 51, Reward Breakdown -> Delta_x Reward: 87790.34, Border Penalty: 14826.70, Obstacle Penalty: -3281.15
Episode 63: Reward = 6200.00, Avg Reward (100) = 89637.83, Epsilon = 0.962, Avg Loss = 4053.4351, Max Q-Value = 54214.25, Steps = 6, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -400.00
Episode 64: Reward = 250211.86, Avg Reward (100) = 88313.42, Epsilon = 0.962, Avg Loss = 4077.6153, Max Q-Value = 61879.77, Steps = 32, Reward Breakdown -> Delta_x Reward: 207577.34, Border Penalty: 11108.84, Obstacle Penalty: -1721.77
Episode 65: Reward = 126803.09, Avg Reward (100) = 90843.08, Epsilon = 0.961, Avg Loss = 4098.7649, Max Q-Value = 62000.82, Steps = 29, Reward Breakdown -> Delta_x Reward: 74203.85, Border Penalty: 17071.90, Obstacle Penalty: -1731.03
Episode 66: Reward = 178825.47, Avg Reward (100) = 91396.31, Epsilon = 0.960, Avg Loss = 4036.2747, Max Q-Value = 61884.47, Steps = 30, Reward Breakdown -> Delta_x Reward: 130709.53, Border Penalty: 12394.57, Obstacle Penalty: -1650.00
Episode 67: Reward = 60666.38, Avg Reward (100) = 92720.99, Epsilon = 0.960, Avg Loss = 6011.6868, Max Q-Value = 58653.65, Steps = 18, Reward Breakdown -> Delta_x Reward: 34280.40, Border Penalty: 11487.12, Obstacle Penalty: -1017.31
Episode 68: Reward = 11923.47, Avg Reward (100) = 92242.57, Epsilon = 0.959, Avg Loss = 4992.2670, Max Q-Value = 58751.49, Steps = 6, Reward Breakdown -> Delta_x Reward: 4173.47, Border Penalty: 2000.00, Obstacle Penalty: -300.00
Episode 69: Reward = 102760.95, Avg Reward (100) = 91061.40, Epsilon = 0.959, Avg Loss = 4735.2330, Max Q-Value = 59091.17, Steps = 34, Reward Breakdown -> Delta_x Reward: 43120.96, Border Penalty: 16842.95, Obstacle Penalty: -1882.08
Episode 70: Reward = 304133.34, Avg Reward (100) = 91230.96, Epsilon = 0.958, Avg Loss = 4877.0985, Max Q-Value = 68051.34, Steps = 46, Reward Breakdown -> Delta_x Reward: 225524.20, Border Penalty: 18692.17, Obstacle Penalty: -2920.93
Episode 71: Reward = 19244.98, Avg Reward (100) = 94272.43, Epsilon = 0.957, Avg Loss = 4143.5206, Max Q-Value = 65171.92, Steps = 9, Reward Breakdown -> Delta_x Reward: 7317.02, Border Penalty: 6070.05, Obstacle Penalty: -550.00
Episode 72: Reward = -1000.00, Avg Reward (100) = 93215.70, Epsilon = 0.957, Avg Loss = 7784.3818, Max Q-Value = 57571.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 73: Reward = -1000.00, Avg Reward (100) = 91907.15, Epsilon = 0.956, Avg Loss = 9722.2686, Max Q-Value = 57590.42, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 74: Reward = 127599.79, Avg Reward (100) = 90634.45, Epsilon = 0.956, Avg Loss = 5705.8508, Max Q-Value = 64830.93, Steps = 20, Reward Breakdown -> Delta_x Reward: 100358.58, Border Penalty: 10558.69, Obstacle Penalty: -1214.27
Episode 75: Reward = -1000.00, Avg Reward (100) = 91133.98, Epsilon = 0.955, Avg Loss = 11047.1445, Max Q-Value = 63111.75, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 76: Reward = 27648.52, Avg Reward (100) = 89905.53, Epsilon = 0.954, Avg Loss = 4445.8485, Max Q-Value = 63984.18, Steps = 11, Reward Breakdown -> Delta_x Reward: 11648.52, Border Penalty: 3000.00, Obstacle Penalty: -550.00
Episode 77: Reward = 3350.00, Avg Reward (100) = 89086.36, Epsilon = 0.954, Avg Loss = 7475.7216, Max Q-Value = 61504.60, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -200.00
Episode 78: Reward = 87768.58, Avg Reward (100) = 87972.90, Epsilon = 0.953, Avg Loss = 6472.3997, Max Q-Value = 66024.05, Steps = 14, Reward Breakdown -> Delta_x Reward: 68804.30, Border Penalty: 9600.14, Obstacle Penalty: -800.00
Episode 79: Reward = 419187.78, Avg Reward (100) = 87970.28, Epsilon = 0.953, Avg Loss = 5054.2100, Max Q-Value = 73211.71, Steps = 116, Reward Breakdown -> Delta_x Reward: 212264.89, Border Penalty: 43134.14, Obstacle Penalty: -7261.29
Episode 80: Reward = 71635.39, Avg Reward (100) = 92162.90, Epsilon = 0.952, Avg Loss = 5246.7868, Max Q-Value = 66986.74, Steps = 17, Reward Breakdown -> Delta_x Reward: 44166.20, Border Penalty: 10986.82, Obstacle Penalty: -1000.00
Episode 81: Reward = 98159.48, Avg Reward (100) = 91906.31, Epsilon = 0.951, Avg Loss = 4377.6631, Max Q-Value = 66851.16, Steps = 31, Reward Breakdown -> Delta_x Reward: 51159.48, Border Penalty: 5000.00, Obstacle Penalty: -1550.00
Episode 82: Reward = 48569.60, Avg Reward (100) = 91983.51, Epsilon = 0.951, Avg Loss = 6740.1120, Max Q-Value = 78882.64, Steps = 12, Reward Breakdown -> Delta_x Reward: 28721.00, Border Penalty: 8649.46, Obstacle Penalty: -700.00
Episode 83: Reward = 20997.22, Avg Reward (100) = 91454.07, Epsilon = 0.950, Avg Loss = 4553.2867, Max Q-Value = 75094.85, Steps = 10, Reward Breakdown -> Delta_x Reward: 6097.22, Border Penalty: 4287.15, Obstacle Penalty: -650.00
Episode 84: Reward = -1000.00, Avg Reward (100) = 90605.19, Epsilon = 0.950, Avg Loss = 6804.8486, Max Q-Value = 71170.53, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 85: Reward = 81459.55, Avg Reward (100) = 89514.66, Epsilon = 0.949, Avg Loss = 5257.8655, Max Q-Value = 71384.90, Steps = 24, Reward Breakdown -> Delta_x Reward: 41889.56, Border Penalty: 13113.99, Obstacle Penalty: -1352.67
Episode 86: Reward = 19218.12, Avg Reward (100) = 89419.89, Epsilon = 0.948, Avg Loss = 5942.1308, Max Q-Value = 70015.23, Steps = 10, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 3500.00, Obstacle Penalty: -500.00
Episode 87: Reward = -1000.00, Avg Reward (100) = 88603.59, Epsilon = 0.948, Avg Loss = 9336.9453, Max Q-Value = 69885.15, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -50.00
Episode 88: Reward = 128217.88, Avg Reward (100) = 87573.66, Epsilon = 0.947, Avg Loss = 6062.2312, Max Q-Value = 75843.28, Steps = 38, Reward Breakdown -> Delta_x Reward: 66108.82, Border Penalty: 13259.51, Obstacle Penalty: -2143.24
Episode 89: Reward = 42999.53, Avg Reward (100) = 88035.53, Epsilon = 0.947, Avg Loss = 5546.7784, Max Q-Value = 75183.23, Steps = 17, Reward Breakdown -> Delta_x Reward: 17299.53, Border Penalty: 4000.00, Obstacle Penalty: -850.00
Episode 90: Reward = 7650.00, Avg Reward (100) = 87529.51, Epsilon = 0.946, Avg Loss = 4712.8774, Max Q-Value = 74176.01, Steps = 7, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 500.00, Obstacle Penalty: -450.00
Episode 91: Reward = 166292.75, Avg Reward (100) = 86641.96, Epsilon = 0.945, Avg Loss = 5272.3752, Max Q-Value = 90354.70, Steps = 25, Reward Breakdown -> Delta_x Reward: 126928.84, Border Penalty: 9589.29, Obstacle Penalty: -1354.64
Episode 92: Reward = 211833.25, Avg Reward (100) = 87517.24, Epsilon = 0.945, Avg Loss = 7284.6949, Max Q-Value = 97411.30, Steps = 31, Reward Breakdown -> Delta_x Reward: 166342.92, Border Penalty: 9506.33, Obstacle Penalty: -1836.57
