Episode 1: Reward = 187980.62, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 566.6600, Max Q-Value = 3.40, Steps = 83, Reward Breakdown -> Delta_x Reward: 210691.31, Border Penalty: 7940.63, Obstacle Penalty: 4450.32
Episode 12: Reward = 3200.00, Avg Reward (100) = 96055.20, Epsilon = 0.999, Avg Loss = 2543.5485, Max Q-Value = 3.48, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 13: Reward = 1550.00, Avg Reward (100) = 88317.27, Epsilon = 0.999, Avg Loss = 2902.1479, Max Q-Value = 3.50, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 14: Reward = -100.00, Avg Reward (100) = 81642.86, Epsilon = 0.999, Avg Loss = 2605.0293, Max Q-Value = 3.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 15: Reward = 1550.00, Avg Reward (100) = 75804.09, Epsilon = 0.999, Avg Loss = 2745.6787, Max Q-Value = 3.50, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 16: Reward = 5794.43, Avg Reward (100) = 70853.82, Epsilon = 0.999, Avg Loss = 3001.6797, Max Q-Value = 3.50, Steps = 4, Reward Breakdown -> Delta_x Reward: 8294.43, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 17: Reward = -100.00, Avg Reward (100) = 66787.60, Epsilon = 0.998, Avg Loss = 2706.0117, Max Q-Value = 3.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 18: Reward = -100.00, Avg Reward (100) = 62853.04, Epsilon = 0.998, Avg Loss = 2200.6592, Max Q-Value = 3.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 19: Reward = 469440.31, Avg Reward (100) = 59355.65, Epsilon = 0.998, Avg Loss = 3001.1848, Max Q-Value = 3.92, Steps = 93, Reward Breakdown -> Delta_x Reward: 488452.70, Border Penalty: 2700.00, Obstacle Penalty: 7012.42
Episode 20: Reward = 408987.12, Avg Reward (100) = 80939.05, Epsilon = 0.998, Avg Loss = 3227.1526, Max Q-Value = 3.63, Steps = 113, Reward Breakdown -> Delta_x Reward: 428087.12, Border Penalty: 2100.00, Obstacle Penalty: 5700.00
Episode 21: Reward = -100.00, Avg Reward (100) = 97341.45, Epsilon = 0.998, Avg Loss = 3464.5737, Max Q-Value = 3.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 22: Reward = 325155.88, Avg Reward (100) = 92701.39, Epsilon = 0.998, Avg Loss = 3377.7756, Max Q-Value = 3.55, Steps = 71, Reward Breakdown -> Delta_x Reward: 340023.87, Border Penalty: 1594.04, Obstacle Penalty: 4675.22
Episode 23: Reward = 12977.47, Avg Reward (100) = 103267.50, Epsilon = 0.998, Avg Loss = 3301.9497, Max Q-Value = 3.59, Steps = 8, Reward Breakdown -> Delta_x Reward: 16527.47, Border Penalty: 750.00, Obstacle Penalty: 400.00
Episode 24: Reward = 342984.31, Avg Reward (100) = 99341.84, Epsilon = 0.998, Avg Loss = 3395.7969, Max Q-Value = 3.58, Steps = 69, Reward Breakdown -> Delta_x Reward: 353534.31, Border Penalty: 150.00, Obstacle Penalty: 3500.00
Episode 25: Reward = 44238.96, Avg Reward (100) = 109493.61, Epsilon = 0.998, Avg Loss = 3537.4939, Max Q-Value = 3.60, Steps = 23, Reward Breakdown -> Delta_x Reward: 50508.12, Border Penalty: 1200.00, Obstacle Penalty: 1212.35
Episode 26: Reward = 1550.00, Avg Reward (100) = 106883.43, Epsilon = 0.998, Avg Loss = 2823.6616, Max Q-Value = 3.62, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 27: Reward = -100.00, Avg Reward (100) = 102832.14, Epsilon = 0.998, Avg Loss = 3522.4819, Max Q-Value = 3.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 28: Reward = -100.00, Avg Reward (100) = 99019.84, Epsilon = 0.997, Avg Loss = 3433.7405, Max Q-Value = 3.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 29: Reward = 1550.00, Avg Reward (100) = 95479.85, Epsilon = 0.997, Avg Loss = 3666.6235, Max Q-Value = 3.62, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = -100.00, Avg Reward (100) = 92240.89, Epsilon = 0.997, Avg Loss = 3330.0835, Max Q-Value = 3.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 31: Reward = 4850.00, Avg Reward (100) = 89162.86, Epsilon = 0.997, Avg Loss = 3449.9982, Max Q-Value = 3.68, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 32: Reward = 4850.00, Avg Reward (100) = 86443.09, Epsilon = 0.997, Avg Loss = 3521.2321, Max Q-Value = 3.61, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 33: Reward = 1550.00, Avg Reward (100) = 83893.30, Epsilon = 0.997, Avg Loss = 4123.0029, Max Q-Value = 3.62, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 34: Reward = 11450.00, Avg Reward (100) = 81398.05, Epsilon = 0.997, Avg Loss = 3701.7695, Max Q-Value = 3.61, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 35: Reward = -100.00, Avg Reward (100) = 79340.76, Epsilon = 0.997, Avg Loss = 2919.2676, Max Q-Value = 3.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 36: Reward = -100.00, Avg Reward (100) = 77071.02, Epsilon = 0.997, Avg Loss = 3297.5586, Max Q-Value = 3.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 37: Reward = 413057.91, Avg Reward (100) = 74927.38, Epsilon = 0.997, Avg Loss = 3738.0857, Max Q-Value = 3.61, Steps = 45, Reward Breakdown -> Delta_x Reward: 420857.16, Border Penalty: 0.00, Obstacle Penalty: 3299.27
Episode 38: Reward = 3200.00, Avg Reward (100) = 84066.04, Epsilon = 0.997, Avg Loss = 3815.0363, Max Q-Value = 3.63, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 39: Reward = 14320.92, Avg Reward (100) = 81937.99, Epsilon = 0.996, Avg Loss = 3535.0094, Max Q-Value = 3.63, Steps = 9, Reward Breakdown -> Delta_x Reward: 18320.92, Border Penalty: 1050.00, Obstacle Penalty: 450.00
Episode 40: Reward = 5794.43, Avg Reward (100) = 80204.22, Epsilon = 0.996, Avg Loss = 3576.1945, Max Q-Value = 3.65, Steps = 4, Reward Breakdown -> Delta_x Reward: 8294.43, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 41: Reward = -100.00, Avg Reward (100) = 78343.97, Epsilon = 0.996, Avg Loss = 2813.4021, Max Q-Value = 3.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 42: Reward = 4850.00, Avg Reward (100) = 76430.71, Epsilon = 0.996, Avg Loss = 4062.3905, Max Q-Value = 3.63, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 43: Reward = 51943.52, Avg Reward (100) = 74726.40, Epsilon = 0.996, Avg Loss = 3678.4141, Max Q-Value = 3.64, Steps = 30, Reward Breakdown -> Delta_x Reward: 59993.52, Border Penalty: 1950.00, Obstacle Penalty: 1500.00
Episode 44: Reward = -100.00, Avg Reward (100) = 74196.57, Epsilon = 0.996, Avg Loss = 3691.2976, Max Q-Value = 3.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 45: Reward = 1550.00, Avg Reward (100) = 72508.01, Epsilon = 0.996, Avg Loss = 3343.6674, Max Q-Value = 3.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 46: Reward = 23957.40, Avg Reward (100) = 70931.17, Epsilon = 0.996, Avg Loss = 3569.8848, Max Q-Value = 3.64, Steps = 13, Reward Breakdown -> Delta_x Reward: 28257.40, Border Penalty: 750.00, Obstacle Penalty: 650.00
Episode 47: Reward = 3200.00, Avg Reward (100) = 69910.00, Epsilon = 0.996, Avg Loss = 3281.9191, Max Q-Value = 3.64, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 48: Reward = -100.00, Avg Reward (100) = 68490.64, Epsilon = 0.996, Avg Loss = 3625.6846, Max Q-Value = 3.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 49: Reward = 292427.06, Avg Reward (100) = 67061.66, Epsilon = 0.996, Avg Loss = 3607.3641, Max Q-Value = 3.67, Steps = 74, Reward Breakdown -> Delta_x Reward: 313796.72, Border Penalty: 2991.08, Obstacle Penalty: 4112.03
Episode 50: Reward = 433796.28, Avg Reward (100) = 71660.96, Epsilon = 0.995, Avg Loss = 3700.9322, Max Q-Value = 4.37, Steps = 111, Reward Breakdown -> Delta_x Reward: 464063.23, Border Penalty: 9947.71, Obstacle Penalty: 7722.03
Episode 51: Reward = 171639.80, Avg Reward (100) = 78903.66, Epsilon = 0.995, Avg Loss = 3614.5719, Max Q-Value = 3.70, Steps = 52, Reward Breakdown -> Delta_x Reward: 187754.30, Border Penalty: 4172.45, Obstacle Penalty: 3829.64
Episode 52: Reward = 53771.82, Avg Reward (100) = 80722.02, Epsilon = 0.995, Avg Loss = 3627.7543, Max Q-Value = 3.72, Steps = 29, Reward Breakdown -> Delta_x Reward: 61971.82, Border Penalty: 2250.00, Obstacle Penalty: 1450.00
Episode 53: Reward = 575987.46, Avg Reward (100) = 80203.75, Epsilon = 0.995, Avg Loss = 3605.7610, Max Q-Value = 4.01, Steps = 169, Reward Breakdown -> Delta_x Reward: 616137.46, Border Penalty: 13200.00, Obstacle Penalty: 8450.00
Episode 54: Reward = 20684.35, Avg Reward (100) = 89558.16, Epsilon = 0.995, Avg Loss = 3463.3984, Max Q-Value = 3.80, Steps = 12, Reward Breakdown -> Delta_x Reward: 24684.35, Border Penalty: 600.00, Obstacle Penalty: 600.00
Episode 55: Reward = -100.00, Avg Reward (100) = 88282.72, Epsilon = 0.995, Avg Loss = 3295.0811, Max Q-Value = 3.79, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 56: Reward = 43487.56, Avg Reward (100) = 86675.76, Epsilon = 0.995, Avg Loss = 3582.9790, Max Q-Value = 3.79, Steps = 22, Reward Breakdown -> Delta_x Reward: 49887.56, Border Penalty: 1500.00, Obstacle Penalty: 1100.00
Episode 57: Reward = 54119.39, Avg Reward (100) = 85904.54, Epsilon = 0.995, Avg Loss = 3520.7616, Max Q-Value = 3.90, Steps = 24, Reward Breakdown -> Delta_x Reward: 60969.39, Border Penalty: 1650.00, Obstacle Penalty: 1200.00
Episode 58: Reward = 313571.41, Avg Reward (100) = 85346.91, Epsilon = 0.995, Avg Loss = 3449.1943, Max Q-Value = 3.96, Steps = 127, Reward Breakdown -> Delta_x Reward: 343971.41, Border Penalty: 9750.00, Obstacle Penalty: 6350.00
Episode 59: Reward = 183379.95, Avg Reward (100) = 89281.81, Epsilon = 0.995, Avg Loss = 3407.9866, Max Q-Value = 4.08, Steps = 51, Reward Breakdown -> Delta_x Reward: 195965.82, Border Penalty: 3145.15, Obstacle Penalty: 2844.52
Episode 60: Reward = 87318.72, Avg Reward (100) = 90876.69, Epsilon = 0.995, Avg Loss = 3529.3536, Max Q-Value = 3.88, Steps = 28, Reward Breakdown -> Delta_x Reward: 95507.58, Border Penalty: 2250.00, Obstacle Penalty: 1588.86
Episode 61: Reward = 459849.78, Avg Reward (100) = 90817.39, Epsilon = 0.995, Avg Loss = 3435.9063, Max Q-Value = 3.90, Steps = 90, Reward Breakdown -> Delta_x Reward: 480222.06, Border Penalty: 2972.18, Obstacle Penalty: 5279.93
Episode 62: Reward = 5794.43, Avg Reward (100) = 96867.11, Epsilon = 0.994, Avg Loss = 3432.2702, Max Q-Value = 3.91, Steps = 4, Reward Breakdown -> Delta_x Reward: 8294.43, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 63: Reward = 4850.00, Avg Reward (100) = 95398.19, Epsilon = 0.994, Avg Loss = 3344.8160, Max Q-Value = 3.98, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 64: Reward = 1550.00, Avg Reward (100) = 93960.92, Epsilon = 0.994, Avg Loss = 3587.6182, Max Q-Value = 3.93, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 65: Reward = 4850.00, Avg Reward (100) = 92517.00, Epsilon = 0.994, Avg Loss = 3348.9179, Max Q-Value = 3.92, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 66: Reward = 1550.00, Avg Reward (100) = 91168.28, Epsilon = 0.994, Avg Loss = 3624.1711, Max Q-Value = 3.93, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 67: Reward = -100.00, Avg Reward (100) = 89810.42, Epsilon = 0.994, Avg Loss = 3963.9841, Max Q-Value = 3.92, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 68: Reward = -100.00, Avg Reward (100) = 88468.48, Epsilon = 0.994, Avg Loss = 3302.9692, Max Q-Value = 3.92, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 69: Reward = 1550.00, Avg Reward (100) = 87166.00, Epsilon = 0.994, Avg Loss = 3405.7454, Max Q-Value = 3.92, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 70: Reward = 28195.47, Avg Reward (100) = 85925.19, Epsilon = 0.994, Avg Loss = 3540.0884, Max Q-Value = 3.92, Steps = 16, Reward Breakdown -> Delta_x Reward: 33695.47, Border Penalty: 1500.00, Obstacle Penalty: 800.00
Episode 71: Reward = 94186.53, Avg Reward (100) = 85100.48, Epsilon = 0.994, Avg Loss = 3414.0576, Max Q-Value = 3.93, Steps = 37, Reward Breakdown -> Delta_x Reward: 103105.47, Border Penalty: 1528.90, Obstacle Penalty: 2195.47
Episode 72: Reward = 395418.03, Avg Reward (100) = 85228.45, Epsilon = 0.994, Avg Loss = 3547.1715, Max Q-Value = 3.94, Steps = 51, Reward Breakdown -> Delta_x Reward: 403418.03, Border Penalty: 300.00, Obstacle Penalty: 2600.00
Episode 73: Reward = 1550.00, Avg Reward (100) = 89536.64, Epsilon = 0.993, Avg Loss = 4007.2783, Max Q-Value = 3.97, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 74: Reward = 60788.43, Avg Reward (100) = 88331.34, Epsilon = 0.993, Avg Loss = 3656.1561, Max Q-Value = 4.42, Steps = 30, Reward Breakdown -> Delta_x Reward: 69738.43, Border Penalty: 2850.00, Obstacle Penalty: 1530.78
Episode 75: Reward = 1550.00, Avg Reward (100) = 87959.14, Epsilon = 0.993, Avg Loss = 3794.2307, Max Q-Value = 3.99, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 76: Reward = 13100.00, Avg Reward (100) = 86807.02, Epsilon = 0.993, Avg Loss = 3494.8859, Max Q-Value = 4.11, Steps = 9, Reward Breakdown -> Delta_x Reward: 16200.00, Border Penalty: 150.00, Obstacle Penalty: 450.00
Episode 77: Reward = -100.00, Avg Reward (100) = 85837.19, Epsilon = 0.993, Avg Loss = 3483.2434, Max Q-Value = 3.98, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 78: Reward = -100.00, Avg Reward (100) = 84721.12, Epsilon = 0.993, Avg Loss = 3437.8735, Max Q-Value = 3.98, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 79: Reward = -100.00, Avg Reward (100) = 83633.67, Epsilon = 0.993, Avg Loss = 4004.8296, Max Q-Value = 3.98, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 80: Reward = 755042.75, Avg Reward (100) = 82573.75, Epsilon = 0.993, Avg Loss = 3492.7211, Max Q-Value = 3.98, Steps = 191, Reward Breakdown -> Delta_x Reward: 796694.95, Border Penalty: 10500.00, Obstacle Penalty: 12052.26
Episode 81: Reward = -100.00, Avg Reward (100) = 90979.61, Epsilon = 0.993, Avg Loss = 3837.0417, Max Q-Value = 4.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 82: Reward = 18989.50, Avg Reward (100) = 89855.17, Epsilon = 0.993, Avg Loss = 3538.1929, Max Q-Value = 4.15, Steps = 10, Reward Breakdown -> Delta_x Reward: 22839.50, Border Penalty: 750.00, Obstacle Penalty: 500.00
Episode 83: Reward = 186756.52, Avg Reward (100) = 88990.96, Epsilon = 0.993, Avg Loss = 3519.6472, Max Q-Value = 4.24, Steps = 74, Reward Breakdown -> Delta_x Reward: 203806.52, Border Penalty: 4350.00, Obstacle Penalty: 3700.00
Episode 84: Reward = 133993.61, Avg Reward (100) = 90168.86, Epsilon = 0.992, Avg Loss = 3502.1128, Max Q-Value = 4.10, Steps = 53, Reward Breakdown -> Delta_x Reward: 148976.47, Border Penalty: 4350.00, Obstacle Penalty: 3767.90
Episode 85: Reward = -100.00, Avg Reward (100) = 90690.58, Epsilon = 0.992, Avg Loss = 3717.6267, Max Q-Value = 4.12, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 86: Reward = -100.00, Avg Reward (100) = 89622.46, Epsilon = 0.992, Avg Loss = 3177.8442, Max Q-Value = 4.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 87: Reward = 1550.00, Avg Reward (100) = 88579.17, Epsilon = 0.992, Avg Loss = 3595.7417, Max Q-Value = 4.13, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 88: Reward = 3200.00, Avg Reward (100) = 87578.84, Epsilon = 0.992, Avg Loss = 3123.0321, Max Q-Value = 4.13, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 89: Reward = 262527.88, Avg Reward (100) = 86619.99, Epsilon = 0.992, Avg Loss = 3476.5630, Max Q-Value = 4.13, Steps = 49, Reward Breakdown -> Delta_x Reward: 277138.05, Border Penalty: 1103.27, Obstacle Penalty: 2902.72
Episode 90: Reward = -100.00, Avg Reward (100) = 88596.48, Epsilon = 0.992, Avg Loss = 3290.7385, Max Q-Value = 4.15, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 91: Reward = 1550.00, Avg Reward (100) = 87610.96, Epsilon = 0.992, Avg Loss = 3161.9001, Max Q-Value = 4.17, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 92: Reward = 202212.64, Avg Reward (100) = 86665.24, Epsilon = 0.992, Avg Loss = 3430.0725, Max Q-Value = 4.67, Steps = 46, Reward Breakdown -> Delta_x Reward: 214070.67, Border Penalty: 3150.00, Obstacle Penalty: 2558.03
Episode 93: Reward = -100.00, Avg Reward (100) = 87921.19, Epsilon = 0.992, Avg Loss = 3600.0435, Max Q-Value = 4.17, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 94: Reward = 11470.92, Avg Reward (100) = 86974.72, Epsilon = 0.992, Avg Loss = 3530.2003, Max Q-Value = 4.29, Steps = 7, Reward Breakdown -> Delta_x Reward: 14720.92, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 95: Reward = -100.00, Avg Reward (100) = 86171.49, Epsilon = 0.991, Avg Loss = 2661.9067, Max Q-Value = 4.18, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 96: Reward = 510151.19, Avg Reward (100) = 85263.37, Epsilon = 0.991, Avg Loss = 3489.0520, Max Q-Value = 4.18, Steps = 162, Reward Breakdown -> Delta_x Reward: 544600.37, Border Penalty: 7650.00, Obstacle Penalty: 10599.20
Episode 97: Reward = 11450.00, Avg Reward (100) = 89689.28, Epsilon = 0.991, Avg Loss = 3483.2029, Max Q-Value = 4.26, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 98: Reward = 3200.00, Avg Reward (100) = 88882.69, Epsilon = 0.991, Avg Loss = 3278.3980, Max Q-Value = 4.28, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 99: Reward = 7294.43, Avg Reward (100) = 88008.38, Epsilon = 0.991, Avg Loss = 3294.9365, Max Q-Value = 4.25, Steps = 5, Reward Breakdown -> Delta_x Reward: 10094.43, Border Penalty: 450.00, Obstacle Penalty: 250.00
Episode 100: Reward = 1550.00, Avg Reward (100) = 87193.09, Epsilon = 0.991, Avg Loss = 3561.2997, Max Q-Value = 4.27, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 101: Reward = 66734.95, Avg Reward (100) = 86336.66, Epsilon = 0.991, Avg Loss = 3413.5320, Max Q-Value = 4.29, Steps = 34, Reward Breakdown -> Delta_x Reward: 75386.12, Border Penalty: 1950.00, Obstacle Penalty: 1717.79
Episode 102: Reward = -100.00, Avg Reward (100) = 85124.20, Epsilon = 0.991, Avg Loss = 3700.8123, Max Q-Value = 4.27, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 103: Reward = 28507.60, Avg Reward (100) = 85107.70, Epsilon = 0.991, Avg Loss = 3404.8829, Max Q-Value = 4.43, Steps = 17, Reward Breakdown -> Delta_x Reward: 34607.60, Border Penalty: 1950.00, Obstacle Penalty: 850.00
Episode 104: Reward = 78519.22, Avg Reward (100) = 85278.28, Epsilon = 0.991, Avg Loss = 3391.8405, Max Q-Value = 4.28, Steps = 37, Reward Breakdown -> Delta_x Reward: 89119.22, Border Penalty: 3450.00, Obstacle Penalty: 1850.00
Episode 105: Reward = 422100.39, Avg Reward (100) = 86047.97, Epsilon = 0.991, Avg Loss = 3516.8484, Max Q-Value = 4.29, Steps = 62, Reward Breakdown -> Delta_x Reward: 432500.39, Border Penalty: 1050.00, Obstacle Penalty: 3150.00
Episode 106: Reward = 4850.00, Avg Reward (100) = 90253.47, Epsilon = 0.990, Avg Loss = 3362.1469, Max Q-Value = 4.38, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 107: Reward = -100.00, Avg Reward (100) = 88580.71, Epsilon = 0.990, Avg Loss = 3575.0823, Max Q-Value = 4.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
