Episode 1: Reward = -10000.00, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 16: Reward = -10000.00, Avg Reward (100) = -22701.45, Epsilon = 0.499, Avg Loss = 7074.5215, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 17: Reward = -158555.05, Avg Reward (100) = -21907.61, Epsilon = 0.499, Avg Loss = 6450.6928, Max Q-Value = 0.36, Steps = 55, Reward Breakdown -> Delta_x Reward: 447806.82, Border Penalty: 1000.00, Obstacle Penalty: 55361.84
Episode 18: Reward = 57220.36, Avg Reward (100) = -29945.69, Epsilon = 0.499, Avg Loss = 6094.6646, Max Q-Value = 0.49, Steps = 33, Reward Breakdown -> Delta_x Reward: 420312.73, Border Penalty: 0.00, Obstacle Penalty: 33092.37
Episode 19: Reward = 165482.55, Avg Reward (100) = -25103.14, Epsilon = 0.498, Avg Loss = 6067.4911, Max Q-Value = 0.50, Steps = 29, Reward Breakdown -> Delta_x Reward: 482032.06, Border Penalty: 0.00, Obstacle Penalty: 26549.51
Episode 20: Reward = -936550.81, Avg Reward (100) = -15072.31, Epsilon = 0.498, Avg Loss = 7485.2697, Max Q-Value = 0.80, Steps = 49, Reward Breakdown -> Delta_x Reward: 584389.25, Border Penalty: 979717.31, Obstacle Penalty: 51222.82
Episode 21: Reward = -273877.53, Avg Reward (100) = -61146.24, Epsilon = 0.498, Avg Loss = 8787.3215, Max Q-Value = 0.44, Steps = 24, Reward Breakdown -> Delta_x Reward: 257444.54, Border Penalty: 355058.12, Obstacle Penalty: 19413.65
Episode 22: Reward = 181001.55, Avg Reward (100) = -71276.30, Epsilon = 0.498, Avg Loss = 9281.5410, Max Q-Value = 0.66, Steps = 28, Reward Breakdown -> Delta_x Reward: 490421.94, Border Penalty: 0.00, Obstacle Penalty: 29420.41
Episode 23: Reward = -16426.22, Avg Reward (100) = -59809.12, Epsilon = 0.498, Avg Loss = 9229.8381, Max Q-Value = 0.59, Steps = 37, Reward Breakdown -> Delta_x Reward: 393118.74, Border Penalty: 0.00, Obstacle Penalty: 39544.96
Episode 24: Reward = 67297.84, Avg Reward (100) = -57922.91, Epsilon = 0.498, Avg Loss = 8637.4061, Max Q-Value = 0.62, Steps = 35, Reward Breakdown -> Delta_x Reward: 459179.74, Border Penalty: 0.00, Obstacle Penalty: 41881.92
Episode 25: Reward = -262240.25, Avg Reward (100) = -52705.38, Epsilon = 0.498, Avg Loss = 8690.8107, Max Q-Value = 0.52, Steps = 14, Reward Breakdown -> Delta_x Reward: 59311.25, Border Penalty: 278136.88, Obstacle Penalty: 10188.64
Episode 26: Reward = -941385.38, Avg Reward (100) = -61086.77, Epsilon = 0.498, Avg Loss = 9069.6234, Max Q-Value = 1.02, Steps = 53, Reward Breakdown -> Delta_x Reward: 704658.78, Border Penalty: 1158669.75, Obstacle Penalty: 39925.99
Episode 27: Reward = -214499.67, Avg Reward (100) = -94944.41, Epsilon = 0.498, Avg Loss = 10508.2293, Max Q-Value = 0.67, Steps = 29, Reward Breakdown -> Delta_x Reward: 352314.19, Border Penalty: 355659.94, Obstacle Penalty: 23063.39
Episode 28: Reward = -401894.41, Avg Reward (100) = -99372.38, Epsilon = 0.498, Avg Loss = 10030.9432, Max Q-Value = 0.69, Steps = 29, Reward Breakdown -> Delta_x Reward: 372062.87, Border Penalty: 552441.62, Obstacle Penalty: 19880.36
Episode 29: Reward = -512472.91, Avg Reward (100) = -110176.74, Epsilon = 0.498, Avg Loss = 10504.0404, Max Q-Value = 0.89, Steps = 40, Reward Breakdown -> Delta_x Reward: 343832.72, Border Penalty: 515624.12, Obstacle Penalty: 28229.03
Episode 30: Reward = -10000.00, Avg Reward (100) = -124049.02, Epsilon = 0.498, Avg Loss = 11724.2109, Max Q-Value = 0.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 31: Reward = 123731.10, Avg Reward (100) = -120247.39, Epsilon = 0.498, Avg Loss = 10693.1946, Max Q-Value = 0.79, Steps = 30, Reward Breakdown -> Delta_x Reward: 456089.20, Border Penalty: 0.00, Obstacle Penalty: 32358.09
Episode 32: Reward = -1259234.00, Avg Reward (100) = -112377.12, Epsilon = 0.497, Avg Loss = 10812.9238, Max Q-Value = 0.78, Steps = 34, Reward Breakdown -> Delta_x Reward: 433964.40, Border Penalty: 1413355.88, Obstacle Penalty: 22907.79
Episode 33: Reward = -9464.69, Avg Reward (100) = -148216.39, Epsilon = 0.497, Avg Loss = 11748.3852, Max Q-Value = 0.92, Steps = 33, Reward Breakdown -> Delta_x Reward: 436414.39, Border Penalty: 81857.49, Obstacle Penalty: 34021.59
Episode 34: Reward = -10000.00, Avg Reward (100) = -144011.80, Epsilon = 0.497, Avg Loss = 13274.2520, Max Q-Value = 0.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 35: Reward = 105416.18, Avg Reward (100) = -140070.27, Epsilon = 0.497, Avg Loss = 11317.8861, Max Q-Value = 0.95, Steps = 31, Reward Breakdown -> Delta_x Reward: 451726.62, Border Penalty: 0.00, Obstacle Penalty: 36310.45
Episode 36: Reward = 13511.96, Avg Reward (100) = -133056.37, Epsilon = 0.497, Avg Loss = 12010.1099, Max Q-Value = 0.96, Steps = 37, Reward Breakdown -> Delta_x Reward: 421680.39, Border Penalty: 0.00, Obstacle Penalty: 38168.44
Episode 37: Reward = -14133.96, Avg Reward (100) = -128985.03, Epsilon = 0.497, Avg Loss = 10784.7559, Max Q-Value = 0.86, Steps = 39, Reward Breakdown -> Delta_x Reward: 421722.85, Border Penalty: 1943.28, Obstacle Penalty: 43913.55
Episode 38: Reward = -10000.00, Avg Reward (100) = -125880.95, Epsilon = 0.497, Avg Loss = 11507.1113, Max Q-Value = 0.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 39: Reward = -44191.98, Avg Reward (100) = -122831.45, Epsilon = 0.497, Avg Loss = 10657.5353, Max Q-Value = 0.88, Steps = 41, Reward Breakdown -> Delta_x Reward: 409770.61, Border Penalty: 200.00, Obstacle Penalty: 43762.58
Episode 40: Reward = 110717.52, Avg Reward (100) = -120815.05, Epsilon = 0.497, Avg Loss = 11095.8529, Max Q-Value = 0.92, Steps = 32, Reward Breakdown -> Delta_x Reward: 458422.91, Border Penalty: 0.00, Obstacle Penalty: 27705.39
Episode 41: Reward = -2011125.38, Avg Reward (100) = -115026.74, Epsilon = 0.497, Avg Loss = 11018.2182, Max Q-Value = 0.88, Steps = 38, Reward Breakdown -> Delta_x Reward: 457747.18, Border Penalty: 2166208.50, Obstacle Penalty: 27190.88
Episode 42: Reward = -10000.00, Avg Reward (100) = -161273.05, Epsilon = 0.497, Avg Loss = 13695.5820, Max Q-Value = 0.38, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 43: Reward = -251660.59, Avg Reward (100) = -157671.31, Epsilon = 0.497, Avg Loss = 13031.3777, Max Q-Value = 0.83, Steps = 29, Reward Breakdown -> Delta_x Reward: 331177.16, Border Penalty: 374864.66, Obstacle Penalty: 21503.75
Episode 44: Reward = -526651.50, Avg Reward (100) = -159857.11, Epsilon = 0.496, Avg Loss = 12012.1014, Max Q-Value = 1.04, Steps = 39, Reward Breakdown -> Delta_x Reward: 524165.04, Border Penalty: 736627.25, Obstacle Penalty: 31217.25
Episode 45: Reward = 96714.65, Avg Reward (100) = -168193.34, Epsilon = 0.496, Avg Loss = 13962.9694, Max Q-Value = 1.04, Steps = 33, Reward Breakdown -> Delta_x Reward: 455353.66, Border Penalty: 100.00, Obstacle Penalty: 28539.01
Episode 46: Reward = 108536.19, Avg Reward (100) = -162306.50, Epsilon = 0.496, Avg Loss = 12263.7109, Max Q-Value = 0.99, Steps = 31, Reward Breakdown -> Delta_x Reward: 444749.97, Border Penalty: 0.00, Obstacle Penalty: 26213.79
Episode 47: Reward = 84988.83, Avg Reward (100) = -156418.61, Epsilon = 0.496, Avg Loss = 12512.7312, Max Q-Value = 1.10, Steps = 32, Reward Breakdown -> Delta_x Reward: 436408.51, Border Penalty: 0.00, Obstacle Penalty: 31419.68
Episode 48: Reward = -306070.50, Avg Reward (100) = -151282.28, Epsilon = 0.496, Avg Loss = 12619.2113, Max Q-Value = 0.94, Steps = 32, Reward Breakdown -> Delta_x Reward: 381646.90, Border Penalty: 434383.19, Obstacle Penalty: 21385.79
Episode 49: Reward = 109036.07, Avg Reward (100) = -154507.04, Epsilon = 0.496, Avg Loss = 11723.5848, Max Q-Value = 1.04, Steps = 34, Reward Breakdown -> Delta_x Reward: 485926.71, Border Penalty: 100.00, Obstacle Penalty: 36790.65
Episode 50: Reward = 129964.76, Avg Reward (100) = -149128.61, Epsilon = 0.496, Avg Loss = 11654.3667, Max Q-Value = 1.12, Steps = 30, Reward Breakdown -> Delta_x Reward: 457579.03, Border Penalty: 0.00, Obstacle Penalty: 27614.26
Episode 51: Reward = -424576.06, Avg Reward (100) = -143546.74, Epsilon = 0.496, Avg Loss = 13003.4178, Max Q-Value = 0.79, Steps = 20, Reward Breakdown -> Delta_x Reward: 109737.32, Border Penalty: 403277.72, Obstacle Penalty: 15454.31
Episode 52: Reward = 113418.15, Avg Reward (100) = -149057.12, Epsilon = 0.496, Avg Loss = 11966.2120, Max Q-Value = 1.15, Steps = 32, Reward Breakdown -> Delta_x Reward: 464484.62, Border Penalty: 0.00, Obstacle Penalty: 31066.47
Episode 53: Reward = -1356004.88, Avg Reward (100) = -144009.52, Epsilon = 0.496, Avg Loss = 12511.3048, Max Q-Value = 1.06, Steps = 51, Reward Breakdown -> Delta_x Reward: 779889.47, Border Penalty: 1574166.25, Obstacle Penalty: 51727.90
Episode 54: Reward = -53718.00, Avg Reward (100) = -166877.36, Epsilon = 0.496, Avg Loss = 12493.8392, Max Q-Value = 0.05, Steps = 6, Reward Breakdown -> Delta_x Reward: 11013.36, Border Penalty: 500.00, Obstacle Penalty: 3284.71
Episode 55: Reward = -310662.94, Avg Reward (100) = -164781.81, Epsilon = 0.496, Avg Loss = 12284.0711, Max Q-Value = 1.34, Steps = 23, Reward Breakdown -> Delta_x Reward: 266141.06, Border Penalty: 434303.06, Obstacle Penalty: 15211.70
Episode 56: Reward = -43817.58, Avg Reward (100) = -167434.20, Epsilon = 0.496, Avg Loss = 11532.0139, Max Q-Value = 0.01, Steps = 5, Reward Breakdown -> Delta_x Reward: 10297.15, Border Penalty: 300.00, Obstacle Penalty: 2863.90
Episode 57: Reward = -278228.19, Avg Reward (100) = -165226.76, Epsilon = 0.495, Avg Loss = 13851.7093, Max Q-Value = 1.03, Steps = 27, Reward Breakdown -> Delta_x Reward: 311443.06, Border Penalty: 406100.19, Obstacle Penalty: 19509.57
Episode 58: Reward = 145825.50, Avg Reward (100) = -167209.24, Epsilon = 0.495, Avg Loss = 12424.9323, Max Q-Value = 1.32, Steps = 29, Reward Breakdown -> Delta_x Reward: 463824.24, Border Penalty: 0.00, Obstacle Penalty: 27998.74
Episode 59: Reward = 34007.02, Avg Reward (100) = -161812.09, Epsilon = 0.495, Avg Loss = 12712.0951, Max Q-Value = 1.33, Steps = 35, Reward Breakdown -> Delta_x Reward: 416410.24, Border Penalty: 0.00, Obstacle Penalty: 32403.21
Episode 60: Reward = 73143.15, Avg Reward (100) = -158493.12, Epsilon = 0.495, Avg Loss = 12472.1238, Max Q-Value = 1.28, Steps = 35, Reward Breakdown -> Delta_x Reward: 460097.89, Border Penalty: 100.00, Obstacle Penalty: 36854.74
Episode 61: Reward = -685309.94, Avg Reward (100) = -154632.51, Epsilon = 0.495, Avg Loss = 11971.8219, Max Q-Value = 1.30, Steps = 44, Reward Breakdown -> Delta_x Reward: 608775.00, Border Penalty: 908443.56, Obstacle Penalty: 36590.68
Episode 62: Reward = 145708.72, Avg Reward (100) = -163332.14, Epsilon = 0.495, Avg Loss = 12336.2778, Max Q-Value = 1.43, Steps = 31, Reward Breakdown -> Delta_x Reward: 485658.21, Border Penalty: 0.00, Obstacle Penalty: 29949.50
Episode 63: Reward = -459606.09, Avg Reward (100) = -158347.61, Epsilon = 0.495, Avg Loss = 11630.5245, Max Q-Value = 1.42, Steps = 44, Reward Breakdown -> Delta_x Reward: 555762.56, Border Penalty: 527033.69, Obstacle Penalty: 48334.95
Episode 64: Reward = -286520.44, Avg Reward (100) = -163129.49, Epsilon = 0.495, Avg Loss = 13114.8944, Max Q-Value = 0.88, Steps = 20, Reward Breakdown -> Delta_x Reward: 222597.25, Border Penalty: 386687.28, Obstacle Penalty: 15158.23
Episode 65: Reward = -369390.12, Avg Reward (100) = -165057.48, Epsilon = 0.495, Avg Loss = 12868.4818, Max Q-Value = 1.74, Steps = 34, Reward Breakdown -> Delta_x Reward: 300871.10, Border Penalty: 401983.53, Obstacle Penalty: 25539.60
Episode 66: Reward = -656235.12, Avg Reward (100) = -168201.06, Epsilon = 0.495, Avg Loss = 12736.3007, Max Q-Value = 1.76, Steps = 47, Reward Breakdown -> Delta_x Reward: 783978.47, Border Penalty: 1015017.31, Obstacle Penalty: 36216.50
Episode 67: Reward = -81795.09, Avg Reward (100) = -175595.51, Epsilon = 0.495, Avg Loss = 12262.8386, Max Q-Value = 1.73, Steps = 31, Reward Breakdown -> Delta_x Reward: 428708.06, Border Penalty: 273929.31, Obstacle Penalty: 21689.58
Episode 68: Reward = -1226079.75, Avg Reward (100) = -174195.51, Epsilon = 0.495, Avg Loss = 12506.8624, Max Q-Value = 1.56, Steps = 41, Reward Breakdown -> Delta_x Reward: 631352.14, Border Penalty: 1501121.38, Obstacle Penalty: 35276.24
Episode 69: Reward = -4600.66, Avg Reward (100) = -189664.39, Epsilon = 0.494, Avg Loss = 12532.0247, Max Q-Value = 1.87, Steps = 41, Reward Breakdown -> Delta_x Reward: 439984.59, Border Penalty: 400.00, Obstacle Penalty: 34185.25
Episode 70: Reward = 117967.70, Avg Reward (100) = -186982.31, Epsilon = 0.494, Avg Loss = 13548.1544, Max Q-Value = 1.87, Steps = 32, Reward Breakdown -> Delta_x Reward: 471005.53, Border Penalty: 0.00, Obstacle Penalty: 33037.83
Episode 71: Reward = -10000.00, Avg Reward (100) = -182625.88, Epsilon = 0.494, Avg Loss = 11476.5830, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 72: Reward = 122310.13, Avg Reward (100) = -180194.53, Epsilon = 0.494, Avg Loss = 12660.1969, Max Q-Value = 1.99, Steps = 31, Reward Breakdown -> Delta_x Reward: 462164.16, Border Penalty: 0.00, Obstacle Penalty: 29854.02
Episode 73: Reward = -81395.98, Avg Reward (100) = -175993.08, Epsilon = 0.494, Avg Loss = 12711.5971, Max Q-Value = 2.06, Steps = 40, Reward Breakdown -> Delta_x Reward: 513067.44, Border Penalty: 150390.14, Obstacle Penalty: 44073.29
Episode 74: Reward = -10000.00, Avg Reward (100) = -174697.23, Epsilon = 0.494, Avg Loss = 11503.6025, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 75: Reward = 63575.36, Avg Reward (100) = -172471.59, Epsilon = 0.494, Avg Loss = 13480.0799, Max Q-Value = 2.13, Steps = 36, Reward Breakdown -> Delta_x Reward: 461053.65, Border Penalty: 100.00, Obstacle Penalty: 37378.30
Episode 76: Reward = 23437.19, Avg Reward (100) = -169324.30, Epsilon = 0.494, Avg Loss = 12777.8826, Max Q-Value = 2.02, Steps = 35, Reward Breakdown -> Delta_x Reward: 405369.77, Border Penalty: 0.00, Obstacle Penalty: 31932.57
Episode 77: Reward = -10000.00, Avg Reward (100) = -166787.96, Epsilon = 0.494, Avg Loss = 11554.3145, Max Q-Value = 0.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 78: Reward = -601054.56, Avg Reward (100) = -164751.75, Epsilon = 0.494, Avg Loss = 12455.6700, Max Q-Value = 2.17, Steps = 30, Reward Breakdown -> Delta_x Reward: 439696.46, Border Penalty: 799287.94, Obstacle Penalty: 23068.88
Episode 79: Reward = 94912.43, Avg Reward (100) = -170345.38, Epsilon = 0.494, Avg Loss = 12768.8119, Max Q-Value = 2.18, Steps = 33, Reward Breakdown -> Delta_x Reward: 457605.34, Border Penalty: 0.00, Obstacle Penalty: 32692.92
Episode 80: Reward = 117890.35, Avg Reward (100) = -166987.68, Epsilon = 0.494, Avg Loss = 12192.1025, Max Q-Value = 2.14, Steps = 31, Reward Breakdown -> Delta_x Reward: 457980.61, Border Penalty: 0.00, Obstacle Penalty: 30090.27
Episode 81: Reward = 154725.97, Avg Reward (100) = -163426.71, Epsilon = 0.494, Avg Loss = 11510.2874, Max Q-Value = 2.19, Steps = 29, Reward Breakdown -> Delta_x Reward: 470846.59, Border Penalty: 0.00, Obstacle Penalty: 26120.63
Episode 82: Reward = -336260.31, Avg Reward (100) = -159498.90, Epsilon = 0.493, Avg Loss = 12944.8750, Max Q-Value = 2.11, Steps = 25, Reward Breakdown -> Delta_x Reward: 212001.59, Border Penalty: 374653.66, Obstacle Penalty: 19630.46
Episode 83: Reward = -2033471.12, Avg Reward (100) = -161654.53, Epsilon = 0.493, Avg Loss = 13020.8849, Max Q-Value = 2.06, Steps = 60, Reward Breakdown -> Delta_x Reward: 717616.54, Border Penalty: 2092714.38, Obstacle Penalty: 58373.24
Episode 84: Reward = -354404.28, Avg Reward (100) = -184206.53, Epsilon = 0.493, Avg Loss = 12396.1163, Max Q-Value = 1.11, Steps = 19, Reward Breakdown -> Delta_x Reward: 210611.21, Border Penalty: 452851.69, Obstacle Penalty: 13406.64
Episode 85: Reward = -141958.59, Avg Reward (100) = -186232.70, Epsilon = 0.493, Avg Loss = 12624.0668, Max Q-Value = 2.50, Steps = 24, Reward Breakdown -> Delta_x Reward: 308261.35, Border Penalty: 322136.25, Obstacle Penalty: 16190.64
Episode 86: Reward = 145579.52, Avg Reward (100) = -185711.82, Epsilon = 0.493, Avg Loss = 12569.9400, Max Q-Value = 2.31, Steps = 29, Reward Breakdown -> Delta_x Reward: 464810.48, Border Penalty: 0.00, Obstacle Penalty: 29230.96
Episode 87: Reward = -1351137.88, Avg Reward (100) = -181859.60, Epsilon = 0.493, Avg Loss = 13030.5396, Max Q-Value = 2.26, Steps = 53, Reward Breakdown -> Delta_x Reward: 737121.89, Border Penalty: 1505246.38, Obstacle Penalty: 53013.16
Episode 88: Reward = 110501.70, Avg Reward (100) = -195299.58, Epsilon = 0.493, Avg Loss = 13098.0554, Max Q-Value = 2.59, Steps = 32, Reward Breakdown -> Delta_x Reward: 458745.88, Border Penalty: 0.00, Obstacle Penalty: 28244.18
Episode 89: Reward = -313530.66, Avg Reward (100) = -191824.57, Epsilon = 0.493, Avg Loss = 13157.6161, Max Q-Value = 2.21, Steps = 23, Reward Breakdown -> Delta_x Reward: 331276.43, Border Penalty: 495695.09, Obstacle Penalty: 17563.66
Episode 90: Reward = 130755.30, Avg Reward (100) = -193192.05, Epsilon = 0.493, Avg Loss = 13887.0166, Max Q-Value = 2.81, Steps = 30, Reward Breakdown -> Delta_x Reward: 466614.85, Border Penalty: 0.00, Obstacle Penalty: 35859.54
Episode 91: Reward = 103064.35, Avg Reward (100) = -189592.63, Epsilon = 0.493, Avg Loss = 12520.1091, Max Q-Value = 2.87, Steps = 32, Reward Breakdown -> Delta_x Reward: 465367.44, Border Penalty: 3777.54, Obstacle Penalty: 38525.54
Episode 92: Reward = -962193.38, Avg Reward (100) = -186376.62, Epsilon = 0.493, Avg Loss = 12844.7432, Max Q-Value = 2.53, Steps = 55, Reward Breakdown -> Delta_x Reward: 734216.65, Border Penalty: 1092390.25, Obstacle Penalty: 54019.77
Episode 93: Reward = -10000.00, Avg Reward (100) = -194809.41, Epsilon = 0.493, Avg Loss = 10942.7295, Max Q-Value = 0.16, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 94: Reward = -448207.81, Avg Reward (100) = -192822.22, Epsilon = 0.492, Avg Loss = 13140.2299, Max Q-Value = 2.76, Steps = 26, Reward Breakdown -> Delta_x Reward: 281060.05, Border Penalty: 545557.00, Obstacle Penalty: 19126.69
Episode 95: Reward = 23108.91, Avg Reward (100) = -195539.08, Epsilon = 0.492, Avg Loss = 12932.3096, Max Q-Value = 3.05, Steps = 36, Reward Breakdown -> Delta_x Reward: 418425.10, Border Penalty: 0.00, Obstacle Penalty: 35316.20
Episode 96: Reward = -335842.31, Avg Reward (100) = -193237.53, Epsilon = 0.492, Avg Loss = 13927.1379, Max Q-Value = 2.70, Steps = 33, Reward Breakdown -> Delta_x Reward: 470272.91, Border Penalty: 438590.59, Obstacle Penalty: 37524.69
Episode 97: Reward = -10000.00, Avg Reward (100) = -194722.99, Epsilon = 0.492, Avg Loss = 9925.0117, Max Q-Value = 0.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 98: Reward = -10000.00, Avg Reward (100) = -192818.63, Epsilon = 0.492, Avg Loss = 11507.1973, Max Q-Value = 0.21, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 99: Reward = -18876.08, Avg Reward (100) = -190953.14, Epsilon = 0.492, Avg Loss = 12910.9121, Max Q-Value = 0.21, Steps = 2, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 1126.11
Episode 100: Reward = -10000.00, Avg Reward (100) = -189214.98, Epsilon = 0.492, Avg Loss = 10066.9961, Max Q-Value = 0.21, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 101: Reward = 91401.50, Avg Reward (100) = -187422.83, Epsilon = 0.492, Avg Loss = 13190.1216, Max Q-Value = 3.12, Steps = 33, Reward Breakdown -> Delta_x Reward: 454713.20, Border Penalty: 0.00, Obstacle Penalty: 33311.70
Episode 102: Reward = 48535.25, Avg Reward (100) = -186408.82, Epsilon = 0.492, Avg Loss = 13308.1514, Max Q-Value = 3.00, Steps = 35, Reward Breakdown -> Delta_x Reward: 431047.09, Border Penalty: 0.00, Obstacle Penalty: 32511.85
Episode 103: Reward = -10000.00, Avg Reward (100) = -185734.71, Epsilon = 0.492, Avg Loss = 13814.1055, Max Q-Value = 0.16, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 104: Reward = -10000.00, Avg Reward (100) = -185734.71, Epsilon = 0.492, Avg Loss = 12176.6855, Max Q-Value = 0.16, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 500.00
Episode 105: Reward = 80232.16, Avg Reward (100) = -185477.41, Epsilon = 0.492, Avg Loss = 13137.8989, Max Q-Value = 3.09, Steps = 32, Reward Breakdown -> Delta_x Reward: 428020.24, Border Penalty: 0.00, Obstacle Penalty: 27788.08
Episode 106: Reward = -449457.72, Avg Reward (100) = -184575.09, Epsilon = 0.492, Avg Loss = 13345.1328, Max Q-Value = 3.24, Steps = 33, Reward Breakdown -> Delta_x Reward: 425113.67, Border Penalty: 507684.19, Obstacle Penalty: 36887.26
