Episode 1: Reward = 6.72, Avg Reward (100) = 0.00, Epsilon = 2500.000, Avg Loss = 0.0000, Max Q-Value = 2.14, Steps = 27, Reward Breakdown -> Delta_x Reward: 2844.85, Border Penalty: 3.56, Obstacle Penalty: 0.00
Episode 24: Reward = -100.00, Avg Reward (100) = -143.82, Epsilon = 2499.998, Avg Loss = 41.9168, Max Q-Value = 1.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 25: Reward = 5112.62, Avg Reward (100) = -141.99, Epsilon = 2499.998, Avg Loss = 53.0359, Max Q-Value = 1.71, Steps = 62, Reward Breakdown -> Delta_x Reward: 11380.01, Border Penalty: 120.34, Obstacle Penalty: 0.00
Episode 26: Reward = -100.00, Avg Reward (100) = 68.19, Epsilon = 2499.998, Avg Loss = 76.1344, Max Q-Value = 1.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 27: Reward = -394.09, Avg Reward (100) = 61.72, Epsilon = 2499.998, Avg Loss = 56.4224, Max Q-Value = 1.50, Steps = 8, Reward Breakdown -> Delta_x Reward: 458.91, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 28: Reward = -200.00, Avg Reward (100) = 44.84, Epsilon = 2499.998, Avg Loss = 52.7425, Max Q-Value = 1.49, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 29: Reward = -1636.81, Avg Reward (100) = 36.10, Epsilon = 2499.998, Avg Loss = 57.3031, Max Q-Value = 1.46, Steps = 79, Reward Breakdown -> Delta_x Reward: 6346.19, Border Penalty: 34.00, Obstacle Penalty: 0.00
Episode 30: Reward = 2358.44, Avg Reward (100) = -21.59, Epsilon = 2499.998, Avg Loss = 57.7408, Max Q-Value = 1.19, Steps = 91, Reward Breakdown -> Delta_x Reward: 11570.44, Border Penalty: 12.00, Obstacle Penalty: 100.00
Episode 31: Reward = -109.05, Avg Reward (100) = 57.74, Epsilon = 2499.998, Avg Loss = 58.7519, Max Q-Value = 0.86, Steps = 41, Reward Breakdown -> Delta_x Reward: 4060.95, Border Penalty: 176.08, Obstacle Penalty: 0.00
Episode 32: Reward = -496.09, Avg Reward (100) = 52.36, Epsilon = 2499.997, Avg Loss = 56.0089, Max Q-Value = 0.74, Steps = 10, Reward Breakdown -> Delta_x Reward: 558.91, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 33: Reward = -545.69, Avg Reward (100) = 35.22, Epsilon = 2499.997, Avg Loss = 55.1973, Max Q-Value = 0.71, Steps = 12, Reward Breakdown -> Delta_x Reward: 711.31, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 34: Reward = -350.00, Avg Reward (100) = 17.62, Epsilon = 2499.997, Avg Loss = 56.2739, Max Q-Value = 0.67, Steps = 6, Reward Breakdown -> Delta_x Reward: 300.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 35: Reward = -150.00, Avg Reward (100) = 6.81, Epsilon = 2499.997, Avg Loss = 54.9081, Max Q-Value = 0.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 36: Reward = 1318.67, Avg Reward (100) = 2.33, Epsilon = 2499.997, Avg Loss = 58.8092, Max Q-Value = 0.66, Steps = 71, Reward Breakdown -> Delta_x Reward: 8662.62, Border Penalty: 12.25, Obstacle Penalty: 0.00
Episode 37: Reward = -250.00, Avg Reward (100) = 38.89, Epsilon = 2499.997, Avg Loss = 58.7962, Max Q-Value = 0.46, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 38: Reward = -100.00, Avg Reward (100) = 31.09, Epsilon = 2499.997, Avg Loss = 63.4972, Max Q-Value = 0.45, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 39: Reward = -250.00, Avg Reward (100) = 27.64, Epsilon = 2499.997, Avg Loss = 58.2572, Max Q-Value = 0.45, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 40: Reward = -100.00, Avg Reward (100) = 20.52, Epsilon = 2499.997, Avg Loss = 57.8805, Max Q-Value = 0.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 41: Reward = -221.60, Avg Reward (100) = 17.50, Epsilon = 2499.997, Avg Loss = 54.2553, Max Q-Value = 0.44, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 42: Reward = -150.00, Avg Reward (100) = 11.67, Epsilon = 2499.997, Avg Loss = 52.3613, Max Q-Value = 0.44, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 43: Reward = -489.19, Avg Reward (100) = 7.82, Epsilon = 2499.997, Avg Loss = 56.8799, Max Q-Value = 0.49, Steps = 11, Reward Breakdown -> Delta_x Reward: 729.19, Border Penalty: 287.61, Obstacle Penalty: 0.00
Episode 44: Reward = -150.00, Avg Reward (100) = -3.74, Epsilon = 2499.996, Avg Loss = 61.4682, Max Q-Value = 0.40, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 45: Reward = -293.09, Avg Reward (100) = -7.06, Epsilon = 2499.996, Avg Loss = 56.6768, Max Q-Value = 0.40, Steps = 6, Reward Breakdown -> Delta_x Reward: 358.91, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 46: Reward = 8401.54, Avg Reward (100) = -13.42, Epsilon = 2499.996, Avg Loss = 60.2347, Max Q-Value = 0.38, Steps = 50, Reward Breakdown -> Delta_x Reward: 13501.54, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 47: Reward = -250.00, Avg Reward (100) = 169.52, Epsilon = 2499.996, Avg Loss = 63.5120, Max Q-Value = 0.26, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 48: Reward = 1208.88, Avg Reward (100) = 160.59, Epsilon = 2499.996, Avg Loss = 64.8259, Max Q-Value = 0.24, Steps = 54, Reward Breakdown -> Delta_x Reward: 6680.88, Border Penalty: 164.46, Obstacle Penalty: 0.00
Episode 49: Reward = -100.00, Avg Reward (100) = 182.43, Epsilon = 2499.996, Avg Loss = 74.3951, Max Q-Value = 0.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 50: Reward = -858.58, Avg Reward (100) = 176.67, Epsilon = 2499.996, Avg Loss = 65.1164, Max Q-Value = 0.16, Steps = 24, Reward Breakdown -> Delta_x Reward: 1602.42, Border Penalty: 12.00, Obstacle Penalty: 0.00
Episode 51: Reward = -100.00, Avg Reward (100) = 155.96, Epsilon = 2499.996, Avg Loss = 81.4354, Max Q-Value = 0.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 52: Reward = -100.00, Avg Reward (100) = 150.94, Epsilon = 2499.996, Avg Loss = 60.0568, Max Q-Value = 0.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 53: Reward = -200.00, Avg Reward (100) = 146.12, Epsilon = 2499.996, Avg Loss = 64.9164, Max Q-Value = 0.08, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 54: Reward = -100.00, Avg Reward (100) = 139.59, Epsilon = 2499.996, Avg Loss = 68.6071, Max Q-Value = 0.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 55: Reward = -150.00, Avg Reward (100) = 135.15, Epsilon = 2499.996, Avg Loss = 72.8720, Max Q-Value = 0.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 56: Reward = -100.00, Avg Reward (100) = 129.97, Epsilon = 2499.996, Avg Loss = 72.1732, Max Q-Value = 0.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 57: Reward = -100.00, Avg Reward (100) = 125.86, Epsilon = 2499.995, Avg Loss = 66.0266, Max Q-Value = 0.05, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 58: Reward = -393.43, Avg Reward (100) = 121.90, Epsilon = 2499.995, Avg Loss = 60.6406, Max Q-Value = 0.07, Steps = 17, Reward Breakdown -> Delta_x Reward: 1369.44, Border Penalty: 61.10, Obstacle Penalty: 0.00
Episode 59: Reward = -100.00, Avg Reward (100) = 113.01, Epsilon = 2499.995, Avg Loss = 73.6092, Max Q-Value = 0.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 60: Reward = -467.61, Avg Reward (100) = 109.40, Epsilon = 2499.995, Avg Loss = 62.1862, Max Q-Value = 0.01, Steps = 11, Reward Breakdown -> Delta_x Reward: 707.80, Border Penalty: 74.27, Obstacle Penalty: 0.00
Episode 61: Reward = -100.00, Avg Reward (100) = 99.78, Epsilon = 2499.995, Avg Loss = 57.3895, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 62: Reward = -519.97, Avg Reward (100) = 96.51, Epsilon = 2499.995, Avg Loss = 66.4765, Max Q-Value = 0.00, Steps = 11, Reward Breakdown -> Delta_x Reward: 636.03, Border Penalty: 7.00, Obstacle Penalty: 0.00
Episode 63: Reward = -100.00, Avg Reward (100) = 86.57, Epsilon = 2499.995, Avg Loss = 46.0140, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 64: Reward = -370.60, Avg Reward (100) = 83.60, Epsilon = 2499.995, Avg Loss = 68.3976, Max Q-Value = 0.00, Steps = 7, Reward Breakdown -> Delta_x Reward: 380.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 65: Reward = -100.00, Avg Reward (100) = 76.51, Epsilon = 2499.995, Avg Loss = 81.3300, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 66: Reward = -150.00, Avg Reward (100) = 73.79, Epsilon = 2499.995, Avg Loss = 64.0796, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 67: Reward = -150.00, Avg Reward (100) = 70.40, Epsilon = 2499.995, Avg Loss = 63.3882, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 68: Reward = -1081.90, Avg Reward (100) = 67.11, Epsilon = 2499.995, Avg Loss = 63.4319, Max Q-Value = 0.00, Steps = 27, Reward Breakdown -> Delta_x Reward: 1683.10, Border Penalty: 16.00, Obstacle Penalty: 0.00
Episode 69: Reward = -150.00, Avg Reward (100) = 50.21, Epsilon = 2499.994, Avg Loss = 73.5589, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 70: Reward = -100.00, Avg Reward (100) = 47.31, Epsilon = 2499.994, Avg Loss = 69.9230, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 71: Reward = -100.00, Avg Reward (100) = 45.21, Epsilon = 2499.994, Avg Loss = 56.3706, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 72: Reward = -100.00, Avg Reward (100) = 43.16, Epsilon = 2499.994, Avg Loss = 57.5019, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 73: Reward = -924.58, Avg Reward (100) = 41.18, Epsilon = 2499.994, Avg Loss = 61.5289, Max Q-Value = 0.00, Steps = 19, Reward Breakdown -> Delta_x Reward: 1038.42, Border Penalty: 14.00, Obstacle Penalty: 0.00
Episode 74: Reward = -100.00, Avg Reward (100) = 27.95, Epsilon = 2499.994, Avg Loss = 69.5782, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 75: Reward = -150.00, Avg Reward (100) = 26.22, Epsilon = 2499.994, Avg Loss = 59.4735, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 76: Reward = -200.00, Avg Reward (100) = 23.87, Epsilon = 2499.994, Avg Loss = 74.8989, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 77: Reward = -100.00, Avg Reward (100) = 20.92, Epsilon = 2499.994, Avg Loss = 70.8229, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 78: Reward = -100.00, Avg Reward (100) = 19.35, Epsilon = 2499.994, Avg Loss = 64.8794, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 79: Reward = -150.00, Avg Reward (100) = 17.82, Epsilon = 2499.994, Avg Loss = 63.0764, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 80: Reward = -1034.30, Avg Reward (100) = 15.70, Epsilon = 2499.994, Avg Loss = 59.7336, Max Q-Value = 0.00, Steps = 51, Reward Breakdown -> Delta_x Reward: 4131.70, Border Penalty: 24.48, Obstacle Penalty: 0.00
Episode 81: Reward = -1114.89, Avg Reward (100) = 2.57, Epsilon = 2499.994, Avg Loss = 61.6639, Max Q-Value = 0.00, Steps = 32, Reward Breakdown -> Delta_x Reward: 2146.11, Border Penalty: 281.37, Obstacle Penalty: 0.00
Episode 82: Reward = -300.00, Avg Reward (100) = -11.22, Epsilon = 2499.993, Avg Loss = 63.7410, Max Q-Value = 0.00, Steps = 5, Reward Breakdown -> Delta_x Reward: 250.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 83: Reward = -637.71, Avg Reward (100) = -14.75, Epsilon = 2499.993, Avg Loss = 61.2242, Max Q-Value = 0.00, Steps = 20, Reward Breakdown -> Delta_x Reward: 1466.88, Border Penalty: 66.81, Obstacle Penalty: 0.00
Episode 84: Reward = -250.00, Avg Reward (100) = -22.25, Epsilon = 2499.993, Avg Loss = 59.5387, Max Q-Value = 0.00, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 85: Reward = -645.52, Avg Reward (100) = -24.96, Epsilon = 2499.993, Avg Loss = 58.4145, Max Q-Value = 0.00, Steps = 14, Reward Breakdown -> Delta_x Reward: 811.48, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 86: Reward = -150.00, Avg Reward (100) = -32.26, Epsilon = 2499.993, Avg Loss = 53.2820, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 87: Reward = -100.00, Avg Reward (100) = -33.63, Epsilon = 2499.993, Avg Loss = 62.0809, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 88: Reward = -150.00, Avg Reward (100) = -34.40, Epsilon = 2499.993, Avg Loss = 60.3774, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 89: Reward = -100.00, Avg Reward (100) = -35.71, Epsilon = 2499.993, Avg Loss = 57.2987, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 90: Reward = -515.96, Avg Reward (100) = -36.43, Epsilon = 2499.993, Avg Loss = 62.6652, Max Q-Value = 0.00, Steps = 14, Reward Breakdown -> Delta_x Reward: 941.04, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 91: Reward = 1465.77, Avg Reward (100) = -41.76, Epsilon = 2499.993, Avg Loss = 61.6336, Max Q-Value = 0.00, Steps = 84, Reward Breakdown -> Delta_x Reward: 9955.77, Border Penalty: 150.01, Obstacle Penalty: 0.00
Episode 92: Reward = -150.00, Avg Reward (100) = -25.19, Epsilon = 2499.993, Avg Loss = 59.8585, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 93: Reward = -445.90, Avg Reward (100) = -26.55, Epsilon = 2499.993, Avg Loss = 63.9695, Max Q-Value = 0.00, Steps = 9, Reward Breakdown -> Delta_x Reward: 509.10, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 94: Reward = -680.30, Avg Reward (100) = -31.06, Epsilon = 2499.992, Avg Loss = 60.4401, Max Q-Value = 0.00, Steps = 16, Reward Breakdown -> Delta_x Reward: 977.70, Border Penalty: 9.00, Obstacle Penalty: 0.00
Episode 95: Reward = -100.00, Avg Reward (100) = -37.97, Epsilon = 2499.992, Avg Loss = 56.5801, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 96: Reward = -100.00, Avg Reward (100) = -38.62, Epsilon = 2499.992, Avg Loss = 66.0176, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 97: Reward = -100.00, Avg Reward (100) = -39.26, Epsilon = 2499.992, Avg Loss = 69.4577, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 98: Reward = -368.32, Avg Reward (100) = -39.88, Epsilon = 2499.992, Avg Loss = 61.8519, Max Q-Value = 0.00, Steps = 8, Reward Breakdown -> Delta_x Reward: 485.68, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 99: Reward = -439.81, Avg Reward (100) = -43.24, Epsilon = 2499.992, Avg Loss = 61.8464, Max Q-Value = 0.00, Steps = 82, Reward Breakdown -> Delta_x Reward: 7842.19, Border Penalty: 143.74, Obstacle Penalty: 0.00
Episode 100: Reward = 133.23, Avg Reward (100) = -47.24, Epsilon = 2499.992, Avg Loss = 59.1907, Max Q-Value = 0.00, Steps = 48, Reward Breakdown -> Delta_x Reward: 5004.23, Border Penalty: 22.00, Obstacle Penalty: 0.00
Episode 101: Reward = -499.04, Avg Reward (100) = -45.44, Epsilon = 2499.992, Avg Loss = 60.4216, Max Q-Value = 0.00, Steps = 14, Reward Breakdown -> Delta_x Reward: 954.96, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 102: Reward = -100.00, Avg Reward (100) = -50.49, Epsilon = 2499.992, Avg Loss = 73.7649, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 103: Reward = -100.00, Avg Reward (100) = -50.49, Epsilon = 2499.992, Avg Loss = 64.0155, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 104: Reward = -1491.36, Avg Reward (100) = -48.02, Epsilon = 2499.992, Avg Loss = 61.0120, Max Q-Value = 0.00, Steps = 38, Reward Breakdown -> Delta_x Reward: 2377.64, Border Penalty: 201.49, Obstacle Penalty: 0.00
Episode 105: Reward = 1293.94, Avg Reward (100) = -61.93, Epsilon = 2499.992, Avg Loss = 59.7535, Max Q-Value = 0.00, Steps = 36, Reward Breakdown -> Delta_x Reward: 4951.94, Border Penalty: 100.78, Obstacle Penalty: 0.00
Episode 106: Reward = -316.32, Avg Reward (100) = -47.99, Epsilon = 2499.992, Avg Loss = 61.2770, Max Q-Value = 0.00, Steps = 7, Reward Breakdown -> Delta_x Reward: 435.68, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 107: Reward = -100.00, Avg Reward (100) = -48.65, Epsilon = 2499.991, Avg Loss = 59.6980, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 108: Reward = 1400.97, Avg Reward (100) = -44.84, Epsilon = 2499.991, Avg Loss = 62.2684, Max Q-Value = 0.00, Steps = 40, Reward Breakdown -> Delta_x Reward: 5466.97, Border Penalty: 163.14, Obstacle Penalty: 0.00
Episode 109: Reward = -1056.08, Avg Reward (100) = -29.83, Epsilon = 2499.991, Avg Loss = 59.3966, Max Q-Value = 0.00, Steps = 26, Reward Breakdown -> Delta_x Reward: 1608.92, Border Penalty: 16.00, Obstacle Penalty: 0.00
