Episode 1: Reward = -161947.16, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 0.08, Steps = 25, Reward Breakdown -> Delta_x Reward: 245189.47, Border Penalty: 274293.75, Obstacle Penalty: 5462.73
Episode 56: Reward = 157779.80, Avg Reward (100) = -100624.56, Epsilon = 0.496, Avg Loss = 9501.7033, Max Q-Value = 1.45, Steps = 30, Reward Breakdown -> Delta_x Reward: 476817.14, Border Penalty: 0.00, Obstacle Penalty: 19037.34
Episode 57: Reward = -416452.62, Avg Reward (100) = -96010.20, Epsilon = 0.495, Avg Loss = 9974.5462, Max Q-Value = 1.48, Steps = 26, Reward Breakdown -> Delta_x Reward: 307568.51, Border Penalty: 546301.25, Obstacle Penalty: 5943.64
Episode 58: Reward = -292500.59, Avg Reward (100) = -101632.00, Epsilon = 0.495, Avg Loss = 9583.4156, Max Q-Value = 1.71, Steps = 26, Reward Breakdown -> Delta_x Reward: 188707.61, Border Penalty: 324191.38, Obstacle Penalty: 6627.86
Episode 59: Reward = 136467.88, Avg Reward (100) = -104922.83, Epsilon = 0.495, Avg Loss = 9869.9323, Max Q-Value = 1.68, Steps = 31, Reward Breakdown -> Delta_x Reward: 462749.19, Border Penalty: 0.00, Obstacle Penalty: 16281.33
Episode 60: Reward = -739335.06, Avg Reward (100) = -100831.47, Epsilon = 0.495, Avg Loss = 9596.2297, Max Q-Value = 1.72, Steps = 42, Reward Breakdown -> Delta_x Reward: 452125.53, Border Penalty: 871726.69, Obstacle Penalty: 12549.84
Episode 61: Reward = -10000.00, Avg Reward (100) = -111473.19, Epsilon = 0.495, Avg Loss = 10274.2256, Max Q-Value = 1.45, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 62: Reward = 136159.03, Avg Reward (100) = -109809.70, Epsilon = 0.495, Avg Loss = 10175.0177, Max Q-Value = 1.89, Steps = 30, Reward Breakdown -> Delta_x Reward: 454051.32, Border Penalty: 0.00, Obstacle Penalty: 17892.27
Episode 63: Reward = -187392.97, Avg Reward (100) = -105842.46, Epsilon = 0.495, Avg Loss = 10145.5899, Max Q-Value = 2.13, Steps = 37, Reward Breakdown -> Delta_x Reward: 493796.92, Border Penalty: 404733.22, Obstacle Penalty: 10349.78
Episode 64: Reward = 46550.07, Avg Reward (100) = -107136.91, Epsilon = 0.495, Avg Loss = 10721.1176, Max Q-Value = 2.19, Steps = 37, Reward Breakdown -> Delta_x Reward: 433842.35, Border Penalty: 0.00, Obstacle Penalty: 17292.29
Episode 65: Reward = -1198830.50, Avg Reward (100) = -104735.55, Epsilon = 0.495, Avg Loss = 10266.7722, Max Q-Value = 2.48, Steps = 42, Reward Breakdown -> Delta_x Reward: 373402.15, Border Penalty: 1234311.62, Obstacle Penalty: 10287.36
Episode 66: Reward = -445234.75, Avg Reward (100) = -121567.78, Epsilon = 0.495, Avg Loss = 10532.5930, Max Q-Value = 2.15, Steps = 23, Reward Breakdown -> Delta_x Reward: 192873.19, Border Penalty: 489193.81, Obstacle Penalty: 5968.94
Episode 67: Reward = -18533.33, Avg Reward (100) = -126471.83, Epsilon = 0.495, Avg Loss = 10924.3906, Max Q-Value = 1.81, Steps = 2, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 68: Reward = -412313.75, Avg Reward (100) = -124860.81, Epsilon = 0.495, Avg Loss = 9682.9253, Max Q-Value = 2.35, Steps = 28, Reward Breakdown -> Delta_x Reward: 277992.36, Border Penalty: 495290.03, Obstacle Penalty: 6284.77
Episode 69: Reward = 103521.34, Avg Reward (100) = -129088.06, Epsilon = 0.494, Avg Loss = 10736.6436, Max Q-Value = 2.45, Steps = 32, Reward Breakdown -> Delta_x Reward: 443134.92, Border Penalty: 0.00, Obstacle Penalty: 19613.58
Episode 70: Reward = 55494.62, Avg Reward (100) = -125716.90, Epsilon = 0.494, Avg Loss = 10488.6027, Max Q-Value = 2.63, Steps = 34, Reward Breakdown -> Delta_x Reward: 413362.81, Border Penalty: 0.00, Obstacle Penalty: 17868.20
Episode 71: Reward = -553097.69, Avg Reward (100) = -123128.17, Epsilon = 0.494, Avg Loss = 10546.7537, Max Q-Value = 2.57, Steps = 21, Reward Breakdown -> Delta_x Reward: 254834.72, Border Penalty: 675387.31, Obstacle Penalty: 5331.84
Episode 72: Reward = -154244.88, Avg Reward (100) = -129184.08, Epsilon = 0.494, Avg Loss = 10774.7168, Max Q-Value = 2.66, Steps = 37, Reward Breakdown -> Delta_x Reward: 404801.99, Border Penalty: 167692.78, Obstacle Penalty: 21354.09
Episode 73: Reward = -18533.33, Avg Reward (100) = -129532.14, Epsilon = 0.494, Avg Loss = 12087.6685, Max Q-Value = 2.09, Steps = 2, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 74: Reward = 93101.07, Avg Reward (100) = -128011.61, Epsilon = 0.494, Avg Loss = 10762.3338, Max Q-Value = 2.89, Steps = 33, Reward Breakdown -> Delta_x Reward: 439501.07, Border Penalty: 0.00, Obstacle Penalty: 16400.00
Episode 75: Reward = -1120027.12, Avg Reward (100) = -125023.60, Epsilon = 0.494, Avg Loss = 10297.9797, Max Q-Value = 2.88, Steps = 44, Reward Breakdown -> Delta_x Reward: 598717.31, Border Penalty: 1257201.12, Obstacle Penalty: 21543.41
Episode 76: Reward = -284843.91, Avg Reward (100) = -138290.32, Epsilon = 0.494, Avg Loss = 11493.2076, Max Q-Value = 2.36, Steps = 15, Reward Breakdown -> Delta_x Reward: 55828.87, Border Penalty: 287502.31, Obstacle Penalty: 3956.94
Episode 77: Reward = -376624.56, Avg Reward (100) = -140218.65, Epsilon = 0.494, Avg Loss = 10122.7065, Max Q-Value = 3.11, Steps = 15, Reward Breakdown -> Delta_x Reward: 142082.16, Border Penalty: 464528.09, Obstacle Penalty: 3804.69
Episode 78: Reward = 180893.04, Avg Reward (100) = -143288.86, Epsilon = 0.494, Avg Loss = 10707.8537, Max Q-Value = 3.14, Steps = 28, Reward Breakdown -> Delta_x Reward: 476293.04, Border Penalty: 0.00, Obstacle Penalty: 15400.00
Episode 79: Reward = -166195.77, Avg Reward (100) = -139132.68, Epsilon = 0.494, Avg Loss = 11545.0168, Max Q-Value = 2.99, Steps = 12, Reward Breakdown -> Delta_x Reward: 62559.01, Border Penalty: 204457.02, Obstacle Penalty: 3168.29
Episode 80: Reward = 119168.33, Avg Reward (100) = -139475.25, Epsilon = 0.494, Avg Loss = 11000.1556, Max Q-Value = 3.25, Steps = 32, Reward Breakdown -> Delta_x Reward: 457031.36, Border Penalty: 0.00, Obstacle Penalty: 17863.03
Episode 81: Reward = 180363.22, Avg Reward (100) = -136242.21, Epsilon = 0.494, Avg Loss = 11356.7076, Max Q-Value = 3.37, Steps = 28, Reward Breakdown -> Delta_x Reward: 476254.13, Border Penalty: 0.00, Obstacle Penalty: 15890.90
Episode 82: Reward = 74554.71, Avg Reward (100) = -132333.50, Epsilon = 0.493, Avg Loss = 10791.4420, Max Q-Value = 3.33, Steps = 34, Reward Breakdown -> Delta_x Reward: 433575.43, Border Penalty: 0.00, Obstacle Penalty: 19020.71
Episode 83: Reward = 140757.23, Avg Reward (100) = -129810.47, Epsilon = 0.493, Avg Loss = 10373.7936, Max Q-Value = 3.47, Steps = 31, Reward Breakdown -> Delta_x Reward: 468356.66, Border Penalty: 0.00, Obstacle Penalty: 17599.43
Episode 84: Reward = -298169.81, Avg Reward (100) = -126550.62, Epsilon = 0.493, Avg Loss = 11902.5015, Max Q-Value = 2.96, Steps = 17, Reward Breakdown -> Delta_x Reward: 77888.14, Border Penalty: 311733.00, Obstacle Penalty: 4082.73
Episode 85: Reward = -271457.88, Avg Reward (100) = -128593.71, Epsilon = 0.493, Avg Loss = 10359.5116, Max Q-Value = 3.78, Steps = 39, Reward Breakdown -> Delta_x Reward: 472262.69, Border Penalty: 432198.03, Obstacle Penalty: 10516.47
Episode 86: Reward = 167708.52, Avg Reward (100) = -130274.46, Epsilon = 0.493, Avg Loss = 10954.1972, Max Q-Value = 3.76, Steps = 38, Reward Breakdown -> Delta_x Reward: 626548.40, Border Penalty: 56991.24, Obstacle Penalty: 21848.64
Episode 87: Reward = -294833.69, Avg Reward (100) = -126809.54, Epsilon = 0.493, Avg Loss = 11254.0174, Max Q-Value = 4.12, Steps = 35, Reward Breakdown -> Delta_x Reward: 414514.11, Border Penalty: 449745.59, Obstacle Penalty: 11169.59
Episode 88: Reward = -10000.00, Avg Reward (100) = -128740.85, Epsilon = 0.493, Avg Loss = 10324.6699, Max Q-Value = 3.27, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 89: Reward = -1057102.88, Avg Reward (100) = -127391.53, Epsilon = 0.493, Avg Loss = 11003.7411, Max Q-Value = 4.34, Steps = 41, Reward Breakdown -> Delta_x Reward: 491932.52, Border Penalty: 1220622.38, Obstacle Penalty: 10429.87
Episode 90: Reward = -650586.00, Avg Reward (100) = -137837.72, Epsilon = 0.493, Avg Loss = 11263.7623, Max Q-Value = 4.18, Steps = 50, Reward Breakdown -> Delta_x Reward: 794023.40, Border Penalty: 918165.06, Obstacle Penalty: 26444.32
Episode 91: Reward = -10000.00, Avg Reward (100) = -143534.92, Epsilon = 0.493, Avg Loss = 9724.3867, Max Q-Value = 3.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 1666.67, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 92: Reward = 116876.59, Avg Reward (100) = -142067.51, Epsilon = 0.493, Avg Loss = 11540.5017, Max Q-Value = 4.53, Steps = 32, Reward Breakdown -> Delta_x Reward: 453076.59, Border Penalty: 0.00, Obstacle Penalty: 16200.00
Episode 93: Reward = -317088.97, Avg Reward (100) = -139252.90, Epsilon = 0.493, Avg Loss = 10770.9856, Max Q-Value = 4.55, Steps = 16, Reward Breakdown -> Delta_x Reward: 77026.02, Border Penalty: 322286.94, Obstacle Penalty: 4109.01
Episode 94: Reward = -228300.66, Avg Reward (100) = -141165.11, Epsilon = 0.492, Avg Loss = 10998.0947, Max Q-Value = 4.67, Steps = 15, Reward Breakdown -> Delta_x Reward: 88214.43, Border Penalty: 253611.94, Obstacle Penalty: 4029.90
Episode 95: Reward = 63524.29, Avg Reward (100) = -142092.09, Epsilon = 0.492, Avg Loss = 11728.0907, Max Q-Value = 4.79, Steps = 36, Reward Breakdown -> Delta_x Reward: 555682.31, Border Penalty: 110980.84, Obstacle Penalty: 21177.16
Episode 96: Reward = 129942.54, Avg Reward (100) = -139927.70, Epsilon = 0.492, Avg Loss = 11760.4496, Max Q-Value = 4.75, Steps = 32, Reward Breakdown -> Delta_x Reward: 468305.64, Border Penalty: 0.00, Obstacle Penalty: 18363.10
Episode 97: Reward = -249083.53, Avg Reward (100) = -137116.56, Epsilon = 0.492, Avg Loss = 10863.5907, Max Q-Value = 5.21, Steps = 25, Reward Breakdown -> Delta_x Reward: 244184.68, Border Penalty: 337271.31, Obstacle Penalty: 6220.35
Episode 98: Reward = -182737.62, Avg Reward (100) = -138270.85, Epsilon = 0.492, Avg Loss = 10624.6367, Max Q-Value = 4.89, Steps = 30, Reward Breakdown -> Delta_x Reward: 305521.52, Border Penalty: 274814.41, Obstacle Penalty: 8071.86
Episode 99: Reward = 131325.48, Avg Reward (100) = -138724.60, Epsilon = 0.492, Avg Loss = 10855.1760, Max Q-Value = 5.25, Steps = 31, Reward Breakdown -> Delta_x Reward: 461387.82, Border Penalty: 0.00, Obstacle Penalty: 20062.34
Episode 100: Reward = 126274.70, Avg Reward (100) = -135996.82, Epsilon = 0.492, Avg Loss = 10998.7685, Max Q-Value = 5.29, Steps = 31, Reward Breakdown -> Delta_x Reward: 452274.70, Border Penalty: 0.00, Obstacle Penalty: 16000.00
Episode 101: Reward = -182660.50, Avg Reward (100) = -133374.10, Epsilon = 0.492, Avg Loss = 11083.6981, Max Q-Value = 5.27, Steps = 41, Reward Breakdown -> Delta_x Reward: 550903.06, Border Penalty: 396862.69, Obstacle Penalty: 12050.53
Episode 102: Reward = 79290.17, Avg Reward (100) = -133581.24, Epsilon = 0.492, Avg Loss = 11315.3127, Max Q-Value = 5.55, Steps = 33, Reward Breakdown -> Delta_x Reward: 425737.23, Border Penalty: 0.00, Obstacle Penalty: 16447.05
Episode 103: Reward = -442230.44, Avg Reward (100) = -131679.71, Epsilon = 0.492, Avg Loss = 10991.1977, Max Q-Value = 5.56, Steps = 34, Reward Breakdown -> Delta_x Reward: 257018.81, Border Penalty: 437224.75, Obstacle Penalty: 8633.94
Episode 104: Reward = -1195329.88, Avg Reward (100) = -134356.27, Epsilon = 0.492, Avg Loss = 11697.2609, Max Q-Value = 5.59, Steps = 77, Reward Breakdown -> Delta_x Reward: 1039350.16, Border Penalty: 1439485.38, Obstacle Penalty: 25768.61
Episode 105: Reward = -1175629.88, Avg Reward (100) = -145134.98, Epsilon = 0.492, Avg Loss = 11749.1668, Max Q-Value = 6.11, Steps = 56, Reward Breakdown -> Delta_x Reward: 725683.97, Border Penalty: 1314821.75, Obstacle Penalty: 26492.05
Episode 106: Reward = 109720.10, Avg Reward (100) = -154516.95, Epsilon = 0.492, Avg Loss = 12100.4660, Max Q-Value = 6.34, Steps = 34, Reward Breakdown -> Delta_x Reward: 469587.45, Border Penalty: 100.00, Obstacle Penalty: 19767.34
