Episode 1: Reward = 8093.70, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 0.26, Steps = 26, Reward Breakdown -> Delta_x Reward: 12257.50, Border Penalty: 2250.00, Obstacle Penalty: 1363.80
Episode 12: Reward = 580.00, Avg Reward (100) = 1467.57, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 0.26, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 13: Reward = -100.00, Avg Reward (100) = 1393.61, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 0.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 14: Reward = 22164.12, Avg Reward (100) = 1278.72, Epsilon = 0.997, Avg Loss = 365.8879, Max Q-Value = 0.65, Steps = 51, Reward Breakdown -> Delta_x Reward: 29488.79, Border Penalty: 3397.56, Obstacle Penalty: 3177.11
Episode 15: Reward = 580.00, Avg Reward (100) = 2770.53, Epsilon = 0.997, Avg Loss = 393.7173, Max Q-Value = 0.75, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 16: Reward = 3095.40, Avg Reward (100) = 2624.50, Epsilon = 0.997, Avg Loss = 386.1346, Max Q-Value = 0.84, Steps = 9, Reward Breakdown -> Delta_x Reward: 4675.40, Border Penalty: 750.00, Obstacle Penalty: 450.00
Episode 17: Reward = 7745.44, Avg Reward (100) = 2653.93, Epsilon = 0.997, Avg Loss = 387.6316, Max Q-Value = 0.98, Steps = 16, Reward Breakdown -> Delta_x Reward: 10139.52, Border Penalty: 661.14, Obstacle Penalty: 950.00
Episode 18: Reward = -100.00, Avg Reward (100) = 2953.43, Epsilon = 0.997, Avg Loss = 381.1587, Max Q-Value = 1.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 19: Reward = -100.00, Avg Reward (100) = 2783.79, Epsilon = 0.997, Avg Loss = 366.7676, Max Q-Value = 1.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 20: Reward = 240.00, Avg Reward (100) = 2632.01, Epsilon = 0.996, Avg Loss = 420.5537, Max Q-Value = 1.04, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 21: Reward = 1600.00, Avg Reward (100) = 2512.41, Epsilon = 0.996, Avg Loss = 388.2059, Max Q-Value = 1.09, Steps = 6, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 22: Reward = -100.00, Avg Reward (100) = 2468.97, Epsilon = 0.996, Avg Loss = 369.3293, Max Q-Value = 1.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 23: Reward = 920.00, Avg Reward (100) = 2352.19, Epsilon = 0.996, Avg Loss = 382.1399, Max Q-Value = 1.14, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 24: Reward = 240.00, Avg Reward (100) = 2289.93, Epsilon = 0.996, Avg Loss = 379.3023, Max Q-Value = 1.16, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 25: Reward = 14158.31, Avg Reward (100) = 2204.51, Epsilon = 0.996, Avg Loss = 398.0150, Max Q-Value = 1.23, Steps = 14, Reward Breakdown -> Delta_x Reward: 16665.57, Border Penalty: 300.59, Obstacle Penalty: 879.94
Episode 26: Reward = 1260.00, Avg Reward (100) = 2682.66, Epsilon = 0.995, Avg Loss = 426.9593, Max Q-Value = 1.37, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 27: Reward = 580.00, Avg Reward (100) = 2627.95, Epsilon = 0.995, Avg Loss = 431.5530, Max Q-Value = 1.40, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 28: Reward = -100.00, Avg Reward (100) = 2552.10, Epsilon = 0.995, Avg Loss = 434.7751, Max Q-Value = 1.41, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 29: Reward = 240.00, Avg Reward (100) = 2457.38, Epsilon = 0.995, Avg Loss = 425.0833, Max Q-Value = 1.44, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = -100.00, Avg Reward (100) = 2380.92, Epsilon = 0.995, Avg Loss = 394.7156, Max Q-Value = 1.45, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 31: Reward = -100.00, Avg Reward (100) = 2298.22, Epsilon = 0.994, Avg Loss = 314.5699, Max Q-Value = 1.46, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 32: Reward = 6740.95, Avg Reward (100) = 2220.86, Epsilon = 0.994, Avg Loss = 417.4919, Max Q-Value = 1.74, Steps = 19, Reward Breakdown -> Delta_x Reward: 9670.95, Border Penalty: 1500.00, Obstacle Penalty: 950.00
Episode 33: Reward = 643.37, Avg Reward (100) = 2362.11, Epsilon = 0.994, Avg Loss = 378.2110, Max Q-Value = 1.78, Steps = 3, Reward Breakdown -> Delta_x Reward: 1413.37, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 34: Reward = 240.00, Avg Reward (100) = 2310.03, Epsilon = 0.994, Avg Loss = 395.4085, Max Q-Value = 1.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 35: Reward = 580.00, Avg Reward (100) = 2249.14, Epsilon = 0.994, Avg Loss = 341.1508, Max Q-Value = 1.88, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 36: Reward = 8900.62, Avg Reward (100) = 2201.45, Epsilon = 0.994, Avg Loss = 431.8152, Max Q-Value = 2.20, Steps = 22, Reward Breakdown -> Delta_x Reward: 11769.51, Border Penalty: 1215.97, Obstacle Penalty: 1245.55
Episode 37: Reward = 580.00, Avg Reward (100) = 2387.54, Epsilon = 0.993, Avg Loss = 411.3758, Max Q-Value = 2.34, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 38: Reward = -100.00, Avg Reward (100) = 2338.69, Epsilon = 0.993, Avg Loss = 445.5824, Max Q-Value = 2.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 39: Reward = -100.00, Avg Reward (100) = 2274.51, Epsilon = 0.993, Avg Loss = 414.7711, Max Q-Value = 2.38, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 40: Reward = 833.37, Avg Reward (100) = 2213.63, Epsilon = 0.993, Avg Loss = 373.4185, Max Q-Value = 2.44, Steps = 4, Reward Breakdown -> Delta_x Reward: 1813.37, Border Penalty: 450.00, Obstacle Penalty: 200.00
Episode 41: Reward = 920.00, Avg Reward (100) = 2179.12, Epsilon = 0.993, Avg Loss = 377.3462, Max Q-Value = 2.53, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 42: Reward = -100.00, Avg Reward (100) = 2148.41, Epsilon = 0.992, Avg Loss = 354.8434, Max Q-Value = 2.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 43: Reward = 17194.56, Avg Reward (100) = 2094.88, Epsilon = 0.992, Avg Loss = 395.4851, Max Q-Value = 2.59, Steps = 17, Reward Breakdown -> Delta_x Reward: 19673.79, Border Penalty: 375.87, Obstacle Penalty: 1000.00
Episode 44: Reward = 11163.24, Avg Reward (100) = 2446.03, Epsilon = 0.992, Avg Loss = 448.7243, Max Q-Value = 3.04, Steps = 19, Reward Breakdown -> Delta_x Reward: 13535.60, Border Penalty: 622.70, Obstacle Penalty: 1050.00
Episode 45: Reward = -100.00, Avg Reward (100) = 2644.15, Epsilon = 0.992, Avg Loss = 487.7081, Max Q-Value = 3.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 46: Reward = 7681.57, Avg Reward (100) = 2583.17, Epsilon = 0.992, Avg Loss = 433.7078, Max Q-Value = 4.07, Steps = 28, Reward Breakdown -> Delta_x Reward: 13026.71, Border Penalty: 3252.63, Obstacle Penalty: 1600.00
Episode 47: Reward = 13699.20, Avg Reward (100) = 2694.01, Epsilon = 0.992, Avg Loss = 448.9807, Max Q-Value = 4.20, Steps = 16, Reward Breakdown -> Delta_x Reward: 16796.24, Border Penalty: 279.89, Obstacle Penalty: 958.79
Episode 48: Reward = 82877.81, Avg Reward (100) = 2928.16, Epsilon = 0.991, Avg Loss = 534.2166, Max Q-Value = 4.72, Steps = 47, Reward Breakdown -> Delta_x Reward: 86287.12, Border Penalty: 127.22, Obstacle Penalty: 2812.09
Episode 49: Reward = 24639.71, Avg Reward (100) = 4593.78, Epsilon = 0.991, Avg Loss = 621.0444, Max Q-Value = 6.61, Steps = 26, Reward Breakdown -> Delta_x Reward: 27788.65, Border Penalty: 434.02, Obstacle Penalty: 1456.03
Episode 50: Reward = 16469.59, Avg Reward (100) = 5002.88, Epsilon = 0.991, Avg Loss = 621.9196, Max Q-Value = 9.11, Steps = 39, Reward Breakdown -> Delta_x Reward: 22301.21, Border Penalty: 2670.79, Obstacle Penalty: 2589.41
Episode 51: Reward = -100.00, Avg Reward (100) = 5232.21, Epsilon = 0.991, Avg Loss = 607.6483, Max Q-Value = 9.89, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 52: Reward = 6734.93, Avg Reward (100) = 5127.66, Epsilon = 0.991, Avg Loss = 607.0791, Max Q-Value = 11.41, Steps = 24, Reward Breakdown -> Delta_x Reward: 10714.93, Border Penalty: 2250.00, Obstacle Penalty: 1200.00
Episode 53: Reward = -100.00, Avg Reward (100) = 5158.57, Epsilon = 0.990, Avg Loss = 674.1989, Max Q-Value = 11.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 54: Reward = -100.00, Avg Reward (100) = 5059.35, Epsilon = 0.990, Avg Loss = 668.1812, Max Q-Value = 11.62, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 55: Reward = 240.00, Avg Reward (100) = 4963.81, Epsilon = 0.990, Avg Loss = 703.2876, Max Q-Value = 11.76, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 56: Reward = 580.00, Avg Reward (100) = 4877.92, Epsilon = 0.990, Avg Loss = 595.0276, Max Q-Value = 12.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 57: Reward = 19822.45, Avg Reward (100) = 4801.17, Epsilon = 0.990, Avg Loss = 650.6389, Max Q-Value = 12.09, Steps = 24, Reward Breakdown -> Delta_x Reward: 22703.00, Border Penalty: 964.01, Obstacle Penalty: 1331.88
Episode 58: Reward = 4034.65, Avg Reward (100) = 5064.70, Epsilon = 0.990, Avg Loss = 606.6348, Max Q-Value = 15.12, Steps = 13, Reward Breakdown -> Delta_x Reward: 6154.65, Border Penalty: 1050.00, Obstacle Penalty: 650.00
Episode 59: Reward = -100.00, Avg Reward (100) = 5046.94, Epsilon = 0.989, Avg Loss = 599.2809, Max Q-Value = 15.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 60: Reward = 643.37, Avg Reward (100) = 4959.71, Epsilon = 0.989, Avg Loss = 584.1996, Max Q-Value = 15.40, Steps = 3, Reward Breakdown -> Delta_x Reward: 1413.37, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 61: Reward = 240.00, Avg Reward (100) = 4887.77, Epsilon = 0.989, Avg Loss = 559.1789, Max Q-Value = 15.64, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 62: Reward = -100.00, Avg Reward (100) = 4811.57, Epsilon = 0.989, Avg Loss = 641.1534, Max Q-Value = 15.75, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 63: Reward = -100.00, Avg Reward (100) = 4732.35, Epsilon = 0.989, Avg Loss = 647.6997, Max Q-Value = 15.85, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 64: Reward = 37782.17, Avg Reward (100) = 4655.65, Epsilon = 0.988, Avg Loss = 600.7768, Max Q-Value = 16.10, Steps = 30, Reward Breakdown -> Delta_x Reward: 41468.47, Border Penalty: 400.19, Obstacle Penalty: 2041.14
Episode 65: Reward = 21258.95, Avg Reward (100) = 5173.25, Epsilon = 0.988, Avg Loss = 629.9245, Max Q-Value = 22.64, Steps = 36, Reward Breakdown -> Delta_x Reward: 25868.18, Border Penalty: 2016.61, Obstacle Penalty: 2056.61
Episode 66: Reward = 580.00, Avg Reward (100) = 5420.72, Epsilon = 0.988, Avg Loss = 624.7127, Max Q-Value = 24.63, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 67: Reward = 5254.14, Avg Reward (100) = 5347.38, Epsilon = 0.988, Avg Loss = 599.3061, Max Q-Value = 25.78, Steps = 14, Reward Breakdown -> Delta_x Reward: 7376.65, Border Penalty: 724.15, Obstacle Penalty: 800.70
Episode 68: Reward = 580.00, Avg Reward (100) = 5345.99, Epsilon = 0.988, Avg Loss = 569.6640, Max Q-Value = 27.45, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 69: Reward = 4751.30, Avg Reward (100) = 5275.90, Epsilon = 0.988, Avg Loss = 623.4810, Max Q-Value = 30.05, Steps = 16, Reward Breakdown -> Delta_x Reward: 7651.30, Border Penalty: 1650.00, Obstacle Penalty: 800.00
Episode 70: Reward = -100.00, Avg Reward (100) = 5268.30, Epsilon = 0.987, Avg Loss = 477.5049, Max Q-Value = 30.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 71: Reward = 16403.91, Avg Reward (100) = 5191.61, Epsilon = 0.987, Avg Loss = 628.0499, Max Q-Value = 35.28, Steps = 33, Reward Breakdown -> Delta_x Reward: 20679.87, Border Penalty: 1977.96, Obstacle Penalty: 1784.23
Episode 72: Reward = 2581.51, Avg Reward (100) = 5349.53, Epsilon = 0.987, Avg Loss = 649.3793, Max Q-Value = 39.72, Steps = 9, Reward Breakdown -> Delta_x Reward: 4013.76, Border Penalty: 570.94, Obstacle Penalty: 545.40
Episode 73: Reward = 7342.43, Avg Reward (100) = 5311.08, Epsilon = 0.987, Avg Loss = 576.3066, Max Q-Value = 43.40, Steps = 21, Reward Breakdown -> Delta_x Reward: 10692.43, Border Penalty: 1501.92, Obstacle Penalty: 1390.38
Episode 74: Reward = 6033.91, Avg Reward (100) = 5338.91, Epsilon = 0.987, Avg Loss = 592.7867, Max Q-Value = 49.08, Steps = 16, Reward Breakdown -> Delta_x Reward: 8456.25, Border Penalty: 1131.24, Obstacle Penalty: 957.15
Episode 75: Reward = -100.00, Avg Reward (100) = 5348.30, Epsilon = 0.987, Avg Loss = 478.9535, Max Q-Value = 48.43, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 76: Reward = 580.00, Avg Reward (100) = 5275.66, Epsilon = 0.986, Avg Loss = 631.4192, Max Q-Value = 49.08, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 77: Reward = 32247.67, Avg Reward (100) = 5213.87, Epsilon = 0.986, Avg Loss = 591.5941, Max Q-Value = 50.56, Steps = 37, Reward Breakdown -> Delta_x Reward: 36304.36, Border Penalty: 259.65, Obstacle Penalty: 2263.00
Episode 78: Reward = 2399.91, Avg Reward (100) = 5564.96, Epsilon = 0.986, Avg Loss = 611.6908, Max Q-Value = 61.62, Steps = 7, Reward Breakdown -> Delta_x Reward: 3709.91, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 79: Reward = -100.00, Avg Reward (100) = 5524.38, Epsilon = 0.986, Avg Loss = 604.8679, Max Q-Value = 62.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 80: Reward = 580.00, Avg Reward (100) = 5453.19, Epsilon = 0.986, Avg Loss = 602.7452, Max Q-Value = 63.33, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 81: Reward = 15349.85, Avg Reward (100) = 5392.27, Epsilon = 0.985, Avg Loss = 582.8532, Max Q-Value = 66.65, Steps = 24, Reward Breakdown -> Delta_x Reward: 18945.54, Border Penalty: 1316.42, Obstacle Penalty: 1300.00
Episode 82: Reward = -100.00, Avg Reward (100) = 5515.21, Epsilon = 0.985, Avg Loss = 602.4683, Max Q-Value = 71.93, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 83: Reward = 4025.24, Avg Reward (100) = 5446.73, Epsilon = 0.985, Avg Loss = 590.5742, Max Q-Value = 74.60, Steps = 10, Reward Breakdown -> Delta_x Reward: 5515.24, Border Penalty: 600.00, Obstacle Penalty: 500.00
Episode 84: Reward = 61683.62, Avg Reward (100) = 5429.60, Epsilon = 0.985, Avg Loss = 615.0353, Max Q-Value = 76.13, Steps = 47, Reward Breakdown -> Delta_x Reward: 65560.85, Border Penalty: 401.20, Obstacle Penalty: 2532.61
Episode 85: Reward = -100.00, Avg Reward (100) = 6099.29, Epsilon = 0.985, Avg Loss = 642.4882, Max Q-Value = 96.18, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 86: Reward = 1363.37, Avg Reward (100) = 6026.36, Epsilon = 0.985, Avg Loss = 632.1228, Max Q-Value = 98.34, Steps = 6, Reward Breakdown -> Delta_x Reward: 2613.37, Border Penalty: 600.00, Obstacle Penalty: 300.00
Episode 87: Reward = 4075.78, Avg Reward (100) = 5972.14, Epsilon = 0.984, Avg Loss = 683.1123, Max Q-Value = 106.55, Steps = 13, Reward Breakdown -> Delta_x Reward: 6145.78, Border Penalty: 900.00, Obstacle Penalty: 800.00
Episode 88: Reward = 8653.89, Avg Reward (100) = 5950.34, Epsilon = 0.984, Avg Loss = 630.8808, Max Q-Value = 106.55, Steps = 17, Reward Breakdown -> Delta_x Reward: 10500.51, Border Penalty: 302.48, Obstacle Penalty: 995.40
Episode 89: Reward = 240.00, Avg Reward (100) = 5981.06, Epsilon = 0.984, Avg Loss = 571.4381, Max Q-Value = 115.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 90: Reward = 240.00, Avg Reward (100) = 5916.56, Epsilon = 0.984, Avg Loss = 670.1413, Max Q-Value = 116.54, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 91: Reward = 240.00, Avg Reward (100) = 5853.48, Epsilon = 0.984, Avg Loss = 605.7607, Max Q-Value = 117.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 92: Reward = -100.00, Avg Reward (100) = 5791.80, Epsilon = 0.983, Avg Loss = 598.6505, Max Q-Value = 118.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 93: Reward = 74569.85, Avg Reward (100) = 5727.76, Epsilon = 0.983, Avg Loss = 668.7298, Max Q-Value = 120.47, Steps = 66, Reward Breakdown -> Delta_x Reward: 79990.40, Border Penalty: 851.20, Obstacle Penalty: 3909.35
Episode 94: Reward = 50353.00, Avg Reward (100) = 6467.99, Epsilon = 0.983, Avg Loss = 641.4317, Max Q-Value = 162.23, Steps = 46, Reward Breakdown -> Delta_x Reward: 54952.29, Border Penalty: 632.66, Obstacle Penalty: 3118.29
Episode 95: Reward = 240.00, Avg Reward (100) = 6934.86, Epsilon = 0.983, Avg Loss = 667.8453, Max Q-Value = 198.33, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 96: Reward = 2443.98, Avg Reward (100) = 6864.38, Epsilon = 0.983, Avg Loss = 658.1098, Max Q-Value = 203.22, Steps = 9, Reward Breakdown -> Delta_x Reward: 4205.63, Border Penalty: 900.00, Obstacle Penalty: 531.65
Episode 97: Reward = 14574.15, Avg Reward (100) = 6818.34, Epsilon = 0.983, Avg Loss = 712.6545, Max Q-Value = 208.86, Steps = 27, Reward Breakdown -> Delta_x Reward: 17537.23, Border Penalty: 1068.74, Obstacle Penalty: 1469.75
Episode 98: Reward = 1713.76, Avg Reward (100) = 6898.29, Epsilon = 0.982, Avg Loss = 706.2588, Max Q-Value = 236.42, Steps = 6, Reward Breakdown -> Delta_x Reward: 2813.76, Border Penalty: 450.00, Obstacle Penalty: 300.00
Episode 99: Reward = 1323.37, Avg Reward (100) = 6845.39, Epsilon = 0.982, Avg Loss = 728.5720, Max Q-Value = 241.70, Steps = 5, Reward Breakdown -> Delta_x Reward: 2213.37, Border Penalty: 300.00, Obstacle Penalty: 250.00
Episode 100: Reward = 3801.66, Avg Reward (100) = 6789.61, Epsilon = 0.982, Avg Loss = 609.0744, Max Q-Value = 252.48, Steps = 12, Reward Breakdown -> Delta_x Reward: 5579.18, Border Penalty: 750.00, Obstacle Penalty: 667.52
Episode 101: Reward = -100.00, Avg Reward (100) = 6759.73, Epsilon = 0.982, Avg Loss = 669.7647, Max Q-Value = 256.05, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 102: Reward = 70981.09, Avg Reward (100) = 6677.80, Epsilon = 0.982, Avg Loss = 723.0815, Max Q-Value = 257.72, Steps = 55, Reward Breakdown -> Delta_x Reward: 75216.50, Border Penalty: 485.07, Obstacle Penalty: 3200.36
Episode 103: Reward = 2472.09, Avg Reward (100) = 7385.21, Epsilon = 0.981, Avg Loss = 720.1572, Max Q-Value = 334.84, Steps = 9, Reward Breakdown -> Delta_x Reward: 4202.09, Border Penalty: 900.00, Obstacle Penalty: 450.00
Episode 104: Reward = 13053.65, Avg Reward (100) = 7410.93, Epsilon = 0.981, Avg Loss = 687.7246, Max Q-Value = 379.75, Steps = 33, Reward Breakdown -> Delta_x Reward: 17573.65, Border Penalty: 2250.00, Obstacle Penalty: 1650.00
Episode 105: Reward = 8466.94, Avg Reward (100) = 7465.57, Epsilon = 0.981, Avg Loss = 632.1893, Max Q-Value = 424.74, Steps = 27, Reward Breakdown -> Delta_x Reward: 12818.00, Border Penalty: 2400.00, Obstacle Penalty: 1441.06
Episode 106: Reward = 4894.00, Avg Reward (100) = 7541.04, Epsilon = 0.981, Avg Loss = 622.9196, Max Q-Value = 457.59, Steps = 16, Reward Breakdown -> Delta_x Reward: 7679.71, Border Penalty: 1194.39, Obstacle Penalty: 935.64
Episode 107: Reward = 1363.37, Avg Reward (100) = 7590.98, Epsilon = 0.981, Avg Loss = 738.9410, Max Q-Value = 459.68, Steps = 6, Reward Breakdown -> Delta_x Reward: 2613.37, Border Penalty: 600.00, Obstacle Penalty: 300.00
Episode 108: Reward = 41413.34, Avg Reward (100) = 7605.61, Epsilon = 0.981, Avg Loss = 709.4771, Max Q-Value = 465.33, Steps = 47, Reward Breakdown -> Delta_x Reward: 46088.78, Border Penalty: 992.03, Obstacle Penalty: 3033.59
