Training Log
20241120_183955
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -900
PENALTY_BORDER: -300
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 2500
TIME_PENALTY: 1000
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = -1000.00, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 23.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 12: Reward = -862.50, Avg Reward (100) = 44425.91, Epsilon = 0.993, Avg Loss = 3239.6142, Max Q-Value = 4004.57, Steps = 3, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 13: Reward = -4150.00, Avg Reward (100) = 40651.88, Epsilon = 0.992, Avg Loss = 3372.7280, Max Q-Value = 4171.34, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 14: Reward = 19178.04, Avg Reward (100) = 37205.58, Epsilon = 0.992, Avg Loss = 2722.6882, Max Q-Value = 4961.13, Steps = 15, Reward Breakdown -> Delta_x Reward: 28548.68, Border Penalty: 10605.36, Obstacle Penalty: -899.49
Episode 15: Reward = 89605.30, Avg Reward (100) = 35917.90, Epsilon = 0.991, Avg Loss = 2459.8551, Max Q-Value = 5604.05, Steps = 26, Reward Breakdown -> Delta_x Reward: 115057.17, Border Penalty: 10873.63, Obstacle Penalty: -1626.62
Episode 16: Reward = -1070.14, Avg Reward (100) = 39497.06, Epsilon = 0.990, Avg Loss = 2252.7840, Max Q-Value = 6827.48, Steps = 9, Reward Breakdown -> Delta_x Reward: 7929.86, Border Penalty: 500.00, Obstacle Penalty: -450.00
Episode 17: Reward = -3100.00, Avg Reward (100) = 36961.61, Epsilon = 0.990, Avg Loss = 3515.1300, Max Q-Value = 6908.53, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 18: Reward = 155407.91, Avg Reward (100) = 34605.04, Epsilon = 0.989, Avg Loss = 2445.2847, Max Q-Value = 9669.58, Steps = 93, Reward Breakdown -> Delta_x Reward: 178611.66, Border Penalty: 78964.89, Obstacle Penalty: -5587.32
Episode 19: Reward = -831.88, Avg Reward (100) = 41316.31, Epsilon = 0.989, Avg Loss = 2178.5034, Max Q-Value = 9537.89, Steps = 5, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 300.00, Obstacle Penalty: -250.00
Episode 20: Reward = -2050.00, Avg Reward (100) = 39097.99, Epsilon = 0.988, Avg Loss = 2281.1659, Max Q-Value = 9542.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 21: Reward = -1002.78, Avg Reward (100) = 37040.59, Epsilon = 0.987, Avg Loss = 2247.7404, Max Q-Value = 9495.00, Steps = 7, Reward Breakdown -> Delta_x Reward: 6097.22, Border Penalty: 300.00, Obstacle Penalty: -350.00
Episode 22: Reward = -5200.00, Avg Reward (100) = 35229.00, Epsilon = 0.987, Avg Loss = 2830.5090, Max Q-Value = 9456.16, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 23: Reward = -1000.00, Avg Reward (100) = 33391.32, Epsilon = 0.986, Avg Loss = 3353.2056, Max Q-Value = 9494.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 24: Reward = -2050.00, Avg Reward (100) = 31896.04, Epsilon = 0.986, Avg Loss = 2745.8368, Max Q-Value = 9605.66, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 25: Reward = 65403.66, Avg Reward (100) = 30481.62, Epsilon = 0.985, Avg Loss = 2637.3810, Max Q-Value = 11032.67, Steps = 21, Reward Breakdown -> Delta_x Reward: 79637.14, Border Penalty: 13592.22, Obstacle Penalty: -1291.15
Episode 26: Reward = -1000.00, Avg Reward (100) = 31878.51, Epsilon = 0.984, Avg Loss = 2155.8691, Max Q-Value = 11728.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 27: Reward = -1000.00, Avg Reward (100) = 30613.95, Epsilon = 0.984, Avg Loss = 3893.7139, Max Q-Value = 11822.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 28: Reward = -831.88, Avg Reward (100) = 29443.06, Epsilon = 0.983, Avg Loss = 3253.5526, Max Q-Value = 12314.84, Steps = 5, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 300.00, Obstacle Penalty: -250.00
Episode 29: Reward = 96150.16, Avg Reward (100) = 28361.81, Epsilon = 0.983, Avg Loss = 2858.5664, Max Q-Value = 12882.77, Steps = 21, Reward Breakdown -> Delta_x Reward: 114183.24, Border Penalty: 8430.98, Obstacle Penalty: -1153.06
Episode 30: Reward = -1000.00, Avg Reward (100) = 30699.34, Epsilon = 0.982, Avg Loss = 2756.3826, Max Q-Value = 14756.76, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 31: Reward = -7239.54, Avg Reward (100) = 29642.70, Epsilon = 0.981, Avg Loss = 2644.8190, Max Q-Value = 14811.80, Steps = 19, Reward Breakdown -> Delta_x Reward: 11760.46, Border Penalty: 1000.00, Obstacle Penalty: -950.00
Episode 32: Reward = -1000.00, Avg Reward (100) = 28452.95, Epsilon = 0.981, Avg Loss = 3523.4468, Max Q-Value = 14010.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 33: Reward = -1000.00, Avg Reward (100) = 27532.54, Epsilon = 0.980, Avg Loss = 3329.1514, Max Q-Value = 13979.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 34: Reward = 4654.11, Avg Reward (100) = 26667.92, Epsilon = 0.980, Avg Loss = 3347.9877, Max Q-Value = 15531.34, Steps = 18, Reward Breakdown -> Delta_x Reward: 22999.51, Border Penalty: 900.00, Obstacle Penalty: -1245.40
Episode 35: Reward = -3681.88, Avg Reward (100) = 26020.46, Epsilon = 0.979, Avg Loss = 2932.2445, Max Q-Value = 16224.52, Steps = 8, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 600.00, Obstacle Penalty: -400.00
Episode 36: Reward = -1000.00, Avg Reward (100) = 25171.82, Epsilon = 0.978, Avg Loss = 2389.4756, Max Q-Value = 16306.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 37: Reward = 360109.16, Avg Reward (100) = 24444.82, Epsilon = 0.978, Avg Loss = 2998.5309, Max Q-Value = 16753.53, Steps = 56, Reward Breakdown -> Delta_x Reward: 396821.06, Border Penalty: 24653.27, Obstacle Penalty: -5365.13
Episode 38: Reward = -2050.00, Avg Reward (100) = 33516.83, Epsilon = 0.977, Avg Loss = 2889.7319, Max Q-Value = 18610.16, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 39: Reward = -3100.00, Avg Reward (100) = 32580.86, Epsilon = 0.977, Avg Loss = 3250.3998, Max Q-Value = 18773.49, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 40: Reward = -1852.78, Avg Reward (100) = 31665.97, Epsilon = 0.976, Avg Loss = 3042.2024, Max Q-Value = 19012.79, Steps = 8, Reward Breakdown -> Delta_x Reward: 6097.22, Border Penalty: 500.00, Obstacle Penalty: -400.00
Episode 41: Reward = 331807.00, Avg Reward (100) = 30828.00, Epsilon = 0.975, Avg Loss = 3095.9758, Max Q-Value = 18956.81, Steps = 57, Reward Breakdown -> Delta_x Reward: 345424.91, Border Penalty: 47720.86, Obstacle Penalty: -4338.73
Episode 42: Reward = -1000.00, Avg Reward (100) = 38168.95, Epsilon = 0.975, Avg Loss = 5707.1621, Max Q-Value = 18933.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 43: Reward = -1000.00, Avg Reward (100) = 37236.36, Epsilon = 0.974, Avg Loss = 5860.3799, Max Q-Value = 18933.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 44: Reward = -5200.00, Avg Reward (100) = 36347.14, Epsilon = 0.974, Avg Loss = 4599.2243, Max Q-Value = 19217.23, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -295.40
Episode 45: Reward = -1852.78, Avg Reward (100) = 35402.89, Epsilon = 0.973, Avg Loss = 4238.3438, Max Q-Value = 20471.50, Steps = 8, Reward Breakdown -> Delta_x Reward: 6097.22, Border Penalty: 500.00, Obstacle Penalty: -400.00
Episode 46: Reward = -1000.00, Avg Reward (100) = 34574.98, Epsilon = 0.972, Avg Loss = 3979.4819, Max Q-Value = 20635.43, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 47: Reward = -862.50, Avg Reward (100) = 33801.61, Epsilon = 0.972, Avg Loss = 4898.8665, Max Q-Value = 21192.53, Steps = 3, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 48: Reward = -1000.00, Avg Reward (100) = 33064.08, Epsilon = 0.971, Avg Loss = 3406.1240, Max Q-Value = 21429.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 49: Reward = -2050.00, Avg Reward (100) = 32354.41, Epsilon = 0.971, Avg Loss = 4159.1067, Max Q-Value = 21858.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 50: Reward = -4150.00, Avg Reward (100) = 31652.28, Epsilon = 0.970, Avg Loss = 4025.1968, Max Q-Value = 22722.55, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 51: Reward = 1204.15, Avg Reward (100) = 30936.23, Epsilon = 0.969, Avg Loss = 3912.9537, Max Q-Value = 24796.63, Steps = 12, Reward Breakdown -> Delta_x Reward: 7959.58, Border Penalty: 9979.45, Obstacle Penalty: -738.70
Episode 52: Reward = 67399.57, Avg Reward (100) = 30353.25, Epsilon = 0.969, Avg Loss = 4173.2389, Max Q-Value = 27885.57, Steps = 29, Reward Breakdown -> Delta_x Reward: 94420.91, Border Penalty: 9787.67, Obstacle Penalty: -1700.00
Episode 53: Reward = -2050.00, Avg Reward (100) = 31065.68, Epsilon = 0.968, Avg Loss = 3492.9199, Max Q-Value = 27351.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 54: Reward = -1000.00, Avg Reward (100) = 30440.86, Epsilon = 0.968, Avg Loss = 4735.4873, Max Q-Value = 27381.85, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 55: Reward = -2050.00, Avg Reward (100) = 29858.62, Epsilon = 0.967, Avg Loss = 3829.0153, Max Q-Value = 27368.28, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 56: Reward = -3100.00, Avg Reward (100) = 29278.46, Epsilon = 0.966, Avg Loss = 4358.9650, Max Q-Value = 27357.03, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 57: Reward = 4070.14, Avg Reward (100) = 28700.28, Epsilon = 0.966, Avg Loss = 4926.1124, Max Q-Value = 28337.06, Steps = 14, Reward Breakdown -> Delta_x Reward: 18220.14, Border Penalty: 600.00, Obstacle Penalty: -701.64
Episode 58: Reward = -2050.00, Avg Reward (100) = 28268.17, Epsilon = 0.965, Avg Loss = 4618.8999, Max Q-Value = 29062.64, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 59: Reward = 113864.83, Avg Reward (100) = 27745.44, Epsilon = 0.965, Avg Loss = 4103.6923, Max Q-Value = 30769.93, Steps = 29, Reward Breakdown -> Delta_x Reward: 131408.70, Border Penalty: 20540.11, Obstacle Penalty: -1565.44
Episode 60: Reward = 51708.45, Avg Reward (100) = 29205.09, Epsilon = 0.964, Avg Loss = 4051.6517, Max Q-Value = 29696.52, Steps = 21, Reward Breakdown -> Delta_x Reward: 66076.63, Border Penalty: 11043.49, Obstacle Penalty: -1217.83
Episode 61: Reward = -1000.00, Avg Reward (100) = 29580.15, Epsilon = 0.963, Avg Loss = 4784.3379, Max Q-Value = 29487.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 62: Reward = 91007.73, Avg Reward (100) = 29078.83, Epsilon = 0.963, Avg Loss = 4439.1847, Max Q-Value = 32040.64, Steps = 38, Reward Breakdown -> Delta_x Reward: 118892.29, Border Penalty: 16284.84, Obstacle Penalty: -2519.87
Episode 63: Reward = 116371.29, Avg Reward (100) = 30077.69, Epsilon = 0.962, Avg Loss = 4077.9216, Max Q-Value = 33832.28, Steps = 69, Reward Breakdown -> Delta_x Reward: 172912.78, Border Penalty: 20620.49, Obstacle Penalty: -4173.32
Episode 64: Reward = 17723.17, Avg Reward (100) = 31447.43, Epsilon = 0.962, Avg Loss = 4150.0740, Max Q-Value = 34981.71, Steps = 19, Reward Breakdown -> Delta_x Reward: 34793.83, Border Penalty: 11779.36, Obstacle Penalty: -1112.79
Episode 65: Reward = 4034.31, Avg Reward (100) = 31232.99, Epsilon = 0.961, Avg Loss = 3705.2390, Max Q-Value = 32197.26, Steps = 30, Reward Breakdown -> Delta_x Reward: 34667.51, Border Penalty: 1300.00, Obstacle Penalty: -1883.21
Episode 66: Reward = -5897.86, Avg Reward (100) = 30814.54, Epsilon = 0.960, Avg Loss = 3430.6957, Max Q-Value = 31324.00, Steps = 8, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 500.00, Obstacle Penalty: -535.36
Episode 67: Reward = 133305.77, Avg Reward (100) = 30258.30, Epsilon = 0.960, Avg Loss = 4178.2116, Max Q-Value = 37983.97, Steps = 71, Reward Breakdown -> Delta_x Reward: 167413.02, Border Penalty: 45627.59, Obstacle Penalty: -4318.59
Episode 68: Reward = -2050.00, Avg Reward (100) = 31796.32, Epsilon = 0.959, Avg Loss = 4181.7430, Max Q-Value = 33303.44, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 69: Reward = -3100.00, Avg Reward (100) = 31298.58, Epsilon = 0.959, Avg Loss = 5065.7216, Max Q-Value = 33268.61, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 70: Reward = -2050.00, Avg Reward (100) = 30800.05, Epsilon = 0.958, Avg Loss = 3545.8743, Max Q-Value = 33141.45, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 71: Reward = -862.50, Avg Reward (100) = 30330.76, Epsilon = 0.957, Avg Loss = 4392.6162, Max Q-Value = 33271.37, Steps = 3, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 72: Reward = 159534.50, Avg Reward (100) = 29891.42, Epsilon = 0.957, Avg Loss = 4967.6664, Max Q-Value = 44308.62, Steps = 35, Reward Breakdown -> Delta_x Reward: 196361.62, Border Penalty: 8433.98, Obstacle Penalty: -1955.34
Episode 73: Reward = -5200.00, Avg Reward (100) = 31692.02, Epsilon = 0.956, Avg Loss = 3964.3203, Max Q-Value = 34990.29, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 74: Reward = 77426.98, Avg Reward (100) = 31186.65, Epsilon = 0.956, Avg Loss = 4283.9924, Max Q-Value = 42876.85, Steps = 22, Reward Breakdown -> Delta_x Reward: 99052.08, Border Penalty: 10975.83, Obstacle Penalty: -1300.69
Episode 75: Reward = -1000.00, Avg Reward (100) = 31811.52, Epsilon = 0.955, Avg Loss = 4756.2139, Max Q-Value = 35099.57, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 76: Reward = -2050.00, Avg Reward (100) = 31374.03, Epsilon = 0.954, Avg Loss = 4668.7773, Max Q-Value = 35079.34, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 77: Reward = -3100.00, Avg Reward (100) = 30934.24, Epsilon = 0.954, Avg Loss = 6270.0330, Max Q-Value = 35124.34, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 78: Reward = 59076.20, Avg Reward (100) = 30492.24, Epsilon = 0.953, Avg Loss = 4921.4963, Max Q-Value = 43703.75, Steps = 46, Reward Breakdown -> Delta_x Reward: 94774.73, Border Penalty: 16102.46, Obstacle Penalty: -2537.70
Episode 79: Reward = -1812.50, Avg Reward (100) = 30858.70, Epsilon = 0.953, Avg Loss = 5110.2469, Max Q-Value = 37684.51, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 300.00, Obstacle Penalty: -200.00
Episode 80: Reward = -5200.00, Avg Reward (100) = 30445.14, Epsilon = 0.952, Avg Loss = 3858.1253, Max Q-Value = 37291.51, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 81: Reward = -1000.00, Avg Reward (100) = 29999.57, Epsilon = 0.951, Avg Loss = 3313.7363, Max Q-Value = 37287.73, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 82: Reward = -3100.00, Avg Reward (100) = 29616.86, Epsilon = 0.951, Avg Loss = 6706.7025, Max Q-Value = 37385.26, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 83: Reward = -1000.00, Avg Reward (100) = 29217.88, Epsilon = 0.950, Avg Loss = 7293.2290, Max Q-Value = 37481.87, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 84: Reward = -4150.00, Avg Reward (100) = 28853.81, Epsilon = 0.950, Avg Loss = 5449.7094, Max Q-Value = 38180.17, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 85: Reward = 50062.75, Avg Reward (100) = 28460.90, Epsilon = 0.949, Avg Loss = 5247.0580, Max Q-Value = 47614.02, Steps = 32, Reward Breakdown -> Delta_x Reward: 80311.38, Border Penalty: 7588.14, Obstacle Penalty: -2408.13
Episode 86: Reward = 3763.06, Avg Reward (100) = 28715.04, Epsilon = 0.948, Avg Loss = 4910.9596, Max Q-Value = 42689.75, Steps = 10, Reward Breakdown -> Delta_x Reward: 15203.33, Border Penalty: 5876.13, Obstacle Penalty: -645.40
Episode 87: Reward = -5200.00, Avg Reward (100) = 28424.90, Epsilon = 0.948, Avg Loss = 5578.6363, Max Q-Value = 39990.10, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 88: Reward = 12595.69, Avg Reward (100) = 28038.41, Epsilon = 0.947, Avg Loss = 5675.3039, Max Q-Value = 49574.16, Steps = 18, Reward Breakdown -> Delta_x Reward: 24861.23, Border Penalty: 10513.66, Obstacle Penalty: -1100.93
Episode 89: Reward = -3100.00, Avg Reward (100) = 27862.93, Epsilon = 0.947, Avg Loss = 5571.5640, Max Q-Value = 42780.58, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 90: Reward = -2762.50, Avg Reward (100) = 27515.03, Epsilon = 0.946, Avg Loss = 6067.5099, Max Q-Value = 42888.43, Steps = 5, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 400.00, Obstacle Penalty: -250.00
Episode 91: Reward = 248.63, Avg Reward (100) = 27178.61, Epsilon = 0.945, Avg Loss = 5613.4328, Max Q-Value = 44270.62, Steps = 22, Reward Breakdown -> Delta_x Reward: 22852.97, Border Penalty: 900.00, Obstacle Penalty: -1454.34
Episode 92: Reward = -5712.50, Avg Reward (100) = 26882.68, Epsilon = 0.945, Avg Loss = 6831.1634, Max Q-Value = 42387.48, Steps = 8, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 600.00, Obstacle Penalty: -419.25
Episode 93: Reward = -3100.00, Avg Reward (100) = 26528.38, Epsilon = 0.944, Avg Loss = 5112.7586, Max Q-Value = 42743.17, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
