Episode 1: Reward = 650.00, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 1.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 18: Reward = 3544.43, Avg Reward (100) = 71395.92, Epsilon = 0.998, Avg Loss = 3109.4741, Max Q-Value = 8.38, Steps = 5, Reward Breakdown -> Delta_x Reward: 10094.43, Border Penalty: 600.00, Obstacle Penalty: 250.00
Episode 19: Reward = 3650.00, Avg Reward (100) = 67626.39, Epsilon = 0.998, Avg Loss = 2921.2502, Max Q-Value = 8.55, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 20: Reward = -100.00, Avg Reward (100) = 64259.22, Epsilon = 0.998, Avg Loss = 2944.0830, Max Q-Value = 8.57, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 21: Reward = 229730.30, Avg Reward (100) = 61041.25, Epsilon = 0.998, Avg Loss = 3024.5644, Max Q-Value = 9.10, Steps = 100, Reward Breakdown -> Delta_x Reward: 341523.94, Border Penalty: 5850.00, Obstacle Penalty: 5343.64
Episode 22: Reward = 143467.59, Avg Reward (100) = 69074.07, Epsilon = 0.998, Avg Loss = 2797.4653, Max Q-Value = 14.94, Steps = 94, Reward Breakdown -> Delta_x Reward: 251127.18, Border Penalty: 6653.59, Obstacle Penalty: 6394.73
Episode 23: Reward = 650.00, Avg Reward (100) = 72455.59, Epsilon = 0.998, Avg Loss = 2585.7964, Max Q-Value = 14.40, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 24: Reward = -100.00, Avg Reward (100) = 69333.61, Epsilon = 0.998, Avg Loss = 2454.3201, Max Q-Value = 14.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 25: Reward = -100.00, Avg Reward (100) = 66440.54, Epsilon = 0.998, Avg Loss = 3014.7842, Max Q-Value = 14.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 26: Reward = 4720.92, Avg Reward (100) = 63778.92, Epsilon = 0.998, Avg Loss = 2701.1655, Max Q-Value = 14.58, Steps = 5, Reward Breakdown -> Delta_x Reward: 11120.92, Border Penalty: 450.00, Obstacle Penalty: 250.00
Episode 27: Reward = 2150.00, Avg Reward (100) = 61507.46, Epsilon = 0.998, Avg Loss = 2652.2936, Max Q-Value = 14.76, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 28: Reward = 237965.94, Avg Reward (100) = 59309.03, Epsilon = 0.997, Avg Loss = 2667.9394, Max Q-Value = 14.79, Steps = 97, Reward Breakdown -> Delta_x Reward: 353645.56, Border Penalty: 3407.41, Obstacle Penalty: 5327.68
Episode 29: Reward = 650.00, Avg Reward (100) = 65689.64, Epsilon = 0.997, Avg Loss = 2137.8098, Max Q-Value = 18.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = 9590.83, Avg Reward (100) = 63446.89, Epsilon = 0.997, Avg Loss = 2489.1368, Max Q-Value = 18.38, Steps = 11, Reward Breakdown -> Delta_x Reward: 22890.83, Border Penalty: 1050.00, Obstacle Penalty: 550.00
Episode 31: Reward = -100.00, Avg Reward (100) = 61651.69, Epsilon = 0.997, Avg Loss = 2999.8184, Max Q-Value = 18.51, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 32: Reward = 2344.43, Avg Reward (100) = 59659.70, Epsilon = 0.997, Avg Loss = 2516.5008, Max Q-Value = 18.55, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 33: Reward = 2900.00, Avg Reward (100) = 57868.60, Epsilon = 0.997, Avg Loss = 2468.9693, Max Q-Value = 18.79, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 34: Reward = -100.00, Avg Reward (100) = 56202.88, Epsilon = 0.997, Avg Loss = 2081.2520, Max Q-Value = 18.83, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 35: Reward = 4294.43, Avg Reward (100) = 54546.91, Epsilon = 0.997, Avg Loss = 2586.0730, Max Q-Value = 18.99, Steps = 6, Reward Breakdown -> Delta_x Reward: 11894.43, Border Penalty: 600.00, Obstacle Penalty: 300.00
Episode 36: Reward = -100.00, Avg Reward (100) = 53111.13, Epsilon = 0.997, Avg Loss = 2822.5215, Max Q-Value = 19.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 37: Reward = 201964.53, Avg Reward (100) = 51633.04, Epsilon = 0.997, Avg Loss = 2584.1499, Max Q-Value = 19.15, Steps = 68, Reward Breakdown -> Delta_x Reward: 280594.34, Border Penalty: 2034.29, Obstacle Penalty: 3700.66
Episode 38: Reward = 2150.00, Avg Reward (100) = 55696.06, Epsilon = 0.997, Avg Loss = 2545.7927, Max Q-Value = 21.97, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 39: Reward = 3844.43, Avg Reward (100) = 54286.95, Epsilon = 0.996, Avg Loss = 2641.9838, Max Q-Value = 22.12, Steps = 5, Reward Breakdown -> Delta_x Reward: 10094.43, Border Penalty: 300.00, Obstacle Penalty: 250.00
Episode 40: Reward = 138033.83, Avg Reward (100) = 52993.55, Epsilon = 0.996, Avg Loss = 2488.5526, Max Q-Value = 25.72, Steps = 83, Reward Breakdown -> Delta_x Reward: 231133.83, Border Penalty: 5250.00, Obstacle Penalty: 4150.00
Episode 41: Reward = 250559.03, Avg Reward (100) = 55119.56, Epsilon = 0.996, Avg Loss = 2470.9871, Max Q-Value = 26.70, Steps = 100, Reward Breakdown -> Delta_x Reward: 361394.15, Border Penalty: 3158.29, Obstacle Penalty: 6509.44
Episode 42: Reward = 650.00, Avg Reward (100) = 59886.37, Epsilon = 0.996, Avg Loss = 2641.9071, Max Q-Value = 31.23, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 43: Reward = 6070.92, Avg Reward (100) = 58475.98, Epsilon = 0.996, Avg Loss = 2544.4822, Max Q-Value = 31.44, Steps = 7, Reward Breakdown -> Delta_x Reward: 14720.92, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 44: Reward = 1400.00, Avg Reward (100) = 57257.26, Epsilon = 0.996, Avg Loss = 2126.5130, Max Q-Value = 31.76, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 45: Reward = 11639.50, Avg Reward (100) = 55987.78, Epsilon = 0.996, Avg Loss = 2401.6211, Max Q-Value = 32.13, Steps = 11, Reward Breakdown -> Delta_x Reward: 24639.50, Border Penalty: 750.00, Obstacle Penalty: 550.00
Episode 46: Reward = 177357.19, Avg Reward (100) = 55002.26, Epsilon = 0.996, Avg Loss = 2425.7015, Max Q-Value = 32.33, Steps = 98, Reward Breakdown -> Delta_x Reward: 292600.46, Border Penalty: 9084.14, Obstacle Penalty: 5347.98
Episode 47: Reward = -100.00, Avg Reward (100) = 57662.15, Epsilon = 0.996, Avg Loss = 2637.8806, Max Q-Value = 37.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 48: Reward = 293339.94, Avg Reward (100) = 56433.17, Epsilon = 0.996, Avg Loss = 2393.1349, Max Q-Value = 37.69, Steps = 100, Reward Breakdown -> Delta_x Reward: 408265.72, Border Penalty: 3900.00, Obstacle Penalty: 7501.61
Episode 49: Reward = 650.00, Avg Reward (100) = 61368.73, Epsilon = 0.996, Avg Loss = 2574.6514, Max Q-Value = 43.84, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 50: Reward = 132752.48, Avg Reward (100) = 60129.57, Epsilon = 0.995, Avg Loss = 2457.4556, Max Q-Value = 44.02, Steps = 59, Reward Breakdown -> Delta_x Reward: 200718.95, Border Penalty: 4959.26, Obstacle Penalty: 3411.73
Episode 51: Reward = 44405.45, Avg Reward (100) = 61582.03, Epsilon = 0.995, Avg Loss = 2335.7007, Max Q-Value = 49.54, Steps = 39, Reward Breakdown -> Delta_x Reward: 89055.45, Border Penalty: 3000.00, Obstacle Penalty: 1950.00
Episode 52: Reward = 47422.83, Avg Reward (100) = 61245.23, Epsilon = 0.995, Avg Loss = 2336.6033, Max Q-Value = 51.58, Steps = 36, Reward Breakdown -> Delta_x Reward: 88022.83, Border Penalty: 2100.00, Obstacle Penalty: 1800.00
Episode 53: Reward = 152238.14, Avg Reward (100) = 60979.42, Epsilon = 0.995, Avg Loss = 2316.5179, Max Q-Value = 61.69, Steps = 100, Reward Breakdown -> Delta_x Reward: 267290.59, Border Penalty: 6685.49, Obstacle Penalty: 7746.25
Episode 54: Reward = 2900.00, Avg Reward (100) = 62701.28, Epsilon = 0.995, Avg Loss = 2579.3647, Max Q-Value = 60.98, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 55: Reward = 120912.51, Avg Reward (100) = 61593.85, Epsilon = 0.995, Avg Loss = 2301.6938, Max Q-Value = 65.61, Steps = 93, Reward Breakdown -> Delta_x Reward: 228093.93, Border Penalty: 8488.55, Obstacle Penalty: 5086.64
Episode 56: Reward = 650.00, Avg Reward (100) = 62672.37, Epsilon = 0.995, Avg Loss = 2232.8250, Max Q-Value = 69.10, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 57: Reward = 650.00, Avg Reward (100) = 61564.83, Epsilon = 0.995, Avg Loss = 2430.0187, Max Q-Value = 69.26, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 58: Reward = 650.00, Avg Reward (100) = 60496.15, Epsilon = 0.995, Avg Loss = 2175.5272, Max Q-Value = 69.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 59: Reward = 650.00, Avg Reward (100) = 59464.32, Epsilon = 0.995, Avg Loss = 2077.2901, Max Q-Value = 69.63, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 60: Reward = 2150.00, Avg Reward (100) = 58467.46, Epsilon = 0.995, Avg Loss = 2151.7287, Max Q-Value = 69.90, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 61: Reward = -100.00, Avg Reward (100) = 57528.84, Epsilon = 0.995, Avg Loss = 2129.0439, Max Q-Value = 70.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 62: Reward = 234164.98, Avg Reward (100) = 56584.10, Epsilon = 0.994, Avg Loss = 2210.7961, Max Q-Value = 75.01, Steps = 88, Reward Breakdown -> Delta_x Reward: 339125.66, Border Penalty: 8157.50, Obstacle Penalty: 5489.64
Episode 63: Reward = -100.00, Avg Reward (100) = 59448.31, Epsilon = 0.994, Avg Loss = 2490.7705, Max Q-Value = 78.51, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 64: Reward = 19863.96, Avg Reward (100) = 58503.10, Epsilon = 0.994, Avg Loss = 2128.1148, Max Q-Value = 78.61, Steps = 18, Reward Breakdown -> Delta_x Reward: 40963.96, Border Penalty: 1500.00, Obstacle Penalty: 900.00
Episode 65: Reward = -100.00, Avg Reward (100) = 57899.36, Epsilon = 0.994, Avg Loss = 2088.8137, Max Q-Value = 80.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 66: Reward = -100.00, Avg Reward (100) = 57007.07, Epsilon = 0.994, Avg Loss = 2056.0430, Max Q-Value = 80.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 67: Reward = 5900.00, Avg Reward (100) = 56141.81, Epsilon = 0.994, Avg Loss = 2185.6564, Max Q-Value = 80.85, Steps = 9, Reward Breakdown -> Delta_x Reward: 16200.00, Border Penalty: 150.00, Obstacle Penalty: 450.00
Episode 68: Reward = 20187.12, Avg Reward (100) = 55391.93, Epsilon = 0.994, Avg Loss = 2152.8307, Max Q-Value = 82.69, Steps = 15, Reward Breakdown -> Delta_x Reward: 37687.12, Border Penalty: 1050.00, Obstacle Penalty: 750.00
Episode 69: Reward = 9740.83, Avg Reward (100) = 54874.21, Epsilon = 0.994, Avg Loss = 2197.0374, Max Q-Value = 84.36, Steps = 11, Reward Breakdown -> Delta_x Reward: 22890.83, Border Penalty: 900.00, Obstacle Penalty: 550.00
Episode 70: Reward = 325329.28, Avg Reward (100) = 54220.10, Epsilon = 0.994, Avg Loss = 2256.9403, Max Q-Value = 84.16, Steps = 73, Reward Breakdown -> Delta_x Reward: 409603.90, Border Penalty: 6059.42, Obstacle Penalty: 4617.59
Episode 71: Reward = 415426.03, Avg Reward (100) = 58093.09, Epsilon = 0.994, Avg Loss = 2370.9119, Max Q-Value = 94.57, Steps = 100, Reward Breakdown -> Delta_x Reward: 528545.40, Border Penalty: 3650.60, Obstacle Penalty: 7609.21
Episode 72: Reward = 650.00, Avg Reward (100) = 63125.95, Epsilon = 0.994, Avg Loss = 2182.2520, Max Q-Value = 104.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 73: Reward = 650.00, Avg Reward (100) = 62258.23, Epsilon = 0.993, Avg Loss = 1900.7368, Max Q-Value = 104.26, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 74: Reward = 650.00, Avg Reward (100) = 61414.28, Epsilon = 0.993, Avg Loss = 2296.8920, Max Q-Value = 104.57, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 75: Reward = 278850.22, Avg Reward (100) = 60593.14, Epsilon = 0.993, Avg Loss = 2355.2494, Max Q-Value = 104.66, Steps = 100, Reward Breakdown -> Delta_x Reward: 396181.47, Border Penalty: 6450.00, Obstacle Penalty: 5667.67
Episode 76: Reward = 363592.47, Avg Reward (100) = 63503.24, Epsilon = 0.993, Avg Loss = 2332.7238, Max Q-Value = 117.82, Steps = 55, Reward Breakdown -> Delta_x Reward: 429164.80, Border Penalty: 1266.09, Obstacle Penalty: 3574.74
Episode 77: Reward = 12389.50, Avg Reward (100) = 67451.78, Epsilon = 0.993, Avg Loss = 2654.7439, Max Q-Value = 126.02, Steps = 12, Reward Breakdown -> Delta_x Reward: 26439.50, Border Penalty: 750.00, Obstacle Penalty: 600.00
Episode 78: Reward = 650.00, Avg Reward (100) = 66736.68, Epsilon = 0.993, Avg Loss = 2578.1321, Max Q-Value = 127.94, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 79: Reward = -100.00, Avg Reward (100) = 65889.42, Epsilon = 0.993, Avg Loss = 2653.6880, Max Q-Value = 128.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 80: Reward = 650.00, Avg Reward (100) = 65054.11, Epsilon = 0.993, Avg Loss = 2120.0741, Max Q-Value = 128.43, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 81: Reward = -100.00, Avg Reward (100) = 64249.06, Epsilon = 0.993, Avg Loss = 2454.7280, Max Q-Value = 128.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 82: Reward = -100.00, Avg Reward (100) = 63454.63, Epsilon = 0.993, Avg Loss = 2631.1006, Max Q-Value = 128.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 83: Reward = -100.00, Avg Reward (100) = 62679.57, Epsilon = 0.993, Avg Loss = 2274.5098, Max Q-Value = 128.87, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 84: Reward = 94858.07, Avg Reward (100) = 61923.19, Epsilon = 0.992, Avg Loss = 2633.0842, Max Q-Value = 134.93, Steps = 40, Reward Breakdown -> Delta_x Reward: 141008.07, Border Penalty: 3450.00, Obstacle Penalty: 2000.00
Episode 85: Reward = 650.00, Avg Reward (100) = 62315.27, Epsilon = 0.992, Avg Loss = 2941.8290, Max Q-Value = 135.74, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 86: Reward = 650.00, Avg Reward (100) = 61589.80, Epsilon = 0.992, Avg Loss = 2482.3336, Max Q-Value = 136.07, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 87: Reward = -100.00, Avg Reward (100) = 60881.19, Epsilon = 0.992, Avg Loss = 2738.4861, Max Q-Value = 136.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 88: Reward = -100.00, Avg Reward (100) = 60180.26, Epsilon = 0.992, Avg Loss = 2313.8103, Max Q-Value = 136.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 89: Reward = 5194.43, Avg Reward (100) = 59495.26, Epsilon = 0.992, Avg Loss = 2219.3962, Max Q-Value = 137.22, Steps = 7, Reward Breakdown -> Delta_x Reward: 13694.43, Border Penalty: 450.00, Obstacle Penalty: 350.00
Episode 90: Reward = -100.00, Avg Reward (100) = 58885.14, Epsilon = 0.992, Avg Loss = 3641.3120, Max Q-Value = 137.76, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 91: Reward = -100.00, Avg Reward (100) = 58229.75, Epsilon = 0.992, Avg Loss = 2170.8833, Max Q-Value = 137.92, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 92: Reward = 4594.43, Avg Reward (100) = 57588.76, Epsilon = 0.992, Avg Loss = 2537.8331, Max Q-Value = 138.46, Steps = 6, Reward Breakdown -> Delta_x Reward: 11894.43, Border Penalty: 300.00, Obstacle Penalty: 300.00
Episode 93: Reward = 650.00, Avg Reward (100) = 57012.73, Epsilon = 0.992, Avg Loss = 2749.8715, Max Q-Value = 139.16, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 94: Reward = -100.00, Avg Reward (100) = 56406.68, Epsilon = 0.992, Avg Loss = 2585.2046, Max Q-Value = 139.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 95: Reward = 33079.10, Avg Reward (100) = 55805.55, Epsilon = 0.991, Avg Loss = 2513.9736, Max Q-Value = 140.71, Steps = 29, Reward Breakdown -> Delta_x Reward: 66329.10, Border Penalty: 2100.00, Obstacle Penalty: 1450.00
Episode 96: Reward = 6844.43, Avg Reward (100) = 55566.32, Epsilon = 0.991, Avg Loss = 2683.6305, Max Q-Value = 144.69, Steps = 9, Reward Breakdown -> Delta_x Reward: 17294.43, Border Penalty: 300.00, Obstacle Penalty: 450.00
Episode 97: Reward = 344463.22, Avg Reward (100) = 55058.80, Epsilon = 0.991, Avg Loss = 2533.3285, Max Q-Value = 146.22, Steps = 51, Reward Breakdown -> Delta_x Reward: 399263.22, Border Penalty: 300.00, Obstacle Penalty: 3500.00
Episode 98: Reward = 155129.66, Avg Reward (100) = 58042.35, Epsilon = 0.991, Avg Loss = 2502.2920, Max Q-Value = 162.52, Steps = 100, Reward Breakdown -> Delta_x Reward: 267706.40, Border Penalty: 6900.00, Obstacle Penalty: 5041.39
Episode 99: Reward = -100.00, Avg Reward (100) = 59033.04, Epsilon = 0.991, Avg Loss = 4526.7520, Max Q-Value = 174.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 100: Reward = 2150.00, Avg Reward (100) = 58435.74, Epsilon = 0.991, Avg Loss = 2521.4691, Max Q-Value = 174.96, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 101: Reward = 6070.92, Avg Reward (100) = 57872.88, Epsilon = 0.991, Avg Loss = 2447.0496, Max Q-Value = 176.04, Steps = 7, Reward Breakdown -> Delta_x Reward: 14720.92, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 102: Reward = -100.00, Avg Reward (100) = 57927.09, Epsilon = 0.991, Avg Loss = 1913.6871, Max Q-Value = 176.58, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 103: Reward = -100.00, Avg Reward (100) = 57919.59, Epsilon = 0.991, Avg Loss = 2192.5872, Max Q-Value = 176.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 104: Reward = 6650.00, Avg Reward (100) = 56327.36, Epsilon = 0.991, Avg Loss = 2585.2103, Max Q-Value = 178.81, Steps = 10, Reward Breakdown -> Delta_x Reward: 18000.00, Border Penalty: 150.00, Obstacle Penalty: 500.00
Episode 105: Reward = 341578.69, Avg Reward (100) = 56323.52, Epsilon = 0.991, Avg Loss = 2532.2502, Max Q-Value = 179.01, Steps = 89, Reward Breakdown -> Delta_x Reward: 440443.59, Border Penalty: 2850.00, Obstacle Penalty: 7014.97
Episode 106: Reward = 416219.03, Avg Reward (100) = 59740.31, Epsilon = 0.990, Avg Loss = 2627.4046, Max Q-Value = 198.06, Steps = 35, Reward Breakdown -> Delta_x Reward: 453972.31, Border Penalty: 0.00, Obstacle Penalty: 2753.26
Episode 107: Reward = 2344.43, Avg Reward (100) = 63903.50, Epsilon = 0.990, Avg Loss = 2389.8045, Max Q-Value = 205.93, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 150.00
