Episode 1: Reward = -400.00, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 3.77, Steps = 7, Reward Breakdown -> Delta_x Reward: 350.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 12: Reward = -450.00, Avg Reward (100) = -320.83, Epsilon = 0.499, Avg Loss = 40.0590, Max Q-Value = 3.60, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 153.14, Obstacle Penalty: 0.00
Episode 13: Reward = -450.00, Avg Reward (100) = -331.59, Epsilon = 0.499, Avg Loss = 39.6873, Max Q-Value = 3.55, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 153.14, Obstacle Penalty: 0.00
Episode 14: Reward = -100.00, Avg Reward (100) = -340.70, Epsilon = 0.499, Avg Loss = 42.6360, Max Q-Value = 3.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 15: Reward = -535.05, Avg Reward (100) = -323.51, Epsilon = 0.499, Avg Loss = 41.1418, Max Q-Value = 3.30, Steps = 15, Reward Breakdown -> Delta_x Reward: 1029.42, Border Penalty: 310.28, Obstacle Penalty: 0.00
Episode 16: Reward = -471.60, Avg Reward (100) = -337.61, Epsilon = 0.499, Avg Loss = 41.7114, Max Q-Value = 3.31, Steps = 9, Reward Breakdown -> Delta_x Reward: 480.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 17: Reward = -394.13, Avg Reward (100) = -345.99, Epsilon = 0.499, Avg Loss = 43.4085, Max Q-Value = 3.21, Steps = 10, Reward Breakdown -> Delta_x Reward: 657.87, Border Penalty: 217.47, Obstacle Penalty: 0.00
Episode 18: Reward = -200.00, Avg Reward (100) = -348.82, Epsilon = 0.499, Avg Loss = 42.3279, Max Q-Value = 3.08, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 19: Reward = -150.00, Avg Reward (100) = -340.55, Epsilon = 0.498, Avg Loss = 41.6175, Max Q-Value = 3.04, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 20: Reward = -100.00, Avg Reward (100) = -330.52, Epsilon = 0.498, Avg Loss = 46.2758, Max Q-Value = 3.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 21: Reward = -300.00, Avg Reward (100) = -319.00, Epsilon = 0.498, Avg Loss = 43.4207, Max Q-Value = 3.01, Steps = 5, Reward Breakdown -> Delta_x Reward: 250.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 22: Reward = -250.00, Avg Reward (100) = -318.09, Epsilon = 0.498, Avg Loss = 43.1401, Max Q-Value = 3.04, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 23: Reward = -419.60, Avg Reward (100) = -315.00, Epsilon = 0.498, Avg Loss = 44.2227, Max Q-Value = 3.14, Steps = 8, Reward Breakdown -> Delta_x Reward: 458.74, Border Penalty: 75.35, Obstacle Penalty: 0.00
Episode 24: Reward = -450.00, Avg Reward (100) = -319.54, Epsilon = 0.498, Avg Loss = 42.8489, Max Q-Value = 2.99, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 25: Reward = -344.09, Avg Reward (100) = -324.98, Epsilon = 0.498, Avg Loss = 45.2797, Max Q-Value = 2.84, Steps = 7, Reward Breakdown -> Delta_x Reward: 408.91, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 26: Reward = -200.00, Avg Reward (100) = -325.74, Epsilon = 0.498, Avg Loss = 46.5651, Max Q-Value = 2.81, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 27: Reward = -150.00, Avg Reward (100) = -320.91, Epsilon = 0.498, Avg Loss = 45.5164, Max Q-Value = 2.77, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 28: Reward = -300.00, Avg Reward (100) = -314.58, Epsilon = 0.498, Avg Loss = 44.5246, Max Q-Value = 2.76, Steps = 5, Reward Breakdown -> Delta_x Reward: 250.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 29: Reward = -300.00, Avg Reward (100) = -314.06, Epsilon = 0.498, Avg Loss = 46.3951, Max Q-Value = 2.82, Steps = 5, Reward Breakdown -> Delta_x Reward: 250.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 30: Reward = -150.00, Avg Reward (100) = -313.57, Epsilon = 0.498, Avg Loss = 46.6360, Max Q-Value = 2.69, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 31: Reward = -100.00, Avg Reward (100) = -308.12, Epsilon = 0.498, Avg Loss = 45.9627, Max Q-Value = 2.66, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 32: Reward = -100.00, Avg Reward (100) = -301.41, Epsilon = 0.497, Avg Loss = 49.0857, Max Q-Value = 2.65, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 33: Reward = -499.46, Avg Reward (100) = -295.11, Epsilon = 0.497, Avg Loss = 46.6895, Max Q-Value = 2.77, Steps = 13, Reward Breakdown -> Delta_x Reward: 911.87, Border Penalty: 255.89, Obstacle Penalty: 0.00
Episode 34: Reward = -450.00, Avg Reward (100) = -301.30, Epsilon = 0.497, Avg Loss = 47.6814, Max Q-Value = 2.79, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 153.14, Obstacle Penalty: 0.00
Episode 35: Reward = -372.81, Avg Reward (100) = -305.68, Epsilon = 0.497, Avg Loss = 47.2229, Max Q-Value = 2.67, Steps = 10, Reward Breakdown -> Delta_x Reward: 742.54, Border Penalty: 228.21, Obstacle Penalty: 0.00
Episode 36: Reward = -200.00, Avg Reward (100) = -307.60, Epsilon = 0.497, Avg Loss = 47.2668, Max Q-Value = 2.47, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 37: Reward = -100.00, Avg Reward (100) = -304.61, Epsilon = 0.497, Avg Loss = 48.2543, Max Q-Value = 2.41, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 38: Reward = -493.36, Avg Reward (100) = -299.08, Epsilon = 0.497, Avg Loss = 45.9232, Max Q-Value = 2.50, Steps = 12, Reward Breakdown -> Delta_x Reward: 777.53, Border Penalty: 92.50, Obstacle Penalty: 0.00
Episode 39: Reward = -500.00, Avg Reward (100) = -304.19, Epsilon = 0.497, Avg Loss = 46.5763, Max Q-Value = 2.56, Steps = 9, Reward Breakdown -> Delta_x Reward: 450.00, Border Penalty: 389.03, Obstacle Penalty: 0.00
Episode 40: Reward = -100.00, Avg Reward (100) = -309.21, Epsilon = 0.497, Avg Loss = 44.7841, Max Q-Value = 2.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 41: Reward = -54.46, Avg Reward (100) = -303.98, Epsilon = 0.497, Avg Loss = 46.9719, Max Q-Value = 2.28, Steps = 10, Reward Breakdown -> Delta_x Reward: 1087.50, Border Penalty: 214.97, Obstacle Penalty: 0.00
Episode 42: Reward = -336.65, Avg Reward (100) = -297.89, Epsilon = 0.497, Avg Loss = 48.4603, Max Q-Value = 2.26, Steps = 11, Reward Breakdown -> Delta_x Reward: 868.80, Border Penalty: 37.13, Obstacle Penalty: 0.00
Episode 43: Reward = -221.60, Avg Reward (100) = -298.82, Epsilon = 0.497, Avg Loss = 45.5656, Max Q-Value = 2.11, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 44: Reward = -200.00, Avg Reward (100) = -297.02, Epsilon = 0.496, Avg Loss = 45.4379, Max Q-Value = 2.12, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 45: Reward = -100.00, Avg Reward (100) = -294.82, Epsilon = 0.496, Avg Loss = 48.2662, Max Q-Value = 2.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 46: Reward = -450.00, Avg Reward (100) = -290.49, Epsilon = 0.496, Avg Loss = 48.1893, Max Q-Value = 2.29, Steps = 8, Reward Breakdown -> Delta_x Reward: 430.40, Border Penalty: 128.14, Obstacle Penalty: 0.00
Episode 47: Reward = -430.98, Avg Reward (100) = -293.95, Epsilon = 0.496, Avg Loss = 46.2113, Max Q-Value = 2.12, Steps = 12, Reward Breakdown -> Delta_x Reward: 837.21, Border Penalty: 144.31, Obstacle Penalty: 0.00
Episode 48: Reward = -469.32, Avg Reward (100) = -296.87, Epsilon = 0.496, Avg Loss = 47.4293, Max Q-Value = 2.10, Steps = 10, Reward Breakdown -> Delta_x Reward: 585.68, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 49: Reward = -250.00, Avg Reward (100) = -300.46, Epsilon = 0.496, Avg Loss = 47.3060, Max Q-Value = 1.85, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 50: Reward = -100.00, Avg Reward (100) = -299.43, Epsilon = 0.496, Avg Loss = 42.4962, Max Q-Value = 1.82, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 51: Reward = -358.63, Avg Reward (100) = -295.44, Epsilon = 0.496, Avg Loss = 46.4349, Max Q-Value = 1.82, Steps = 18, Reward Breakdown -> Delta_x Reward: 1494.65, Border Penalty: 360.84, Obstacle Penalty: 0.00
Episode 52: Reward = -450.00, Avg Reward (100) = -296.68, Epsilon = 0.496, Avg Loss = 49.2312, Max Q-Value = 1.91, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 129.14, Obstacle Penalty: 0.00
Episode 53: Reward = -414.69, Avg Reward (100) = -299.63, Epsilon = 0.496, Avg Loss = 46.0794, Max Q-Value = 1.86, Steps = 9, Reward Breakdown -> Delta_x Reward: 556.96, Border Penalty: 489.81, Obstacle Penalty: 0.00
Episode 54: Reward = -550.00, Avg Reward (100) = -301.80, Epsilon = 0.496, Avg Loss = 47.5126, Max Q-Value = 1.69, Steps = 10, Reward Breakdown -> Delta_x Reward: 500.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 55: Reward = -100.00, Avg Reward (100) = -306.40, Epsilon = 0.496, Avg Loss = 45.6227, Max Q-Value = 1.51, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 56: Reward = -146.32, Avg Reward (100) = -302.65, Epsilon = 0.496, Avg Loss = 46.6941, Max Q-Value = 1.62, Steps = 10, Reward Breakdown -> Delta_x Reward: 942.03, Border Penalty: 320.44, Obstacle Penalty: 0.00
Episode 57: Reward = -473.60, Avg Reward (100) = -299.85, Epsilon = 0.495, Avg Loss = 46.0036, Max Q-Value = 1.64, Steps = 9, Reward Breakdown -> Delta_x Reward: 480.40, Border Penalty: 41.98, Obstacle Penalty: 0.00
Episode 58: Reward = -150.00, Avg Reward (100) = -302.90, Epsilon = 0.495, Avg Loss = 46.7986, Max Q-Value = 1.43, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 59: Reward = -221.60, Avg Reward (100) = -300.27, Epsilon = 0.495, Avg Loss = 50.1350, Max Q-Value = 1.43, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 60: Reward = 773.50, Avg Reward (100) = -298.93, Epsilon = 0.495, Avg Loss = 47.3667, Max Q-Value = 1.43, Steps = 15, Reward Breakdown -> Delta_x Reward: 2416.96, Border Penalty: 390.39, Obstacle Penalty: 0.00
Episode 61: Reward = 2525.55, Avg Reward (100) = -281.06, Epsilon = 0.495, Avg Loss = 49.9563, Max Q-Value = 1.45, Steps = 15, Reward Breakdown -> Delta_x Reward: 4243.02, Border Penalty: 114.05, Obstacle Penalty: 0.00
Episode 62: Reward = 2639.77, Avg Reward (100) = -235.05, Epsilon = 0.495, Avg Loss = 55.5414, Max Q-Value = 1.46, Steps = 15, Reward Breakdown -> Delta_x Reward: 4316.59, Border Penalty: 157.06, Obstacle Penalty: 0.00
Episode 63: Reward = 1706.29, Avg Reward (100) = -188.68, Epsilon = 0.495, Avg Loss = 60.5488, Max Q-Value = 1.48, Steps = 28, Reward Breakdown -> Delta_x Reward: 4603.58, Border Penalty: 379.48, Obstacle Penalty: 0.00
Episode 64: Reward = 2225.01, Avg Reward (100) = -158.60, Epsilon = 0.495, Avg Loss = 60.0561, Max Q-Value = 1.54, Steps = 24, Reward Breakdown -> Delta_x Reward: 4770.97, Border Penalty: 50.49, Obstacle Penalty: 0.00
Episode 65: Reward = 2245.07, Avg Reward (100) = -121.36, Epsilon = 0.495, Avg Loss = 61.5632, Max Q-Value = 1.55, Steps = 16, Reward Breakdown -> Delta_x Reward: 4112.14, Border Penalty: 166.78, Obstacle Penalty: 0.00
Episode 66: Reward = 2531.69, Avg Reward (100) = -84.95, Epsilon = 0.495, Avg Loss = 70.7197, Max Q-Value = 1.58, Steps = 19, Reward Breakdown -> Delta_x Reward: 4522.81, Border Penalty: 181.40, Obstacle Penalty: 0.00
Episode 67: Reward = 3390.41, Avg Reward (100) = -45.31, Epsilon = 0.495, Avg Loss = 65.6284, Max Q-Value = 1.62, Steps = 32, Reward Breakdown -> Delta_x Reward: 7031.91, Border Penalty: 6.42, Obstacle Penalty: 0.00
Episode 68: Reward = -100.00, Avg Reward (100) = 5.97, Epsilon = 0.495, Avg Loss = 52.2227, Max Q-Value = 1.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 69: Reward = 401.08, Avg Reward (100) = 4.41, Epsilon = 0.494, Avg Loss = 72.4165, Max Q-Value = 1.69, Steps = 34, Reward Breakdown -> Delta_x Reward: 3859.08, Border Penalty: 275.60, Obstacle Penalty: 0.00
Episode 70: Reward = -100.00, Avg Reward (100) = 10.16, Epsilon = 0.494, Avg Loss = 65.1794, Max Q-Value = 1.74, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 71: Reward = 2087.76, Avg Reward (100) = 8.59, Epsilon = 0.494, Avg Loss = 71.5916, Max Q-Value = 1.74, Steps = 24, Reward Breakdown -> Delta_x Reward: 4591.28, Border Penalty: 334.26, Obstacle Penalty: 0.00
Episode 72: Reward = -100.00, Avg Reward (100) = 37.87, Epsilon = 0.494, Avg Loss = 73.7642, Max Q-Value = 1.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 73: Reward = 1838.20, Avg Reward (100) = 35.96, Epsilon = 0.494, Avg Loss = 71.3369, Max Q-Value = 1.78, Steps = 23, Reward Breakdown -> Delta_x Reward: 4229.88, Border Penalty: 229.08, Obstacle Penalty: 0.00
Episode 74: Reward = 4545.93, Avg Reward (100) = 60.65, Epsilon = 0.494, Avg Loss = 73.1351, Max Q-Value = 1.82, Steps = 23, Reward Breakdown -> Delta_x Reward: 7038.09, Border Penalty: 354.08, Obstacle Penalty: 0.00
Episode 75: Reward = 1941.18, Avg Reward (100) = 121.26, Epsilon = 0.494, Avg Loss = 80.7402, Max Q-Value = 1.86, Steps = 26, Reward Breakdown -> Delta_x Reward: 4657.29, Border Penalty: 132.68, Obstacle Penalty: 0.00
Episode 76: Reward = -421.61, Avg Reward (100) = 145.52, Epsilon = 0.494, Avg Loss = 76.6626, Max Q-Value = 1.90, Steps = 30, Reward Breakdown -> Delta_x Reward: 2742.28, Border Penalty: 50.83, Obstacle Penalty: 0.00
Episode 77: Reward = 2075.00, Avg Reward (100) = 138.06, Epsilon = 0.494, Avg Loss = 73.8103, Max Q-Value = 1.97, Steps = 20, Reward Breakdown -> Delta_x Reward: 4147.38, Border Penalty: 373.14, Obstacle Penalty: 0.00
Episode 78: Reward = -100.00, Avg Reward (100) = 163.22, Epsilon = 0.494, Avg Loss = 80.9717, Max Q-Value = 2.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 79: Reward = 719.99, Avg Reward (100) = 159.84, Epsilon = 0.494, Avg Loss = 75.5172, Max Q-Value = 2.03, Steps = 34, Reward Breakdown -> Delta_x Reward: 4231.74, Border Penalty: 162.40, Obstacle Penalty: 0.00
Episode 80: Reward = 3495.35, Avg Reward (100) = 166.93, Epsilon = 0.494, Avg Loss = 76.6469, Max Q-Value = 2.12, Steps = 17, Reward Breakdown -> Delta_x Reward: 5434.93, Border Penalty: 101.65, Obstacle Penalty: 0.00
Episode 81: Reward = -170.60, Avg Reward (100) = 208.54, Epsilon = 0.494, Avg Loss = 82.6122, Max Q-Value = 2.16, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 82: Reward = 1589.04, Avg Reward (100) = 203.86, Epsilon = 0.493, Avg Loss = 76.4388, Max Q-Value = 2.17, Steps = 20, Reward Breakdown -> Delta_x Reward: 3694.57, Border Penalty: 109.28, Obstacle Penalty: 0.00
Episode 83: Reward = 1665.82, Avg Reward (100) = 220.75, Epsilon = 0.493, Avg Loss = 82.2396, Max Q-Value = 2.23, Steps = 18, Reward Breakdown -> Delta_x Reward: 3638.67, Border Penalty: 229.09, Obstacle Penalty: 0.00
Episode 84: Reward = -100.00, Avg Reward (100) = 238.16, Epsilon = 0.493, Avg Loss = 69.1966, Max Q-Value = 2.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 85: Reward = 38.22, Avg Reward (100) = 234.14, Epsilon = 0.493, Avg Loss = 77.8510, Max Q-Value = 2.30, Steps = 17, Reward Breakdown -> Delta_x Reward: 1853.53, Border Penalty: 99.02, Obstacle Penalty: 0.00
Episode 86: Reward = 1101.48, Avg Reward (100) = 231.83, Epsilon = 0.493, Avg Loss = 77.9505, Max Q-Value = 2.33, Steps = 16, Reward Breakdown -> Delta_x Reward: 3002.52, Border Penalty: 256.99, Obstacle Penalty: 0.00
Episode 87: Reward = 639.10, Avg Reward (100) = 241.94, Epsilon = 0.493, Avg Loss = 81.0942, Max Q-Value = 2.38, Steps = 16, Reward Breakdown -> Delta_x Reward: 2487.58, Border Penalty: 47.99, Obstacle Penalty: 0.00
Episode 88: Reward = 1972.81, Avg Reward (100) = 246.51, Epsilon = 0.493, Avg Loss = 80.9757, Max Q-Value = 2.44, Steps = 15, Reward Breakdown -> Delta_x Reward: 3645.45, Border Penalty: 75.60, Obstacle Penalty: 0.00
Episode 89: Reward = -100.00, Avg Reward (100) = 266.12, Epsilon = 0.493, Avg Loss = 68.2296, Max Q-Value = 2.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 90: Reward = 5471.98, Avg Reward (100) = 262.01, Epsilon = 0.493, Avg Loss = 83.5435, Max Q-Value = 2.49, Steps = 20, Reward Breakdown -> Delta_x Reward: 7790.22, Border Penalty: 143.01, Obstacle Penalty: 0.00
Episode 91: Reward = -100.00, Avg Reward (100) = 319.90, Epsilon = 0.493, Avg Loss = 81.5614, Max Q-Value = 2.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 92: Reward = 156.59, Avg Reward (100) = 315.29, Epsilon = 0.493, Avg Loss = 83.2753, Max Q-Value = 2.56, Steps = 28, Reward Breakdown -> Delta_x Reward: 3230.47, Border Penalty: 118.72, Obstacle Penalty: 0.00
Episode 93: Reward = 154.07, Avg Reward (100) = 313.56, Epsilon = 0.493, Avg Loss = 87.6763, Max Q-Value = 2.63, Steps = 12, Reward Breakdown -> Delta_x Reward: 1484.14, Border Penalty: 23.23, Obstacle Penalty: 0.00
Episode 94: Reward = -44.34, Avg Reward (100) = 311.85, Epsilon = 0.492, Avg Loss = 87.5150, Max Q-Value = 2.67, Steps = 22, Reward Breakdown -> Delta_x Reward: 2603.58, Border Penalty: 210.22, Obstacle Penalty: 0.00
Episode 95: Reward = 167.79, Avg Reward (100) = 308.06, Epsilon = 0.492, Avg Loss = 84.1438, Max Q-Value = 2.76, Steps = 24, Reward Breakdown -> Delta_x Reward: 2624.32, Border Penalty: 232.81, Obstacle Penalty: 0.00
Episode 96: Reward = 2428.16, Avg Reward (100) = 306.58, Epsilon = 0.492, Avg Loss = 81.4969, Max Q-Value = 2.85, Steps = 19, Reward Breakdown -> Delta_x Reward: 4623.41, Border Penalty: 61.61, Obstacle Penalty: 0.00
Episode 97: Reward = 634.51, Avg Reward (100) = 328.68, Epsilon = 0.492, Avg Loss = 84.1608, Max Q-Value = 2.92, Steps = 15, Reward Breakdown -> Delta_x Reward: 2235.06, Border Penalty: 114.62, Obstacle Penalty: 0.00
Episode 98: Reward = -84.85, Avg Reward (100) = 331.83, Epsilon = 0.492, Avg Loss = 77.2376, Max Q-Value = 2.96, Steps = 17, Reward Breakdown -> Delta_x Reward: 1667.15, Border Penalty: 232.57, Obstacle Penalty: 0.00
Episode 99: Reward = 1544.87, Avg Reward (100) = 327.58, Epsilon = 0.492, Avg Loss = 84.5165, Max Q-Value = 3.03, Steps = 27, Reward Breakdown -> Delta_x Reward: 4320.92, Border Penalty: 2.43, Obstacle Penalty: 0.00
Episode 100: Reward = 92.70, Avg Reward (100) = 339.88, Epsilon = 0.492, Avg Loss = 81.3420, Max Q-Value = 3.17, Steps = 28, Reward Breakdown -> Delta_x Reward: 2962.38, Border Penalty: 314.90, Obstacle Penalty: 0.00
Episode 101: Reward = 1472.73, Avg Reward (100) = 337.40, Epsilon = 0.492, Avg Loss = 80.2903, Max Q-Value = 3.29, Steps = 30, Reward Breakdown -> Delta_x Reward: 4560.32, Border Penalty: 257.69, Obstacle Penalty: 0.00
Episode 102: Reward = 1421.64, Avg Reward (100) = 356.13, Epsilon = 0.492, Avg Loss = 80.3820, Max Q-Value = 3.45, Steps = 23, Reward Breakdown -> Delta_x Reward: 3884.96, Border Penalty: 12.43, Obstacle Penalty: 0.00
Episode 103: Reward = 3226.88, Avg Reward (100) = 372.35, Epsilon = 0.492, Avg Loss = 83.4437, Max Q-Value = 3.56, Steps = 27, Reward Breakdown -> Delta_x Reward: 5999.27, Border Penalty: 331.61, Obstacle Penalty: 0.00
Episode 104: Reward = 3627.79, Avg Reward (100) = 408.06, Epsilon = 0.492, Avg Loss = 82.6631, Max Q-Value = 3.70, Steps = 17, Reward Breakdown -> Delta_x Reward: 5541.18, Border Penalty: 252.84, Obstacle Penalty: 0.00
Episode 105: Reward = -150.00, Avg Reward (100) = 445.34, Epsilon = 0.492, Avg Loss = 88.8607, Max Q-Value = 3.79, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 106: Reward = 2695.87, Avg Reward (100) = 444.84, Epsilon = 0.492, Avg Loss = 81.2008, Max Q-Value = 3.79, Steps = 28, Reward Breakdown -> Delta_x Reward: 5562.96, Border Penalty: 166.39, Obstacle Penalty: 0.00
Episode 107: Reward = -100.00, Avg Reward (100) = 476.97, Epsilon = 0.491, Avg Loss = 77.9254, Max Q-Value = 3.93, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 108: Reward = -150.00, Avg Reward (100) = 480.88, Epsilon = 0.491, Avg Loss = 73.8169, Max Q-Value = 3.94, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 109: Reward = -100.00, Avg Reward (100) = 483.56, Epsilon = 0.491, Avg Loss = 80.7574, Max Q-Value = 3.95, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 110: Reward = 4040.40, Avg Reward (100) = 485.59, Epsilon = 0.491, Avg Loss = 83.3971, Max Q-Value = 3.95, Steps = 26, Reward Breakdown -> Delta_x Reward: 6956.80, Border Penalty: 76.54, Obstacle Penalty: 0.00
