Episode 1: Reward = 6218.93, Avg Reward (100) = 0.00, Epsilon = 0.099, Avg Loss = 0.0000, Max Q-Value = 1.06, Steps = 24, Reward Breakdown -> Delta_x Reward: 8903.94, Border Penalty: 185.14, Obstacle Penalty: 0.00
Episode 12: Reward = 12106.44, Avg Reward (100) = 11370.02, Epsilon = 0.099, Avg Loss = 403.2566, Max Q-Value = 1.89, Steps = 28, Reward Breakdown -> Delta_x Reward: 15006.44, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 13: Reward = 11835.33, Avg Reward (100) = 11431.39, Epsilon = 0.099, Avg Loss = 407.8378, Max Q-Value = 2.01, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 14: Reward = 12230.45, Avg Reward (100) = 11462.46, Epsilon = 0.099, Avg Loss = 413.6266, Max Q-Value = 2.13, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 15: Reward = 11422.27, Avg Reward (100) = 11517.32, Epsilon = 0.099, Avg Loss = 403.0880, Max Q-Value = 2.25, Steps = 28, Reward Breakdown -> Delta_x Reward: 14322.27, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 16: Reward = 12230.45, Avg Reward (100) = 11510.98, Epsilon = 0.099, Avg Loss = 414.6548, Max Q-Value = 2.38, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 17: Reward = 12107.96, Avg Reward (100) = 11555.95, Epsilon = 0.099, Avg Loss = 418.3313, Max Q-Value = 2.52, Steps = 28, Reward Breakdown -> Delta_x Reward: 15007.96, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 18: Reward = 12230.45, Avg Reward (100) = 11588.42, Epsilon = 0.099, Avg Loss = 413.7552, Max Q-Value = 2.65, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 19: Reward = 11728.06, Avg Reward (100) = 11624.09, Epsilon = 0.099, Avg Loss = 415.6317, Max Q-Value = 2.79, Steps = 28, Reward Breakdown -> Delta_x Reward: 14628.06, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 20: Reward = 11710.82, Avg Reward (100) = 11629.56, Epsilon = 0.099, Avg Loss = 414.3106, Max Q-Value = 2.93, Steps = 28, Reward Breakdown -> Delta_x Reward: 14610.82, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 21: Reward = 11835.33, Avg Reward (100) = 11633.62, Epsilon = 0.099, Avg Loss = 421.4673, Max Q-Value = 3.07, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 22: Reward = 12077.79, Avg Reward (100) = 11643.23, Epsilon = 0.099, Avg Loss = 422.1008, Max Q-Value = 3.22, Steps = 29, Reward Breakdown -> Delta_x Reward: 15077.79, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 23: Reward = 11912.07, Avg Reward (100) = 11662.98, Epsilon = 0.099, Avg Loss = 412.4017, Max Q-Value = 3.37, Steps = 30, Reward Breakdown -> Delta_x Reward: 15013.07, Border Penalty: 1.00, Obstacle Penalty: 100.00
Episode 24: Reward = 11835.33, Avg Reward (100) = 11673.81, Epsilon = 0.099, Avg Loss = 419.3018, Max Q-Value = 3.52, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 25: Reward = 11909.19, Avg Reward (100) = 11680.54, Epsilon = 0.099, Avg Loss = 419.0996, Max Q-Value = 3.67, Steps = 28, Reward Breakdown -> Delta_x Reward: 14809.19, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 26: Reward = 12142.54, Avg Reward (100) = 11689.69, Epsilon = 0.099, Avg Loss = 414.7510, Max Q-Value = 3.82, Steps = 28, Reward Breakdown -> Delta_x Reward: 15042.54, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 27: Reward = 12230.45, Avg Reward (100) = 11707.10, Epsilon = 0.099, Avg Loss = 414.7289, Max Q-Value = 3.97, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 28: Reward = 12111.11, Avg Reward (100) = 11726.49, Epsilon = 0.099, Avg Loss = 415.8030, Max Q-Value = 4.12, Steps = 28, Reward Breakdown -> Delta_x Reward: 15011.11, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 29: Reward = 11701.14, Avg Reward (100) = 11740.22, Epsilon = 0.099, Avg Loss = 415.5581, Max Q-Value = 4.28, Steps = 28, Reward Breakdown -> Delta_x Reward: 14601.14, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 30: Reward = 11797.76, Avg Reward (100) = 11738.88, Epsilon = 0.099, Avg Loss = 412.7217, Max Q-Value = 4.44, Steps = 28, Reward Breakdown -> Delta_x Reward: 14697.76, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 31: Reward = 11944.68, Avg Reward (100) = 11740.84, Epsilon = 0.099, Avg Loss = 420.7136, Max Q-Value = 4.60, Steps = 29, Reward Breakdown -> Delta_x Reward: 14944.68, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 32: Reward = 11696.50, Avg Reward (100) = 11747.41, Epsilon = 0.099, Avg Loss = 417.1010, Max Q-Value = 4.77, Steps = 28, Reward Breakdown -> Delta_x Reward: 14596.50, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 33: Reward = 12056.52, Avg Reward (100) = 11745.82, Epsilon = 0.099, Avg Loss = 416.5912, Max Q-Value = 4.94, Steps = 29, Reward Breakdown -> Delta_x Reward: 15056.52, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 34: Reward = 11407.53, Avg Reward (100) = 11755.24, Epsilon = 0.099, Avg Loss = 415.5377, Max Q-Value = 5.11, Steps = 28, Reward Breakdown -> Delta_x Reward: 14307.53, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 35: Reward = 11835.33, Avg Reward (100) = 11745.01, Epsilon = 0.099, Avg Loss = 415.9682, Max Q-Value = 5.29, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 36: Reward = 12033.59, Avg Reward (100) = 11747.59, Epsilon = 0.099, Avg Loss = 414.7660, Max Q-Value = 5.47, Steps = 28, Reward Breakdown -> Delta_x Reward: 14933.59, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 37: Reward = 11419.71, Avg Reward (100) = 11755.54, Epsilon = 0.099, Avg Loss = 421.3948, Max Q-Value = 5.67, Steps = 29, Reward Breakdown -> Delta_x Reward: 14419.71, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 38: Reward = 12230.45, Avg Reward (100) = 11746.46, Epsilon = 0.099, Avg Loss = 417.7406, Max Q-Value = 5.89, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 39: Reward = 12105.49, Avg Reward (100) = 11759.20, Epsilon = 0.099, Avg Loss = 417.0192, Max Q-Value = 6.09, Steps = 28, Reward Breakdown -> Delta_x Reward: 15005.49, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 40: Reward = 12230.45, Avg Reward (100) = 11768.08, Epsilon = 0.099, Avg Loss = 419.6105, Max Q-Value = 6.30, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 41: Reward = 11909.19, Avg Reward (100) = 11779.64, Epsilon = 0.099, Avg Loss = 424.9024, Max Q-Value = 6.50, Steps = 28, Reward Breakdown -> Delta_x Reward: 14809.19, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 42: Reward = 11441.23, Avg Reward (100) = 11782.80, Epsilon = 0.099, Avg Loss = 414.2186, Max Q-Value = 6.70, Steps = 28, Reward Breakdown -> Delta_x Reward: 14341.23, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 43: Reward = 11707.32, Avg Reward (100) = 11774.66, Epsilon = 0.099, Avg Loss = 417.0832, Max Q-Value = 6.90, Steps = 28, Reward Breakdown -> Delta_x Reward: 14607.32, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 44: Reward = 11955.39, Avg Reward (100) = 11773.10, Epsilon = 0.099, Avg Loss = 419.0548, Max Q-Value = 7.11, Steps = 28, Reward Breakdown -> Delta_x Reward: 14855.39, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 45: Reward = 11774.24, Avg Reward (100) = 11777.24, Epsilon = 0.099, Avg Loss = 419.4565, Max Q-Value = 7.32, Steps = 28, Reward Breakdown -> Delta_x Reward: 14674.24, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 46: Reward = 12142.54, Avg Reward (100) = 11777.17, Epsilon = 0.099, Avg Loss = 414.6481, Max Q-Value = 7.57, Steps = 28, Reward Breakdown -> Delta_x Reward: 15042.54, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 47: Reward = 11835.33, Avg Reward (100) = 11785.12, Epsilon = 0.099, Avg Loss = 420.6167, Max Q-Value = 7.82, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 48: Reward = 11660.28, Avg Reward (100) = 11786.18, Epsilon = 0.099, Avg Loss = 420.2721, Max Q-Value = 8.08, Steps = 28, Reward Breakdown -> Delta_x Reward: 14560.28, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 49: Reward = 12106.44, Avg Reward (100) = 11783.56, Epsilon = 0.099, Avg Loss = 411.1775, Max Q-Value = 8.36, Steps = 28, Reward Breakdown -> Delta_x Reward: 15006.44, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 50: Reward = -100.00, Avg Reward (100) = 11790.15, Epsilon = 0.099, Avg Loss = 428.9821, Max Q-Value = 8.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 51: Reward = 20006.66, Avg Reward (100) = 11552.35, Epsilon = 0.099, Avg Loss = 414.4393, Max Q-Value = 8.65, Steps = 47, Reward Breakdown -> Delta_x Reward: 24806.66, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 52: Reward = 10974.23, Avg Reward (100) = 11718.12, Epsilon = 0.099, Avg Loss = 421.0424, Max Q-Value = 9.12, Steps = 30, Reward Breakdown -> Delta_x Reward: 14074.23, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 53: Reward = 11087.72, Avg Reward (100) = 11703.81, Epsilon = 0.099, Avg Loss = 412.2470, Max Q-Value = 9.42, Steps = 29, Reward Breakdown -> Delta_x Reward: 14087.72, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 54: Reward = 15463.93, Avg Reward (100) = 11692.19, Epsilon = 0.099, Avg Loss = 420.8452, Max Q-Value = 9.71, Steps = 37, Reward Breakdown -> Delta_x Reward: 19263.93, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 55: Reward = 11614.52, Avg Reward (100) = 11762.04, Epsilon = 0.099, Avg Loss = 413.8555, Max Q-Value = 10.09, Steps = 30, Reward Breakdown -> Delta_x Reward: 14715.52, Border Penalty: 1.00, Obstacle Penalty: 100.00
Episode 56: Reward = 12230.45, Avg Reward (100) = 11759.35, Epsilon = 0.099, Avg Loss = 418.7256, Max Q-Value = 10.41, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 57: Reward = 12109.25, Avg Reward (100) = 11767.77, Epsilon = 0.099, Avg Loss = 412.6443, Max Q-Value = 10.70, Steps = 28, Reward Breakdown -> Delta_x Reward: 15009.25, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 58: Reward = 11000.45, Avg Reward (100) = 11773.76, Epsilon = 0.099, Avg Loss = 416.6542, Max Q-Value = 11.00, Steps = 29, Reward Breakdown -> Delta_x Reward: 14000.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 59: Reward = 11839.93, Avg Reward (100) = 11760.42, Epsilon = 0.099, Avg Loss = 414.9670, Max Q-Value = 11.32, Steps = 28, Reward Breakdown -> Delta_x Reward: 14739.93, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 60: Reward = 11835.33, Avg Reward (100) = 11761.77, Epsilon = 0.099, Avg Loss = 410.6656, Max Q-Value = 11.63, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 61: Reward = 11820.48, Avg Reward (100) = 11763.00, Epsilon = 0.099, Avg Loss = 414.5571, Max Q-Value = 11.95, Steps = 29, Reward Breakdown -> Delta_x Reward: 14820.48, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 62: Reward = 11110.49, Avg Reward (100) = 11763.94, Epsilon = 0.099, Avg Loss = 416.6633, Max Q-Value = 12.28, Steps = 30, Reward Breakdown -> Delta_x Reward: 14716.05, Border Penalty: 25.49, Obstacle Penalty: 0.00
Episode 63: Reward = 11820.03, Avg Reward (100) = 11753.40, Epsilon = 0.099, Avg Loss = 418.8324, Max Q-Value = 12.65, Steps = 29, Reward Breakdown -> Delta_x Reward: 14820.03, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 64: Reward = 12106.44, Avg Reward (100) = 11754.46, Epsilon = 0.099, Avg Loss = 414.8470, Max Q-Value = 12.98, Steps = 28, Reward Breakdown -> Delta_x Reward: 15006.44, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 65: Reward = 11658.34, Avg Reward (100) = 11759.96, Epsilon = 0.099, Avg Loss = 416.6458, Max Q-Value = 13.32, Steps = 30, Reward Breakdown -> Delta_x Reward: 14758.34, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 66: Reward = 11715.62, Avg Reward (100) = 11758.39, Epsilon = 0.099, Avg Loss = 415.9066, Max Q-Value = 13.73, Steps = 28, Reward Breakdown -> Delta_x Reward: 14615.62, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 67: Reward = 12142.23, Avg Reward (100) = 11757.75, Epsilon = 0.099, Avg Loss = 411.7238, Max Q-Value = 14.15, Steps = 29, Reward Breakdown -> Delta_x Reward: 15142.23, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 68: Reward = 11707.86, Avg Reward (100) = 11763.48, Epsilon = 0.099, Avg Loss = 416.3638, Max Q-Value = 14.55, Steps = 28, Reward Breakdown -> Delta_x Reward: 14607.86, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 69: Reward = 11976.79, Avg Reward (100) = 11762.67, Epsilon = 0.099, Avg Loss = 416.0886, Max Q-Value = 14.95, Steps = 28, Reward Breakdown -> Delta_x Reward: 14876.79, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 70: Reward = 11814.83, Avg Reward (100) = 11765.77, Epsilon = 0.099, Avg Loss = 416.1839, Max Q-Value = 15.37, Steps = 29, Reward Breakdown -> Delta_x Reward: 14814.83, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 71: Reward = 11695.59, Avg Reward (100) = 11766.47, Epsilon = 0.099, Avg Loss = 413.5051, Max Q-Value = 15.80, Steps = 29, Reward Breakdown -> Delta_x Reward: 14695.59, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 72: Reward = 10529.95, Avg Reward (100) = 11765.47, Epsilon = 0.099, Avg Loss = 413.4130, Max Q-Value = 16.24, Steps = 32, Reward Breakdown -> Delta_x Reward: 13829.95, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 73: Reward = 11800.37, Avg Reward (100) = 11748.31, Epsilon = 0.099, Avg Loss = 416.3112, Max Q-Value = 16.73, Steps = 28, Reward Breakdown -> Delta_x Reward: 14700.37, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 74: Reward = 11618.99, Avg Reward (100) = 11749.03, Epsilon = 0.099, Avg Loss = 415.1249, Max Q-Value = 17.17, Steps = 30, Reward Breakdown -> Delta_x Reward: 14718.99, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 75: Reward = 20353.05, Avg Reward (100) = 11747.27, Epsilon = 0.099, Avg Loss = 413.6363, Max Q-Value = 17.64, Steps = 46, Reward Breakdown -> Delta_x Reward: 25053.05, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 76: Reward = 11835.33, Avg Reward (100) = 11862.01, Epsilon = 0.099, Avg Loss = 417.7615, Max Q-Value = 18.38, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 77: Reward = 12105.25, Avg Reward (100) = 11861.66, Epsilon = 0.099, Avg Loss = 414.7995, Max Q-Value = 18.85, Steps = 28, Reward Breakdown -> Delta_x Reward: 15005.25, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 78: Reward = 11657.26, Avg Reward (100) = 11864.82, Epsilon = 0.099, Avg Loss = 411.8509, Max Q-Value = 19.32, Steps = 29, Reward Breakdown -> Delta_x Reward: 14657.26, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 79: Reward = 11845.12, Avg Reward (100) = 11862.16, Epsilon = 0.099, Avg Loss = 408.8834, Max Q-Value = 19.81, Steps = 29, Reward Breakdown -> Delta_x Reward: 14845.12, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 80: Reward = 11523.65, Avg Reward (100) = 11861.95, Epsilon = 0.099, Avg Loss = 412.7777, Max Q-Value = 20.36, Steps = 28, Reward Breakdown -> Delta_x Reward: 14423.65, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 81: Reward = 11749.81, Avg Reward (100) = 11857.72, Epsilon = 0.099, Avg Loss = 418.9414, Max Q-Value = 20.90, Steps = 29, Reward Breakdown -> Delta_x Reward: 14749.81, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 82: Reward = 11994.04, Avg Reward (100) = 11856.39, Epsilon = 0.099, Avg Loss = 414.7767, Max Q-Value = 21.48, Steps = 28, Reward Breakdown -> Delta_x Reward: 14894.04, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 83: Reward = 11779.52, Avg Reward (100) = 11858.07, Epsilon = 0.099, Avg Loss = 417.6431, Max Q-Value = 22.07, Steps = 28, Reward Breakdown -> Delta_x Reward: 14679.52, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 84: Reward = 12230.45, Avg Reward (100) = 11857.12, Epsilon = 0.099, Avg Loss = 416.9144, Max Q-Value = 22.68, Steps = 28, Reward Breakdown -> Delta_x Reward: 15130.45, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 85: Reward = 11710.88, Avg Reward (100) = 11861.56, Epsilon = 0.099, Avg Loss = 409.2880, Max Q-Value = 23.30, Steps = 28, Reward Breakdown -> Delta_x Reward: 14610.88, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 86: Reward = 11959.51, Avg Reward (100) = 11859.79, Epsilon = 0.099, Avg Loss = 416.3587, Max Q-Value = 23.95, Steps = 29, Reward Breakdown -> Delta_x Reward: 14959.51, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 87: Reward = -100.00, Avg Reward (100) = 11860.95, Epsilon = 0.099, Avg Loss = 409.7539, Max Q-Value = 24.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 88: Reward = 12066.01, Avg Reward (100) = 11723.47, Epsilon = 0.099, Avg Loss = 413.0844, Max Q-Value = 24.61, Steps = 30, Reward Breakdown -> Delta_x Reward: 15167.01, Border Penalty: 1.00, Obstacle Penalty: 100.00
Episode 89: Reward = 11835.33, Avg Reward (100) = 11727.36, Epsilon = 0.099, Avg Loss = 406.2587, Max Q-Value = 25.30, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 90: Reward = 11835.33, Avg Reward (100) = 11728.57, Epsilon = 0.099, Avg Loss = 415.5693, Max Q-Value = 25.96, Steps = 28, Reward Breakdown -> Delta_x Reward: 14735.33, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 91: Reward = 11825.07, Avg Reward (100) = 11729.76, Epsilon = 0.099, Avg Loss = 412.2052, Max Q-Value = 26.63, Steps = 29, Reward Breakdown -> Delta_x Reward: 14825.07, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 92: Reward = 11471.19, Avg Reward (100) = 11730.81, Epsilon = 0.099, Avg Loss = 419.7778, Max Q-Value = 27.33, Steps = 28, Reward Breakdown -> Delta_x Reward: 14371.19, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 93: Reward = 11823.15, Avg Reward (100) = 11727.99, Epsilon = 0.099, Avg Loss = 423.2291, Max Q-Value = 28.02, Steps = 29, Reward Breakdown -> Delta_x Reward: 14823.15, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 94: Reward = 12105.13, Avg Reward (100) = 11729.01, Epsilon = 0.099, Avg Loss = 415.5975, Max Q-Value = 28.74, Steps = 28, Reward Breakdown -> Delta_x Reward: 15005.13, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 95: Reward = 11822.19, Avg Reward (100) = 11733.01, Epsilon = 0.099, Avg Loss = 417.6459, Max Q-Value = 29.44, Steps = 28, Reward Breakdown -> Delta_x Reward: 14722.19, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 96: Reward = 12005.93, Avg Reward (100) = 11733.95, Epsilon = 0.099, Avg Loss = 404.6772, Max Q-Value = 30.16, Steps = 28, Reward Breakdown -> Delta_x Reward: 14905.93, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 97: Reward = 11951.67, Avg Reward (100) = 11736.78, Epsilon = 0.099, Avg Loss = 411.1768, Max Q-Value = 30.90, Steps = 28, Reward Breakdown -> Delta_x Reward: 14851.67, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 98: Reward = 11620.20, Avg Reward (100) = 11739.00, Epsilon = 0.099, Avg Loss = 411.7098, Max Q-Value = 31.69, Steps = 29, Reward Breakdown -> Delta_x Reward: 14620.20, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 99: Reward = 11930.32, Avg Reward (100) = 11737.79, Epsilon = 0.099, Avg Loss = 407.8663, Max Q-Value = 32.55, Steps = 28, Reward Breakdown -> Delta_x Reward: 14830.32, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 100: Reward = -200.00, Avg Reward (100) = 11739.73, Epsilon = 0.099, Avg Loss = 400.5716, Max Q-Value = 33.39, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 101: Reward = 11763.76, Avg Reward (100) = 11620.33, Epsilon = 0.099, Avg Loss = 412.6396, Max Q-Value = 33.47, Steps = 28, Reward Breakdown -> Delta_x Reward: 14663.76, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 102: Reward = 12033.56, Avg Reward (100) = 11675.78, Epsilon = 0.099, Avg Loss = 411.8028, Max Q-Value = 34.32, Steps = 28, Reward Breakdown -> Delta_x Reward: 14933.56, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 103: Reward = 11746.87, Avg Reward (100) = 11676.03, Epsilon = 0.099, Avg Loss = 417.2755, Max Q-Value = 35.19, Steps = 29, Reward Breakdown -> Delta_x Reward: 14746.87, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 104: Reward = 11901.82, Avg Reward (100) = 11675.87, Epsilon = 0.099, Avg Loss = 406.8643, Max Q-Value = 36.09, Steps = 28, Reward Breakdown -> Delta_x Reward: 14801.82, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 105: Reward = 11410.16, Avg Reward (100) = 11672.58, Epsilon = 0.099, Avg Loss = 418.7860, Max Q-Value = 36.98, Steps = 29, Reward Breakdown -> Delta_x Reward: 14410.16, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 106: Reward = 12105.25, Avg Reward (100) = 11671.07, Epsilon = 0.099, Avg Loss = 410.2236, Max Q-Value = 37.94, Steps = 28, Reward Breakdown -> Delta_x Reward: 15005.25, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 107: Reward = 11774.24, Avg Reward (100) = 11673.76, Epsilon = 0.099, Avg Loss = 408.8220, Max Q-Value = 38.89, Steps = 28, Reward Breakdown -> Delta_x Reward: 14674.24, Border Penalty: 0.00, Obstacle Penalty: 100.00
Episode 108: Reward = 11477.38, Avg Reward (100) = 11670.46, Epsilon = 0.099, Avg Loss = 418.0624, Max Q-Value = 39.85, Steps = 29, Reward Breakdown -> Delta_x Reward: 14477.38, Border Penalty: 0.00, Obstacle Penalty: 100.00
