Episode 1: Reward = -100.00, Avg Reward (100) = 0.00, Epsilon = 2500.000, Avg Loss = 0.0000, Max Q-Value = 2.94, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 36: Reward = -100.00, Avg Reward (100) = -20.62, Epsilon = 2499.997, Avg Loss = 61.2637, Max Q-Value = 3.20, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 37: Reward = -150.00, Avg Reward (100) = -22.83, Epsilon = 2499.997, Avg Loss = 60.3244, Max Q-Value = 3.20, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 38: Reward = -200.00, Avg Reward (100) = -26.26, Epsilon = 2499.997, Avg Loss = 58.7275, Max Q-Value = 3.20, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 39: Reward = -83.11, Avg Reward (100) = -30.83, Epsilon = 2499.997, Avg Loss = 60.7741, Max Q-Value = 3.20, Steps = 14, Reward Breakdown -> Delta_x Reward: 1403.61, Border Penalty: 68.41, Obstacle Penalty: 0.00
Episode 40: Reward = -150.00, Avg Reward (100) = -32.17, Epsilon = 2499.997, Avg Loss = 53.9039, Max Q-Value = 3.21, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 41: Reward = -200.00, Avg Reward (100) = -35.12, Epsilon = 2499.997, Avg Loss = 66.3825, Max Q-Value = 3.22, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 42: Reward = -100.00, Avg Reward (100) = -39.14, Epsilon = 2499.997, Avg Loss = 47.4951, Max Q-Value = 3.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 43: Reward = -1489.13, Avg Reward (100) = -40.59, Epsilon = 2499.997, Avg Loss = 60.2195, Max Q-Value = 3.22, Steps = 43, Reward Breakdown -> Delta_x Reward: 3038.96, Border Penalty: 58.29, Obstacle Penalty: 0.00
Episode 44: Reward = 126.76, Avg Reward (100) = -74.28, Epsilon = 2499.996, Avg Loss = 57.7938, Max Q-Value = 3.22, Steps = 16, Reward Breakdown -> Delta_x Reward: 1797.34, Border Penalty: 159.64, Obstacle Penalty: 0.00
Episode 45: Reward = -100.00, Avg Reward (100) = -69.71, Epsilon = 2499.996, Avg Loss = 42.4422, Max Q-Value = 3.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 46: Reward = -150.00, Avg Reward (100) = -70.38, Epsilon = 2499.996, Avg Loss = 59.1395, Max Q-Value = 3.25, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 47: Reward = -150.00, Avg Reward (100) = -72.11, Epsilon = 2499.996, Avg Loss = 51.2211, Max Q-Value = 3.25, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 48: Reward = -150.00, Avg Reward (100) = -73.77, Epsilon = 2499.996, Avg Loss = 64.0261, Max Q-Value = 3.25, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 49: Reward = 1614.68, Avg Reward (100) = -75.36, Epsilon = 2499.996, Avg Loss = 57.1794, Max Q-Value = 3.26, Steps = 38, Reward Breakdown -> Delta_x Reward: 5468.68, Border Penalty: 45.65, Obstacle Penalty: 0.00
Episode 50: Reward = -10.71, Avg Reward (100) = -40.87, Epsilon = 2499.996, Avg Loss = 56.3040, Max Q-Value = 3.30, Steps = 18, Reward Breakdown -> Delta_x Reward: 1902.70, Border Penalty: 105.24, Obstacle Penalty: 0.00
Episode 51: Reward = -730.47, Avg Reward (100) = -40.26, Epsilon = 2499.996, Avg Loss = 59.8158, Max Q-Value = 3.33, Steps = 17, Reward Breakdown -> Delta_x Reward: 1027.53, Border Penalty: 9.00, Obstacle Penalty: 0.00
Episode 52: Reward = -453.50, Avg Reward (100) = -53.80, Epsilon = 2499.996, Avg Loss = 55.6978, Max Q-Value = 3.34, Steps = 59, Reward Breakdown -> Delta_x Reward: 5509.50, Border Penalty: 83.26, Obstacle Penalty: 0.00
Episode 53: Reward = -250.00, Avg Reward (100) = -61.48, Epsilon = 2499.996, Avg Loss = 56.2923, Max Q-Value = 3.38, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 54: Reward = -150.00, Avg Reward (100) = -65.04, Epsilon = 2499.996, Avg Loss = 56.8087, Max Q-Value = 3.38, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 55: Reward = -829.37, Avg Reward (100) = -66.61, Epsilon = 2499.996, Avg Loss = 55.7935, Max Q-Value = 3.43, Steps = 24, Reward Breakdown -> Delta_x Reward: 1633.63, Border Penalty: 14.00, Obstacle Penalty: 0.00
Episode 56: Reward = -803.76, Avg Reward (100) = -80.48, Epsilon = 2499.996, Avg Loss = 53.8936, Max Q-Value = 3.43, Steps = 26, Reward Breakdown -> Delta_x Reward: 1902.40, Border Penalty: 74.12, Obstacle Penalty: 0.00
Episode 57: Reward = -1038.10, Avg Reward (100) = -93.40, Epsilon = 2499.995, Avg Loss = 52.7985, Max Q-Value = 3.47, Steps = 49, Reward Breakdown -> Delta_x Reward: 3920.90, Border Penalty: 199.11, Obstacle Penalty: 0.00
Episode 58: Reward = -100.00, Avg Reward (100) = -109.97, Epsilon = 2499.995, Avg Loss = 46.0329, Max Q-Value = 3.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 59: Reward = -150.00, Avg Reward (100) = -109.80, Epsilon = 2499.995, Avg Loss = 47.0812, Max Q-Value = 3.49, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 60: Reward = -100.00, Avg Reward (100) = -110.48, Epsilon = 2499.995, Avg Loss = 53.0208, Max Q-Value = 3.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 61: Reward = -360.87, Avg Reward (100) = -110.31, Epsilon = 2499.995, Avg Loss = 48.8236, Max Q-Value = 3.49, Steps = 29, Reward Breakdown -> Delta_x Reward: 2600.13, Border Penalty: 49.69, Obstacle Penalty: 0.00
Episode 62: Reward = -100.00, Avg Reward (100) = -114.41, Epsilon = 2499.995, Avg Loss = 36.4906, Max Q-Value = 3.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 63: Reward = -100.00, Avg Reward (100) = -114.18, Epsilon = 2499.995, Avg Loss = 52.0442, Max Q-Value = 3.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 64: Reward = -603.59, Avg Reward (100) = -113.96, Epsilon = 2499.995, Avg Loss = 57.2189, Max Q-Value = 3.50, Steps = 18, Reward Breakdown -> Delta_x Reward: 1253.41, Border Penalty: 168.12, Obstacle Penalty: 0.00
Episode 65: Reward = -500.00, Avg Reward (100) = -121.61, Epsilon = 2499.995, Avg Loss = 53.3277, Max Q-Value = 3.51, Steps = 9, Reward Breakdown -> Delta_x Reward: 450.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 66: Reward = 4441.18, Avg Reward (100) = -127.43, Epsilon = 2499.995, Avg Loss = 54.5225, Max Q-Value = 3.51, Steps = 53, Reward Breakdown -> Delta_x Reward: 9843.18, Border Penalty: 2.00, Obstacle Penalty: 100.00
Episode 67: Reward = -200.00, Avg Reward (100) = -58.21, Epsilon = 2499.995, Avg Loss = 59.8800, Max Q-Value = 3.54, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 68: Reward = -100.00, Avg Reward (100) = -60.32, Epsilon = 2499.995, Avg Loss = 49.6874, Max Q-Value = 3.54, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 69: Reward = -100.00, Avg Reward (100) = -60.91, Epsilon = 2499.994, Avg Loss = 46.9715, Max Q-Value = 3.54, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 70: Reward = 392.26, Avg Reward (100) = -61.47, Epsilon = 2499.994, Avg Loss = 55.9939, Max Q-Value = 3.61, Steps = 62, Reward Breakdown -> Delta_x Reward: 6675.26, Border Penalty: 116.51, Obstacle Penalty: 0.00
Episode 71: Reward = -150.00, Avg Reward (100) = -54.99, Epsilon = 2499.994, Avg Loss = 58.1614, Max Q-Value = 3.61, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 72: Reward = 3454.89, Avg Reward (100) = -56.33, Epsilon = 2499.994, Avg Loss = 55.3593, Max Q-Value = 3.61, Steps = 32, Reward Breakdown -> Delta_x Reward: 6717.62, Border Penalty: 52.29, Obstacle Penalty: 0.00
Episode 73: Reward = 3223.16, Avg Reward (100) = -7.56, Epsilon = 2499.994, Avg Loss = 57.1696, Max Q-Value = 3.68, Steps = 61, Reward Breakdown -> Delta_x Reward: 9494.08, Border Penalty: 191.20, Obstacle Penalty: 0.00
Episode 74: Reward = 1521.27, Avg Reward (100) = 36.69, Epsilon = 2499.994, Avg Loss = 59.7759, Max Q-Value = 3.81, Steps = 29, Reward Breakdown -> Delta_x Reward: 4473.27, Border Penalty: 270.94, Obstacle Penalty: 0.00
Episode 75: Reward = -100.00, Avg Reward (100) = 56.76, Epsilon = 2499.994, Avg Loss = 55.2383, Max Q-Value = 3.87, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 76: Reward = -150.00, Avg Reward (100) = 54.66, Epsilon = 2499.994, Avg Loss = 58.3993, Max Q-Value = 3.88, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 77: Reward = 1850.83, Avg Reward (100) = 51.97, Epsilon = 2499.994, Avg Loss = 57.3725, Max Q-Value = 3.88, Steps = 29, Reward Breakdown -> Delta_x Reward: 4819.54, Border Penalty: 244.47, Obstacle Penalty: 0.00
Episode 78: Reward = -150.00, Avg Reward (100) = 75.33, Epsilon = 2499.994, Avg Loss = 56.6998, Max Q-Value = 3.97, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 79: Reward = -150.00, Avg Reward (100) = 72.44, Epsilon = 2499.994, Avg Loss = 63.6821, Max Q-Value = 3.98, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 80: Reward = -486.38, Avg Reward (100) = 69.63, Epsilon = 2499.994, Avg Loss = 59.5358, Max Q-Value = 4.05, Steps = 13, Reward Breakdown -> Delta_x Reward: 870.62, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 81: Reward = -723.14, Avg Reward (100) = 62.68, Epsilon = 2499.994, Avg Loss = 60.6295, Max Q-Value = 4.12, Steps = 30, Reward Breakdown -> Delta_x Reward: 2341.86, Border Penalty: 16.00, Obstacle Penalty: 0.00
Episode 82: Reward = 1872.52, Avg Reward (100) = 52.98, Epsilon = 2499.993, Avg Loss = 61.1139, Max Q-Value = 4.10, Steps = 21, Reward Breakdown -> Delta_x Reward: 4048.51, Border Penalty: 42.44, Obstacle Penalty: 0.00
Episode 83: Reward = -100.00, Avg Reward (100) = 75.17, Epsilon = 2499.993, Avg Loss = 60.0247, Max Q-Value = 4.15, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 84: Reward = -150.00, Avg Reward (100) = 73.06, Epsilon = 2499.993, Avg Loss = 65.6756, Max Q-Value = 4.15, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 85: Reward = -392.85, Avg Reward (100) = 70.40, Epsilon = 2499.993, Avg Loss = 56.9091, Max Q-Value = 4.16, Steps = 9, Reward Breakdown -> Delta_x Reward: 561.15, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 86: Reward = -150.00, Avg Reward (100) = 64.95, Epsilon = 2499.993, Avg Loss = 54.9304, Max Q-Value = 4.17, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 87: Reward = -221.60, Avg Reward (100) = 62.45, Epsilon = 2499.993, Avg Loss = 57.2804, Max Q-Value = 4.17, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 88: Reward = -445.66, Avg Reward (100) = 59.19, Epsilon = 2499.993, Avg Loss = 57.7064, Max Q-Value = 4.18, Steps = 13, Reward Breakdown -> Delta_x Reward: 911.34, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 89: Reward = -374.60, Avg Reward (100) = 53.45, Epsilon = 2499.993, Avg Loss = 55.6560, Max Q-Value = 4.21, Steps = 7, Reward Breakdown -> Delta_x Reward: 380.40, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 90: Reward = -150.00, Avg Reward (100) = 48.64, Epsilon = 2499.993, Avg Loss = 57.2568, Max Q-Value = 4.23, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 91: Reward = -250.00, Avg Reward (100) = 46.43, Epsilon = 2499.993, Avg Loss = 58.1728, Max Q-Value = 4.23, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 92: Reward = -450.00, Avg Reward (100) = 43.18, Epsilon = 2499.993, Avg Loss = 59.3803, Max Q-Value = 4.26, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 93: Reward = -100.00, Avg Reward (100) = 37.82, Epsilon = 2499.993, Avg Loss = 60.1898, Max Q-Value = 4.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 94: Reward = -521.32, Avg Reward (100) = 36.33, Epsilon = 2499.992, Avg Loss = 56.0394, Max Q-Value = 4.29, Steps = 11, Reward Breakdown -> Delta_x Reward: 635.68, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 95: Reward = -200.00, Avg Reward (100) = 30.40, Epsilon = 2499.992, Avg Loss = 58.1152, Max Q-Value = 4.28, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 96: Reward = -150.00, Avg Reward (100) = 27.98, Epsilon = 2499.992, Avg Loss = 52.2981, Max Q-Value = 4.29, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 97: Reward = 56.45, Avg Reward (100) = 26.12, Epsilon = 2499.992, Avg Loss = 56.7978, Max Q-Value = 4.29, Steps = 28, Reward Breakdown -> Delta_x Reward: 2949.84, Border Penalty: 20.25, Obstacle Penalty: 0.00
Episode 98: Reward = -1761.08, Avg Reward (100) = 26.43, Epsilon = 2499.992, Avg Loss = 57.7401, Max Q-Value = 4.36, Steps = 50, Reward Breakdown -> Delta_x Reward: 3305.92, Border Penalty: 32.16, Obstacle Penalty: 0.00
Episode 99: Reward = -425.60, Avg Reward (100) = 8.19, Epsilon = 2499.992, Avg Loss = 56.3321, Max Q-Value = 4.50, Steps = 8, Reward Breakdown -> Delta_x Reward: 430.40, Border Penalty: 7.00, Obstacle Penalty: 0.00
Episode 100: Reward = -150.00, Avg Reward (100) = 3.81, Epsilon = 2499.992, Avg Loss = 52.8229, Max Q-Value = 4.50, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 101: Reward = 1040.56, Avg Reward (100) = 2.27, Epsilon = 2499.992, Avg Loss = 59.1841, Max Q-Value = 4.51, Steps = 29, Reward Breakdown -> Delta_x Reward: 4030.37, Border Penalty: 37.53, Obstacle Penalty: 0.00
Episode 102: Reward = -658.77, Avg Reward (100) = 13.68, Epsilon = 2499.992, Avg Loss = 57.4781, Max Q-Value = 4.64, Steps = 31, Reward Breakdown -> Delta_x Reward: 2502.23, Border Penalty: 12.00, Obstacle Penalty: 0.00
Episode 103: Reward = 333.39, Avg Reward (100) = 10.03, Epsilon = 2499.992, Avg Loss = 57.9423, Max Q-Value = 4.67, Steps = 14, Reward Breakdown -> Delta_x Reward: 1926.32, Border Penalty: 129.98, Obstacle Penalty: 0.00
Episode 104: Reward = -726.51, Avg Reward (100) = 14.37, Epsilon = 2499.992, Avg Loss = 55.8519, Max Q-Value = 4.71, Steps = 17, Reward Breakdown -> Delta_x Reward: 1032.49, Border Penalty: 10.00, Obstacle Penalty: 0.00
Episode 105: Reward = -100.00, Avg Reward (100) = 8.10, Epsilon = 2499.992, Avg Loss = 53.4059, Max Q-Value = 4.77, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 106: Reward = 764.76, Avg Reward (100) = 4.56, Epsilon = 2499.992, Avg Loss = 56.0194, Max Q-Value = 4.77, Steps = 29, Reward Breakdown -> Delta_x Reward: 3736.10, Border Penalty: 43.65, Obstacle Penalty: 0.00
Episode 107: Reward = -785.69, Avg Reward (100) = 13.21, Epsilon = 2499.991, Avg Loss = 55.5687, Max Q-Value = 4.86, Steps = 28, Reward Breakdown -> Delta_x Reward: 2077.31, Border Penalty: 204.04, Obstacle Penalty: 0.00
Episode 108: Reward = -100.00, Avg Reward (100) = 7.35, Epsilon = 2499.991, Avg Loss = 50.6135, Max Q-Value = 4.93, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 109: Reward = -150.00, Avg Reward (100) = 7.85, Epsilon = 2499.991, Avg Loss = 58.1850, Max Q-Value = 4.93, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
