Training Log
20241120_184114
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -900
PENALTY_BORDER: -300
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 2500
TIME_PENALTY: 1500
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = 86833.71, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 135.2202, Max Q-Value = 29.96, Steps = 67, Reward Breakdown -> Delta_x Reward: 182391.66, Border Penalty: 11708.32, Obstacle Penalty: -3853.05
Episode 12: Reward = -2550.00, Avg Reward (100) = 3874.53, Epsilon = 0.993, Avg Loss = 1467.5605, Max Q-Value = 820.29, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 13: Reward = 1787.27, Avg Reward (100) = 3339.15, Epsilon = 0.992, Avg Loss = 1441.2944, Max Q-Value = 1417.34, Steps = 32, Reward Breakdown -> Delta_x Reward: 45037.16, Border Penalty: 9875.58, Obstacle Penalty: -1732.62
Episode 14: Reward = -1271.24, Avg Reward (100) = 3219.77, Epsilon = 0.992, Avg Loss = 1329.8877, Max Q-Value = 1901.97, Steps = 74, Reward Breakdown -> Delta_x Reward: 100683.21, Border Penalty: 17248.04, Obstacle Penalty: -4255.30
Episode 15: Reward = -2550.00, Avg Reward (100) = 2898.99, Epsilon = 0.991, Avg Loss = 1259.7848, Max Q-Value = 2116.27, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 16: Reward = -3486.52, Avg Reward (100) = 2535.72, Epsilon = 0.990, Avg Loss = 1195.2869, Max Q-Value = 2110.57, Steps = 23, Reward Breakdown -> Delta_x Reward: 27145.44, Border Penalty: 7830.29, Obstacle Penalty: -1378.88
Episode 17: Reward = -1000.00, Avg Reward (100) = 2159.33, Epsilon = 0.990, Avg Loss = 1685.7354, Max Q-Value = 2046.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 18: Reward = -2550.00, Avg Reward (100) = 1973.49, Epsilon = 0.989, Avg Loss = 1818.0991, Max Q-Value = 2048.61, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 19: Reward = 161835.44, Avg Reward (100) = 1722.18, Epsilon = 0.989, Avg Loss = 1794.1215, Max Q-Value = 2128.08, Steps = 47, Reward Breakdown -> Delta_x Reward: 205309.05, Border Penalty: 35199.64, Obstacle Penalty: -2622.29
Episode 20: Reward = -1000.00, Avg Reward (100) = 10149.20, Epsilon = 0.988, Avg Loss = 1784.8196, Max Q-Value = 2813.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 21: Reward = -3412.50, Avg Reward (100) = 9591.74, Epsilon = 0.987, Avg Loss = 1745.4116, Max Q-Value = 2857.26, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -200.00
Episode 22: Reward = 51540.32, Avg Reward (100) = 8972.49, Epsilon = 0.987, Avg Loss = 2240.9413, Max Q-Value = 3115.63, Steps = 20, Reward Breakdown -> Delta_x Reward: 76837.92, Border Penalty: 11689.87, Obstacle Penalty: -1150.00
Episode 23: Reward = 22258.02, Avg Reward (100) = 10907.39, Epsilon = 0.986, Avg Loss = 1995.6428, Max Q-Value = 4055.68, Steps = 24, Reward Breakdown -> Delta_x Reward: 55060.35, Border Penalty: 9464.43, Obstacle Penalty: -1300.00
Episode 24: Reward = -1000.00, Avg Reward (100) = 11400.89, Epsilon = 0.986, Avg Loss = 1644.5215, Max Q-Value = 4436.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 25: Reward = -7442.75, Avg Reward (100) = 10884.19, Epsilon = 0.985, Avg Loss = 1768.7086, Max Q-Value = 4920.13, Steps = 53, Reward Breakdown -> Delta_x Reward: 71457.26, Border Penalty: 2800.00, Obstacle Penalty: -2650.00
Episode 26: Reward = -3412.50, Avg Reward (100) = 10151.11, Epsilon = 0.984, Avg Loss = 1813.4873, Max Q-Value = 4913.43, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -200.00
Episode 27: Reward = 104055.70, Avg Reward (100) = 9629.44, Epsilon = 0.984, Avg Loss = 2324.9160, Max Q-Value = 5446.10, Steps = 42, Reward Breakdown -> Delta_x Reward: 150666.88, Border Penalty: 21825.46, Obstacle Penalty: -2405.60
Episode 28: Reward = -4100.00, Avg Reward (100) = 13126.70, Epsilon = 0.983, Avg Loss = 2013.3834, Max Q-Value = 6995.31, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 29: Reward = -1000.00, Avg Reward (100) = 12511.47, Epsilon = 0.983, Avg Loss = 2026.6567, Max Q-Value = 7049.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 30: Reward = -3412.50, Avg Reward (100) = 12045.55, Epsilon = 0.982, Avg Loss = 2054.3900, Max Q-Value = 7220.92, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -200.00
Episode 31: Reward = -3312.50, Avg Reward (100) = 11530.28, Epsilon = 0.981, Avg Loss = 2056.5167, Max Q-Value = 7301.59, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 300.00, Obstacle Penalty: -200.00
Episode 32: Reward = -832.45, Avg Reward (100) = 11051.48, Epsilon = 0.981, Avg Loss = 2903.1852, Max Q-Value = 8138.09, Steps = 17, Reward Breakdown -> Delta_x Reward: 27171.57, Border Penalty: 6249.08, Obstacle Penalty: -991.70
Episode 33: Reward = -6512.50, Avg Reward (100) = 10680.11, Epsilon = 0.980, Avg Loss = 2514.6364, Max Q-Value = 8731.41, Steps = 6, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -300.00
Episode 34: Reward = -13406.41, Avg Reward (100) = 10159.12, Epsilon = 0.980, Avg Loss = 2134.2489, Max Q-Value = 9651.92, Steps = 19, Reward Breakdown -> Delta_x Reward: 14593.59, Border Penalty: 1000.00, Obstacle Penalty: -950.00
Episode 35: Reward = -4100.00, Avg Reward (100) = 9466.02, Epsilon = 0.979, Avg Loss = 2015.6588, Max Q-Value = 9684.13, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 36: Reward = -5831.88, Avg Reward (100) = 9078.42, Epsilon = 0.978, Avg Loss = 2078.9788, Max Q-Value = 9633.72, Steps = 7, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 400.00, Obstacle Penalty: -350.00
Episode 37: Reward = -1000.00, Avg Reward (100) = 8664.24, Epsilon = 0.978, Avg Loss = 2877.0054, Max Q-Value = 9337.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 38: Reward = -2550.00, Avg Reward (100) = 8403.05, Epsilon = 0.977, Avg Loss = 3064.1616, Max Q-Value = 9317.13, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 39: Reward = -2550.00, Avg Reward (100) = 8114.81, Epsilon = 0.977, Avg Loss = 2486.9070, Max Q-Value = 9336.78, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 40: Reward = -1000.00, Avg Reward (100) = 7841.35, Epsilon = 0.976, Avg Loss = 2950.2324, Max Q-Value = 9366.60, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 41: Reward = -5650.00, Avg Reward (100) = 7620.32, Epsilon = 0.975, Avg Loss = 2717.2770, Max Q-Value = 9579.72, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 42: Reward = -4100.00, Avg Reward (100) = 7296.65, Epsilon = 0.975, Avg Loss = 2756.8736, Max Q-Value = 9800.64, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 43: Reward = -1000.00, Avg Reward (100) = 7025.30, Epsilon = 0.974, Avg Loss = 2473.9709, Max Q-Value = 9887.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 44: Reward = -1000.00, Avg Reward (100) = 6838.67, Epsilon = 0.974, Avg Loss = 3145.8608, Max Q-Value = 9979.75, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 45: Reward = 271963.09, Avg Reward (100) = 6660.52, Epsilon = 0.973, Avg Loss = 2425.8246, Max Q-Value = 10947.60, Steps = 61, Reward Breakdown -> Delta_x Reward: 323699.12, Border Penalty: 44481.64, Obstacle Penalty: -4717.69
Episode 46: Reward = -1000.00, Avg Reward (100) = 12556.13, Epsilon = 0.972, Avg Loss = 2212.6760, Max Q-Value = 11138.72, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 47: Reward = 16918.85, Avg Reward (100) = 12261.43, Epsilon = 0.972, Avg Loss = 2791.3759, Max Q-Value = 13116.31, Steps = 26, Reward Breakdown -> Delta_x Reward: 55568.85, Border Penalty: 1200.00, Obstacle Penalty: -1300.00
Episode 48: Reward = -8750.00, Avg Reward (100) = 12360.53, Epsilon = 0.971, Avg Loss = 2551.8810, Max Q-Value = 13390.16, Steps = 6, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -300.00
Episode 49: Reward = 100529.90, Avg Reward (100) = 11920.72, Epsilon = 0.971, Avg Loss = 2591.1080, Max Q-Value = 13372.23, Steps = 46, Reward Breakdown -> Delta_x Reward: 173323.48, Border Penalty: 10107.73, Obstacle Penalty: -2478.32
Episode 50: Reward = -9520.14, Avg Reward (100) = 13729.07, Epsilon = 0.970, Avg Loss = 2503.1746, Max Q-Value = 12883.04, Steps = 12, Reward Breakdown -> Delta_x Reward: 7929.86, Border Penalty: 700.00, Obstacle Penalty: -600.00
Episode 51: Reward = 12045.57, Avg Reward (100) = 13264.09, Epsilon = 0.969, Avg Loss = 2371.6156, Max Q-Value = 12951.96, Steps = 34, Reward Breakdown -> Delta_x Reward: 50744.95, Border Penalty: 14768.47, Obstacle Penalty: -1851.70
Episode 52: Reward = -10276.53, Avg Reward (100) = 13240.20, Epsilon = 0.969, Avg Loss = 3149.3328, Max Q-Value = 12907.09, Steps = 10, Reward Breakdown -> Delta_x Reward: 4173.47, Border Penalty: 600.00, Obstacle Penalty: -500.00
Episode 53: Reward = -9312.50, Avg Reward (100) = 12787.95, Epsilon = 0.968, Avg Loss = 2612.2940, Max Q-Value = 13701.15, Steps = 8, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 500.00, Obstacle Penalty: -400.00
Episode 54: Reward = 237926.44, Avg Reward (100) = 12370.96, Epsilon = 0.968, Avg Loss = 2573.7971, Max Q-Value = 13935.09, Steps = 67, Reward Breakdown -> Delta_x Reward: 327290.91, Border Penalty: 20583.93, Obstacle Penalty: -4383.16
Episode 55: Reward = -1000.00, Avg Reward (100) = 16547.92, Epsilon = 0.967, Avg Loss = 2933.9326, Max Q-Value = 14214.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 56: Reward = -1000.00, Avg Reward (100) = 16228.86, Epsilon = 0.966, Avg Loss = 1854.5117, Max Q-Value = 14206.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 57: Reward = -10076.53, Avg Reward (100) = 15921.20, Epsilon = 0.966, Avg Loss = 3442.8506, Max Q-Value = 14772.71, Steps = 10, Reward Breakdown -> Delta_x Reward: 4173.47, Border Penalty: 800.00, Obstacle Penalty: -500.00
Episode 58: Reward = 54338.77, Avg Reward (100) = 15465.10, Epsilon = 0.965, Avg Loss = 2883.0636, Max Q-Value = 16077.53, Steps = 22, Reward Breakdown -> Delta_x Reward: 84636.98, Border Penalty: 13068.15, Obstacle Penalty: -1250.00
Episode 59: Reward = 3182.32, Avg Reward (100) = 16135.34, Epsilon = 0.965, Avg Loss = 2827.2389, Max Q-Value = 17294.90, Steps = 15, Reward Breakdown -> Delta_x Reward: 23356.54, Border Penalty: 9059.39, Obstacle Penalty: -824.28
Episode 60: Reward = 99961.09, Avg Reward (100) = 15915.80, Epsilon = 0.964, Avg Loss = 2798.7971, Max Q-Value = 17213.75, Steps = 63, Reward Breakdown -> Delta_x Reward: 159142.55, Border Penalty: 48354.33, Obstacle Penalty: -4325.23
Episode 61: Reward = -3312.50, Avg Reward (100) = 17316.55, Epsilon = 0.963, Avg Loss = 2400.8236, Max Q-Value = 15737.39, Steps = 4, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 300.00, Obstacle Penalty: -200.00
Episode 62: Reward = -1000.00, Avg Reward (100) = 16978.37, Epsilon = 0.963, Avg Loss = 4303.1621, Max Q-Value = 15748.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 63: Reward = -4639.08, Avg Reward (100) = 16688.40, Epsilon = 0.962, Avg Loss = 3588.9194, Max Q-Value = 18399.00, Steps = 11, Reward Breakdown -> Delta_x Reward: 7929.86, Border Penalty: 7213.54, Obstacle Penalty: -650.00
Episode 64: Reward = -5650.00, Avg Reward (100) = 16349.87, Epsilon = 0.962, Avg Loss = 2535.0478, Max Q-Value = 17399.78, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 65: Reward = -7496.69, Avg Reward (100) = 16006.12, Epsilon = 0.961, Avg Loss = 2987.4969, Max Q-Value = 18881.83, Steps = 20, Reward Breakdown -> Delta_x Reward: 14661.87, Border Penalty: 9740.12, Obstacle Penalty: -1202.90
Episode 66: Reward = 40117.79, Avg Reward (100) = 15644.54, Epsilon = 0.960, Avg Loss = 2846.0228, Max Q-Value = 18072.56, Steps = 20, Reward Breakdown -> Delta_x Reward: 54986.51, Border Penalty: 19106.70, Obstacle Penalty: -1202.00
Episode 67: Reward = -9155.59, Avg Reward (100) = 16015.34, Epsilon = 0.960, Avg Loss = 3618.7002, Max Q-Value = 18925.59, Steps = 13, Reward Breakdown -> Delta_x Reward: 9744.41, Border Penalty: 800.00, Obstacle Penalty: -650.00
Episode 68: Reward = -4762.50, Avg Reward (100) = 15639.66, Epsilon = 0.959, Avg Loss = 3543.4688, Max Q-Value = 19686.89, Steps = 5, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 400.00, Obstacle Penalty: -250.00
Episode 69: Reward = -7200.00, Avg Reward (100) = 15339.63, Epsilon = 0.959, Avg Loss = 2946.1081, Max Q-Value = 20040.96, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 70: Reward = -1000.00, Avg Reward (100) = 15012.96, Epsilon = 0.958, Avg Loss = 3136.2607, Max Q-Value = 19955.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 71: Reward = -1000.00, Avg Reward (100) = 14784.21, Epsilon = 0.957, Avg Loss = 2254.1721, Max Q-Value = 19965.42, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 72: Reward = 241346.91, Avg Reward (100) = 14561.90, Epsilon = 0.957, Avg Loss = 3206.9585, Max Q-Value = 27560.85, Steps = 83, Reward Breakdown -> Delta_x Reward: 353569.91, Border Penalty: 22419.93, Obstacle Penalty: -4783.70
Episode 73: Reward = 28986.10, Avg Reward (100) = 17711.69, Epsilon = 0.956, Avg Loss = 3189.6772, Max Q-Value = 24993.49, Steps = 25, Reward Breakdown -> Delta_x Reward: 52577.35, Border Penalty: 19693.58, Obstacle Penalty: -1451.44
Episode 74: Reward = -2831.88, Avg Reward (100) = 17866.13, Epsilon = 0.956, Avg Loss = 3210.1584, Max Q-Value = 21163.92, Steps = 5, Reward Breakdown -> Delta_x Reward: 4168.12, Border Penalty: 300.00, Obstacle Penalty: -250.00
Episode 75: Reward = -2550.00, Avg Reward (100) = 17586.43, Epsilon = 0.955, Avg Loss = 2682.4119, Max Q-Value = 20862.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 76: Reward = 80027.73, Avg Reward (100) = 17317.94, Epsilon = 0.954, Avg Loss = 3062.0578, Max Q-Value = 25939.44, Steps = 16, Reward Breakdown -> Delta_x Reward: 104283.88, Border Penalty: 9645.93, Obstacle Penalty: -950.00
Episode 77: Reward = -5442.36, Avg Reward (100) = 18143.07, Epsilon = 0.954, Avg Loss = 3833.3727, Max Q-Value = 21479.39, Steps = 8, Reward Breakdown -> Delta_x Reward: 6107.64, Border Penalty: 400.00, Obstacle Penalty: -400.00
Episode 78: Reward = 228482.77, Avg Reward (100) = 17836.77, Epsilon = 0.953, Avg Loss = 3635.8685, Max Q-Value = 31294.42, Steps = 57, Reward Breakdown -> Delta_x Reward: 317582.81, Border Penalty: 100.00, Obstacle Penalty: -3700.00
Episode 79: Reward = 243148.08, Avg Reward (100) = 20537.36, Epsilon = 0.953, Avg Loss = 3326.9204, Max Q-Value = 33014.32, Steps = 65, Reward Breakdown -> Delta_x Reward: 318643.47, Border Penalty: 26948.37, Obstacle Penalty: -4943.76
Episode 80: Reward = 6641.73, Avg Reward (100) = 23355.21, Epsilon = 0.952, Avg Loss = 3003.3309, Max Q-Value = 27908.87, Steps = 22, Reward Breakdown -> Delta_x Reward: 38529.54, Border Penalty: 10763.99, Obstacle Penalty: -1200.00
Episode 81: Reward = -1000.00, Avg Reward (100) = 23146.30, Epsilon = 0.951, Avg Loss = 2803.7761, Max Q-Value = 22282.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 82: Reward = -1862.50, Avg Reward (100) = 22848.19, Epsilon = 0.951, Avg Loss = 4561.5747, Max Q-Value = 22436.49, Steps = 3, Reward Breakdown -> Delta_x Reward: 2137.50, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 83: Reward = -1000.00, Avg Reward (100) = 22546.84, Epsilon = 0.950, Avg Loss = 3946.7017, Max Q-Value = 22272.57, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 84: Reward = 101475.41, Avg Reward (100) = 22263.15, Epsilon = 0.950, Avg Loss = 3877.4287, Max Q-Value = 36116.22, Steps = 37, Reward Breakdown -> Delta_x Reward: 151635.31, Border Penalty: 15864.43, Obstacle Penalty: -2022.78
Episode 85: Reward = -2452.78, Avg Reward (100) = 23206.15, Epsilon = 0.949, Avg Loss = 3774.7663, Max Q-Value = 24720.19, Steps = 6, Reward Breakdown -> Delta_x Reward: 6097.22, Border Penalty: 300.00, Obstacle Penalty: -300.00
Episode 86: Reward = -2550.00, Avg Reward (100) = 22904.28, Epsilon = 0.948, Avg Loss = 3156.3123, Max Q-Value = 24350.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 87: Reward = 36206.67, Avg Reward (100) = 22608.30, Epsilon = 0.948, Avg Loss = 4511.8537, Max Q-Value = 29492.46, Steps = 15, Reward Breakdown -> Delta_x Reward: 57314.59, Border Penalty: 8583.04, Obstacle Penalty: -864.89
Episode 88: Reward = -1000.00, Avg Reward (100) = 22764.60, Epsilon = 0.947, Avg Loss = 4806.2500, Max Q-Value = 27104.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 89: Reward = -2550.00, Avg Reward (100) = 22494.55, Epsilon = 0.947, Avg Loss = 4221.7333, Max Q-Value = 27285.09, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 90: Reward = -2550.00, Avg Reward (100) = 22213.15, Epsilon = 0.946, Avg Loss = 3919.0984, Max Q-Value = 27438.56, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 91: Reward = 51370.97, Avg Reward (100) = 21938.00, Epsilon = 0.945, Avg Loss = 3824.1973, Max Q-Value = 36197.29, Steps = 21, Reward Breakdown -> Delta_x Reward: 73749.77, Border Penalty: 13198.03, Obstacle Penalty: -1184.38
Episode 92: Reward = -2550.00, Avg Reward (100) = 22261.44, Epsilon = 0.945, Avg Loss = 5630.0942, Max Q-Value = 26286.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 93: Reward = -1000.00, Avg Reward (100) = 21991.75, Epsilon = 0.944, Avg Loss = 4665.5630, Max Q-Value = 26447.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
