Episode 1: Reward = 2663.02, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 0.71, Steps = 9, Reward Breakdown -> Delta_x Reward: 4243.02, Border Penalty: 750.00, Obstacle Penalty: 450.00
Episode 12: Reward = 537.23, Avg Reward (100) = 504.57, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.71, Steps = 3, Reward Breakdown -> Delta_x Reward: 1307.23, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 13: Reward = -100.00, Avg Reward (100) = 507.29, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 14: Reward = -100.00, Avg Reward (100) = 460.58, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 15: Reward = -100.00, Avg Reward (100) = 420.53, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 16: Reward = -100.00, Avg Reward (100) = 385.83, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 17: Reward = -100.00, Avg Reward (100) = 355.47, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 18: Reward = -100.00, Avg Reward (100) = 328.68, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 19: Reward = -100.00, Avg Reward (100) = 304.86, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 20: Reward = -100.00, Avg Reward (100) = 283.55, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 21: Reward = -100.00, Avg Reward (100) = 264.37, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 22: Reward = -100.00, Avg Reward (100) = 247.02, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 23: Reward = -100.00, Avg Reward (100) = 231.25, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 24: Reward = -100.00, Avg Reward (100) = 216.85, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 25: Reward = 920.00, Avg Reward (100) = 203.64, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 26: Reward = 580.00, Avg Reward (100) = 232.30, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 27: Reward = -100.00, Avg Reward (100) = 245.67, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 28: Reward = -100.00, Avg Reward (100) = 232.87, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 29: Reward = 240.00, Avg Reward (100) = 220.98, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = -100.00, Avg Reward (100) = 221.64, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 31: Reward = 580.00, Avg Reward (100) = 210.92, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 32: Reward = -100.00, Avg Reward (100) = 222.82, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 33: Reward = -100.00, Avg Reward (100) = 212.73, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 34: Reward = -100.00, Avg Reward (100) = 203.26, Epsilon = 0.498, Avg Loss = 210.0133, Max Q-Value = 0.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 35: Reward = -100.00, Avg Reward (100) = 194.34, Epsilon = 0.498, Avg Loss = 206.2282, Max Q-Value = 0.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 36: Reward = -100.00, Avg Reward (100) = 185.93, Epsilon = 0.498, Avg Loss = 200.8056, Max Q-Value = 0.68, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 37: Reward = 240.00, Avg Reward (100) = 177.99, Epsilon = 0.498, Avg Loss = 211.2606, Max Q-Value = 0.66, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 38: Reward = -100.00, Avg Reward (100) = 179.66, Epsilon = 0.498, Avg Loss = 208.7620, Max Q-Value = 0.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 39: Reward = 74939.88, Avg Reward (100) = 172.30, Epsilon = 0.498, Avg Loss = 414.3951, Max Q-Value = 0.63, Steps = 67, Reward Breakdown -> Delta_x Reward: 79909.88, Border Penalty: 900.00, Obstacle Penalty: 3400.00
Episode 40: Reward = 71215.37, Avg Reward (100) = 2089.42, Epsilon = 0.498, Avg Loss = 727.6262, Max Q-Value = 0.85, Steps = 58, Reward Breakdown -> Delta_x Reward: 74895.37, Border Penalty: 150.00, Obstacle Penalty: 2950.00
Episode 41: Reward = 70390.53, Avg Reward (100) = 3817.57, Epsilon = 0.498, Avg Loss = 901.4229, Max Q-Value = 1.43, Steps = 48, Reward Breakdown -> Delta_x Reward: 73320.53, Border Penalty: 0.00, Obstacle Penalty: 2450.00
Episode 42: Reward = 71959.41, Avg Reward (100) = 5441.30, Epsilon = 0.498, Avg Loss = 985.0740, Max Q-Value = 2.06, Steps = 51, Reward Breakdown -> Delta_x Reward: 75102.75, Border Penalty: 0.00, Obstacle Penalty: 2633.35
Episode 43: Reward = 71799.80, Avg Reward (100) = 7025.06, Epsilon = 0.498, Avg Loss = 1032.2970, Max Q-Value = 2.72, Steps = 52, Reward Breakdown -> Delta_x Reward: 74969.80, Border Penalty: 0.00, Obstacle Penalty: 2650.00
Episode 44: Reward = 70605.53, Avg Reward (100) = 8531.45, Epsilon = 0.498, Avg Loss = 1081.6890, Max Q-Value = 3.34, Steps = 51, Reward Breakdown -> Delta_x Reward: 74231.22, Border Penalty: 150.00, Obstacle Penalty: 2965.69
Episode 45: Reward = -100.00, Avg Reward (100) = 9942.23, Epsilon = 0.498, Avg Loss = 1030.6034, Max Q-Value = 3.99, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 46: Reward = 70289.45, Avg Reward (100) = 9719.07, Epsilon = 0.498, Avg Loss = 1146.1779, Max Q-Value = 4.02, Steps = 49, Reward Breakdown -> Delta_x Reward: 73279.45, Border Penalty: 0.00, Obstacle Penalty: 2500.00
Episode 47: Reward = -100.00, Avg Reward (100) = 11035.81, Epsilon = 0.498, Avg Loss = 1053.0354, Max Q-Value = 4.73, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 48: Reward = 71063.61, Avg Reward (100) = 10798.88, Epsilon = 0.498, Avg Loss = 1170.2497, Max Q-Value = 4.75, Steps = 51, Reward Breakdown -> Delta_x Reward: 74173.61, Border Penalty: 0.00, Obstacle Penalty: 2600.00
Episode 49: Reward = 68654.68, Avg Reward (100) = 12054.40, Epsilon = 0.498, Avg Loss = 1161.5588, Max Q-Value = 5.53, Steps = 65, Reward Breakdown -> Delta_x Reward: 73067.10, Border Penalty: 0.00, Obstacle Penalty: 3762.40
Episode 50: Reward = 71759.27, Avg Reward (100) = 13209.50, Epsilon = 0.498, Avg Loss = 1165.5254, Max Q-Value = 6.56, Steps = 49, Reward Breakdown -> Delta_x Reward: 74899.27, Border Penalty: 150.00, Obstacle Penalty: 2500.00
Episode 51: Reward = 69047.15, Avg Reward (100) = 14380.50, Epsilon = 0.497, Avg Loss = 1173.4913, Max Q-Value = 7.34, Steps = 63, Reward Breakdown -> Delta_x Reward: 72877.15, Border Penalty: 0.00, Obstacle Penalty: 3200.00
Episode 52: Reward = 69971.10, Avg Reward (100) = 15452.40, Epsilon = 0.497, Avg Loss = 1177.2132, Max Q-Value = 8.51, Steps = 56, Reward Breakdown -> Delta_x Reward: 73381.10, Border Penalty: 0.00, Obstacle Penalty: 2850.00
Episode 53: Reward = 70196.75, Avg Reward (100) = 16500.83, Epsilon = 0.497, Avg Loss = 1175.6881, Max Q-Value = 9.69, Steps = 55, Reward Breakdown -> Delta_x Reward: 73667.03, Border Penalty: 0.00, Obstacle Penalty: 2920.28
Episode 54: Reward = 71220.46, Avg Reward (100) = 17513.96, Epsilon = 0.497, Avg Loss = 1186.3760, Max Q-Value = 10.95, Steps = 59, Reward Breakdown -> Delta_x Reward: 74810.46, Border Penalty: 0.00, Obstacle Penalty: 3000.00
Episode 55: Reward = 70222.46, Avg Reward (100) = 18508.53, Epsilon = 0.497, Avg Loss = 1186.0063, Max Q-Value = 12.42, Steps = 54, Reward Breakdown -> Delta_x Reward: 73515.24, Border Penalty: 0.00, Obstacle Penalty: 2752.78
Episode 56: Reward = 71868.60, Avg Reward (100) = 19448.78, Epsilon = 0.497, Avg Loss = 1211.0765, Max Q-Value = 14.01, Steps = 46, Reward Breakdown -> Delta_x Reward: 74678.60, Border Penalty: 0.00, Obstacle Penalty: 2350.00
Episode 57: Reward = 70823.23, Avg Reward (100) = 20384.85, Epsilon = 0.497, Avg Loss = 1215.4070, Max Q-Value = 15.51, Steps = 50, Reward Breakdown -> Delta_x Reward: 74704.18, Border Penalty: 0.00, Obstacle Penalty: 3380.96
Episode 58: Reward = 71235.74, Avg Reward (100) = 21269.73, Epsilon = 0.497, Avg Loss = 1237.8781, Max Q-Value = 17.26, Steps = 50, Reward Breakdown -> Delta_x Reward: 74435.74, Border Penalty: 150.00, Obstacle Penalty: 2550.00
Episode 59: Reward = -100.00, Avg Reward (100) = 22131.22, Epsilon = 0.497, Avg Loss = 1295.4111, Max Q-Value = 18.99, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 60: Reward = -100.00, Avg Reward (100) = 21754.42, Epsilon = 0.497, Avg Loss = 1252.0271, Max Q-Value = 19.03, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 61: Reward = 71917.91, Avg Reward (100) = 21390.17, Epsilon = 0.497, Avg Loss = 1242.0987, Max Q-Value = 19.09, Steps = 50, Reward Breakdown -> Delta_x Reward: 74967.91, Border Penalty: 0.00, Obstacle Penalty: 2550.00
Episode 62: Reward = 113550.48, Avg Reward (100) = 22218.50, Epsilon = 0.497, Avg Loss = 1244.3736, Max Q-Value = 21.03, Steps = 92, Reward Breakdown -> Delta_x Reward: 123740.15, Border Penalty: 3164.59, Obstacle Penalty: 6105.06
Episode 63: Reward = 69656.16, Avg Reward (100) = 23691.59, Epsilon = 0.497, Avg Loss = 1239.3169, Max Q-Value = 25.06, Steps = 51, Reward Breakdown -> Delta_x Reward: 72766.16, Border Penalty: 0.00, Obstacle Penalty: 2600.00
Episode 64: Reward = 69719.15, Avg Reward (100) = 24421.19, Epsilon = 0.497, Avg Loss = 1241.8814, Max Q-Value = 27.63, Steps = 65, Reward Breakdown -> Delta_x Reward: 75090.25, Border Penalty: 300.00, Obstacle Penalty: 4421.11
Episode 65: Reward = 70189.55, Avg Reward (100) = 25128.97, Epsilon = 0.497, Avg Loss = 1242.6077, Max Q-Value = 30.91, Steps = 48, Reward Breakdown -> Delta_x Reward: 73119.55, Border Penalty: 0.00, Obstacle Penalty: 2450.00
Episode 66: Reward = 70107.62, Avg Reward (100) = 25822.21, Epsilon = 0.497, Avg Loss = 1244.1550, Max Q-Value = 33.68, Steps = 52, Reward Breakdown -> Delta_x Reward: 73736.99, Border Penalty: 0.00, Obstacle Penalty: 3109.37
Episode 67: Reward = -100.00, Avg Reward (100) = 26493.20, Epsilon = 0.497, Avg Loss = 1248.4763, Max Q-Value = 36.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 68: Reward = 70605.63, Avg Reward (100) = 26096.29, Epsilon = 0.497, Avg Loss = 1245.9168, Max Q-Value = 36.70, Steps = 50, Reward Breakdown -> Delta_x Reward: 73655.63, Border Penalty: 0.00, Obstacle Penalty: 2550.00
Episode 69: Reward = 71690.60, Avg Reward (100) = 26750.84, Epsilon = 0.497, Avg Loss = 1261.6081, Max Q-Value = 39.89, Steps = 46, Reward Breakdown -> Delta_x Reward: 74500.60, Border Penalty: 0.00, Obstacle Penalty: 2350.00
Episode 70: Reward = 69374.65, Avg Reward (100) = 27402.14, Epsilon = 0.497, Avg Loss = 1265.9450, Max Q-Value = 43.24, Steps = 53, Reward Breakdown -> Delta_x Reward: 73449.14, Border Penalty: 0.00, Obstacle Penalty: 3544.49
Episode 71: Reward = 69714.80, Avg Reward (100) = 28001.75, Epsilon = 0.496, Avg Loss = 1265.4637, Max Q-Value = 47.07, Steps = 51, Reward Breakdown -> Delta_x Reward: 72824.80, Border Penalty: 0.00, Obstacle Penalty: 2600.00
Episode 72: Reward = 69625.66, Avg Reward (100) = 28589.25, Epsilon = 0.496, Avg Loss = 1268.2208, Max Q-Value = 51.09, Steps = 60, Reward Breakdown -> Delta_x Reward: 73275.66, Border Penalty: 0.00, Obstacle Penalty: 3050.00
Episode 73: Reward = 70337.89, Avg Reward (100) = 29159.20, Epsilon = 0.496, Avg Loss = 1257.0491, Max Q-Value = 56.15, Steps = 55, Reward Breakdown -> Delta_x Reward: 73687.89, Border Penalty: 0.00, Obstacle Penalty: 2800.00
Episode 74: Reward = 69289.58, Avg Reward (100) = 29723.30, Epsilon = 0.496, Avg Loss = 1266.1124, Max Q-Value = 61.04, Steps = 54, Reward Breakdown -> Delta_x Reward: 72579.58, Border Penalty: 0.00, Obstacle Penalty: 2750.00
Episode 75: Reward = 72514.19, Avg Reward (100) = 30257.98, Epsilon = 0.496, Avg Loss = 1247.7192, Max Q-Value = 66.67, Steps = 78, Reward Breakdown -> Delta_x Reward: 79087.59, Border Penalty: 1050.00, Obstacle Penalty: 4743.38
Episode 76: Reward = 71337.03, Avg Reward (100) = 30821.39, Epsilon = 0.496, Avg Loss = 1234.5886, Max Q-Value = 74.52, Steps = 47, Reward Breakdown -> Delta_x Reward: 74207.03, Border Penalty: 0.00, Obstacle Penalty: 2400.00
Episode 77: Reward = 72166.16, Avg Reward (100) = 31354.49, Epsilon = 0.496, Avg Loss = 1266.8530, Max Q-Value = 80.02, Steps = 52, Reward Breakdown -> Delta_x Reward: 75336.16, Border Penalty: 0.00, Obstacle Penalty: 2650.00
Episode 78: Reward = 72030.47, Avg Reward (100) = 31884.51, Epsilon = 0.496, Avg Loss = 1273.2608, Max Q-Value = 86.60, Steps = 48, Reward Breakdown -> Delta_x Reward: 74960.47, Border Penalty: 0.00, Obstacle Penalty: 2450.00
Episode 79: Reward = 71619.65, Avg Reward (100) = 32399.21, Epsilon = 0.496, Avg Loss = 1254.6863, Max Q-Value = 92.97, Steps = 56, Reward Breakdown -> Delta_x Reward: 75029.65, Border Penalty: 0.00, Obstacle Penalty: 2850.00
Episode 80: Reward = 69701.22, Avg Reward (100) = 32895.67, Epsilon = 0.496, Avg Loss = 1264.6575, Max Q-Value = 100.77, Steps = 55, Reward Breakdown -> Delta_x Reward: 73051.22, Border Penalty: 0.00, Obstacle Penalty: 2800.00
Episode 81: Reward = 69396.94, Avg Reward (100) = 33355.74, Epsilon = 0.496, Avg Loss = 1253.0841, Max Q-Value = 108.86, Steps = 59, Reward Breakdown -> Delta_x Reward: 72986.94, Border Penalty: 0.00, Obstacle Penalty: 3000.00
Episode 82: Reward = 70732.07, Avg Reward (100) = 33800.69, Epsilon = 0.496, Avg Loss = 1262.3805, Max Q-Value = 117.99, Steps = 53, Reward Breakdown -> Delta_x Reward: 73962.07, Border Penalty: 0.00, Obstacle Penalty: 2700.00
Episode 83: Reward = 71286.23, Avg Reward (100) = 34251.07, Epsilon = 0.496, Avg Loss = 1275.5018, Max Q-Value = 126.72, Steps = 50, Reward Breakdown -> Delta_x Reward: 74336.23, Border Penalty: 0.00, Obstacle Penalty: 2550.00
Episode 84: Reward = -100.00, Avg Reward (100) = 34697.28, Epsilon = 0.496, Avg Loss = 1374.1575, Max Q-Value = 135.12, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 85: Reward = 98102.73, Avg Reward (100) = 34283.03, Epsilon = 0.496, Avg Loss = 1266.7033, Max Q-Value = 135.49, Steps = 87, Reward Breakdown -> Delta_x Reward: 107752.44, Border Penalty: 1210.95, Obstacle Penalty: 5850.98
Episode 86: Reward = 71589.12, Avg Reward (100) = 35033.85, Epsilon = 0.496, Avg Loss = 1258.1654, Max Q-Value = 151.09, Steps = 54, Reward Breakdown -> Delta_x Reward: 74879.12, Border Penalty: 0.00, Obstacle Penalty: 2750.00
Episode 87: Reward = 83521.00, Avg Reward (100) = 35458.91, Epsilon = 0.496, Avg Loss = 1280.3925, Max Q-Value = 161.81, Steps = 69, Reward Breakdown -> Delta_x Reward: 89190.72, Border Penalty: 86.15, Obstacle Penalty: 4893.55
Episode 88: Reward = -100.00, Avg Reward (100) = 36011.34, Epsilon = 0.496, Avg Loss = 1257.8945, Max Q-Value = 175.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 89: Reward = 69879.42, Avg Reward (100) = 35600.99, Epsilon = 0.496, Avg Loss = 1267.4548, Max Q-Value = 175.80, Steps = 58, Reward Breakdown -> Delta_x Reward: 73409.42, Border Penalty: 0.00, Obstacle Penalty: 2950.00
Episode 90: Reward = 69954.31, Avg Reward (100) = 35986.14, Epsilon = 0.496, Avg Loss = 1260.7548, Max Q-Value = 188.56, Steps = 60, Reward Breakdown -> Delta_x Reward: 73604.31, Border Penalty: 0.00, Obstacle Penalty: 3050.00
Episode 91: Reward = 83176.38, Avg Reward (100) = 36363.56, Epsilon = 0.495, Avg Loss = 1244.5223, Max Q-Value = 202.26, Steps = 66, Reward Breakdown -> Delta_x Reward: 91925.14, Border Penalty: 1719.75, Obstacle Penalty: 4709.12
Episode 92: Reward = 71948.51, Avg Reward (100) = 36877.99, Epsilon = 0.495, Avg Loss = 1278.0905, Max Q-Value = 218.72, Steps = 55, Reward Breakdown -> Delta_x Reward: 75298.51, Border Penalty: 0.00, Obstacle Penalty: 2800.00
Episode 93: Reward = 71345.04, Avg Reward (100) = 37259.19, Epsilon = 0.495, Avg Loss = 1261.5772, Max Q-Value = 232.50, Steps = 53, Reward Breakdown -> Delta_x Reward: 74725.04, Border Penalty: 150.00, Obstacle Penalty: 2700.00
Episode 94: Reward = -100.00, Avg Reward (100) = 37625.71, Epsilon = 0.495, Avg Loss = 1219.1204, Max Q-Value = 246.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 95: Reward = 877.23, Avg Reward (100) = 37224.37, Epsilon = 0.495, Avg Loss = 1245.3904, Max Q-Value = 246.47, Steps = 4, Reward Breakdown -> Delta_x Reward: 1707.23, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 96: Reward = 69670.77, Avg Reward (100) = 36841.77, Epsilon = 0.495, Avg Loss = 1247.1318, Max Q-Value = 247.36, Steps = 54, Reward Breakdown -> Delta_x Reward: 73137.03, Border Penalty: 0.00, Obstacle Penalty: 2926.27
Episode 97: Reward = 70456.79, Avg Reward (100) = 37183.74, Epsilon = 0.495, Avg Loss = 1286.6272, Max Q-Value = 262.50, Steps = 50, Reward Breakdown -> Delta_x Reward: 73506.79, Border Penalty: 0.00, Obstacle Penalty: 2550.00
Episode 98: Reward = 70115.52, Avg Reward (100) = 37526.76, Epsilon = 0.495, Avg Loss = 1269.9692, Max Q-Value = 277.08, Steps = 55, Reward Breakdown -> Delta_x Reward: 75022.71, Border Penalty: 300.00, Obstacle Penalty: 4057.19
Episode 99: Reward = 69647.27, Avg Reward (100) = 37859.30, Epsilon = 0.495, Avg Loss = 1263.1572, Max Q-Value = 293.78, Steps = 54, Reward Breakdown -> Delta_x Reward: 72937.27, Border Penalty: 0.00, Obstacle Penalty: 2750.00
Episode 100: Reward = 115244.16, Avg Reward (100) = 38180.39, Epsilon = 0.495, Avg Loss = 1246.4449, Max Q-Value = 310.89, Steps = 93, Reward Breakdown -> Delta_x Reward: 123447.81, Border Penalty: 1247.22, Obstacle Penalty: 6026.42
Episode 101: Reward = 69561.88, Avg Reward (100) = 38951.02, Epsilon = 0.495, Avg Loss = 1236.3559, Max Q-Value = 342.39, Steps = 60, Reward Breakdown -> Delta_x Reward: 73211.88, Border Penalty: 0.00, Obstacle Penalty: 3050.00
Episode 102: Reward = 70602.95, Avg Reward (100) = 39620.01, Epsilon = 0.495, Avg Loss = 1299.1348, Max Q-Value = 363.60, Steps = 56, Reward Breakdown -> Delta_x Reward: 75726.26, Border Penalty: 150.00, Obstacle Penalty: 4413.31
Episode 103: Reward = 71558.43, Avg Reward (100) = 40327.04, Epsilon = 0.495, Avg Loss = 1279.1399, Max Q-Value = 384.32, Steps = 50, Reward Breakdown -> Delta_x Reward: 74608.43, Border Penalty: 0.00, Obstacle Penalty: 2550.00
Episode 104: Reward = -100.00, Avg Reward (100) = 41043.63, Epsilon = 0.495, Avg Loss = 1306.7825, Max Q-Value = 403.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 105: Reward = -100.00, Avg Reward (100) = 41040.23, Epsilon = 0.495, Avg Loss = 1253.3241, Max Q-Value = 404.03, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 106: Reward = 70529.32, Avg Reward (100) = 41040.23, Epsilon = 0.495, Avg Loss = 1269.2993, Max Q-Value = 404.51, Steps = 50, Reward Breakdown -> Delta_x Reward: 73729.32, Border Penalty: 150.00, Obstacle Penalty: 2550.00
Episode 107: Reward = 73656.16, Avg Reward (100) = 41746.52, Epsilon = 0.495, Avg Loss = 1291.7365, Max Q-Value = 426.26, Steps = 52, Reward Breakdown -> Delta_x Reward: 76826.16, Border Penalty: 0.00, Obstacle Penalty: 2650.00
Episode 108: Reward = 72220.42, Avg Reward (100) = 42480.68, Epsilon = 0.495, Avg Loss = 1293.0459, Max Q-Value = 446.22, Steps = 58, Reward Breakdown -> Delta_x Reward: 76050.42, Border Penalty: 300.00, Obstacle Penalty: 2950.00
