Episode 1: Reward = -6400.00, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 1.44, Steps = 7, Reward Breakdown -> Delta_x Reward: 12600.00, Border Penalty: 150.00, Obstacle Penalty: 1400.00
Episode 12: Reward = -7600.00, Avg Reward (100) = -4156.16, Epsilon = 0.499, Avg Loss = 2240.7380, Max Q-Value = 1.76, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1013.43
Episode 13: Reward = -8200.00, Avg Reward (100) = -4443.15, Epsilon = 0.499, Avg Loss = 2290.4470, Max Q-Value = 1.84, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 863.90
Episode 14: Reward = -10000.00, Avg Reward (100) = -4732.14, Epsilon = 0.499, Avg Loss = 2841.8284, Max Q-Value = 1.89, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 15: Reward = -10000.00, Avg Reward (100) = -5108.41, Epsilon = 0.499, Avg Loss = 2496.3499, Max Q-Value = 1.91, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 16: Reward = -2728.44, Avg Reward (100) = -5434.52, Epsilon = 0.499, Avg Loss = 2591.7661, Max Q-Value = 2.07, Steps = 9, Reward Breakdown -> Delta_x Reward: 20189.18, Border Penalty: 262.57, Obstacle Penalty: 2272.84
Episode 17: Reward = -5388.40, Avg Reward (100) = -5265.39, Epsilon = 0.499, Avg Loss = 2411.4249, Max Q-Value = 2.34, Steps = 10, Reward Breakdown -> Delta_x Reward: 18000.00, Border Penalty: 304.70, Obstacle Penalty: 2616.05
Episode 18: Reward = 24788.65, Avg Reward (100) = -5272.62, Epsilon = 0.499, Avg Loss = 2362.0327, Max Q-Value = 2.33, Steps = 11, Reward Breakdown -> Delta_x Reward: 52040.91, Border Penalty: 212.88, Obstacle Penalty: 2688.01
Episode 19: Reward = -6845.40, Avg Reward (100) = -3602.55, Epsilon = 0.498, Avg Loss = 2465.4209, Max Q-Value = 2.66, Steps = 7, Reward Breakdown -> Delta_x Reward: 12600.00, Border Penalty: 223.66, Obstacle Penalty: 1830.09
Episode 20: Reward = -6351.68, Avg Reward (100) = -3773.23, Epsilon = 0.498, Avg Loss = 2430.7418, Max Q-Value = 2.83, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 150.00, Obstacle Penalty: 2351.68
Episode 21: Reward = -7306.65, Avg Reward (100) = -3902.15, Epsilon = 0.498, Avg Loss = 2320.8465, Max Q-Value = 2.95, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 156.76, Obstacle Penalty: 1672.84
Episode 22: Reward = 22128.60, Avg Reward (100) = -4064.27, Epsilon = 0.498, Avg Loss = 2530.5538, Max Q-Value = 3.03, Steps = 11, Reward Breakdown -> Delta_x Reward: 51797.46, Border Penalty: 303.32, Obstacle Penalty: 2777.59
Episode 23: Reward = 6128.41, Avg Reward (100) = -2873.69, Epsilon = 0.498, Avg Loss = 2457.9086, Max Q-Value = 3.25, Steps = 12, Reward Breakdown -> Delta_x Reward: 31948.50, Border Penalty: 460.87, Obstacle Penalty: 3045.18
Episode 24: Reward = -1544.18, Avg Reward (100) = -2482.29, Epsilon = 0.498, Avg Loss = 2557.5614, Max Q-Value = 3.57, Steps = 11, Reward Breakdown -> Delta_x Reward: 23639.15, Border Penalty: 282.51, Obstacle Penalty: 2669.61
Episode 25: Reward = -9400.00, Avg Reward (100) = -2443.20, Epsilon = 0.498, Avg Loss = 2282.6143, Max Q-Value = 3.73, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 26: Reward = -7306.65, Avg Reward (100) = -2721.47, Epsilon = 0.498, Avg Loss = 2603.7925, Max Q-Value = 3.80, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 156.76, Obstacle Penalty: 1672.84
Episode 27: Reward = -7706.65, Avg Reward (100) = -2897.83, Epsilon = 0.498, Avg Loss = 2418.0475, Max Q-Value = 3.91, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1306.65
Episode 28: Reward = 1079.44, Avg Reward (100) = -3075.93, Epsilon = 0.498, Avg Loss = 2478.0532, Max Q-Value = 4.00, Steps = 10, Reward Breakdown -> Delta_x Reward: 25099.26, Border Penalty: 182.59, Obstacle Penalty: 2637.34
Episode 29: Reward = 319.74, Avg Reward (100) = -2927.53, Epsilon = 0.498, Avg Loss = 2526.5897, Max Q-Value = 4.24, Steps = 12, Reward Breakdown -> Delta_x Reward: 27280.70, Border Penalty: 644.56, Obstacle Penalty: 3021.61
Episode 30: Reward = -8800.00, Avg Reward (100) = -2815.55, Epsilon = 0.498, Avg Loss = 2573.5148, Max Q-Value = 4.45, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 31: Reward = -9400.00, Avg Reward (100) = -3015.03, Epsilon = 0.498, Avg Loss = 2169.1078, Max Q-Value = 4.50, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 32: Reward = 7444.27, Avg Reward (100) = -3221.00, Epsilon = 0.497, Avg Loss = 2462.4168, Max Q-Value = 4.54, Steps = 10, Reward Breakdown -> Delta_x Reward: 34462.23, Border Penalty: 290.89, Obstacle Penalty: 2516.84
Episode 33: Reward = -7600.00, Avg Reward (100) = -2887.71, Epsilon = 0.497, Avg Loss = 2860.7069, Max Q-Value = 4.79, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1000.00
Episode 34: Reward = -9400.00, Avg Reward (100) = -3030.51, Epsilon = 0.497, Avg Loss = 2489.6521, Max Q-Value = 4.84, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 35: Reward = -10000.00, Avg Reward (100) = -3217.84, Epsilon = 0.497, Avg Loss = 1997.5198, Max Q-Value = 4.87, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 36: Reward = -10000.00, Avg Reward (100) = -3411.62, Epsilon = 0.497, Avg Loss = 3041.7151, Max Q-Value = 4.89, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 37: Reward = -9400.00, Avg Reward (100) = -3594.63, Epsilon = 0.497, Avg Loss = 2528.7915, Max Q-Value = 4.92, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 38: Reward = -8800.00, Avg Reward (100) = -3751.53, Epsilon = 0.497, Avg Loss = 2557.4566, Max Q-Value = 5.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 39: Reward = 17679.20, Avg Reward (100) = -3884.39, Epsilon = 0.497, Avg Loss = 2589.5911, Max Q-Value = 5.01, Steps = 18, Reward Breakdown -> Delta_x Reward: 51062.08, Border Penalty: 294.27, Obstacle Penalty: 4441.49
Episode 40: Reward = -8800.00, Avg Reward (100) = -3331.47, Epsilon = 0.497, Avg Loss = 2648.1662, Max Q-Value = 5.42, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 41: Reward = -8800.00, Avg Reward (100) = -3468.19, Epsilon = 0.497, Avg Loss = 2487.2547, Max Q-Value = 5.46, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 42: Reward = -10000.00, Avg Reward (100) = -3598.23, Epsilon = 0.497, Avg Loss = 1977.0127, Max Q-Value = 5.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 43: Reward = -5848.12, Avg Reward (100) = -3750.66, Epsilon = 0.497, Avg Loss = 2488.0987, Max Q-Value = 5.56, Steps = 9, Reward Breakdown -> Delta_x Reward: 16200.00, Border Penalty: 216.37, Obstacle Penalty: 2338.89
Episode 44: Reward = -1056.78, Avg Reward (100) = -3799.43, Epsilon = 0.496, Avg Loss = 2603.0928, Max Q-Value = 5.73, Steps = 9, Reward Breakdown -> Delta_x Reward: 23357.22, Border Penalty: 287.07, Obstacle Penalty: 2272.84
Episode 45: Reward = -10000.00, Avg Reward (100) = -3737.10, Epsilon = 0.496, Avg Loss = 3096.5703, Max Q-Value = 5.89, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 46: Reward = 156.45, Avg Reward (100) = -3876.28, Epsilon = 0.496, Avg Loss = 2571.4559, Max Q-Value = 5.93, Steps = 12, Reward Breakdown -> Delta_x Reward: 26439.50, Border Penalty: 1122.27, Obstacle Penalty: 2834.84
Episode 47: Reward = -9400.00, Avg Reward (100) = -3788.61, Epsilon = 0.496, Avg Loss = 2252.8130, Max Q-Value = 6.17, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 48: Reward = -8800.00, Avg Reward (100) = -3908.00, Epsilon = 0.496, Avg Loss = 2620.3263, Max Q-Value = 6.22, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 49: Reward = -390.79, Avg Reward (100) = -4009.92, Epsilon = 0.496, Avg Loss = 2476.2946, Max Q-Value = 6.26, Steps = 9, Reward Breakdown -> Delta_x Reward: 21839.03, Border Penalty: 607.05, Obstacle Penalty: 2272.84
Episode 50: Reward = -6310.71, Avg Reward (100) = -3936.06, Epsilon = 0.496, Avg Loss = 2413.1833, Max Q-Value = 6.46, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 195.94, Obstacle Penalty: 2030.09
Episode 51: Reward = -1870.84, Avg Reward (100) = -3983.55, Epsilon = 0.496, Avg Loss = 2646.1253, Max Q-Value = 6.62, Steps = 9, Reward Breakdown -> Delta_x Reward: 20898.39, Border Penalty: 275.77, Obstacle Penalty: 2306.65
Episode 52: Reward = 590.23, Avg Reward (100) = -3942.12, Epsilon = 0.496, Avg Loss = 2489.3378, Max Q-Value = 7.09, Steps = 24, Reward Breakdown -> Delta_x Reward: 44294.43, Border Penalty: 2518.43, Obstacle Penalty: 6867.85
Episode 53: Reward = 84611.03, Avg Reward (100) = -3854.96, Epsilon = 0.496, Avg Loss = 2453.0245, Max Q-Value = 7.24, Steps = 32, Reward Breakdown -> Delta_x Reward: 142242.96, Border Penalty: 281.13, Obstacle Penalty: 7716.50
Episode 54: Reward = -8800.00, Avg Reward (100) = -2185.79, Epsilon = 0.496, Avg Loss = 2396.7743, Max Q-Value = 7.92, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 55: Reward = 1398.51, Avg Reward (100) = -2308.28, Epsilon = 0.496, Avg Loss = 2751.9866, Max Q-Value = 7.97, Steps = 11, Reward Breakdown -> Delta_x Reward: 26820.93, Border Penalty: 683.36, Obstacle Penalty: 2660.35
Episode 56: Reward = -9400.00, Avg Reward (100) = -2240.88, Epsilon = 0.496, Avg Loss = 2651.1423, Max Q-Value = 8.19, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 57: Reward = -7706.65, Avg Reward (100) = -2368.72, Epsilon = 0.495, Avg Loss = 2365.3564, Max Q-Value = 8.25, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1306.65
Episode 58: Reward = -6539.73, Avg Reward (100) = -2462.37, Epsilon = 0.495, Avg Loss = 2546.0416, Max Q-Value = 8.39, Steps = 7, Reward Breakdown -> Delta_x Reward: 12600.00, Border Penalty: 150.00, Obstacle Penalty: 1739.73
Episode 59: Reward = 4496.37, Avg Reward (100) = -2532.67, Epsilon = 0.495, Avg Loss = 2390.4258, Max Q-Value = 8.48, Steps = 11, Reward Breakdown -> Delta_x Reward: 29404.05, Border Penalty: 248.80, Obstacle Penalty: 2686.40
Episode 60: Reward = -10000.00, Avg Reward (100) = -2413.54, Epsilon = 0.495, Avg Loss = 2321.3716, Max Q-Value = 8.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 61: Reward = -6310.71, Avg Reward (100) = -2539.98, Epsilon = 0.495, Avg Loss = 2536.0731, Max Q-Value = 8.75, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 195.94, Obstacle Penalty: 2030.09
Episode 62: Reward = 2726.31, Avg Reward (100) = -2601.79, Epsilon = 0.495, Avg Loss = 2411.6852, Max Q-Value = 8.90, Steps = 12, Reward Breakdown -> Delta_x Reward: 29404.78, Border Penalty: 516.72, Obstacle Penalty: 2957.51
Episode 63: Reward = 11102.81, Avg Reward (100) = -2515.85, Epsilon = 0.495, Avg Loss = 2707.3454, Max Q-Value = 9.16, Steps = 11, Reward Breakdown -> Delta_x Reward: 37248.16, Border Penalty: 223.32, Obstacle Penalty: 2800.59
Episode 64: Reward = -5355.68, Avg Reward (100) = -2299.69, Epsilon = 0.495, Avg Loss = 2549.5886, Max Q-Value = 9.42, Steps = 9, Reward Breakdown -> Delta_x Reward: 17294.43, Border Penalty: 653.24, Obstacle Penalty: 2640.45
Episode 65: Reward = -8200.00, Avg Reward (100) = -2347.44, Epsilon = 0.495, Avg Loss = 2035.8522, Max Q-Value = 9.66, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 800.00
Episode 66: Reward = -9400.00, Avg Reward (100) = -2437.47, Epsilon = 0.495, Avg Loss = 2327.6687, Max Q-Value = 9.68, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 67: Reward = -2298.71, Avg Reward (100) = -2542.97, Epsilon = 0.495, Avg Loss = 2527.0925, Max Q-Value = 9.87, Steps = 12, Reward Breakdown -> Delta_x Reward: 23720.92, Border Penalty: 1050.00, Obstacle Penalty: 2719.62
Episode 68: Reward = -9400.00, Avg Reward (100) = -2539.32, Epsilon = 0.495, Avg Loss = 2484.9247, Max Q-Value = 10.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 69: Reward = -5125.88, Avg Reward (100) = -2640.21, Epsilon = 0.494, Avg Loss = 2197.2552, Max Q-Value = 10.10, Steps = 10, Reward Breakdown -> Delta_x Reward: 18000.00, Border Penalty: 213.85, Obstacle Penalty: 2433.31
Episode 70: Reward = -7600.00, Avg Reward (100) = -2676.24, Epsilon = 0.494, Avg Loss = 2598.7764, Max Q-Value = 10.31, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1013.43
Episode 71: Reward = -10000.00, Avg Reward (100) = -2746.58, Epsilon = 0.494, Avg Loss = 2835.0281, Max Q-Value = 10.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 72: Reward = 30541.22, Avg Reward (100) = -2848.74, Epsilon = 0.494, Avg Loss = 2473.3899, Max Q-Value = 10.39, Steps = 14, Reward Breakdown -> Delta_x Reward: 61006.25, Border Penalty: 181.91, Obstacle Penalty: 3441.20
Episode 73: Reward = 1460.42, Avg Reward (100) = -2384.99, Epsilon = 0.494, Avg Loss = 2303.2171, Max Q-Value = 10.75, Steps = 9, Reward Breakdown -> Delta_x Reward: 28063.94, Border Penalty: 209.69, Obstacle Penalty: 2260.35
Episode 74: Reward = -6310.71, Avg Reward (100) = -2332.31, Epsilon = 0.494, Avg Loss = 2415.4725, Max Q-Value = 10.97, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 195.94, Obstacle Penalty: 2030.09
Episode 75: Reward = -8200.00, Avg Reward (100) = -2386.07, Epsilon = 0.494, Avg Loss = 2582.9991, Max Q-Value = 11.16, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 863.90
Episode 76: Reward = -1358.85, Avg Reward (100) = -2463.59, Epsilon = 0.494, Avg Loss = 2265.4588, Max Q-Value = 11.24, Steps = 11, Reward Breakdown -> Delta_x Reward: 24694.25, Border Penalty: 1009.26, Obstacle Penalty: 2698.99
Episode 77: Reward = -5284.83, Avg Reward (100) = -2449.06, Epsilon = 0.494, Avg Loss = 2493.8719, Max Q-Value = 11.54, Steps = 10, Reward Breakdown -> Delta_x Reward: 18000.00, Border Penalty: 294.71, Obstacle Penalty: 2537.21
Episode 78: Reward = -6310.71, Avg Reward (100) = -2485.89, Epsilon = 0.494, Avg Loss = 2152.9736, Max Q-Value = 11.77, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 195.94, Obstacle Penalty: 2030.09
Episode 79: Reward = -8800.00, Avg Reward (100) = -2534.92, Epsilon = 0.494, Avg Loss = 2581.9233, Max Q-Value = 11.97, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 80: Reward = -9400.00, Avg Reward (100) = -2614.23, Epsilon = 0.494, Avg Loss = 2280.0230, Max Q-Value = 12.03, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 81: Reward = -8800.00, Avg Reward (100) = -2699.05, Epsilon = 0.494, Avg Loss = 2591.6375, Max Q-Value = 12.09, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 82: Reward = -10000.00, Avg Reward (100) = -2774.37, Epsilon = 0.493, Avg Loss = 2159.3418, Max Q-Value = 12.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 83: Reward = -9400.00, Avg Reward (100) = -2862.49, Epsilon = 0.493, Avg Loss = 2467.2444, Max Q-Value = 12.18, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 84: Reward = -7306.65, Avg Reward (100) = -2941.25, Epsilon = 0.493, Avg Loss = 2451.4328, Max Q-Value = 12.24, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 156.76, Obstacle Penalty: 1672.84
Episode 85: Reward = 5906.97, Avg Reward (100) = -2993.22, Epsilon = 0.493, Avg Loss = 2431.9920, Max Q-Value = 12.86, Steps = 20, Reward Breakdown -> Delta_x Reward: 44394.24, Border Penalty: 1500.00, Obstacle Penalty: 6537.27
Episode 86: Reward = 49337.63, Avg Reward (100) = -2888.51, Epsilon = 0.493, Avg Loss = 2483.9327, Max Q-Value = 12.89, Steps = 23, Reward Breakdown -> Delta_x Reward: 92801.33, Border Penalty: 893.46, Obstacle Penalty: 5283.15
Episode 87: Reward = -8800.00, Avg Reward (100) = -2281.23, Epsilon = 0.493, Avg Loss = 2618.1007, Max Q-Value = 13.51, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 88: Reward = 64563.84, Avg Reward (100) = -2356.16, Epsilon = 0.493, Avg Loss = 2452.0658, Max Q-Value = 13.55, Steps = 23, Reward Breakdown -> Delta_x Reward: 107147.48, Border Penalty: 265.21, Obstacle Penalty: 5022.09
Episode 89: Reward = -9400.00, Avg Reward (100) = -1595.71, Epsilon = 0.493, Avg Loss = 2310.1752, Max Q-Value = 14.19, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 90: Reward = 1078.39, Avg Reward (100) = -1683.39, Epsilon = 0.493, Avg Loss = 2496.4403, Max Q-Value = 14.32, Steps = 11, Reward Breakdown -> Delta_x Reward: 26040.00, Border Penalty: 216.25, Obstacle Penalty: 2633.99
Episode 91: Reward = -7306.65, Avg Reward (100) = -1652.71, Epsilon = 0.493, Avg Loss = 2653.1033, Max Q-Value = 14.57, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 156.76, Obstacle Penalty: 1672.84
Episode 92: Reward = -6310.71, Avg Reward (100) = -1714.84, Epsilon = 0.493, Avg Loss = 2765.9569, Max Q-Value = 14.74, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 195.94, Obstacle Penalty: 2030.09
Episode 93: Reward = -9400.00, Avg Reward (100) = -1764.79, Epsilon = 0.493, Avg Loss = 2317.9131, Max Q-Value = 14.93, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 94: Reward = -117.78, Avg Reward (100) = -1846.89, Epsilon = 0.492, Avg Loss = 2735.5928, Max Q-Value = 15.02, Steps = 11, Reward Breakdown -> Delta_x Reward: 24639.50, Border Penalty: 619.71, Obstacle Penalty: 2834.23
Episode 95: Reward = -477.59, Avg Reward (100) = -1828.50, Epsilon = 0.492, Avg Loss = 2493.9212, Max Q-Value = 15.31, Steps = 11, Reward Breakdown -> Delta_x Reward: 24639.50, Border Penalty: 919.28, Obstacle Penalty: 2892.29
Episode 96: Reward = 3285.08, Avg Reward (100) = -1814.28, Epsilon = 0.492, Avg Loss = 2488.6852, Max Q-Value = 15.75, Steps = 14, Reward Breakdown -> Delta_x Reward: 31621.87, Border Penalty: 750.00, Obstacle Penalty: 3336.79
Episode 97: Reward = -7056.18, Avg Reward (100) = -1761.16, Epsilon = 0.492, Avg Loss = 2166.1658, Max Q-Value = 16.08, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 150.00, Obstacle Penalty: 1422.81
Episode 98: Reward = -8800.00, Avg Reward (100) = -1815.75, Epsilon = 0.492, Avg Loss = 2374.5129, Max Q-Value = 16.21, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 99: Reward = -8800.00, Avg Reward (100) = -1887.02, Epsilon = 0.492, Avg Loss = 2937.3875, Max Q-Value = 16.30, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 100: Reward = 2859.73, Avg Reward (100) = -1956.84, Epsilon = 0.492, Avg Loss = 2662.2307, Max Q-Value = 16.40, Steps = 9, Reward Breakdown -> Delta_x Reward: 27026.06, Border Penalty: 210.08, Obstacle Penalty: 2377.47
Episode 101: Reward = -7306.65, Avg Reward (100) = -1908.68, Epsilon = 0.492, Avg Loss = 2606.1578, Max Q-Value = 16.67, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 156.76, Obstacle Penalty: 1672.84
Episode 102: Reward = 1861.82, Avg Reward (100) = -1917.74, Epsilon = 0.492, Avg Loss = 2409.2396, Max Q-Value = 16.82, Steps = 10, Reward Breakdown -> Delta_x Reward: 25764.33, Border Penalty: 164.55, Obstacle Penalty: 2575.25
Episode 103: Reward = -7600.00, Avg Reward (100) = -1805.13, Epsilon = 0.492, Avg Loss = 2220.0644, Max Q-Value = 17.21, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1000.00
Episode 104: Reward = -10000.00, Avg Reward (100) = -1781.13, Epsilon = 0.492, Avg Loss = 2447.4575, Max Q-Value = 17.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 105: Reward = -8800.00, Avg Reward (100) = -1928.13, Epsilon = 0.492, Avg Loss = 2564.0310, Max Q-Value = 17.33, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 106: Reward = -10000.00, Avg Reward (100) = -1934.13, Epsilon = 0.492, Avg Loss = 2379.0344, Max Q-Value = 17.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 107: Reward = 8786.76, Avg Reward (100) = -1976.25, Epsilon = 0.491, Avg Loss = 2423.2087, Max Q-Value = 17.71, Steps = 15, Reward Breakdown -> Delta_x Reward: 38323.11, Border Penalty: 1050.00, Obstacle Penalty: 3036.34
