Episode 1: Reward = 45106.13, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 0.31, Steps = 26, Reward Breakdown -> Delta_x Reward: 53219.12, Border Penalty: 2550.00, Obstacle Penalty: 1412.99
Episode 27: Reward = 1550.00, Avg Reward (100) = 30243.00, Epsilon = 0.998, Avg Loss = 3389.8783, Max Q-Value = 0.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 28: Reward = 51030.17, Avg Reward (100) = 29180.30, Epsilon = 0.997, Avg Loss = 3247.4407, Max Q-Value = 0.83, Steps = 24, Reward Breakdown -> Delta_x Reward: 57735.39, Border Penalty: 1388.82, Obstacle Penalty: 1417.41
Episode 29: Reward = 1550.00, Avg Reward (100) = 29960.65, Epsilon = 0.997, Avg Loss = 3225.6172, Max Q-Value = 0.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = 7294.43, Avg Reward (100) = 28980.97, Epsilon = 0.997, Avg Loss = 3284.7017, Max Q-Value = 0.83, Steps = 5, Reward Breakdown -> Delta_x Reward: 10094.43, Border Penalty: 450.00, Obstacle Penalty: 250.00
Episode 31: Reward = -100.00, Avg Reward (100) = 28258.09, Epsilon = 0.997, Avg Loss = 3830.8350, Max Q-Value = 0.83, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 32: Reward = 1550.00, Avg Reward (100) = 27343.31, Epsilon = 0.997, Avg Loss = 3397.6855, Max Q-Value = 0.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 33: Reward = -100.00, Avg Reward (100) = 26537.27, Epsilon = 0.997, Avg Loss = 3260.7124, Max Q-Value = 0.82, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 34: Reward = 1550.00, Avg Reward (100) = 25730.08, Epsilon = 0.997, Avg Loss = 3659.4342, Max Q-Value = 0.82, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 35: Reward = 1550.00, Avg Reward (100) = 25018.90, Epsilon = 0.997, Avg Loss = 3449.9143, Max Q-Value = 0.82, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 36: Reward = 4850.00, Avg Reward (100) = 24348.36, Epsilon = 0.997, Avg Loss = 3178.9325, Max Q-Value = 0.83, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 37: Reward = 6500.00, Avg Reward (100) = 23806.74, Epsilon = 0.997, Avg Loss = 3124.8741, Max Q-Value = 0.82, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 38: Reward = 1550.00, Avg Reward (100) = 23338.99, Epsilon = 0.997, Avg Loss = 3280.0710, Max Q-Value = 0.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 39: Reward = -100.00, Avg Reward (100) = 22765.59, Epsilon = 0.996, Avg Loss = 2948.5586, Max Q-Value = 0.82, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 40: Reward = 3200.00, Avg Reward (100) = 22179.30, Epsilon = 0.996, Avg Loss = 2637.0344, Max Q-Value = 0.83, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 41: Reward = 522819.22, Avg Reward (100) = 21704.81, Epsilon = 0.996, Avg Loss = 3137.4297, Max Q-Value = 0.82, Steps = 91, Reward Breakdown -> Delta_x Reward: 543214.19, Border Penalty: 3680.96, Obstacle Penalty: 6165.94
Episode 42: Reward = 1550.00, Avg Reward (100) = 33927.12, Epsilon = 0.996, Avg Loss = 3313.6907, Max Q-Value = 0.92, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 43: Reward = 42991.52, Avg Reward (100) = 33156.23, Epsilon = 0.996, Avg Loss = 3655.0753, Max Q-Value = 0.94, Steps = 21, Reward Breakdown -> Delta_x Reward: 49841.52, Border Penalty: 2100.00, Obstacle Penalty: 1050.00
Episode 44: Reward = 9970.92, Avg Reward (100) = 33384.96, Epsilon = 0.996, Avg Loss = 3342.9128, Max Q-Value = 0.95, Steps = 6, Reward Breakdown -> Delta_x Reward: 12920.92, Border Penalty: 450.00, Obstacle Penalty: 300.00
Episode 45: Reward = 1550.00, Avg Reward (100) = 32852.82, Epsilon = 0.996, Avg Loss = 3188.1426, Max Q-Value = 0.96, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 46: Reward = 72446.61, Avg Reward (100) = 32157.21, Epsilon = 0.996, Avg Loss = 3380.8571, Max Q-Value = 1.09, Steps = 35, Reward Breakdown -> Delta_x Reward: 82596.61, Border Penalty: 3300.00, Obstacle Penalty: 1750.00
Episode 47: Reward = 1550.00, Avg Reward (100) = 33033.06, Epsilon = 0.996, Avg Loss = 3459.4779, Max Q-Value = 1.08, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 48: Reward = 316153.97, Avg Reward (100) = 32363.21, Epsilon = 0.996, Avg Loss = 3391.3697, Max Q-Value = 1.17, Steps = 78, Reward Breakdown -> Delta_x Reward: 333913.95, Border Penalty: 3511.50, Obstacle Penalty: 4499.45
Episode 49: Reward = 1550.00, Avg Reward (100) = 38275.52, Epsilon = 0.996, Avg Loss = 3566.6329, Max Q-Value = 1.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 50: Reward = 401091.76, Avg Reward (100) = 37526.02, Epsilon = 0.995, Avg Loss = 3536.0119, Max Q-Value = 1.52, Steps = 51, Reward Breakdown -> Delta_x Reward: 409541.76, Border Penalty: 750.00, Obstacle Penalty: 2600.00
Episode 51: Reward = -100.00, Avg Reward (100) = 44797.33, Epsilon = 0.995, Avg Loss = 3269.0791, Max Q-Value = 1.70, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 52: Reward = 133321.77, Avg Reward (100) = 43916.99, Epsilon = 0.995, Avg Loss = 3747.0283, Max Q-Value = 1.80, Steps = 49, Reward Breakdown -> Delta_x Reward: 147527.64, Border Penalty: 3177.24, Obstacle Penalty: 2673.57
Episode 53: Reward = 254942.71, Avg Reward (100) = 45636.31, Epsilon = 0.995, Avg Loss = 3728.6695, Max Q-Value = 2.60, Steps = 100, Reward Breakdown -> Delta_x Reward: 277192.71, Border Penalty: 5700.00, Obstacle Penalty: 5000.00
Episode 54: Reward = -100.00, Avg Reward (100) = 49585.49, Epsilon = 0.995, Avg Loss = 3553.6843, Max Q-Value = 2.81, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 55: Reward = 4850.00, Avg Reward (100) = 48665.39, Epsilon = 0.995, Avg Loss = 3474.2258, Max Q-Value = 2.84, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 56: Reward = 175163.39, Avg Reward (100) = 47868.75, Epsilon = 0.995, Avg Loss = 3550.8417, Max Q-Value = 3.18, Steps = 59, Reward Breakdown -> Delta_x Reward: 189963.39, Border Penalty: 4350.00, Obstacle Penalty: 2950.00
Episode 57: Reward = 17102.67, Avg Reward (100) = 50141.87, Epsilon = 0.995, Avg Loss = 3340.5048, Max Q-Value = 3.25, Steps = 10, Reward Breakdown -> Delta_x Reward: 21102.67, Border Penalty: 900.00, Obstacle Penalty: 500.00
Episode 58: Reward = 18001.55, Avg Reward (100) = 49562.23, Epsilon = 0.995, Avg Loss = 3634.4523, Max Q-Value = 3.32, Steps = 10, Reward Breakdown -> Delta_x Reward: 22001.55, Border Penalty: 900.00, Obstacle Penalty: 500.00
Episode 59: Reward = 4144.43, Avg Reward (100) = 49018.08, Epsilon = 0.995, Avg Loss = 3188.0747, Max Q-Value = 3.34, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 60: Reward = 43763.05, Avg Reward (100) = 48257.51, Epsilon = 0.995, Avg Loss = 3322.8137, Max Q-Value = 3.53, Steps = 26, Reward Breakdown -> Delta_x Reward: 51813.05, Border Penalty: 2550.00, Obstacle Penalty: 1300.00
Episode 61: Reward = 19515.96, Avg Reward (100) = 48182.60, Epsilon = 0.995, Avg Loss = 3309.2805, Max Q-Value = 3.62, Steps = 11, Reward Breakdown -> Delta_x Reward: 23815.96, Border Penalty: 1050.00, Obstacle Penalty: 550.00
Episode 62: Reward = -100.00, Avg Reward (100) = 47712.66, Epsilon = 0.994, Avg Loss = 3610.3604, Max Q-Value = 3.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 63: Reward = 1550.00, Avg Reward (100) = 46941.49, Epsilon = 0.994, Avg Loss = 3723.1470, Max Q-Value = 3.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 64: Reward = -100.00, Avg Reward (100) = 46220.99, Epsilon = 0.994, Avg Loss = 3832.2026, Max Q-Value = 3.66, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 65: Reward = 97664.26, Avg Reward (100) = 45497.22, Epsilon = 0.994, Avg Loss = 3286.7010, Max Q-Value = 3.93, Steps = 42, Reward Breakdown -> Delta_x Reward: 108414.26, Border Penalty: 2850.00, Obstacle Penalty: 2100.00
Episode 66: Reward = -100.00, Avg Reward (100) = 46299.79, Epsilon = 0.994, Avg Loss = 3239.3801, Max Q-Value = 3.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 67: Reward = 12970.92, Avg Reward (100) = 45596.76, Epsilon = 0.994, Avg Loss = 3596.4565, Max Q-Value = 4.02, Steps = 8, Reward Breakdown -> Delta_x Reward: 16520.92, Border Penalty: 750.00, Obstacle Penalty: 400.00
Episode 68: Reward = 37207.35, Avg Reward (100) = 45109.81, Epsilon = 0.994, Avg Loss = 3364.2402, Max Q-Value = 4.13, Steps = 20, Reward Breakdown -> Delta_x Reward: 43607.35, Border Penalty: 1800.00, Obstacle Penalty: 1000.00
Episode 69: Reward = 1550.00, Avg Reward (100) = 44993.60, Epsilon = 0.994, Avg Loss = 2905.9294, Max Q-Value = 4.21, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 70: Reward = 1550.00, Avg Reward (100) = 44363.98, Epsilon = 0.994, Avg Loss = 2896.8512, Max Q-Value = 4.22, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 71: Reward = 12434.35, Avg Reward (100) = 43752.35, Epsilon = 0.994, Avg Loss = 3588.4527, Max Q-Value = 4.25, Steps = 7, Reward Breakdown -> Delta_x Reward: 15684.35, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 72: Reward = 3200.00, Avg Reward (100) = 43311.25, Epsilon = 0.994, Avg Loss = 3175.0317, Max Q-Value = 4.28, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 73: Reward = 20540.76, Avg Reward (100) = 42754.15, Epsilon = 0.993, Avg Loss = 3120.8370, Max Q-Value = 4.33, Steps = 12, Reward Breakdown -> Delta_x Reward: 24690.76, Border Penalty: 750.00, Obstacle Penalty: 600.00
Episode 74: Reward = 6500.00, Avg Reward (100) = 42449.86, Epsilon = 0.993, Avg Loss = 3160.7062, Max Q-Value = 4.38, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 75: Reward = 350137.97, Avg Reward (100) = 41964.05, Epsilon = 0.993, Avg Loss = 3303.1797, Max Q-Value = 4.40, Steps = 50, Reward Breakdown -> Delta_x Reward: 364614.37, Border Penalty: 741.02, Obstacle Penalty: 2941.94
Episode 76: Reward = 312208.56, Avg Reward (100) = 46073.04, Epsilon = 0.993, Avg Loss = 3478.7403, Max Q-Value = 4.73, Steps = 72, Reward Breakdown -> Delta_x Reward: 330358.26, Border Penalty: 4942.29, Obstacle Penalty: 4251.31
Episode 77: Reward = 1550.00, Avg Reward (100) = 49574.82, Epsilon = 0.993, Avg Loss = 3289.8192, Max Q-Value = 5.26, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 78: Reward = 6500.00, Avg Reward (100) = 48951.12, Epsilon = 0.993, Avg Loss = 3474.8792, Max Q-Value = 5.30, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 79: Reward = 12434.35, Avg Reward (100) = 48406.88, Epsilon = 0.993, Avg Loss = 3314.1388, Max Q-Value = 5.35, Steps = 7, Reward Breakdown -> Delta_x Reward: 15684.35, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 80: Reward = 313487.00, Avg Reward (100) = 47951.53, Epsilon = 0.993, Avg Loss = 3406.6223, Max Q-Value = 5.70, Steps = 89, Reward Breakdown -> Delta_x Reward: 335037.29, Border Penalty: 4464.02, Obstacle Penalty: 4803.37
Episode 81: Reward = -100.00, Avg Reward (100) = 51270.72, Epsilon = 0.993, Avg Loss = 3408.4199, Max Q-Value = 6.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 82: Reward = 3200.00, Avg Reward (100) = 50636.51, Epsilon = 0.993, Avg Loss = 3307.6603, Max Q-Value = 6.13, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 83: Reward = -100.00, Avg Reward (100) = 50058.02, Epsilon = 0.993, Avg Loss = 3617.7009, Max Q-Value = 6.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 84: Reward = 3200.00, Avg Reward (100) = 49453.71, Epsilon = 0.992, Avg Loss = 3420.8668, Max Q-Value = 6.15, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 85: Reward = 37332.54, Avg Reward (100) = 48903.07, Epsilon = 0.992, Avg Loss = 3249.0243, Max Q-Value = 6.29, Steps = 22, Reward Breakdown -> Delta_x Reward: 44782.54, Border Penalty: 2550.00, Obstacle Penalty: 1100.00
Episode 86: Reward = 353532.09, Avg Reward (100) = 48766.94, Epsilon = 0.992, Avg Loss = 3430.5072, Max Q-Value = 6.34, Steps = 100, Reward Breakdown -> Delta_x Reward: 380075.21, Border Penalty: 3152.07, Obstacle Penalty: 8023.75
Episode 87: Reward = 295738.53, Avg Reward (100) = 52310.72, Epsilon = 0.992, Avg Loss = 3356.9258, Max Q-Value = 7.27, Steps = 100, Reward Breakdown -> Delta_x Reward: 317790.84, Border Penalty: 3600.00, Obstacle Penalty: 5206.39
Episode 88: Reward = 4144.43, Avg Reward (100) = 55108.74, Epsilon = 0.992, Avg Loss = 3363.6401, Max Q-Value = 8.25, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 89: Reward = -100.00, Avg Reward (100) = 54529.60, Epsilon = 0.992, Avg Loss = 2964.4639, Max Q-Value = 8.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 90: Reward = 98323.41, Avg Reward (100) = 53915.79, Epsilon = 0.992, Avg Loss = 3341.2080, Max Q-Value = 8.89, Steps = 50, Reward Breakdown -> Delta_x Reward: 110423.41, Border Penalty: 3000.00, Obstacle Penalty: 2500.00
Episode 91: Reward = 1550.00, Avg Reward (100) = 54409.21, Epsilon = 0.992, Avg Loss = 3163.7664, Max Q-Value = 8.91, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 92: Reward = 6500.00, Avg Reward (100) = 53828.34, Epsilon = 0.992, Avg Loss = 3292.4792, Max Q-Value = 8.95, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 93: Reward = 1550.00, Avg Reward (100) = 53313.90, Epsilon = 0.992, Avg Loss = 2935.3615, Max Q-Value = 9.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 94: Reward = 6500.00, Avg Reward (100) = 52757.30, Epsilon = 0.992, Avg Loss = 3444.7855, Max Q-Value = 9.05, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 95: Reward = 5794.43, Avg Reward (100) = 52265.20, Epsilon = 0.991, Avg Loss = 3218.3853, Max Q-Value = 9.07, Steps = 4, Reward Breakdown -> Delta_x Reward: 8294.43, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 96: Reward = -100.00, Avg Reward (100) = 51776.03, Epsilon = 0.991, Avg Loss = 3310.6821, Max Q-Value = 9.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 97: Reward = -100.00, Avg Reward (100) = 51235.66, Epsilon = 0.991, Avg Loss = 3704.1448, Max Q-Value = 9.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 98: Reward = 49131.03, Avg Reward (100) = 50706.42, Epsilon = 0.991, Avg Loss = 3216.5838, Max Q-Value = 9.39, Steps = 26, Reward Breakdown -> Delta_x Reward: 56881.03, Border Penalty: 2250.00, Obstacle Penalty: 1300.00
Episode 99: Reward = 1550.00, Avg Reward (100) = 50690.35, Epsilon = 0.991, Avg Loss = 2514.8489, Max Q-Value = 9.44, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 100: Reward = -100.00, Avg Reward (100) = 50193.98, Epsilon = 0.991, Avg Loss = 3286.7366, Max Q-Value = 9.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 101: Reward = 371220.75, Avg Reward (100) = 49691.04, Epsilon = 0.991, Avg Loss = 3304.3971, Max Q-Value = 9.48, Steps = 72, Reward Breakdown -> Delta_x Reward: 383567.83, Border Penalty: 616.09, Obstacle Penalty: 4530.92
Episode 102: Reward = 8320.92, Avg Reward (100) = 52952.19, Epsilon = 0.991, Avg Loss = 3337.3469, Max Q-Value = 10.30, Steps = 5, Reward Breakdown -> Delta_x Reward: 11120.92, Border Penalty: 450.00, Obstacle Penalty: 250.00
Episode 103: Reward = -100.00, Avg Reward (100) = 53019.90, Epsilon = 0.991, Avg Loss = 3353.8108, Max Q-Value = 10.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 104: Reward = -100.00, Avg Reward (100) = 53019.90, Epsilon = 0.991, Avg Loss = 3392.5815, Max Q-Value = 10.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 105: Reward = 53274.13, Avg Reward (100) = 53019.90, Epsilon = 0.991, Avg Loss = 3398.6819, Max Q-Value = 10.74, Steps = 27, Reward Breakdown -> Delta_x Reward: 61624.13, Border Penalty: 2700.00, Obstacle Penalty: 1350.00
Episode 106: Reward = 4144.43, Avg Reward (100) = 53511.19, Epsilon = 0.990, Avg Loss = 3593.4454, Max Q-Value = 10.74, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 107: Reward = 3200.00, Avg Reward (100) = 53553.64, Epsilon = 0.990, Avg Loss = 3641.8934, Max Q-Value = 10.81, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
