Episode 1: Reward = -100.00, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 6.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 78: Reward = 83322.30, Avg Reward (100) = 42199.73, Epsilon = 0.991, Avg Loss = 968.6264, Max Q-Value = 6000.11, Steps = 52, Reward Breakdown -> Delta_x Reward: 90189.45, Border Penalty: 2858.30, Obstacle Penalty: 2903.64
Episode 79: Reward = 640.00, Avg Reward (100) = 42726.94, Epsilon = 0.991, Avg Loss = 1194.2522, Max Q-Value = 6007.77, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 80: Reward = 176322.87, Avg Reward (100) = 42194.19, Epsilon = 0.991, Avg Loss = 1029.1532, Max Q-Value = 6005.08, Steps = 52, Reward Breakdown -> Delta_x Reward: 179492.87, Border Penalty: 0.00, Obstacle Penalty: 2650.00
Episode 81: Reward = -100.00, Avg Reward (100) = 43870.80, Epsilon = 0.991, Avg Loss = 1124.1089, Max Q-Value = 5999.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 82: Reward = -100.00, Avg Reward (100) = 43327.95, Epsilon = 0.991, Avg Loss = 2040.5701, Max Q-Value = 6003.18, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 83: Reward = 4094.12, Avg Reward (100) = 42798.34, Epsilon = 0.991, Avg Loss = 2337.7809, Max Q-Value = 6020.84, Steps = 6, Reward Breakdown -> Delta_x Reward: 5744.12, Border Penalty: 600.00, Obstacle Penalty: 300.00
Episode 84: Reward = -100.00, Avg Reward (100) = 42332.03, Epsilon = 0.991, Avg Loss = 2088.7383, Max Q-Value = 6054.48, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 85: Reward = 640.00, Avg Reward (100) = 41826.89, Epsilon = 0.990, Avg Loss = 2329.9337, Max Q-Value = 6072.56, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 86: Reward = 1380.00, Avg Reward (100) = 41342.33, Epsilon = 0.990, Avg Loss = 1998.4122, Max Q-Value = 6102.38, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 87: Reward = 31826.55, Avg Reward (100) = 40877.66, Epsilon = 0.990, Avg Loss = 1973.8111, Max Q-Value = 6491.01, Steps = 30, Reward Breakdown -> Delta_x Reward: 36116.55, Border Penalty: 1800.00, Obstacle Penalty: 1500.00
Episode 88: Reward = 215561.92, Avg Reward (100) = 40773.62, Epsilon = 0.990, Avg Loss = 1308.1136, Max Q-Value = 6564.34, Steps = 156, Reward Breakdown -> Delta_x Reward: 237150.05, Border Penalty: 10140.65, Obstacle Penalty: 9299.79
Episode 89: Reward = 209356.62, Avg Reward (100) = 42759.85, Epsilon = 0.990, Avg Loss = 1045.3504, Max Q-Value = 7695.12, Steps = 100, Reward Breakdown -> Delta_x Reward: 223231.03, Border Penalty: 7117.05, Obstacle Penalty: 5757.37
Episode 90: Reward = 217307.69, Avg Reward (100) = 44631.72, Epsilon = 0.990, Avg Loss = 1089.9140, Max Q-Value = 7567.94, Steps = 109, Reward Breakdown -> Delta_x Reward: 229276.41, Border Penalty: 4650.00, Obstacle Penalty: 6228.72
Episode 91: Reward = -100.00, Avg Reward (100) = 46550.35, Epsilon = 0.990, Avg Loss = 954.8037, Max Q-Value = 7681.92, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 92: Reward = 23920.42, Avg Reward (100) = 46037.70, Epsilon = 0.990, Avg Loss = 2266.4401, Max Q-Value = 7771.77, Steps = 23, Reward Breakdown -> Delta_x Reward: 27790.42, Border Penalty: 1800.00, Obstacle Penalty: 1150.00
Episode 93: Reward = -100.00, Avg Reward (100) = 45797.30, Epsilon = 0.990, Avg Loss = 1761.6008, Max Q-Value = 7883.59, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 94: Reward = 640.00, Avg Reward (100) = 45303.78, Epsilon = 0.989, Avg Loss = 1913.7363, Max Q-Value = 7912.11, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 95: Reward = -100.00, Avg Reward (100) = 44828.63, Epsilon = 0.989, Avg Loss = 1809.0555, Max Q-Value = 7931.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 96: Reward = 2120.00, Avg Reward (100) = 44355.70, Epsilon = 0.989, Avg Loss = 1961.8559, Max Q-Value = 7986.93, Steps = 4, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 97: Reward = 9652.97, Avg Reward (100) = 43915.75, Epsilon = 0.989, Avg Loss = 1842.0668, Max Q-Value = 8198.21, Steps = 13, Reward Breakdown -> Delta_x Reward: 12172.97, Border Penalty: 1050.00, Obstacle Penalty: 650.00
Episode 98: Reward = -100.00, Avg Reward (100) = 43562.52, Epsilon = 0.989, Avg Loss = 1613.2318, Max Q-Value = 8235.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 99: Reward = 3502.63, Avg Reward (100) = 43116.99, Epsilon = 0.989, Avg Loss = 2014.4115, Max Q-Value = 8280.18, Steps = 5, Reward Breakdown -> Delta_x Reward: 4942.63, Border Penalty: 450.00, Obstacle Penalty: 250.00
Episode 100: Reward = 20101.61, Avg Reward (100) = 42716.84, Epsilon = 0.989, Avg Loss = 1625.1051, Max Q-Value = 8715.83, Steps = 22, Reward Breakdown -> Delta_x Reward: 23161.61, Border Penalty: 1050.00, Obstacle Penalty: 1100.00
Episode 101: Reward = -100.00, Avg Reward (100) = 42490.69, Epsilon = 0.989, Avg Loss = 1471.9341, Max Q-Value = 8721.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 102: Reward = 640.00, Avg Reward (100) = 42490.69, Epsilon = 0.989, Avg Loss = 2364.9030, Max Q-Value = 8759.42, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 103: Reward = 1380.00, Avg Reward (100) = 41231.08, Epsilon = 0.988, Avg Loss = 2233.3645, Max Q-Value = 8806.31, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 104: Reward = 17256.19, Avg Reward (100) = 41208.88, Epsilon = 0.988, Avg Loss = 2136.9756, Max Q-Value = 9120.40, Steps = 19, Reward Breakdown -> Delta_x Reward: 20136.19, Border Penalty: 1050.00, Obstacle Penalty: 950.00
Episode 105: Reward = 640.00, Avg Reward (100) = 41382.44, Epsilon = 0.988, Avg Loss = 1880.9449, Max Q-Value = 9211.44, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 106: Reward = 182376.38, Avg Reward (100) = 41382.44, Epsilon = 0.988, Avg Loss = 1485.1211, Max Q-Value = 9302.62, Steps = 78, Reward Breakdown -> Delta_x Reward: 192670.58, Border Penalty: 2726.29, Obstacle Penalty: 4781.43
Episode 107: Reward = 166239.73, Avg Reward (100) = 42536.95, Epsilon = 0.988, Avg Loss = 1194.1796, Max Q-Value = 10508.00, Steps = 80, Reward Breakdown -> Delta_x Reward: 175101.79, Border Penalty: 1180.72, Obstacle Penalty: 6881.33
