Episode 1: Reward = 2306.41, Avg Reward (100) = 0.00, Epsilon = 1.000, Avg Loss = 0.0000, Max Q-Value = 1.42, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 450.00, Obstacle Penalty: 200.00
Episode 12: Reward = -100.00, Avg Reward (100) = 47781.11, Epsilon = 0.999, Avg Loss = 2318.0994, Max Q-Value = 1.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 13: Reward = -100.00, Avg Reward (100) = 43791.02, Epsilon = 0.999, Avg Loss = 2170.7471, Max Q-Value = 1.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 14: Reward = 143619.33, Avg Reward (100) = 40414.79, Epsilon = 0.999, Avg Loss = 1966.5106, Max Q-Value = 2.49, Steps = 96, Reward Breakdown -> Delta_x Reward: 158253.45, Border Penalty: 7558.32, Obstacle Penalty: 5533.88
Episode 15: Reward = 640.00, Avg Reward (100) = 47786.54, Epsilon = 0.999, Avg Loss = 1982.6365, Max Q-Value = 1.51, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 16: Reward = 2860.00, Avg Reward (100) = 44643.44, Epsilon = 0.999, Avg Loss = 1635.1339, Max Q-Value = 1.51, Steps = 5, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 17: Reward = 1380.00, Avg Reward (100) = 42031.97, Epsilon = 0.998, Avg Loss = 1842.5391, Max Q-Value = 1.50, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 18: Reward = 2306.41, Avg Reward (100) = 39640.68, Epsilon = 0.998, Avg Loss = 1715.6225, Max Q-Value = 1.50, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 450.00, Obstacle Penalty: 200.00
Episode 19: Reward = 121454.85, Avg Reward (100) = 37566.55, Epsilon = 0.998, Avg Loss = 1711.4865, Max Q-Value = 2.14, Steps = 104, Reward Breakdown -> Delta_x Reward: 137877.85, Border Penalty: 8550.00, Obstacle Penalty: 6143.00
Episode 20: Reward = 2860.00, Avg Reward (100) = 41981.73, Epsilon = 0.998, Avg Loss = 1611.8395, Max Q-Value = 1.56, Steps = 5, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 21: Reward = 31853.56, Avg Reward (100) = 40025.64, Epsilon = 0.998, Avg Loss = 1591.7616, Max Q-Value = 1.53, Steps = 40, Reward Breakdown -> Delta_x Reward: 38465.92, Border Penalty: 2700.00, Obstacle Penalty: 2837.51
Episode 22: Reward = 1380.00, Avg Reward (100) = 39636.49, Epsilon = 0.998, Avg Loss = 1592.3101, Max Q-Value = 1.55, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 23: Reward = -100.00, Avg Reward (100) = 37897.56, Epsilon = 0.998, Avg Loss = 1644.5516, Max Q-Value = 1.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 24: Reward = 640.00, Avg Reward (100) = 36245.49, Epsilon = 0.998, Avg Loss = 1849.7625, Max Q-Value = 1.55, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 25: Reward = 640.00, Avg Reward (100) = 34761.93, Epsilon = 0.998, Avg Loss = 1654.5845, Max Q-Value = 1.56, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 26: Reward = 29953.52, Avg Reward (100) = 33397.05, Epsilon = 0.998, Avg Loss = 1498.6422, Max Q-Value = 1.55, Steps = 32, Reward Breakdown -> Delta_x Reward: 35426.31, Border Penalty: 2444.45, Obstacle Penalty: 2038.79
Episode 27: Reward = -100.00, Avg Reward (100) = 33264.61, Epsilon = 0.998, Avg Loss = 1506.9850, Max Q-Value = 1.56, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 28: Reward = 24783.15, Avg Reward (100) = 32028.88, Epsilon = 0.997, Avg Loss = 1498.6315, Max Q-Value = 1.56, Steps = 25, Reward Breakdown -> Delta_x Reward: 28923.15, Border Penalty: 1950.00, Obstacle Penalty: 1250.00
Episode 29: Reward = 640.00, Avg Reward (100) = 31770.11, Epsilon = 0.997, Avg Loss = 1740.5191, Max Q-Value = 1.56, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 30: Reward = 3486.41, Avg Reward (100) = 30696.66, Epsilon = 0.997, Avg Loss = 1476.1287, Max Q-Value = 1.56, Steps = 6, Reward Breakdown -> Delta_x Reward: 5286.41, Border Penalty: 750.00, Obstacle Penalty: 300.00
Episode 31: Reward = 15124.32, Avg Reward (100) = 29789.65, Epsilon = 0.997, Avg Loss = 1533.1625, Max Q-Value = 1.57, Steps = 17, Reward Breakdown -> Delta_x Reward: 17734.32, Border Penalty: 900.00, Obstacle Penalty: 850.00
Episode 32: Reward = 78346.83, Avg Reward (100) = 29316.57, Epsilon = 0.997, Avg Loss = 1487.2434, Max Q-Value = 1.71, Steps = 82, Reward Breakdown -> Delta_x Reward: 89959.21, Border Penalty: 6000.00, Obstacle Penalty: 4102.38
Episode 33: Reward = 24187.68, Avg Reward (100) = 30848.77, Epsilon = 0.997, Avg Loss = 1441.8071, Max Q-Value = 1.59, Steps = 25, Reward Breakdown -> Delta_x Reward: 28177.68, Border Penalty: 1800.00, Obstacle Penalty: 1250.00
Episode 34: Reward = 162635.25, Avg Reward (100) = 30646.92, Epsilon = 0.997, Avg Loss = 1410.9207, Max Q-Value = 2.75, Steps = 85, Reward Breakdown -> Delta_x Reward: 169585.25, Border Penalty: 1800.00, Obstacle Penalty: 4300.00
Episode 35: Reward = 11126.24, Avg Reward (100) = 34528.93, Epsilon = 0.997, Avg Loss = 1492.9328, Max Q-Value = 1.77, Steps = 14, Reward Breakdown -> Delta_x Reward: 13706.24, Border Penalty: 1050.00, Obstacle Penalty: 700.00
Episode 36: Reward = -100.00, Avg Reward (100) = 33860.28, Epsilon = 0.997, Avg Loss = 1347.0979, Max Q-Value = 1.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 37: Reward = 1380.00, Avg Reward (100) = 32916.94, Epsilon = 0.997, Avg Loss = 1355.8796, Max Q-Value = 1.65, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 38: Reward = 2120.00, Avg Reward (100) = 32064.59, Epsilon = 0.997, Avg Loss = 1427.0737, Max Q-Value = 1.66, Steps = 4, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 39: Reward = 640.00, Avg Reward (100) = 31276.57, Epsilon = 0.996, Avg Loss = 1324.8605, Max Q-Value = 1.64, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 40: Reward = -100.00, Avg Reward (100) = 30491.02, Epsilon = 0.996, Avg Loss = 1692.6235, Max Q-Value = 1.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 41: Reward = 1380.00, Avg Reward (100) = 29726.24, Epsilon = 0.996, Avg Loss = 1419.5029, Max Q-Value = 1.63, Steps = 3, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 42: Reward = -100.00, Avg Reward (100) = 29034.87, Epsilon = 0.996, Avg Loss = 1272.0503, Max Q-Value = 1.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 43: Reward = 24750.81, Avg Reward (100) = 28341.18, Epsilon = 0.996, Avg Loss = 1384.6587, Max Q-Value = 1.63, Steps = 26, Reward Breakdown -> Delta_x Reward: 28500.81, Border Penalty: 1500.00, Obstacle Penalty: 1300.00
Episode 44: Reward = 161205.12, Avg Reward (100) = 28257.69, Epsilon = 0.996, Avg Loss = 1399.8471, Max Q-Value = 2.81, Steps = 71, Reward Breakdown -> Delta_x Reward: 166715.12, Border Penalty: 1200.00, Obstacle Penalty: 3600.00
Episode 45: Reward = 182653.30, Avg Reward (100) = 31279.22, Epsilon = 0.996, Avg Loss = 1531.2698, Max Q-Value = 2.78, Steps = 37, Reward Breakdown -> Delta_x Reward: 184923.30, Border Penalty: 0.00, Obstacle Penalty: 1900.00
Episode 46: Reward = 640.00, Avg Reward (100) = 34643.09, Epsilon = 0.996, Avg Loss = 1349.8222, Max Q-Value = 1.67, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 47: Reward = 19556.92, Avg Reward (100) = 33903.89, Epsilon = 0.996, Avg Loss = 1651.1606, Max Q-Value = 1.77, Steps = 20, Reward Breakdown -> Delta_x Reward: 22796.92, Border Penalty: 1350.00, Obstacle Penalty: 1000.00
Episode 48: Reward = -100.00, Avg Reward (100) = 33598.64, Epsilon = 0.996, Avg Loss = 1658.1118, Max Q-Value = 1.68, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 49: Reward = 2120.00, Avg Reward (100) = 32896.58, Epsilon = 0.996, Avg Loss = 1425.2673, Max Q-Value = 1.68, Steps = 4, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 50: Reward = 3196.41, Avg Reward (100) = 32268.49, Epsilon = 0.995, Avg Loss = 1537.0836, Max Q-Value = 1.68, Steps = 5, Reward Breakdown -> Delta_x Reward: 4486.41, Border Penalty: 300.00, Obstacle Penalty: 250.00
Episode 51: Reward = -100.00, Avg Reward (100) = 31687.05, Epsilon = 0.995, Avg Loss = 1262.5037, Max Q-Value = 1.68, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 52: Reward = 640.00, Avg Reward (100) = 31063.77, Epsilon = 0.995, Avg Loss = 1540.8280, Max Q-Value = 1.69, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 53: Reward = 28895.15, Avg Reward (100) = 30478.70, Epsilon = 0.995, Avg Loss = 1614.4337, Max Q-Value = 2.04, Steps = 29, Reward Breakdown -> Delta_x Reward: 33275.15, Border Penalty: 1950.00, Obstacle Penalty: 1450.00
Episode 54: Reward = -100.00, Avg Reward (100) = 30448.82, Epsilon = 0.995, Avg Loss = 1565.3705, Max Q-Value = 1.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 55: Reward = -100.00, Avg Reward (100) = 29883.10, Epsilon = 0.995, Avg Loss = 1582.5850, Max Q-Value = 1.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 56: Reward = 172378.86, Avg Reward (100) = 29337.95, Epsilon = 0.995, Avg Loss = 1624.9939, Max Q-Value = 2.83, Steps = 84, Reward Breakdown -> Delta_x Reward: 178968.86, Border Penalty: 1500.00, Obstacle Penalty: 4250.00
Episode 57: Reward = -100.00, Avg Reward (100) = 31892.26, Epsilon = 0.995, Avg Loss = 1370.1456, Max Q-Value = 1.72, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 58: Reward = 115353.27, Avg Reward (100) = 31330.99, Epsilon = 0.995, Avg Loss = 1606.4591, Max Q-Value = 2.65, Steps = 81, Reward Breakdown -> Delta_x Reward: 125970.82, Border Penalty: 4800.00, Obstacle Penalty: 4367.54
Episode 59: Reward = 69477.97, Avg Reward (100) = 32779.65, Epsilon = 0.995, Avg Loss = 1611.8217, Max Q-Value = 2.50, Steps = 70, Reward Breakdown -> Delta_x Reward: 80108.38, Border Penalty: 5265.99, Obstacle Penalty: 4075.93
Episode 60: Reward = -100.00, Avg Reward (100) = 33401.65, Epsilon = 0.995, Avg Loss = 1602.3896, Max Q-Value = 1.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 61: Reward = 166842.94, Avg Reward (100) = 32843.29, Epsilon = 0.995, Avg Loss = 1522.8034, Max Q-Value = 2.92, Steps = 69, Reward Breakdown -> Delta_x Reward: 172487.53, Border Penalty: 300.00, Obstacle Penalty: 4654.62
Episode 62: Reward = 123828.91, Avg Reward (100) = 35040.01, Epsilon = 0.994, Avg Loss = 1626.0471, Max Q-Value = 2.97, Steps = 85, Reward Breakdown -> Delta_x Reward: 137498.64, Border Penalty: 4373.58, Obstacle Penalty: 5474.00
Episode 63: Reward = -100.00, Avg Reward (100) = 36472.09, Epsilon = 0.994, Avg Loss = 1371.3403, Max Q-Value = 1.83, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 64: Reward = 3600.00, Avg Reward (100) = 35891.58, Epsilon = 0.994, Avg Loss = 1538.4784, Max Q-Value = 1.84, Steps = 6, Reward Breakdown -> Delta_x Reward: 4800.00, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 65: Reward = -100.00, Avg Reward (100) = 35387.02, Epsilon = 0.994, Avg Loss = 1521.8512, Max Q-Value = 1.84, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 66: Reward = 2306.41, Avg Reward (100) = 34841.07, Epsilon = 0.994, Avg Loss = 1599.2092, Max Q-Value = 1.84, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 450.00, Obstacle Penalty: 200.00
Episode 67: Reward = 6756.89, Avg Reward (100) = 34348.12, Epsilon = 0.994, Avg Loss = 1563.2608, Max Q-Value = 1.84, Steps = 10, Reward Breakdown -> Delta_x Reward: 8946.89, Border Penalty: 900.00, Obstacle Penalty: 500.00
Episode 68: Reward = 61926.94, Avg Reward (100) = 33936.31, Epsilon = 0.994, Avg Loss = 1553.8378, Max Q-Value = 2.13, Steps = 61, Reward Breakdown -> Delta_x Reward: 71526.94, Border Penalty: 5250.00, Obstacle Penalty: 3050.00
Episode 69: Reward = 5425.54, Avg Reward (100) = 34347.94, Epsilon = 0.994, Avg Loss = 1554.2250, Max Q-Value = 1.86, Steps = 8, Reward Breakdown -> Delta_x Reward: 7345.54, Border Penalty: 750.00, Obstacle Penalty: 400.00
Episode 70: Reward = 176361.65, Avg Reward (100) = 33928.77, Epsilon = 0.994, Avg Loss = 1557.6599, Max Q-Value = 3.02, Steps = 96, Reward Breakdown -> Delta_x Reward: 184571.65, Border Penalty: 2400.00, Obstacle Penalty: 4850.00
Episode 71: Reward = 3196.41, Avg Reward (100) = 35963.53, Epsilon = 0.994, Avg Loss = 1418.0263, Max Q-Value = 1.93, Steps = 5, Reward Breakdown -> Delta_x Reward: 4486.41, Border Penalty: 300.00, Obstacle Penalty: 250.00
Episode 72: Reward = -100.00, Avg Reward (100) = 35502.02, Epsilon = 0.994, Avg Loss = 1419.2112, Max Q-Value = 1.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 73: Reward = 186052.47, Avg Reward (100) = 35007.55, Epsilon = 0.993, Avg Loss = 1564.0666, Max Q-Value = 3.07, Steps = 100, Reward Breakdown -> Delta_x Reward: 194703.56, Border Penalty: 2400.00, Obstacle Penalty: 5251.08
Episode 74: Reward = 58262.02, Avg Reward (100) = 37076.65, Epsilon = 0.993, Avg Loss = 1534.1788, Max Q-Value = 1.93, Steps = 54, Reward Breakdown -> Delta_x Reward: 66692.02, Border Penalty: 4500.00, Obstacle Penalty: 2700.00
Episode 75: Reward = 2860.00, Avg Reward (100) = 37362.94, Epsilon = 0.993, Avg Loss = 1499.8207, Max Q-Value = 1.96, Steps = 5, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 76: Reward = -100.00, Avg Reward (100) = 36902.90, Epsilon = 0.993, Avg Loss = 1442.5844, Max Q-Value = 1.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 77: Reward = -100.00, Avg Reward (100) = 36416.02, Epsilon = 0.993, Avg Loss = 1847.7091, Max Q-Value = 1.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 78: Reward = 2456.41, Avg Reward (100) = 35941.79, Epsilon = 0.993, Avg Loss = 1592.0617, Max Q-Value = 1.97, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 79: Reward = 640.00, Avg Reward (100) = 35512.49, Epsilon = 0.993, Avg Loss = 1457.6885, Max Q-Value = 1.97, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 80: Reward = 13752.01, Avg Reward (100) = 35071.07, Epsilon = 0.993, Avg Loss = 1483.3737, Max Q-Value = 2.14, Steps = 16, Reward Breakdown -> Delta_x Reward: 16602.01, Border Penalty: 1200.00, Obstacle Penalty: 800.00
Episode 81: Reward = 10506.33, Avg Reward (100) = 34804.58, Epsilon = 0.993, Avg Loss = 1555.6386, Max Q-Value = 2.44, Steps = 16, Reward Breakdown -> Delta_x Reward: 14178.96, Border Penalty: 1950.00, Obstacle Penalty: 922.63
Episode 82: Reward = 2120.00, Avg Reward (100) = 34504.60, Epsilon = 0.993, Avg Loss = 1603.0956, Max Q-Value = 1.98, Steps = 4, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 83: Reward = 168628.79, Avg Reward (100) = 34109.66, Epsilon = 0.993, Avg Loss = 1526.1361, Max Q-Value = 3.10, Steps = 50, Reward Breakdown -> Delta_x Reward: 172128.79, Border Penalty: 450.00, Obstacle Penalty: 2550.00
Episode 84: Reward = 97748.70, Avg Reward (100) = 35730.38, Epsilon = 0.992, Avg Loss = 1574.6678, Max Q-Value = 2.63, Steps = 60, Reward Breakdown -> Delta_x Reward: 107904.29, Border Penalty: 5048.74, Obstacle Penalty: 3845.20
Episode 85: Reward = -100.00, Avg Reward (100) = 36468.69, Epsilon = 0.992, Avg Loss = 1470.4922, Max Q-Value = 2.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 86: Reward = -100.00, Avg Reward (100) = 36038.47, Epsilon = 0.992, Avg Loss = 1486.1870, Max Q-Value = 2.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 87: Reward = 12233.38, Avg Reward (100) = 35618.26, Epsilon = 0.992, Avg Loss = 1613.8185, Max Q-Value = 2.16, Steps = 15, Reward Breakdown -> Delta_x Reward: 15173.38, Border Penalty: 1350.00, Obstacle Penalty: 750.00
Episode 88: Reward = 1716.41, Avg Reward (100) = 35349.46, Epsilon = 0.992, Avg Loss = 1631.1792, Max Q-Value = 2.03, Steps = 3, Reward Breakdown -> Delta_x Reward: 2886.41, Border Penalty: 300.00, Obstacle Penalty: 150.00
Episode 89: Reward = 640.00, Avg Reward (100) = 34967.27, Epsilon = 0.992, Avg Loss = 1609.1196, Max Q-Value = 2.04, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 90: Reward = 2456.41, Avg Reward (100) = 34581.57, Epsilon = 0.992, Avg Loss = 1542.7506, Max Q-Value = 2.03, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 91: Reward = 128308.92, Avg Reward (100) = 34224.62, Epsilon = 0.992, Avg Loss = 1537.9964, Max Q-Value = 2.74, Steps = 138, Reward Breakdown -> Delta_x Reward: 149980.94, Border Penalty: 11080.11, Obstacle Penalty: 8560.73
Episode 92: Reward = -100.00, Avg Reward (100) = 35258.52, Epsilon = 0.992, Avg Loss = 1433.8768, Max Q-Value = 2.09, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 93: Reward = 201873.64, Avg Reward (100) = 34874.19, Epsilon = 0.992, Avg Loss = 1547.0804, Max Q-Value = 3.40, Steps = 141, Reward Breakdown -> Delta_x Reward: 216797.85, Border Penalty: 5250.00, Obstacle Penalty: 8264.19
Episode 94: Reward = 58529.95, Avg Reward (100) = 36669.88, Epsilon = 0.992, Avg Loss = 1515.2402, Max Q-Value = 3.40, Steps = 39, Reward Breakdown -> Delta_x Reward: 64935.55, Border Penalty: 1880.05, Obstacle Penalty: 2250.31
Episode 95: Reward = 2456.41, Avg Reward (100) = 36902.43, Epsilon = 0.991, Avg Loss = 1437.3528, Max Q-Value = 2.16, Steps = 4, Reward Breakdown -> Delta_x Reward: 3686.41, Border Penalty: 300.00, Obstacle Penalty: 200.00
Episode 96: Reward = -100.00, Avg Reward (100) = 36539.84, Epsilon = 0.991, Avg Loss = 1337.6139, Max Q-Value = 2.17, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 97: Reward = 180852.75, Avg Reward (100) = 36158.18, Epsilon = 0.991, Avg Loss = 1512.9057, Max Q-Value = 3.26, Steps = 110, Reward Breakdown -> Delta_x Reward: 198146.01, Border Penalty: 9189.25, Obstacle Penalty: 6356.85
Episode 98: Reward = 17283.48, Avg Reward (100) = 37649.87, Epsilon = 0.991, Avg Loss = 1517.1281, Max Q-Value = 2.44, Steps = 21, Reward Breakdown -> Delta_x Reward: 20883.48, Border Penalty: 1650.00, Obstacle Penalty: 1050.00
Episode 99: Reward = -100.00, Avg Reward (100) = 37442.05, Epsilon = 0.991, Avg Loss = 1589.3826, Max Q-Value = 2.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 100: Reward = 281240.16, Avg Reward (100) = 37062.84, Epsilon = 0.991, Avg Loss = 1577.4152, Max Q-Value = 5.12, Steps = 135, Reward Breakdown -> Delta_x Reward: 304514.70, Border Penalty: 10399.63, Obstacle Penalty: 10984.93
Episode 101: Reward = -100.00, Avg Reward (100) = 39504.62, Epsilon = 0.991, Avg Loss = 1424.2673, Max Q-Value = 2.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 102: Reward = 213126.74, Avg Reward (100) = 39480.55, Epsilon = 0.991, Avg Loss = 1526.3381, Max Q-Value = 3.33, Steps = 87, Reward Breakdown -> Delta_x Reward: 221996.74, Border Penalty: 3600.00, Obstacle Penalty: 4400.00
Episode 103: Reward = 122020.06, Avg Reward (100) = 39925.03, Epsilon = 0.991, Avg Loss = 1601.8541, Max Q-Value = 3.66, Steps = 112, Reward Breakdown -> Delta_x Reward: 142783.91, Border Penalty: 12907.10, Obstacle Penalty: 6148.61
Episode 104: Reward = 4834.12, Avg Reward (100) = 40986.69, Epsilon = 0.991, Avg Loss = 1507.6283, Max Q-Value = 2.50, Steps = 7, Reward Breakdown -> Delta_x Reward: 6544.12, Border Penalty: 600.00, Obstacle Penalty: 350.00
Episode 105: Reward = 640.00, Avg Reward (100) = 40949.01, Epsilon = 0.991, Avg Loss = 1563.9108, Max Q-Value = 2.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 106: Reward = 640.00, Avg Reward (100) = 40447.57, Epsilon = 0.990, Avg Loss = 1587.7750, Max Q-Value = 2.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 107: Reward = 2120.00, Avg Reward (100) = 40454.97, Epsilon = 0.990, Avg Loss = 1805.9137, Max Q-Value = 2.46, Steps = 4, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
