Training Log
20241120_185423
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0001
BATCH_SIZE: 64
GAMMA: 0.99
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1000
TARGET_UPDATE: 10
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: [256, 256, 128]
REWARD_GOAL: 100
PENALTY_OFF_TRACK: -100
PENALTY_OBSTACLE: -100
PENALTY_BORDER: -10
PENALTY_BACKWARDS: -50
PENALTY_TIME_LIMIT: -10
DELTA_X_REWARD_FACTOR: 1.0
TIME_PENALTY: -0.1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = -1013.03, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 6.11, Steps = 26, Reward Breakdown -> Delta_x Reward: 23.55, Border Penalty: 530.88, Obstacle Penalty: -1398.87
Episode 12: Reward = -2596.12, Avg Reward (100) = -586.34, Epsilon = 0.989, Avg Loss = 27.0943, Max Q-Value = 0.00, Steps = 66, Reward Breakdown -> Delta_x Reward: 61.04, Border Penalty: 1482.35, Obstacle Penalty: -3933.73
Episode 13: Reward = -150.10, Avg Reward (100) = -753.82, Epsilon = 0.988, Avg Loss = 25.9036, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 14: Reward = -150.10, Avg Reward (100) = -707.38, Epsilon = 0.987, Avg Loss = 24.6051, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 15: Reward = -100.00, Avg Reward (100) = -667.58, Epsilon = 0.986, Avg Loss = 27.1787, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 16: Reward = -450.41, Avg Reward (100) = -629.74, Epsilon = 0.986, Avg Loss = 24.6200, Max Q-Value = 0.00, Steps = 14, Reward Breakdown -> Delta_x Reward: -0.01, Border Penalty: 350.00, Obstacle Penalty: -700.00
Episode 17: Reward = -540.70, Avg Reward (100) = -618.53, Epsilon = 0.985, Avg Loss = 23.2734, Max Q-Value = 0.00, Steps = 17, Reward Breakdown -> Delta_x Reward: -1.17, Border Penalty: 645.36, Obstacle Penalty: -978.94
Episode 18: Reward = -100.00, Avg Reward (100) = -613.95, Epsilon = 0.984, Avg Loss = 24.3804, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 19: Reward = -299.95, Avg Reward (100) = -585.40, Epsilon = 0.983, Avg Loss = 25.9828, Max Q-Value = 0.00, Steps = 7, Reward Breakdown -> Delta_x Reward: -0.43, Border Penalty: 150.00, Obstacle Penalty: -400.70
Episode 20: Reward = -100.00, Avg Reward (100) = -570.37, Epsilon = 0.982, Avg Loss = 22.6912, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 21: Reward = -100.00, Avg Reward (100) = -546.86, Epsilon = 0.981, Avg Loss = 25.3740, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 22: Reward = -4821.16, Avg Reward (100) = -525.58, Epsilon = 0.980, Avg Loss = 22.8988, Max Q-Value = 0.00, Steps = 109, Reward Breakdown -> Delta_x Reward: 71.28, Border Penalty: 2206.04, Obstacle Penalty: -6925.48
Episode 23: Reward = -100.00, Avg Reward (100) = -720.83, Epsilon = 0.979, Avg Loss = 21.8951, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 24: Reward = -100.00, Avg Reward (100) = -693.84, Epsilon = 0.978, Avg Loss = 20.5754, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 25: Reward = -200.20, Avg Reward (100) = -669.10, Epsilon = 0.977, Avg Loss = 21.7344, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 26: Reward = -3066.22, Avg Reward (100) = -650.34, Epsilon = 0.977, Avg Loss = 21.6343, Max Q-Value = 0.00, Steps = 77, Reward Breakdown -> Delta_x Reward: 44.83, Border Penalty: 2241.38, Obstacle Penalty: -5143.85
Episode 27: Reward = -581.33, Avg Reward (100) = -743.26, Epsilon = 0.976, Avg Loss = 22.6547, Max Q-Value = 0.00, Steps = 18, Reward Breakdown -> Delta_x Reward: 9.34, Border Penalty: 577.26, Obstacle Penalty: -1000.00
Episode 28: Reward = -780.90, Avg Reward (100) = -737.26, Epsilon = 0.975, Avg Loss = 23.4893, Max Q-Value = 0.00, Steps = 17, Reward Breakdown -> Delta_x Reward: 26.55, Border Penalty: 309.75, Obstacle Penalty: -945.17
Episode 29: Reward = -451.33, Avg Reward (100) = -738.82, Epsilon = 0.974, Avg Loss = 22.1047, Max Q-Value = 0.00, Steps = 15, Reward Breakdown -> Delta_x Reward: -0.79, Border Penalty: 400.00, Obstacle Penalty: -750.00
Episode 30: Reward = -100.00, Avg Reward (100) = -728.91, Epsilon = 0.973, Avg Loss = 20.2837, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 31: Reward = -100.00, Avg Reward (100) = -707.94, Epsilon = 0.972, Avg Loss = 22.1113, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 32: Reward = -199.63, Avg Reward (100) = -688.33, Epsilon = 0.971, Avg Loss = 33.8030, Max Q-Value = 0.00, Steps = 5, Reward Breakdown -> Delta_x Reward: -0.12, Border Penalty: 150.00, Obstacle Penalty: -250.00
Episode 33: Reward = -2443.97, Avg Reward (100) = -673.06, Epsilon = 0.970, Avg Loss = 25.4825, Max Q-Value = 0.00, Steps = 50, Reward Breakdown -> Delta_x Reward: -2.94, Border Penalty: 1224.79, Obstacle Penalty: -3564.89
Episode 34: Reward = -709.54, Avg Reward (100) = -726.72, Epsilon = 0.969, Avg Loss = 23.3186, Max Q-Value = 0.00, Steps = 22, Reward Breakdown -> Delta_x Reward: -0.26, Border Penalty: 750.00, Obstacle Penalty: -1358.06
Episode 35: Reward = -100.00, Avg Reward (100) = -726.22, Epsilon = 0.968, Avg Loss = 16.8833, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 36: Reward = -400.63, Avg Reward (100) = -708.33, Epsilon = 0.968, Avg Loss = 21.9959, Max Q-Value = 0.00, Steps = 10, Reward Breakdown -> Delta_x Reward: -2.31, Border Penalty: 200.00, Obstacle Penalty: -500.00
Episode 37: Reward = -200.20, Avg Reward (100) = -699.78, Epsilon = 0.967, Avg Loss = 21.6757, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 38: Reward = -150.10, Avg Reward (100) = -686.28, Epsilon = 0.966, Avg Loss = 21.9441, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 39: Reward = -300.40, Avg Reward (100) = -672.17, Epsilon = 0.965, Avg Loss = 19.1958, Max Q-Value = 0.00, Steps = 5, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -295.40
Episode 40: Reward = -100.00, Avg Reward (100) = -662.63, Epsilon = 0.964, Avg Loss = 20.3030, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 41: Reward = -250.20, Avg Reward (100) = -648.57, Epsilon = 0.963, Avg Loss = 22.9186, Max Q-Value = 0.00, Steps = 8, Reward Breakdown -> Delta_x Reward: -0.38, Border Penalty: 250.00, Obstacle Penalty: -400.00
Episode 42: Reward = -100.00, Avg Reward (100) = -638.85, Epsilon = 0.962, Avg Loss = 29.5733, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 43: Reward = -350.50, Avg Reward (100) = -626.02, Epsilon = 0.961, Avg Loss = 22.1557, Max Q-Value = 0.00, Steps = 6, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -300.00
Episode 44: Reward = -150.10, Avg Reward (100) = -619.61, Epsilon = 0.960, Avg Loss = 20.3110, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 45: Reward = -199.49, Avg Reward (100) = -608.94, Epsilon = 0.959, Avg Loss = 22.3136, Max Q-Value = 0.00, Steps = 4, Reward Breakdown -> Delta_x Reward: -0.08, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 46: Reward = -200.20, Avg Reward (100) = -599.85, Epsilon = 0.959, Avg Loss = 20.2611, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 47: Reward = -200.20, Avg Reward (100) = -591.16, Epsilon = 0.958, Avg Loss = 23.2042, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 48: Reward = -249.15, Avg Reward (100) = -582.84, Epsilon = 0.957, Avg Loss = 24.5151, Max Q-Value = 0.00, Steps = 6, Reward Breakdown -> Delta_x Reward: -0.43, Border Penalty: 150.00, Obstacle Penalty: -300.00
Episode 49: Reward = -300.40, Avg Reward (100) = -575.89, Epsilon = 0.956, Avg Loss = 21.4453, Max Q-Value = 0.00, Steps = 5, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -250.00
Episode 50: Reward = -350.13, Avg Reward (100) = -570.26, Epsilon = 0.955, Avg Loss = 20.4079, Max Q-Value = 0.00, Steps = 13, Reward Breakdown -> Delta_x Reward: 5.65, Border Penalty: 598.88, Obstacle Penalty: -750.00
Episode 51: Reward = -476.88, Avg Reward (100) = -565.86, Epsilon = 0.954, Avg Loss = 21.5104, Max Q-Value = 0.00, Steps = 13, Reward Breakdown -> Delta_x Reward: -2.27, Border Penalty: 350.00, Obstacle Penalty: -775.99
Episode 52: Reward = -150.10, Avg Reward (100) = -564.12, Epsilon = 0.953, Avg Loss = 26.9823, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 53: Reward = -100.00, Avg Reward (100) = -556.16, Epsilon = 0.952, Avg Loss = 19.1406, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 54: Reward = -100.00, Avg Reward (100) = -547.55, Epsilon = 0.951, Avg Loss = 19.4236, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 55: Reward = -2241.23, Avg Reward (100) = -539.26, Epsilon = 0.950, Avg Loss = 21.9448, Max Q-Value = 0.00, Steps = 40, Reward Breakdown -> Delta_x Reward: 62.73, Border Penalty: 431.87, Obstacle Penalty: -2575.80
Episode 56: Reward = -100.00, Avg Reward (100) = -570.21, Epsilon = 0.950, Avg Loss = 21.2906, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 57: Reward = -450.50, Avg Reward (100) = -561.81, Epsilon = 0.949, Avg Loss = 22.7003, Max Q-Value = 0.00, Steps = 13, Reward Breakdown -> Delta_x Reward: -1.05, Border Penalty: 300.00, Obstacle Penalty: -650.00
Episode 58: Reward = -150.10, Avg Reward (100) = -559.86, Epsilon = 0.948, Avg Loss = 23.6118, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 59: Reward = -798.56, Avg Reward (100) = -552.79, Epsilon = 0.947, Avg Loss = 22.0274, Max Q-Value = 0.00, Steps = 36, Reward Breakdown -> Delta_x Reward: 16.16, Border Penalty: 1274.84, Obstacle Penalty: -1926.49
Episode 60: Reward = -150.10, Avg Reward (100) = -556.96, Epsilon = 0.946, Avg Loss = 25.2809, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 61: Reward = -550.37, Avg Reward (100) = -550.18, Epsilon = 0.945, Avg Loss = 21.0735, Max Q-Value = 0.00, Steps = 16, Reward Breakdown -> Delta_x Reward: -0.64, Border Penalty: 350.00, Obstacle Penalty: -800.00
Episode 62: Reward = -150.10, Avg Reward (100) = -550.18, Epsilon = 0.944, Avg Loss = 20.1058, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 63: Reward = -1024.67, Avg Reward (100) = -543.73, Epsilon = 0.943, Avg Loss = 21.7676, Max Q-Value = 0.00, Steps = 27, Reward Breakdown -> Delta_x Reward: 17.26, Border Penalty: 757.66, Obstacle Penalty: -1567.58
Episode 64: Reward = -3787.36, Avg Reward (100) = -551.36, Epsilon = 0.942, Avg Loss = 21.3532, Max Q-Value = 0.00, Steps = 66, Reward Breakdown -> Delta_x Reward: 111.56, Border Penalty: 520.50, Obstacle Penalty: -4204.92
Episode 65: Reward = -2886.52, Avg Reward (100) = -601.92, Epsilon = 0.941, Avg Loss = 21.8770, Max Q-Value = 0.00, Steps = 61, Reward Breakdown -> Delta_x Reward: -1.19, Border Penalty: 1199.78, Obstacle Penalty: -4024.85
Episode 66: Reward = -150.10, Avg Reward (100) = -637.07, Epsilon = 0.941, Avg Loss = 15.8878, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 67: Reward = -200.20, Avg Reward (100) = -629.69, Epsilon = 0.940, Avg Loss = 22.1376, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 68: Reward = -200.20, Avg Reward (100) = -623.28, Epsilon = 0.939, Avg Loss = 22.1910, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 69: Reward = -503.48, Avg Reward (100) = -617.06, Epsilon = 0.938, Avg Loss = 21.0893, Max Q-Value = 0.00, Steps = 8, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -502.78
Episode 70: Reward = -100.00, Avg Reward (100) = -615.41, Epsilon = 0.937, Avg Loss = 22.5736, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 71: Reward = -100.00, Avg Reward (100) = -608.05, Epsilon = 0.936, Avg Loss = 21.2519, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 72: Reward = -200.20, Avg Reward (100) = -600.90, Epsilon = 0.935, Avg Loss = 20.9054, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 73: Reward = -400.60, Avg Reward (100) = -595.33, Epsilon = 0.934, Avg Loss = 23.0511, Max Q-Value = 0.00, Steps = 7, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -350.00
Episode 74: Reward = -100.00, Avg Reward (100) = -592.66, Epsilon = 0.933, Avg Loss = 23.9553, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 75: Reward = -100.00, Avg Reward (100) = -586.01, Epsilon = 0.932, Avg Loss = 26.9842, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 76: Reward = -100.00, Avg Reward (100) = -579.53, Epsilon = 0.932, Avg Loss = 17.8912, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 77: Reward = -100.00, Avg Reward (100) = -573.22, Epsilon = 0.931, Avg Loss = 24.5108, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 78: Reward = -150.10, Avg Reward (100) = -567.07, Epsilon = 0.930, Avg Loss = 23.9559, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 79: Reward = -2316.27, Avg Reward (100) = -561.72, Epsilon = 0.929, Avg Loss = 22.5393, Max Q-Value = 0.00, Steps = 77, Reward Breakdown -> Delta_x Reward: 26.63, Border Penalty: 2894.83, Obstacle Penalty: -5071.50
Episode 80: Reward = -3289.35, Avg Reward (100) = -583.93, Epsilon = 0.928, Avg Loss = 23.0440, Max Q-Value = 0.00, Steps = 52, Reward Breakdown -> Delta_x Reward: 111.13, Border Penalty: 454.66, Obstacle Penalty: -3686.81
Episode 81: Reward = -2301.27, Avg Reward (100) = -617.75, Epsilon = 0.927, Avg Loss = 22.5239, Max Q-Value = 0.00, Steps = 89, Reward Breakdown -> Delta_x Reward: 41.25, Border Penalty: 2710.64, Obstacle Penalty: -4832.03
Episode 82: Reward = -100.00, Avg Reward (100) = -638.54, Epsilon = 0.926, Avg Loss = 24.8963, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 83: Reward = -551.27, Avg Reward (100) = -631.97, Epsilon = 0.925, Avg Loss = 27.4565, Max Q-Value = 0.00, Steps = 15, Reward Breakdown -> Delta_x Reward: -1.59, Border Penalty: 300.00, Obstacle Penalty: -750.00
Episode 84: Reward = -3161.12, Avg Reward (100) = -631.00, Epsilon = 0.924, Avg Loss = 24.3519, Max Q-Value = 0.00, Steps = 74, Reward Breakdown -> Delta_x Reward: 110.44, Border Penalty: 850.13, Obstacle Penalty: -3902.37
Episode 85: Reward = -100.00, Avg Reward (100) = -661.12, Epsilon = 0.923, Avg Loss = 15.7874, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 86: Reward = -150.10, Avg Reward (100) = -654.51, Epsilon = 0.923, Avg Loss = 20.2028, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 87: Reward = -150.10, Avg Reward (100) = -648.65, Epsilon = 0.922, Avg Loss = 23.6295, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -100.00
Episode 88: Reward = -199.93, Avg Reward (100) = -642.92, Epsilon = 0.921, Avg Loss = 19.9959, Max Q-Value = 0.00, Steps = 6, Reward Breakdown -> Delta_x Reward: -1.16, Border Penalty: 200.00, Obstacle Penalty: -300.00
Episode 89: Reward = -100.00, Avg Reward (100) = -637.89, Epsilon = 0.920, Avg Loss = 23.7566, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 90: Reward = -100.00, Avg Reward (100) = -631.84, Epsilon = 0.919, Avg Loss = 26.9524, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 91: Reward = -765.63, Avg Reward (100) = -625.93, Epsilon = 0.918, Avg Loss = 22.9419, Max Q-Value = 0.00, Steps = 31, Reward Breakdown -> Delta_x Reward: 12.79, Border Penalty: 1145.40, Obstacle Penalty: -1712.33
Episode 92: Reward = -1769.73, Avg Reward (100) = -627.47, Epsilon = 0.917, Avg Loss = 26.2621, Max Q-Value = 0.00, Steps = 38, Reward Breakdown -> Delta_x Reward: 62.75, Border Penalty: 385.46, Obstacle Penalty: -2052.88
Episode 93: Reward = -100.00, Avg Reward (100) = -639.88, Epsilon = 0.916, Avg Loss = 20.0960, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -50.00
Episode 94: Reward = -200.20, Avg Reward (100) = -634.08, Epsilon = 0.915, Avg Loss = 25.9384, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: -0.85, Border Penalty: 50.00, Obstacle Penalty: -150.00
Episode 95: Reward = -1878.48, Avg Reward (100) = -629.46, Epsilon = 0.914, Avg Loss = 24.1214, Max Q-Value = 0.00, Steps = 50, Reward Breakdown -> Delta_x Reward: 11.85, Border Penalty: 1132.60, Obstacle Penalty: -2804.99
Episode 96: Reward = -381.23, Avg Reward (100) = -642.61, Epsilon = 0.914, Avg Loss = 23.4071, Max Q-Value = 0.00, Steps = 11, Reward Breakdown -> Delta_x Reward: -1.11, Border Penalty: 457.57, Obstacle Penalty: -650.00
