Training Log
20241118_230254
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 15000
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -90
PENALTY_BORDER: 3000
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 250
TIME_PENALTY: -1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 13501

Training Progress
-----------------
Episode 1: Reward = -1196.00, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 4.13, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 24: Reward = -1000.00, Avg Reward (100) = -9435.05, Epsilon = 0.986, Avg Loss = 1124.3596, Max Q-Value = 310.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 25: Reward = -101782.84, Avg Reward (100) = -9083.59, Epsilon = 0.985, Avg Loss = 1564.0710, Max Q-Value = 339.60, Steps = 33, Reward Breakdown -> Delta_x Reward: 19457.17, Border Penalty: -149113.83, Obstacle Penalty: -1844.53
Episode 26: Reward = -1098.00, Avg Reward (100) = -12791.56, Epsilon = 0.984, Avg Loss = 2485.5470, Max Q-Value = 420.43, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 27: Reward = -71350.46, Avg Reward (100) = -12341.81, Epsilon = 0.984, Avg Loss = 1989.8258, Max Q-Value = 544.88, Steps = 17, Reward Breakdown -> Delta_x Reward: 2762.30, Border Penalty: -109261.73, Obstacle Penalty: -1067.24
Episode 28: Reward = -93971.03, Avg Reward (100) = -14527.31, Epsilon = 0.983, Avg Loss = 2197.9224, Max Q-Value = 661.52, Steps = 33, Reward Breakdown -> Delta_x Reward: 7020.17, Border Penalty: -129211.69, Obstacle Penalty: -2595.77
Episode 29: Reward = -44590.24, Avg Reward (100) = -17364.59, Epsilon = 0.983, Avg Loss = 2438.8331, Max Q-Value = 565.02, Steps = 21, Reward Breakdown -> Delta_x Reward: 4202.99, Border Penalty: -77089.30, Obstacle Penalty: -1129.62
Episode 30: Reward = -1000.00, Avg Reward (100) = -18303.40, Epsilon = 0.982, Avg Loss = 3092.9331, Max Q-Value = 570.05, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 31: Reward = -1076.25, Avg Reward (100) = -17726.62, Epsilon = 0.981, Avg Loss = 2291.8221, Max Q-Value = 587.02, Steps = 11, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 300.00, Obstacle Penalty: -550.00
Episode 32: Reward = -98611.47, Avg Reward (100) = -17189.51, Epsilon = 0.981, Avg Loss = 2292.0399, Max Q-Value = 660.27, Steps = 16, Reward Breakdown -> Delta_x Reward: 1900.64, Border Penalty: -130428.69, Obstacle Penalty: -910.86
Episode 33: Reward = -142329.20, Avg Reward (100) = -19733.95, Epsilon = 0.980, Avg Loss = 2478.6823, Max Q-Value = 749.77, Steps = 37, Reward Breakdown -> Delta_x Reward: 12615.80, Border Penalty: -184152.42, Obstacle Penalty: -1987.16
Episode 34: Reward = -102405.69, Avg Reward (100) = -23448.96, Epsilon = 0.980, Avg Loss = 2625.7115, Max Q-Value = 833.05, Steps = 59, Reward Breakdown -> Delta_x Reward: 18213.96, Border Penalty: -115657.07, Obstacle Penalty: -4020.58
Episode 35: Reward = -62831.77, Avg Reward (100) = -25771.22, Epsilon = 0.979, Avg Loss = 2597.2525, Max Q-Value = 749.61, Steps = 20, Reward Breakdown -> Delta_x Reward: 5336.40, Border Penalty: -96146.62, Obstacle Penalty: -1176.83
Episode 36: Reward = -48236.91, Avg Reward (100) = -26830.09, Epsilon = 0.978, Avg Loss = 2546.0732, Max Q-Value = 792.65, Steps = 19, Reward Breakdown -> Delta_x Reward: 12676.78, Border Penalty: -95016.44, Obstacle Penalty: -1125.86
Episode 37: Reward = -53921.17, Avg Reward (100) = -27424.72, Epsilon = 0.978, Avg Loss = 2615.1425, Max Q-Value = 1051.01, Steps = 30, Reward Breakdown -> Delta_x Reward: 10095.33, Border Penalty: -92690.05, Obstacle Penalty: -1560.28
Episode 38: Reward = -1049.00, Avg Reward (100) = -28140.84, Epsilon = 0.977, Avg Loss = 2473.2235, Max Q-Value = 1256.66, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 39: Reward = -1000.00, Avg Reward (100) = -27427.90, Epsilon = 0.977, Avg Loss = 1621.2200, Max Q-Value = 1250.93, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 40: Reward = -97.01, Avg Reward (100) = -26750.26, Epsilon = 0.976, Avg Loss = 2711.0075, Max Q-Value = 1244.29, Steps = 11, Reward Breakdown -> Delta_x Reward: 792.99, Border Penalty: 700.00, Obstacle Penalty: -550.00
Episode 41: Reward = -52978.03, Avg Reward (100) = -26083.93, Epsilon = 0.975, Avg Loss = 2358.3058, Max Q-Value = 1145.30, Steps = 12, Reward Breakdown -> Delta_x Reward: 4028.75, Border Penalty: -85979.66, Obstacle Penalty: -695.40
Episode 42: Reward = -140774.89, Avg Reward (100) = -26739.88, Epsilon = 0.975, Avg Loss = 2595.4299, Max Q-Value = 1256.82, Steps = 25, Reward Breakdown -> Delta_x Reward: 7217.84, Border Penalty: -178889.80, Obstacle Penalty: -1434.21
Episode 43: Reward = -94506.53, Avg Reward (100) = -29455.00, Epsilon = 0.974, Avg Loss = 2616.0092, Max Q-Value = 1437.79, Steps = 73, Reward Breakdown -> Delta_x Reward: 14170.56, Border Penalty: -134700.91, Obstacle Penalty: -5067.91
Episode 44: Reward = -41023.25, Avg Reward (100) = -30967.83, Epsilon = 0.974, Avg Loss = 2498.4875, Max Q-Value = 1300.80, Steps = 18, Reward Breakdown -> Delta_x Reward: 2998.32, Border Penalty: -74270.25, Obstacle Penalty: -1050.00
Episode 45: Reward = -13903.35, Avg Reward (100) = -31196.36, Epsilon = 0.973, Avg Loss = 2628.1538, Max Q-Value = 1277.72, Steps = 9, Reward Breakdown -> Delta_x Reward: 609.72, Border Penalty: -32685.37, Obstacle Penalty: -524.28
Episode 46: Reward = -1147.00, Avg Reward (100) = -30812.07, Epsilon = 0.972, Avg Loss = 2550.6354, Max Q-Value = 1279.27, Steps = 4, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -200.00
Episode 47: Reward = -1000.00, Avg Reward (100) = -30167.18, Epsilon = 0.972, Avg Loss = 2797.9951, Max Q-Value = 1278.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 48: Reward = -13911.22, Avg Reward (100) = -29546.60, Epsilon = 0.971, Avg Loss = 2574.1988, Max Q-Value = 1447.86, Steps = 90, Reward Breakdown -> Delta_x Reward: 33664.61, Border Penalty: -74507.11, Obstacle Penalty: -5044.67
Episode 49: Reward = -1000.00, Avg Reward (100) = -29220.86, Epsilon = 0.971, Avg Loss = 1691.1274, Max Q-Value = 1454.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 50: Reward = -155900.84, Avg Reward (100) = -28644.93, Epsilon = 0.970, Avg Loss = 2457.1857, Max Q-Value = 1456.96, Steps = 40, Reward Breakdown -> Delta_x Reward: 7921.23, Border Penalty: -192865.62, Obstacle Penalty: -2207.79
Episode 51: Reward = -112526.77, Avg Reward (100) = -31190.05, Epsilon = 0.969, Avg Loss = 2473.3721, Max Q-Value = 1483.31, Steps = 26, Reward Breakdown -> Delta_x Reward: 4702.08, Border Penalty: -145649.47, Obstacle Penalty: -1578.05
Episode 52: Reward = -282.28, Avg Reward (100) = -32784.88, Epsilon = 0.969, Avg Loss = 2958.8685, Max Q-Value = 1580.70, Steps = 9, Reward Breakdown -> Delta_x Reward: 609.72, Border Penalty: 600.00, Obstacle Penalty: -450.00
Episode 53: Reward = -23998.49, Avg Reward (100) = -32159.83, Epsilon = 0.968, Avg Loss = 2763.7768, Max Q-Value = 1698.36, Steps = 23, Reward Breakdown -> Delta_x Reward: 8571.39, Border Penalty: -60551.19, Obstacle Penalty: -1293.58
Episode 54: Reward = -398425.44, Avg Reward (100) = -32005.85, Epsilon = 0.968, Avg Loss = 2629.9621, Max Q-Value = 1649.82, Steps = 57, Reward Breakdown -> Delta_x Reward: 31671.51, Border Penalty: -427019.88, Obstacle Penalty: -3134.00
Episode 55: Reward = -51562.38, Avg Reward (100) = -38791.39, Epsilon = 0.967, Avg Loss = 2741.4388, Max Q-Value = 1682.94, Steps = 17, Reward Breakdown -> Delta_x Reward: 8746.31, Border Penalty: -95365.48, Obstacle Penalty: -1005.14
Episode 56: Reward = -1000.00, Avg Reward (100) = -39023.59, Epsilon = 0.966, Avg Loss = 1805.1011, Max Q-Value = 1647.94, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 57: Reward = -1000.00, Avg Reward (100) = -38344.60, Epsilon = 0.966, Avg Loss = 4534.0098, Max Q-Value = 1664.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 58: Reward = -132000.25, Avg Reward (100) = -37689.43, Epsilon = 0.965, Avg Loss = 2935.1646, Max Q-Value = 1847.81, Steps = 45, Reward Breakdown -> Delta_x Reward: 9854.96, Border Penalty: -170908.89, Obstacle Penalty: -3326.41
Episode 59: Reward = -112300.63, Avg Reward (100) = -39315.48, Epsilon = 0.965, Avg Loss = 2948.8903, Max Q-Value = 1989.05, Steps = 38, Reward Breakdown -> Delta_x Reward: 16240.08, Border Penalty: -156359.30, Obstacle Penalty: -2295.49
Episode 60: Reward = -1000.00, Avg Reward (100) = -40552.52, Epsilon = 0.964, Avg Loss = 2990.0103, Max Q-Value = 1956.42, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 61: Reward = -79256.55, Avg Reward (100) = -39893.31, Epsilon = 0.963, Avg Loss = 2855.0672, Max Q-Value = 1952.92, Steps = 15, Reward Breakdown -> Delta_x Reward: 3771.44, Border Penalty: -112682.17, Obstacle Penalty: -885.36
Episode 62: Reward = -1049.00, Avg Reward (100) = -40538.61, Epsilon = 0.963, Avg Loss = 2976.7305, Max Q-Value = 2013.01, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 63: Reward = -1000.00, Avg Reward (100) = -39901.68, Epsilon = 0.962, Avg Loss = 2990.3457, Max Q-Value = 2046.58, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 64: Reward = 1235.12, Avg Reward (100) = -39284.19, Epsilon = 0.962, Avg Loss = 3009.7714, Max Q-Value = 2376.81, Steps = 17, Reward Breakdown -> Delta_x Reward: 2419.12, Border Penalty: 700.00, Obstacle Penalty: -850.00
Episode 65: Reward = -1049.00, Avg Reward (100) = -38651.08, Epsilon = 0.961, Avg Loss = 2739.8882, Max Q-Value = 2251.62, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 66: Reward = 3341.93, Avg Reward (100) = -38072.58, Epsilon = 0.960, Avg Loss = 2897.5985, Max Q-Value = 2260.15, Steps = 31, Reward Breakdown -> Delta_x Reward: 4589.84, Border Penalty: 1800.00, Obstacle Penalty: -2077.91
Episode 67: Reward = -47887.70, Avg Reward (100) = -37445.09, Epsilon = 0.960, Avg Loss = 3127.6699, Max Q-Value = 2312.64, Steps = 17, Reward Breakdown -> Delta_x Reward: 3208.62, Border Penalty: -80642.38, Obstacle Penalty: -966.97
Episode 68: Reward = -265025.53, Avg Reward (100) = -37600.95, Epsilon = 0.959, Avg Loss = 2842.2964, Max Q-Value = 2587.40, Steps = 61, Reward Breakdown -> Delta_x Reward: 19050.64, Border Penalty: -311896.75, Obstacle Penalty: -3482.20
Episode 69: Reward = -1000.00, Avg Reward (100) = -40945.43, Epsilon = 0.959, Avg Loss = 3206.8574, Max Q-Value = 2456.67, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 70: Reward = -90980.73, Avg Reward (100) = -40366.51, Epsilon = 0.958, Avg Loss = 3065.0546, Max Q-Value = 2519.77, Steps = 15, Reward Breakdown -> Delta_x Reward: 6317.39, Border Penalty: -130302.28, Obstacle Penalty: -881.65
Episode 71: Reward = -31935.53, Avg Reward (100) = -41089.57, Epsilon = 0.957, Avg Loss = 3060.4834, Max Q-Value = 2649.76, Steps = 25, Reward Breakdown -> Delta_x Reward: 7811.59, Border Penalty: -68207.00, Obstacle Penalty: -1351.17
Episode 72: Reward = -309129.62, Avg Reward (100) = -40960.64, Epsilon = 0.957, Avg Loss = 2847.9804, Max Q-Value = 3010.38, Steps = 65, Reward Breakdown -> Delta_x Reward: 26145.28, Border Penalty: -361139.81, Obstacle Penalty: -3985.09
Episode 73: Reward = -1000.00, Avg Reward (100) = -44685.21, Epsilon = 0.956, Avg Loss = 3329.5029, Max Q-Value = 2634.81, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 74: Reward = -1196.00, Avg Reward (100) = -44086.78, Epsilon = 0.956, Avg Loss = 3727.6269, Max Q-Value = 2644.60, Steps = 5, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -250.00
Episode 75: Reward = -82510.02, Avg Reward (100) = -43507.18, Epsilon = 0.955, Avg Loss = 3014.8452, Max Q-Value = 2786.61, Steps = 25, Reward Breakdown -> Delta_x Reward: 9795.09, Border Penalty: -120537.84, Obstacle Penalty: -1498.36
Episode 76: Reward = 3571.58, Avg Reward (100) = -44027.22, Epsilon = 0.954, Avg Loss = 2861.4310, Max Q-Value = 2847.09, Steps = 40, Reward Breakdown -> Delta_x Reward: 4482.58, Border Penalty: 2100.00, Obstacle Penalty: -2000.00
Episode 77: Reward = -79488.69, Avg Reward (100) = -43400.92, Epsilon = 0.954, Avg Loss = 2830.0178, Max Q-Value = 3585.47, Steps = 55, Reward Breakdown -> Delta_x Reward: 15779.28, Border Penalty: -121933.30, Obstacle Penalty: -3642.35
Episode 78: Reward = -1000.00, Avg Reward (100) = -43869.59, Epsilon = 0.953, Avg Loss = 1768.7292, Max Q-Value = 3049.20, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 79: Reward = -1000.00, Avg Reward (100) = -43319.98, Epsilon = 0.953, Avg Loss = 1565.6418, Max Q-Value = 3068.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 80: Reward = -1049.00, Avg Reward (100) = -42784.28, Epsilon = 0.952, Avg Loss = 2889.3838, Max Q-Value = 3102.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 81: Reward = -118072.53, Avg Reward (100) = -42262.59, Epsilon = 0.951, Avg Loss = 3070.9652, Max Q-Value = 3312.74, Steps = 57, Reward Breakdown -> Delta_x Reward: 15343.05, Border Penalty: -159890.56, Obstacle Penalty: -3451.30
Episode 82: Reward = -1098.00, Avg Reward (100) = -43198.52, Epsilon = 0.951, Avg Loss = 2779.6372, Max Q-Value = 3114.46, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 83: Reward = -64024.65, Avg Reward (100) = -42685.10, Epsilon = 0.950, Avg Loss = 2989.9716, Max Q-Value = 3304.40, Steps = 14, Reward Breakdown -> Delta_x Reward: 3192.11, Border Penalty: -101487.27, Obstacle Penalty: -850.00
Episode 84: Reward = -1000.00, Avg Reward (100) = -42942.20, Epsilon = 0.950, Avg Loss = 1925.6748, Max Q-Value = 3322.21, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 85: Reward = -1098.00, Avg Reward (100) = -42442.89, Epsilon = 0.949, Avg Loss = 4145.1006, Max Q-Value = 3334.21, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -150.00
Episode 86: Reward = -784.25, Avg Reward (100) = -41956.48, Epsilon = 0.948, Avg Loss = 2402.9543, Max Q-Value = 3433.50, Steps = 3, Reward Breakdown -> Delta_x Reward: 213.75, Border Penalty: 200.00, Obstacle Penalty: -150.00
Episode 87: Reward = -46736.77, Avg Reward (100) = -41477.73, Epsilon = 0.948, Avg Loss = 2917.8114, Max Q-Value = 3650.25, Steps = 15, Reward Breakdown -> Delta_x Reward: 2373.19, Border Penalty: -83208.48, Obstacle Penalty: -889.39
Episode 88: Reward = -1000.00, Avg Reward (100) = -41538.18, Epsilon = 0.947, Avg Loss = 3820.9944, Max Q-Value = 3753.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 89: Reward = -186810.56, Avg Reward (100) = -41077.52, Epsilon = 0.947, Avg Loss = 3023.1650, Max Q-Value = 4648.18, Steps = 42, Reward Breakdown -> Delta_x Reward: 26146.95, Border Penalty: -240230.44, Obstacle Penalty: -2430.91
Episode 90: Reward = -1000.00, Avg Reward (100) = -42714.97, Epsilon = 0.946, Avg Loss = 2015.0286, Max Q-Value = 3618.66, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
Episode 91: Reward = -339222.75, Avg Reward (100) = -42251.47, Epsilon = 0.945, Avg Loss = 2939.7918, Max Q-Value = 3956.81, Steps = 65, Reward Breakdown -> Delta_x Reward: 15884.42, Border Penalty: -381381.19, Obstacle Penalty: -4434.53
Episode 92: Reward = -1049.00, Avg Reward (100) = -45514.89, Epsilon = 0.945, Avg Loss = 3830.0201, Max Q-Value = 3565.75, Steps = 2, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -100.00
Episode 93: Reward = -1000.00, Avg Reward (100) = -45031.56, Epsilon = 0.944, Avg Loss = 2895.0986, Max Q-Value = 3617.80, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 100.00, Obstacle Penalty: -50.00
