Training Log
20241118_224415
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 15000
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -90
PENALTY_BORDER: -300
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
FORWARD_REWARD_MULTIPLIER: 6000
DELTA_X_REWARD_FACTOR: 250
TIME_PENALTY: -1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 13501

Training Progress
-----------------
Episode 1: Reward = -65.91, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 18, Reward Breakdown -> Delta_x Reward: -65.91, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 17: Reward = 32159.21, Avg Reward (100) = 3776.61, Epsilon = 0.990, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 59, Reward Breakdown -> Delta_x Reward: 32159.21, Border Penalty: 3040.60, Obstacle Penalty: -50.00
Episode 18: Reward = 1734.84, Avg Reward (100) = 5446.18, Epsilon = 0.989, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 31, Reward Breakdown -> Delta_x Reward: 1734.84, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 19: Reward = -1000.00, Avg Reward (100) = 5239.99, Epsilon = 0.989, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 20: Reward = 402.03, Avg Reward (100) = 4911.57, Epsilon = 0.988, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 19, Reward Breakdown -> Delta_x Reward: 402.03, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 21: Reward = 7985.97, Avg Reward (100) = 4686.10, Epsilon = 0.987, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 22, Reward Breakdown -> Delta_x Reward: 7985.97, Border Penalty: 3252.93, Obstacle Penalty: -50.00
Episode 22: Reward = -1098.00, Avg Reward (100) = 4843.23, Epsilon = 0.987, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 23: Reward = -176.41, Avg Reward (100) = 4573.18, Epsilon = 0.986, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 11, Reward Breakdown -> Delta_x Reward: -176.41, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 24: Reward = -1000.00, Avg Reward (100) = 4366.67, Epsilon = 0.986, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 25: Reward = -1000.00, Avg Reward (100) = 4143.06, Epsilon = 0.985, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 26: Reward = 23492.11, Avg Reward (100) = 3937.34, Epsilon = 0.984, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 71, Reward Breakdown -> Delta_x Reward: 23492.11, Border Penalty: 3136.69, Obstacle Penalty: -50.00
Episode 27: Reward = -1049.00, Avg Reward (100) = 4689.44, Epsilon = 0.984, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 28: Reward = 12206.40, Avg Reward (100) = 4476.91, Epsilon = 0.983, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 20, Reward Breakdown -> Delta_x Reward: 12206.40, Border Penalty: 3503.03, Obstacle Penalty: -50.00
Episode 29: Reward = 1895.67, Avg Reward (100) = 4752.96, Epsilon = 0.983, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 29, Reward Breakdown -> Delta_x Reward: 1895.67, Border Penalty: 648.86, Obstacle Penalty: -50.00
Episode 30: Reward = -1049.00, Avg Reward (100) = 4654.44, Epsilon = 0.982, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 31: Reward = -1000.00, Avg Reward (100) = 4464.32, Epsilon = 0.981, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 32: Reward = -631.25, Avg Reward (100) = 4288.05, Epsilon = 0.981, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 6, Reward Breakdown -> Delta_x Reward: -631.25, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 33: Reward = -1000.00, Avg Reward (100) = 4134.32, Epsilon = 0.980, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 34: Reward = -1098.00, Avg Reward (100) = 3978.74, Epsilon = 0.980, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 35: Reward = -1294.00, Avg Reward (100) = 3829.42, Epsilon = 0.979, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 7, Reward Breakdown -> Delta_x Reward: -1294.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 36: Reward = -1147.00, Avg Reward (100) = 3683.04, Epsilon = 0.978, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 37: Reward = 61166.08, Avg Reward (100) = 3548.87, Epsilon = 0.978, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 85, Reward Breakdown -> Delta_x Reward: 61166.08, Border Penalty: 3016.76, Obstacle Penalty: -50.00
Episode 38: Reward = 19582.13, Avg Reward (100) = 5106.09, Epsilon = 0.977, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 50, Reward Breakdown -> Delta_x Reward: 19582.13, Border Penalty: 3164.14, Obstacle Penalty: -50.00
Episode 39: Reward = -1049.00, Avg Reward (100) = 5487.04, Epsilon = 0.977, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 40: Reward = -1098.00, Avg Reward (100) = 5319.45, Epsilon = 0.976, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 41: Reward = 109689.35, Avg Reward (100) = 5159.01, Epsilon = 0.975, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 147, Reward Breakdown -> Delta_x Reward: 109689.35, Border Penalty: 3203.81, Obstacle Penalty: -50.00
Episode 42: Reward = -1049.00, Avg Reward (100) = 7708.54, Epsilon = 0.975, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 43: Reward = -1098.00, Avg Reward (100) = 7500.02, Epsilon = 0.974, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 44: Reward = 32990.51, Avg Reward (100) = 7300.07, Epsilon = 0.974, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 58, Reward Breakdown -> Delta_x Reward: 32990.51, Border Penalty: 3268.29, Obstacle Penalty: -50.00
Episode 45: Reward = -1049.00, Avg Reward (100) = 7883.94, Epsilon = 0.973, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 46: Reward = 494.37, Avg Reward (100) = 7685.43, Epsilon = 0.972, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 17, Reward Breakdown -> Delta_x Reward: 494.37, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 47: Reward = -680.25, Avg Reward (100) = 7529.11, Epsilon = 0.972, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 7, Reward Breakdown -> Delta_x Reward: -680.25, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 48: Reward = 99.86, Avg Reward (100) = 7354.44, Epsilon = 0.971, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 11, Reward Breakdown -> Delta_x Reward: 99.86, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 49: Reward = -1000.00, Avg Reward (100) = 7203.30, Epsilon = 0.971, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 50: Reward = 13328.42, Avg Reward (100) = 7035.89, Epsilon = 0.970, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 39, Reward Breakdown -> Delta_x Reward: 13328.42, Border Penalty: 3123.71, Obstacle Penalty: -50.00
Episode 51: Reward = -1049.00, Avg Reward (100) = 7161.74, Epsilon = 0.969, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 52: Reward = -1147.00, Avg Reward (100) = 7000.74, Epsilon = 0.969, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 53: Reward = 11207.29, Avg Reward (100) = 6844.05, Epsilon = 0.968, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 16, Reward Breakdown -> Delta_x Reward: 11207.29, Border Penalty: 3772.22, Obstacle Penalty: -50.00
Episode 54: Reward = -130.22, Avg Reward (100) = 6926.38, Epsilon = 0.968, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 8, Reward Breakdown -> Delta_x Reward: -130.22, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 55: Reward = -1000.00, Avg Reward (100) = 6795.70, Epsilon = 0.967, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 56: Reward = -1196.00, Avg Reward (100) = 6653.96, Epsilon = 0.966, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 57: Reward = -1000.00, Avg Reward (100) = 6513.78, Epsilon = 0.966, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 58: Reward = -1000.00, Avg Reward (100) = 6381.96, Epsilon = 0.965, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 59: Reward = 15886.42, Avg Reward (100) = 6254.69, Epsilon = 0.965, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 46, Reward Breakdown -> Delta_x Reward: 15886.42, Border Penalty: 3075.73, Obstacle Penalty: -50.00
Episode 60: Reward = -383.24, Avg Reward (100) = 6417.94, Epsilon = 0.964, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 7, Reward Breakdown -> Delta_x Reward: -383.24, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 61: Reward = 256.14, Avg Reward (100) = 6304.59, Epsilon = 0.963, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 16, Reward Breakdown -> Delta_x Reward: 256.14, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 62: Reward = -1245.00, Avg Reward (100) = 6205.43, Epsilon = 0.963, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 6, Reward Breakdown -> Delta_x Reward: -1245.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 63: Reward = -1000.00, Avg Reward (100) = 6085.26, Epsilon = 0.962, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 64: Reward = -1147.00, Avg Reward (100) = 5972.80, Epsilon = 0.962, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 65: Reward = -1196.00, Avg Reward (100) = 5861.55, Epsilon = 0.961, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 66: Reward = 260.66, Avg Reward (100) = 5752.97, Epsilon = 0.960, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 17, Reward Breakdown -> Delta_x Reward: 260.66, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 67: Reward = -1049.00, Avg Reward (100) = 5669.76, Epsilon = 0.960, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 68: Reward = 5807.80, Avg Reward (100) = 5569.48, Epsilon = 0.959, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 16, Reward Breakdown -> Delta_x Reward: 5807.80, Border Penalty: 3366.48, Obstacle Penalty: -50.00
Episode 69: Reward = -1000.00, Avg Reward (100) = 5572.98, Epsilon = 0.959, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 70: Reward = 20454.42, Avg Reward (100) = 5477.72, Epsilon = 0.958, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 42, Reward Breakdown -> Delta_x Reward: 20454.42, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 71: Reward = 119.00, Avg Reward (100) = 5691.67, Epsilon = 0.957, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 10, Reward Breakdown -> Delta_x Reward: 119.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 72: Reward = 11890.56, Avg Reward (100) = 5613.18, Epsilon = 0.957, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 29, Reward Breakdown -> Delta_x Reward: 11890.56, Border Penalty: 3959.93, Obstacle Penalty: -50.00
Episode 73: Reward = -248.01, Avg Reward (100) = 5700.37, Epsilon = 0.956, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 10, Reward Breakdown -> Delta_x Reward: -248.01, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 74: Reward = 5188.50, Avg Reward (100) = 5618.89, Epsilon = 0.956, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 11, Reward Breakdown -> Delta_x Reward: 5188.50, Border Penalty: 3218.83, Obstacle Penalty: -50.00
Episode 75: Reward = 666.48, Avg Reward (100) = 5613.07, Epsilon = 0.955, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 19, Reward Breakdown -> Delta_x Reward: 666.48, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 76: Reward = -1000.00, Avg Reward (100) = 5547.12, Epsilon = 0.954, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 77: Reward = 17338.08, Avg Reward (100) = 5460.97, Epsilon = 0.954, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 41, Reward Breakdown -> Delta_x Reward: 17338.08, Border Penalty: 3056.78, Obstacle Penalty: -50.00
Episode 78: Reward = 9056.29, Avg Reward (100) = 5615.22, Epsilon = 0.953, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 18, Reward Breakdown -> Delta_x Reward: 9056.29, Border Penalty: 3296.24, Obstacle Penalty: -50.00
Episode 79: Reward = -1098.00, Avg Reward (100) = 5659.33, Epsilon = 0.953, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 80: Reward = 16779.51, Avg Reward (100) = 5573.80, Epsilon = 0.952, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 45, Reward Breakdown -> Delta_x Reward: 16779.51, Border Penalty: 3337.74, Obstacle Penalty: -50.00
Episode 81: Reward = 21781.57, Avg Reward (100) = 5713.87, Epsilon = 0.951, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 34, Reward Breakdown -> Delta_x Reward: 21781.57, Border Penalty: 3241.77, Obstacle Penalty: -50.00
Episode 82: Reward = -197.49, Avg Reward (100) = 5912.24, Epsilon = 0.951, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 9, Reward Breakdown -> Delta_x Reward: -197.49, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 83: Reward = -1000.00, Avg Reward (100) = 5837.73, Epsilon = 0.950, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 84: Reward = 43576.73, Avg Reward (100) = 5755.34, Epsilon = 0.950, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 70, Reward Breakdown -> Delta_x Reward: 43576.73, Border Penalty: 0.00, Obstacle Penalty: -90.00
Episode 85: Reward = -629.25, Avg Reward (100) = 6205.60, Epsilon = 0.949, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 8, Reward Breakdown -> Delta_x Reward: -629.25, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 86: Reward = 9372.33, Avg Reward (100) = 6125.19, Epsilon = 0.948, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 15, Reward Breakdown -> Delta_x Reward: 9372.33, Border Penalty: 3371.19, Obstacle Penalty: -50.00
Episode 87: Reward = -1049.00, Avg Reward (100) = 6162.95, Epsilon = 0.948, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 88: Reward = -1098.00, Avg Reward (100) = 6080.05, Epsilon = 0.947, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 89: Reward = -631.25, Avg Reward (100) = 5998.48, Epsilon = 0.947, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 6, Reward Breakdown -> Delta_x Reward: -631.25, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 90: Reward = 14569.66, Avg Reward (100) = 5923.99, Epsilon = 0.946, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 49, Reward Breakdown -> Delta_x Reward: 14569.66, Border Penalty: 3289.30, Obstacle Penalty: -50.00
Episode 91: Reward = 10513.89, Avg Reward (100) = 6020.05, Epsilon = 0.945, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 19, Reward Breakdown -> Delta_x Reward: 10513.89, Border Penalty: 3207.77, Obstacle Penalty: -50.00
Episode 92: Reward = 10918.43, Avg Reward (100) = 6069.44, Epsilon = 0.945, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 15, Reward Breakdown -> Delta_x Reward: 10918.43, Border Penalty: 3567.14, Obstacle Penalty: -50.00
Episode 93: Reward = -1000.00, Avg Reward (100) = 6122.14, Epsilon = 0.944, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 94: Reward = 20300.82, Avg Reward (100) = 6045.56, Epsilon = 0.944, Avg Loss = 0.0000, Max Q-Value = 10.67, Steps = 18, Reward Breakdown -> Delta_x Reward: 20300.82, Border Penalty: 3100.55, Obstacle Penalty: -50.00
