Episode 1: Reward = -82.36, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 1.00, Steps = 10, Reward Breakdown -> Delta_x Reward: 1015.58, Border Penalty: 271.19, Obstacle Penalty: 0.00
Episode 20: Reward = -100.00, Avg Reward (100) = -316.62, Epsilon = 0.498, Avg Loss = 49.6747, Max Q-Value = 0.64, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 21: Reward = -693.22, Avg Reward (100) = -305.79, Epsilon = 0.498, Avg Loss = 47.0818, Max Q-Value = 0.76, Steps = 15, Reward Breakdown -> Delta_x Reward: 865.78, Border Penalty: 10.00, Obstacle Penalty: 0.00
Episode 22: Reward = -450.00, Avg Reward (100) = -324.24, Epsilon = 0.498, Avg Loss = 46.2420, Max Q-Value = 0.75, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 129.14, Obstacle Penalty: 0.00
Episode 23: Reward = -150.00, Avg Reward (100) = -329.95, Epsilon = 0.498, Avg Loss = 50.7102, Max Q-Value = 0.57, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 24: Reward = -500.00, Avg Reward (100) = -322.13, Epsilon = 0.498, Avg Loss = 46.4530, Max Q-Value = 0.73, Steps = 9, Reward Breakdown -> Delta_x Reward: 480.40, Border Penalty: 303.53, Obstacle Penalty: 0.00
Episode 25: Reward = -150.00, Avg Reward (100) = -329.54, Epsilon = 0.498, Avg Loss = 47.2791, Max Q-Value = 0.54, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 26: Reward = -413.43, Avg Reward (100) = -322.36, Epsilon = 0.498, Avg Loss = 47.5511, Max Q-Value = 0.67, Steps = 12, Reward Breakdown -> Delta_x Reward: 840.57, Border Penalty: 387.02, Obstacle Penalty: 0.00
Episode 27: Reward = -400.00, Avg Reward (100) = -325.86, Epsilon = 0.498, Avg Loss = 47.3107, Max Q-Value = 0.57, Steps = 7, Reward Breakdown -> Delta_x Reward: 350.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 28: Reward = -100.00, Avg Reward (100) = -328.61, Epsilon = 0.498, Avg Loss = 49.8756, Max Q-Value = 0.46, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 29: Reward = -100.00, Avg Reward (100) = -320.44, Epsilon = 0.498, Avg Loss = 50.6136, Max Q-Value = 0.45, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 30: Reward = -150.00, Avg Reward (100) = -312.84, Epsilon = 0.498, Avg Loss = 50.0677, Max Q-Value = 0.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 31: Reward = -176.81, Avg Reward (100) = -307.41, Epsilon = 0.498, Avg Loss = 47.9076, Max Q-Value = 0.59, Steps = 10, Reward Breakdown -> Delta_x Reward: 914.46, Border Penalty: 439.27, Obstacle Penalty: 0.00
Episode 32: Reward = -200.00, Avg Reward (100) = -303.20, Epsilon = 0.497, Avg Loss = 47.9830, Max Q-Value = 0.44, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 33: Reward = -281.15, Avg Reward (100) = -299.98, Epsilon = 0.497, Avg Loss = 47.5245, Max Q-Value = 0.53, Steps = 12, Reward Breakdown -> Delta_x Reward: 980.89, Border Penalty: 141.54, Obstacle Penalty: 0.00
Episode 34: Reward = -100.00, Avg Reward (100) = -299.41, Epsilon = 0.497, Avg Loss = 55.2822, Max Q-Value = 0.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 35: Reward = -321.39, Avg Reward (100) = -293.54, Epsilon = 0.497, Avg Loss = 47.8791, Max Q-Value = 0.41, Steps = 8, Reward Breakdown -> Delta_x Reward: 531.61, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 36: Reward = -100.00, Avg Reward (100) = -294.34, Epsilon = 0.497, Avg Loss = 43.8199, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 37: Reward = -100.00, Avg Reward (100) = -288.94, Epsilon = 0.497, Avg Loss = 47.5622, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 38: Reward = -100.00, Avg Reward (100) = -283.83, Epsilon = 0.497, Avg Loss = 49.6730, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 39: Reward = -270.60, Avg Reward (100) = -278.99, Epsilon = 0.497, Avg Loss = 48.2348, Max Q-Value = 0.40, Steps = 5, Reward Breakdown -> Delta_x Reward: 280.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 40: Reward = -100.00, Avg Reward (100) = -278.78, Epsilon = 0.497, Avg Loss = 51.5778, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 41: Reward = -100.00, Avg Reward (100) = -274.31, Epsilon = 0.497, Avg Loss = 51.1686, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 42: Reward = -100.00, Avg Reward (100) = -270.06, Epsilon = 0.497, Avg Loss = 56.2388, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 43: Reward = -100.00, Avg Reward (100) = -266.01, Epsilon = 0.497, Avg Loss = 48.9512, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 44: Reward = -100.00, Avg Reward (100) = -262.15, Epsilon = 0.496, Avg Loss = 47.7247, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 45: Reward = -100.00, Avg Reward (100) = -258.46, Epsilon = 0.496, Avg Loss = 45.7457, Max Q-Value = 0.39, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 46: Reward = -250.00, Avg Reward (100) = -254.94, Epsilon = 0.496, Avg Loss = 50.1722, Max Q-Value = 0.39, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 47: Reward = -150.00, Avg Reward (100) = -254.83, Epsilon = 0.496, Avg Loss = 47.2479, Max Q-Value = 0.38, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 48: Reward = -100.00, Avg Reward (100) = -252.60, Epsilon = 0.496, Avg Loss = 49.7301, Max Q-Value = 0.38, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 49: Reward = -150.00, Avg Reward (100) = -249.42, Epsilon = 0.496, Avg Loss = 51.1476, Max Q-Value = 0.38, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 50: Reward = -283.76, Avg Reward (100) = -247.40, Epsilon = 0.496, Avg Loss = 50.8904, Max Q-Value = 0.49, Steps = 21, Reward Breakdown -> Delta_x Reward: 1874.24, Border Penalty: 9.00, Obstacle Penalty: 0.00
Episode 51: Reward = -100.00, Avg Reward (100) = -248.12, Epsilon = 0.496, Avg Loss = 49.6436, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 52: Reward = -150.00, Avg Reward (100) = -245.22, Epsilon = 0.496, Avg Loss = 50.7155, Max Q-Value = 0.36, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 53: Reward = -100.00, Avg Reward (100) = -243.39, Epsilon = 0.496, Avg Loss = 49.7654, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 54: Reward = -100.00, Avg Reward (100) = -240.68, Epsilon = 0.496, Avg Loss = 48.7122, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 55: Reward = -294.09, Avg Reward (100) = -238.08, Epsilon = 0.496, Avg Loss = 51.4313, Max Q-Value = 0.36, Steps = 6, Reward Breakdown -> Delta_x Reward: 358.91, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 56: Reward = -100.00, Avg Reward (100) = -239.09, Epsilon = 0.496, Avg Loss = 56.5257, Max Q-Value = 0.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 57: Reward = -150.00, Avg Reward (100) = -236.61, Epsilon = 0.495, Avg Loss = 50.9115, Max Q-Value = 0.36, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 58: Reward = -100.00, Avg Reward (100) = -235.09, Epsilon = 0.495, Avg Loss = 53.2912, Max Q-Value = 0.35, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 59: Reward = -100.00, Avg Reward (100) = -232.76, Epsilon = 0.495, Avg Loss = 58.9012, Max Q-Value = 0.35, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 60: Reward = -100.00, Avg Reward (100) = -230.51, Epsilon = 0.495, Avg Loss = 49.9110, Max Q-Value = 0.35, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 61: Reward = -221.60, Avg Reward (100) = -228.34, Epsilon = 0.495, Avg Loss = 52.3321, Max Q-Value = 0.35, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 62: Reward = -100.00, Avg Reward (100) = -228.23, Epsilon = 0.495, Avg Loss = 53.5291, Max Q-Value = 0.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 63: Reward = -100.00, Avg Reward (100) = -226.16, Epsilon = 0.495, Avg Loss = 51.4985, Max Q-Value = 0.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 64: Reward = -170.60, Avg Reward (100) = -224.16, Epsilon = 0.495, Avg Loss = 51.4957, Max Q-Value = 0.34, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 65: Reward = -100.00, Avg Reward (100) = -223.32, Epsilon = 0.495, Avg Loss = 48.7970, Max Q-Value = 0.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 66: Reward = -100.00, Avg Reward (100) = -221.42, Epsilon = 0.495, Avg Loss = 51.7456, Max Q-Value = 0.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 67: Reward = -100.00, Avg Reward (100) = -219.58, Epsilon = 0.495, Avg Loss = 52.2308, Max Q-Value = 0.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 68: Reward = -100.00, Avg Reward (100) = -217.80, Epsilon = 0.495, Avg Loss = 53.1448, Max Q-Value = 0.33, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 69: Reward = -150.00, Avg Reward (100) = -216.06, Epsilon = 0.494, Avg Loss = 46.8338, Max Q-Value = 0.33, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 70: Reward = -150.00, Avg Reward (100) = -215.11, Epsilon = 0.494, Avg Loss = 53.5015, Max Q-Value = 0.33, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 71: Reward = -100.00, Avg Reward (100) = -214.18, Epsilon = 0.494, Avg Loss = 54.9694, Max Q-Value = 0.33, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 72: Reward = -100.00, Avg Reward (100) = -212.57, Epsilon = 0.494, Avg Loss = 59.2989, Max Q-Value = 0.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 73: Reward = -200.00, Avg Reward (100) = -211.01, Epsilon = 0.494, Avg Loss = 51.9195, Max Q-Value = 0.33, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 74: Reward = -100.00, Avg Reward (100) = -210.86, Epsilon = 0.494, Avg Loss = 53.9382, Max Q-Value = 0.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 75: Reward = -100.00, Avg Reward (100) = -209.36, Epsilon = 0.494, Avg Loss = 56.8656, Max Q-Value = 0.32, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 76: Reward = -200.00, Avg Reward (100) = -207.90, Epsilon = 0.494, Avg Loss = 54.2271, Max Q-Value = 0.31, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 77: Reward = -100.00, Avg Reward (100) = -207.79, Epsilon = 0.494, Avg Loss = 54.2907, Max Q-Value = 0.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 78: Reward = -100.00, Avg Reward (100) = -206.40, Epsilon = 0.494, Avg Loss = 53.3650, Max Q-Value = 0.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 79: Reward = -100.00, Avg Reward (100) = -205.03, Epsilon = 0.494, Avg Loss = 51.1169, Max Q-Value = 0.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 80: Reward = -100.00, Avg Reward (100) = -203.70, Epsilon = 0.494, Avg Loss = 53.3987, Max Q-Value = 0.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 81: Reward = -150.00, Avg Reward (100) = -202.41, Epsilon = 0.494, Avg Loss = 55.6753, Max Q-Value = 0.30, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 82: Reward = -150.00, Avg Reward (100) = -201.76, Epsilon = 0.493, Avg Loss = 48.9972, Max Q-Value = 0.30, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 83: Reward = -100.00, Avg Reward (100) = -201.13, Epsilon = 0.493, Avg Loss = 59.1371, Max Q-Value = 0.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 84: Reward = -100.00, Avg Reward (100) = -199.91, Epsilon = 0.493, Avg Loss = 55.1014, Max Q-Value = 0.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 85: Reward = -221.60, Avg Reward (100) = -198.72, Epsilon = 0.493, Avg Loss = 54.0848, Max Q-Value = 0.30, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 86: Reward = -170.60, Avg Reward (100) = -198.99, Epsilon = 0.493, Avg Loss = 50.9164, Max Q-Value = 0.29, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 87: Reward = -100.00, Avg Reward (100) = -198.66, Epsilon = 0.493, Avg Loss = 54.9714, Max Q-Value = 0.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 88: Reward = -100.00, Avg Reward (100) = -197.52, Epsilon = 0.493, Avg Loss = 57.9811, Max Q-Value = 0.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 89: Reward = -100.00, Avg Reward (100) = -196.42, Epsilon = 0.493, Avg Loss = 55.7080, Max Q-Value = 0.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 90: Reward = -200.00, Avg Reward (100) = -195.33, Epsilon = 0.493, Avg Loss = 56.6282, Max Q-Value = 0.28, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 91: Reward = -100.00, Avg Reward (100) = -195.38, Epsilon = 0.493, Avg Loss = 51.8152, Max Q-Value = 0.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 92: Reward = -100.00, Avg Reward (100) = -194.34, Epsilon = 0.493, Avg Loss = 54.2285, Max Q-Value = 0.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 93: Reward = -100.00, Avg Reward (100) = -193.31, Epsilon = 0.493, Avg Loss = 54.7643, Max Q-Value = 0.27, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 94: Reward = -294.09, Avg Reward (100) = -192.31, Epsilon = 0.492, Avg Loss = 55.3438, Max Q-Value = 0.27, Steps = 6, Reward Breakdown -> Delta_x Reward: 358.91, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 95: Reward = -100.00, Avg Reward (100) = -193.39, Epsilon = 0.492, Avg Loss = 60.4744, Max Q-Value = 0.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 96: Reward = -100.00, Avg Reward (100) = -192.41, Epsilon = 0.492, Avg Loss = 55.5164, Max Q-Value = 0.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 97: Reward = -100.00, Avg Reward (100) = -191.44, Epsilon = 0.492, Avg Loss = 59.3741, Max Q-Value = 0.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 98: Reward = -170.60, Avg Reward (100) = -190.50, Epsilon = 0.492, Avg Loss = 56.0665, Max Q-Value = 0.25, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 99: Reward = -100.00, Avg Reward (100) = -190.30, Epsilon = 0.492, Avg Loss = 53.2982, Max Q-Value = 0.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 100: Reward = -100.00, Avg Reward (100) = -189.39, Epsilon = 0.492, Avg Loss = 55.6127, Max Q-Value = 0.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 101: Reward = -100.00, Avg Reward (100) = -188.49, Epsilon = 0.492, Avg Loss = 56.5668, Max Q-Value = 0.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 102: Reward = -100.00, Avg Reward (100) = -188.67, Epsilon = 0.492, Avg Loss = 55.2350, Max Q-Value = 0.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 103: Reward = -221.60, Avg Reward (100) = -186.44, Epsilon = 0.492, Avg Loss = 54.5114, Max Q-Value = 0.24, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 104: Reward = -100.00, Avg Reward (100) = -185.95, Epsilon = 0.492, Avg Loss = 60.5875, Max Q-Value = 0.23, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 105: Reward = -150.00, Avg Reward (100) = -182.45, Epsilon = 0.492, Avg Loss = 59.5464, Max Q-Value = 0.23, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 106: Reward = -443.93, Avg Reward (100) = -180.95, Epsilon = 0.492, Avg Loss = 55.3584, Max Q-Value = 0.23, Steps = 10, Reward Breakdown -> Delta_x Reward: 611.07, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 107: Reward = -100.00, Avg Reward (100) = -183.39, Epsilon = 0.491, Avg Loss = 54.2531, Max Q-Value = 0.20, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 108: Reward = -170.60, Avg Reward (100) = -183.39, Epsilon = 0.491, Avg Loss = 56.4652, Max Q-Value = 0.20, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 109: Reward = -100.00, Avg Reward (100) = -180.75, Epsilon = 0.491, Avg Loss = 48.8705, Max Q-Value = 0.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 110: Reward = -100.00, Avg Reward (100) = -180.09, Epsilon = 0.491, Avg Loss = 64.3070, Max Q-Value = 0.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
