Episode 1: Reward = 6528.19, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 0.46, Steps = 12, Reward Breakdown -> Delta_x Reward: 8256.10, Border Penalty: 270.45, Obstacle Penalty: 700.00
Episode 32: Reward = 18236.50, Avg Reward (100) = 2990.71, Epsilon = 0.498, Avg Loss = 388.7155, Max Q-Value = 3.04, Steps = 16, Reward Breakdown -> Delta_x Reward: 20628.14, Border Penalty: 262.43, Obstacle Penalty: 935.17
Episode 33: Reward = 580.00, Avg Reward (100) = 3467.14, Epsilon = 0.498, Avg Loss = 417.2571, Max Q-Value = 3.30, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 34: Reward = 13286.25, Avg Reward (100) = 3379.65, Epsilon = 0.498, Avg Loss = 428.6276, Max Q-Value = 3.31, Steps = 18, Reward Breakdown -> Delta_x Reward: 15470.19, Border Penalty: 328.44, Obstacle Penalty: 1000.00
Episode 35: Reward = 1260.00, Avg Reward (100) = 3671.02, Epsilon = 0.498, Avg Loss = 432.4276, Max Q-Value = 3.66, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 36: Reward = 2737.47, Avg Reward (100) = 3602.14, Epsilon = 0.498, Avg Loss = 443.1959, Max Q-Value = 3.78, Steps = 10, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 232.70, Obstacle Penalty: 607.40
Episode 37: Reward = 5163.05, Avg Reward (100) = 3578.12, Epsilon = 0.498, Avg Loss = 450.4403, Max Q-Value = 3.84, Steps = 12, Reward Breakdown -> Delta_x Reward: 6664.49, Border Penalty: 234.15, Obstacle Penalty: 717.76
Episode 38: Reward = 1260.00, Avg Reward (100) = 3620.96, Epsilon = 0.498, Avg Loss = 449.0786, Max Q-Value = 4.11, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 39: Reward = 6916.95, Avg Reward (100) = 3558.83, Epsilon = 0.498, Avg Loss = 414.5313, Max Q-Value = 4.14, Steps = 12, Reward Breakdown -> Delta_x Reward: 8883.52, Border Penalty: 284.49, Obstacle Penalty: 707.40
Episode 40: Reward = 3129.69, Avg Reward (100) = 3644.93, Epsilon = 0.498, Avg Loss = 429.0593, Max Q-Value = 4.52, Steps = 11, Reward Breakdown -> Delta_x Reward: 4400.00, Border Penalty: 305.46, Obstacle Penalty: 652.78
Episode 41: Reward = 5058.54, Avg Reward (100) = 3632.05, Epsilon = 0.498, Avg Loss = 424.2993, Max Q-Value = 4.66, Steps = 14, Reward Breakdown -> Delta_x Reward: 6850.31, Border Penalty: 642.04, Obstacle Penalty: 846.90
Episode 42: Reward = 5343.67, Avg Reward (100) = 3666.84, Epsilon = 0.498, Avg Loss = 420.3216, Max Q-Value = 5.01, Steps = 13, Reward Breakdown -> Delta_x Reward: 7240.16, Border Penalty: 336.81, Obstacle Penalty: 750.00
Episode 43: Reward = -100.00, Avg Reward (100) = 3706.77, Epsilon = 0.498, Avg Loss = 417.0412, Max Q-Value = 5.12, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 44: Reward = 6825.26, Avg Reward (100) = 3618.24, Epsilon = 0.498, Avg Loss = 431.3896, Max Q-Value = 5.19, Steps = 13, Reward Breakdown -> Delta_x Reward: 8292.74, Border Penalty: 251.37, Obstacle Penalty: 721.33
Episode 45: Reward = 1260.00, Avg Reward (100) = 3691.12, Epsilon = 0.498, Avg Loss = 455.2143, Max Q-Value = 5.52, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 295.40
Episode 46: Reward = 580.00, Avg Reward (100) = 3637.10, Epsilon = 0.498, Avg Loss = 436.3497, Max Q-Value = 5.58, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 47: Reward = 2406.64, Avg Reward (100) = 3570.64, Epsilon = 0.498, Avg Loss = 430.2386, Max Q-Value = 5.80, Steps = 9, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 230.04, Obstacle Penalty: 550.00
Episode 48: Reward = 4938.15, Avg Reward (100) = 3545.87, Epsilon = 0.498, Avg Loss = 412.9049, Max Q-Value = 5.89, Steps = 10, Reward Breakdown -> Delta_x Reward: 6269.98, Border Penalty: 202.26, Obstacle Penalty: 600.00
Episode 49: Reward = 240.00, Avg Reward (100) = 3574.88, Epsilon = 0.498, Avg Loss = 448.0226, Max Q-Value = 6.08, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 50: Reward = 2227.22, Avg Reward (100) = 3506.82, Epsilon = 0.498, Avg Loss = 434.3091, Max Q-Value = 6.29, Steps = 8, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 155.83, Obstacle Penalty: 473.65
Episode 51: Reward = 4297.32, Avg Reward (100) = 3481.23, Epsilon = 0.497, Avg Loss = 421.2771, Max Q-Value = 6.38, Steps = 11, Reward Breakdown -> Delta_x Reward: 5741.99, Border Penalty: 245.45, Obstacle Penalty: 662.22
Episode 52: Reward = 3094.11, Avg Reward (100) = 3497.23, Epsilon = 0.497, Avg Loss = 429.1673, Max Q-Value = 6.86, Steps = 11, Reward Breakdown -> Delta_x Reward: 4400.00, Border Penalty: 226.29, Obstacle Penalty: 638.74
Episode 53: Reward = 920.00, Avg Reward (100) = 3489.48, Epsilon = 0.497, Avg Loss = 432.5096, Max Q-Value = 6.95, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 54: Reward = 240.00, Avg Reward (100) = 3441.00, Epsilon = 0.497, Avg Loss = 411.6835, Max Q-Value = 7.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 55: Reward = 2325.00, Avg Reward (100) = 3381.72, Epsilon = 0.497, Avg Loss = 424.3278, Max Q-Value = 7.27, Steps = 10, Reward Breakdown -> Delta_x Reward: 4213.37, Border Penalty: 1008.55, Obstacle Penalty: 613.90
Episode 56: Reward = -100.00, Avg Reward (100) = 3362.51, Epsilon = 0.497, Avg Loss = 397.9401, Max Q-Value = 7.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 57: Reward = 9974.60, Avg Reward (100) = 3300.68, Epsilon = 0.497, Avg Loss = 412.7652, Max Q-Value = 7.39, Steps = 14, Reward Breakdown -> Delta_x Reward: 12196.66, Border Penalty: 406.33, Obstacle Penalty: 840.03
Episode 58: Reward = 1940.00, Avg Reward (100) = 3417.76, Epsilon = 0.497, Avg Loss = 440.0940, Max Q-Value = 7.92, Steps = 7, Reward Breakdown -> Delta_x Reward: 2800.00, Border Penalty: 150.00, Obstacle Penalty: 350.00
Episode 59: Reward = 3653.53, Avg Reward (100) = 3392.28, Epsilon = 0.497, Avg Loss = 419.6377, Max Q-Value = 8.10, Steps = 11, Reward Breakdown -> Delta_x Reward: 5345.78, Border Penalty: 767.01, Obstacle Penalty: 659.30
Episode 60: Reward = 580.00, Avg Reward (100) = 3396.71, Epsilon = 0.497, Avg Loss = 426.9389, Max Q-Value = 8.33, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 61: Reward = 4283.37, Avg Reward (100) = 3349.77, Epsilon = 0.497, Avg Loss = 409.7525, Max Q-Value = 8.36, Steps = 10, Reward Breakdown -> Delta_x Reward: 5625.72, Border Penalty: 190.22, Obstacle Penalty: 600.00
Episode 62: Reward = 240.00, Avg Reward (100) = 3365.07, Epsilon = 0.497, Avg Loss = 419.8989, Max Q-Value = 8.70, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 63: Reward = 3645.61, Avg Reward (100) = 3314.67, Epsilon = 0.497, Avg Loss = 425.2874, Max Q-Value = 9.15, Steps = 14, Reward Breakdown -> Delta_x Reward: 6202.09, Border Penalty: 1338.47, Obstacle Penalty: 854.63
Episode 64: Reward = 240.00, Avg Reward (100) = 3319.92, Epsilon = 0.497, Avg Loss = 405.3564, Max Q-Value = 9.21, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 65: Reward = 5864.22, Avg Reward (100) = 3271.80, Epsilon = 0.497, Avg Loss = 417.5607, Max Q-Value = 9.25, Steps = 13, Reward Breakdown -> Delta_x Reward: 7637.38, Border Penalty: 218.19, Obstacle Penalty: 750.00
Episode 66: Reward = 5043.87, Avg Reward (100) = 3311.68, Epsilon = 0.497, Avg Loss = 416.6820, Max Q-Value = 9.74, Steps = 12, Reward Breakdown -> Delta_x Reward: 6561.00, Border Penalty: 247.55, Obstacle Penalty: 700.00
Episode 67: Reward = 5773.40, Avg Reward (100) = 3337.93, Epsilon = 0.497, Avg Loss = 420.1892, Max Q-Value = 10.21, Steps = 13, Reward Breakdown -> Delta_x Reward: 7559.52, Border Penalty: 785.79, Obstacle Penalty: 707.94
Episode 68: Reward = -100.00, Avg Reward (100) = 3374.28, Epsilon = 0.497, Avg Loss = 425.7465, Max Q-Value = 10.58, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 69: Reward = 2406.64, Avg Reward (100) = 3323.18, Epsilon = 0.497, Avg Loss = 413.3574, Max Q-Value = 10.98, Steps = 9, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 230.04, Obstacle Penalty: 550.00
Episode 70: Reward = 580.00, Avg Reward (100) = 3309.90, Epsilon = 0.497, Avg Loss = 397.8265, Max Q-Value = 11.04, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 71: Reward = 7063.69, Avg Reward (100) = 3270.90, Epsilon = 0.496, Avg Loss = 419.5174, Max Q-Value = 11.08, Steps = 12, Reward Breakdown -> Delta_x Reward: 8607.90, Border Penalty: 186.50, Obstacle Penalty: 700.00
Episode 72: Reward = 580.00, Avg Reward (100) = 3324.32, Epsilon = 0.496, Avg Loss = 436.4651, Max Q-Value = 11.63, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 73: Reward = 240.00, Avg Reward (100) = 3286.21, Epsilon = 0.496, Avg Loss = 469.5894, Max Q-Value = 11.70, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 74: Reward = 240.00, Avg Reward (100) = 3244.48, Epsilon = 0.496, Avg Loss = 399.0185, Max Q-Value = 11.78, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 75: Reward = 240.00, Avg Reward (100) = 3203.88, Epsilon = 0.496, Avg Loss = 422.0429, Max Q-Value = 11.86, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 76: Reward = -100.00, Avg Reward (100) = 3164.36, Epsilon = 0.496, Avg Loss = 395.5820, Max Q-Value = 11.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 77: Reward = 920.00, Avg Reward (100) = 3121.41, Epsilon = 0.496, Avg Loss = 430.8906, Max Q-Value = 12.08, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 78: Reward = -100.00, Avg Reward (100) = 3092.82, Epsilon = 0.496, Avg Loss = 429.9103, Max Q-Value = 12.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 79: Reward = 2650.94, Avg Reward (100) = 3051.88, Epsilon = 0.496, Avg Loss = 409.6625, Max Q-Value = 12.59, Steps = 11, Reward Breakdown -> Delta_x Reward: 5002.09, Border Penalty: 1468.81, Obstacle Penalty: 607.94
Episode 80: Reward = 240.00, Avg Reward (100) = 3046.81, Epsilon = 0.496, Avg Loss = 407.4448, Max Q-Value = 12.65, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 81: Reward = 1550.00, Avg Reward (100) = 3011.72, Epsilon = 0.496, Avg Loss = 398.0941, Max Q-Value = 12.95, Steps = 6, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 82: Reward = 14194.58, Avg Reward (100) = 2993.68, Epsilon = 0.496, Avg Loss = 412.5098, Max Q-Value = 13.09, Steps = 18, Reward Breakdown -> Delta_x Reward: 17178.16, Border Penalty: 591.20, Obstacle Penalty: 1140.10
Episode 83: Reward = 2003.37, Avg Reward (100) = 3130.27, Epsilon = 0.496, Avg Loss = 415.5277, Max Q-Value = 13.95, Steps = 7, Reward Breakdown -> Delta_x Reward: 3013.37, Border Penalty: 300.00, Obstacle Penalty: 350.00
Episode 84: Reward = 10393.37, Avg Reward (100) = 3116.70, Epsilon = 0.496, Avg Loss = 431.0406, Max Q-Value = 14.22, Steps = 16, Reward Breakdown -> Delta_x Reward: 12210.52, Border Penalty: 263.70, Obstacle Penalty: 900.00
Episode 85: Reward = 3666.86, Avg Reward (100) = 3203.32, Epsilon = 0.496, Avg Loss = 412.6233, Max Q-Value = 15.09, Steps = 10, Reward Breakdown -> Delta_x Reward: 5080.80, Border Penalty: 534.73, Obstacle Penalty: 595.40
Episode 86: Reward = 9658.32, Avg Reward (100) = 3208.78, Epsilon = 0.496, Avg Loss = 434.0029, Max Q-Value = 15.53, Steps = 12, Reward Breakdown -> Delta_x Reward: 11911.30, Border Penalty: 372.44, Obstacle Penalty: 709.30
Episode 87: Reward = 1260.00, Avg Reward (100) = 3283.77, Epsilon = 0.496, Avg Loss = 436.8607, Max Q-Value = 16.23, Steps = 5, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 88: Reward = 240.00, Avg Reward (100) = 3260.51, Epsilon = 0.496, Avg Loss = 436.0695, Max Q-Value = 16.33, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 89: Reward = 4142.61, Avg Reward (100) = 3226.18, Epsilon = 0.496, Avg Loss = 436.3300, Max Q-Value = 16.99, Steps = 12, Reward Breakdown -> Delta_x Reward: 5902.61, Border Penalty: 750.00, Obstacle Penalty: 600.00
Episode 90: Reward = 3776.96, Avg Reward (100) = 3236.48, Epsilon = 0.496, Avg Loss = 430.2247, Max Q-Value = 17.31, Steps = 10, Reward Breakdown -> Delta_x Reward: 5420.58, Border Penalty: 293.98, Obstacle Penalty: 559.30
Episode 91: Reward = 240.00, Avg Reward (100) = 3242.49, Epsilon = 0.495, Avg Loss = 403.4459, Max Q-Value = 17.71, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 92: Reward = 240.00, Avg Reward (100) = 3209.49, Epsilon = 0.495, Avg Loss = 393.5746, Max Q-Value = 17.83, Steps = 2, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 150.00, Obstacle Penalty: 100.00
Episode 93: Reward = 8050.98, Avg Reward (100) = 3177.22, Epsilon = 0.495, Avg Loss = 419.7167, Max Q-Value = 18.01, Steps = 16, Reward Breakdown -> Delta_x Reward: 9693.78, Border Penalty: 268.32, Obstacle Penalty: 864.10
Episode 94: Reward = -100.00, Avg Reward (100) = 3229.62, Epsilon = 0.495, Avg Loss = 429.9747, Max Q-Value = 18.86, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 95: Reward = -100.00, Avg Reward (100) = 3194.20, Epsilon = 0.495, Avg Loss = 393.8091, Max Q-Value = 18.92, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 96: Reward = 580.00, Avg Reward (100) = 3159.52, Epsilon = 0.495, Avg Loss = 421.4656, Max Q-Value = 19.10, Steps = 3, Reward Breakdown -> Delta_x Reward: 1200.00, Border Penalty: 150.00, Obstacle Penalty: 150.00
Episode 97: Reward = 920.00, Avg Reward (100) = 3132.65, Epsilon = 0.495, Avg Loss = 413.8788, Max Q-Value = 19.35, Steps = 4, Reward Breakdown -> Delta_x Reward: 1600.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 98: Reward = 9845.91, Avg Reward (100) = 3109.84, Epsilon = 0.495, Avg Loss = 441.2533, Max Q-Value = 19.91, Steps = 19, Reward Breakdown -> Delta_x Reward: 12211.21, Border Penalty: 404.39, Obstacle Penalty: 1051.53
Episode 99: Reward = 2166.84, Avg Reward (100) = 3178.58, Epsilon = 0.495, Avg Loss = 419.7299, Max Q-Value = 21.21, Steps = 8, Reward Breakdown -> Delta_x Reward: 3200.00, Border Penalty: 206.16, Obstacle Penalty: 500.00
Episode 100: Reward = 9867.78, Avg Reward (100) = 3168.36, Epsilon = 0.495, Avg Loss = 442.1808, Max Q-Value = 21.50, Steps = 16, Reward Breakdown -> Delta_x Reward: 12892.98, Border Penalty: 1060.37, Obstacle Penalty: 928.13
Episode 101: Reward = 4177.42, Avg Reward (100) = 3235.35, Epsilon = 0.495, Avg Loss = 440.7390, Max Q-Value = 22.51, Steps = 11, Reward Breakdown -> Delta_x Reward: 5795.70, Border Penalty: 370.42, Obstacle Penalty: 662.56
Episode 102: Reward = 2406.64, Avg Reward (100) = 3211.85, Epsilon = 0.495, Avg Loss = 438.5326, Max Q-Value = 23.76, Steps = 9, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 230.04, Obstacle Penalty: 550.00
Episode 103: Reward = 1600.00, Avg Reward (100) = 3206.52, Epsilon = 0.495, Avg Loss = 445.1774, Max Q-Value = 24.04, Steps = 6, Reward Breakdown -> Delta_x Reward: 2400.00, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 104: Reward = -100.00, Avg Reward (100) = 3151.97, Epsilon = 0.495, Avg Loss = 427.1439, Max Q-Value = 24.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 105: Reward = 4521.16, Avg Reward (100) = 3138.37, Epsilon = 0.495, Avg Loss = 420.7684, Max Q-Value = 25.01, Steps = 15, Reward Breakdown -> Delta_x Reward: 6782.68, Border Penalty: 1051.98, Obstacle Penalty: 900.00
Episode 106: Reward = -100.00, Avg Reward (100) = 3184.58, Epsilon = 0.495, Avg Loss = 426.5464, Max Q-Value = 25.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 150.00, Obstacle Penalty: 50.00
Episode 107: Reward = 1890.00, Avg Reward (100) = 3174.38, Epsilon = 0.495, Avg Loss = 428.7730, Max Q-Value = 25.88, Steps = 7, Reward Breakdown -> Delta_x Reward: 2800.00, Border Penalty: 150.00, Obstacle Penalty: 450.00
Episode 108: Reward = 2406.64, Avg Reward (100) = 3126.54, Epsilon = 0.495, Avg Loss = 432.6533, Max Q-Value = 26.64, Steps = 9, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 230.04, Obstacle Penalty: 550.00
