Episode 1: Reward = -250.00, Avg Reward (100) = 0.00, Epsilon = 2500.000, Avg Loss = 0.0000, Max Q-Value = 1.84, Steps = 4, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 15: Reward = -170.60, Avg Reward (100) = 138.85, Epsilon = 2499.999, Avg Loss = 74.2004, Max Q-Value = 1.92, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 16: Reward = -450.00, Avg Reward (100) = 118.22, Epsilon = 2499.999, Avg Loss = 74.0534, Max Q-Value = 2.07, Steps = 8, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 17: Reward = 1757.03, Avg Reward (100) = 82.71, Epsilon = 2499.999, Avg Loss = 72.6242, Max Q-Value = 1.97, Steps = 46, Reward Breakdown -> Delta_x Reward: 6416.03, Border Penalty: 317.49, Obstacle Penalty: 0.00
Episode 18: Reward = -937.96, Avg Reward (100) = 181.20, Epsilon = 2499.999, Avg Loss = 67.6163, Max Q-Value = 2.34, Steps = 52, Reward Breakdown -> Delta_x Reward: 4333.04, Border Penalty: 22.00, Obstacle Penalty: 0.00
Episode 19: Reward = -170.60, Avg Reward (100) = 119.02, Epsilon = 2499.998, Avg Loss = 62.7213, Max Q-Value = 2.20, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 20: Reward = -746.19, Avg Reward (100) = 103.78, Epsilon = 2499.998, Avg Loss = 61.7877, Max Q-Value = 2.36, Steps = 16, Reward Breakdown -> Delta_x Reward: 910.81, Border Penalty: 103.72, Obstacle Penalty: 0.00
Episode 21: Reward = -718.51, Avg Reward (100) = 61.28, Epsilon = 2499.998, Avg Loss = 59.1086, Max Q-Value = 2.21, Steps = 28, Reward Breakdown -> Delta_x Reward: 2177.06, Border Penalty: 37.21, Obstacle Penalty: 0.00
Episode 22: Reward = -243.09, Avg Reward (100) = 24.15, Epsilon = 2499.998, Avg Loss = 60.1697, Max Q-Value = 2.20, Steps = 5, Reward Breakdown -> Delta_x Reward: 308.91, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 23: Reward = 1830.73, Avg Reward (100) = 12.00, Epsilon = 2499.998, Avg Loss = 60.3578, Max Q-Value = 2.21, Steps = 22, Reward Breakdown -> Delta_x Reward: 4198.43, Border Penalty: 87.80, Obstacle Penalty: 0.00
Episode 24: Reward = -520.97, Avg Reward (100) = 91.08, Epsilon = 2499.998, Avg Loss = 63.5974, Max Q-Value = 2.17, Steps = 11, Reward Breakdown -> Delta_x Reward: 636.03, Border Penalty: 8.00, Obstacle Penalty: 0.00
Episode 25: Reward = -98.12, Avg Reward (100) = 65.57, Epsilon = 2499.998, Avg Loss = 62.1383, Max Q-Value = 2.17, Steps = 26, Reward Breakdown -> Delta_x Reward: 2553.88, Border Penalty: 101.29, Obstacle Penalty: 0.00
Episode 26: Reward = -100.00, Avg Reward (100) = 59.03, Epsilon = 2499.998, Avg Loss = 48.2025, Max Q-Value = 2.17, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 27: Reward = -597.53, Avg Reward (100) = 52.91, Epsilon = 2499.998, Avg Loss = 62.8503, Max Q-Value = 2.18, Steps = 14, Reward Breakdown -> Delta_x Reward: 858.47, Border Penalty: 7.00, Obstacle Penalty: 0.00
Episode 28: Reward = -170.60, Avg Reward (100) = 28.82, Epsilon = 2499.998, Avg Loss = 61.9239, Max Q-Value = 2.17, Steps = 3, Reward Breakdown -> Delta_x Reward: 180.40, Border Penalty: 2.00, Obstacle Penalty: 0.00
Episode 29: Reward = -100.00, Avg Reward (100) = 21.70, Epsilon = 2499.998, Avg Loss = 53.2476, Max Q-Value = 2.17, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 30: Reward = -1198.01, Avg Reward (100) = 17.50, Epsilon = 2499.998, Avg Loss = 58.1244, Max Q-Value = 2.17, Steps = 51, Reward Breakdown -> Delta_x Reward: 3968.09, Border Penalty: 205.59, Obstacle Penalty: 0.00
Episode 31: Reward = -271.60, Avg Reward (100) = -23.02, Epsilon = 2499.998, Avg Loss = 53.4138, Max Q-Value = 2.14, Steps = 5, Reward Breakdown -> Delta_x Reward: 280.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 32: Reward = -100.00, Avg Reward (100) = -31.04, Epsilon = 2499.997, Avg Loss = 61.8107, Max Q-Value = 2.11, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 33: Reward = -495.09, Avg Reward (100) = -33.19, Epsilon = 2499.997, Avg Loss = 58.0721, Max Q-Value = 2.20, Steps = 10, Reward Breakdown -> Delta_x Reward: 558.91, Border Penalty: 92.01, Obstacle Penalty: 0.00
Episode 34: Reward = -200.00, Avg Reward (100) = -47.19, Epsilon = 2499.997, Avg Loss = 55.0589, Max Q-Value = 2.09, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 35: Reward = -200.00, Avg Reward (100) = -51.68, Epsilon = 2499.997, Avg Loss = 57.4534, Max Q-Value = 2.09, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 36: Reward = -100.00, Avg Reward (100) = -55.92, Epsilon = 2499.997, Avg Loss = 48.5683, Max Q-Value = 2.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 37: Reward = -100.00, Avg Reward (100) = -57.14, Epsilon = 2499.997, Avg Loss = 53.2845, Max Q-Value = 2.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 38: Reward = -743.20, Avg Reward (100) = -58.30, Epsilon = 2499.997, Avg Loss = 55.4001, Max Q-Value = 2.12, Steps = 23, Reward Breakdown -> Delta_x Reward: 1616.80, Border Penalty: 12.92, Obstacle Penalty: 0.00
Episode 39: Reward = 2066.28, Avg Reward (100) = -76.33, Epsilon = 2499.997, Avg Loss = 55.1499, Max Q-Value = 2.05, Steps = 41, Reward Breakdown -> Delta_x Reward: 6557.16, Border Penalty: 13.73, Obstacle Penalty: 0.00
Episode 40: Reward = -243.09, Avg Reward (100) = -21.39, Epsilon = 2499.997, Avg Loss = 56.6353, Max Q-Value = 1.92, Steps = 5, Reward Breakdown -> Delta_x Reward: 308.91, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 41: Reward = 54.93, Avg Reward (100) = -26.93, Epsilon = 2499.997, Avg Loss = 56.9509, Max Q-Value = 1.90, Steps = 31, Reward Breakdown -> Delta_x Reward: 3258.69, Border Penalty: 221.55, Obstacle Penalty: 0.00
Episode 42: Reward = -150.00, Avg Reward (100) = -24.93, Epsilon = 2499.997, Avg Loss = 55.9467, Max Q-Value = 1.84, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 43: Reward = 353.89, Avg Reward (100) = -27.91, Epsilon = 2499.997, Avg Loss = 57.6707, Max Q-Value = 1.83, Steps = 28, Reward Breakdown -> Delta_x Reward: 3235.99, Border Penalty: 194.70, Obstacle Penalty: 0.00
Episode 44: Reward = -100.00, Avg Reward (100) = -19.03, Epsilon = 2499.996, Avg Loss = 57.2732, Max Q-Value = 1.73, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 45: Reward = -350.00, Avg Reward (100) = -20.87, Epsilon = 2499.996, Avg Loss = 55.7250, Max Q-Value = 1.73, Steps = 6, Reward Breakdown -> Delta_x Reward: 300.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 46: Reward = -100.00, Avg Reward (100) = -28.19, Epsilon = 2499.996, Avg Loss = 65.7706, Max Q-Value = 1.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 47: Reward = -150.00, Avg Reward (100) = -29.75, Epsilon = 2499.996, Avg Loss = 58.2121, Max Q-Value = 1.71, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 48: Reward = -150.00, Avg Reward (100) = -32.31, Epsilon = 2499.996, Avg Loss = 56.7476, Max Q-Value = 1.71, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 49: Reward = -150.00, Avg Reward (100) = -34.76, Epsilon = 2499.996, Avg Loss = 53.8742, Max Q-Value = 1.70, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 50: Reward = -200.00, Avg Reward (100) = -37.11, Epsilon = 2499.996, Avg Loss = 56.2898, Max Q-Value = 1.70, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 51: Reward = -521.57, Avg Reward (100) = -40.37, Epsilon = 2499.996, Avg Loss = 53.9577, Max Q-Value = 1.68, Steps = 12, Reward Breakdown -> Delta_x Reward: 734.43, Border Penalty: 7.00, Obstacle Penalty: 0.00
Episode 52: Reward = -150.00, Avg Reward (100) = -49.80, Epsilon = 2499.996, Avg Loss = 63.6760, Max Q-Value = 1.64, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 53: Reward = -382.00, Avg Reward (100) = -51.73, Epsilon = 2499.996, Avg Loss = 53.3075, Max Q-Value = 1.63, Steps = 22, Reward Breakdown -> Delta_x Reward: 1872.00, Border Penalty: 75.61, Obstacle Penalty: 0.00
Episode 54: Reward = -1515.15, Avg Reward (100) = -57.96, Epsilon = 2499.996, Avg Loss = 54.1637, Max Q-Value = 1.55, Steps = 42, Reward Breakdown -> Delta_x Reward: 2757.85, Border Penalty: 24.00, Obstacle Penalty: 0.00
Episode 55: Reward = -374.60, Avg Reward (100) = -84.95, Epsilon = 2499.996, Avg Loss = 53.2330, Max Q-Value = 1.44, Steps = 7, Reward Breakdown -> Delta_x Reward: 380.40, Border Penalty: 6.00, Obstacle Penalty: 0.00
Episode 56: Reward = -476.47, Avg Reward (100) = -90.21, Epsilon = 2499.996, Avg Loss = 52.5965, Max Q-Value = 1.45, Steps = 12, Reward Breakdown -> Delta_x Reward: 777.53, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 57: Reward = -577.06, Avg Reward (100) = -97.11, Epsilon = 2499.995, Avg Loss = 52.6309, Max Q-Value = 1.38, Steps = 16, Reward Breakdown -> Delta_x Reward: 1076.94, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 58: Reward = -100.00, Avg Reward (100) = -105.53, Epsilon = 2499.995, Avg Loss = 44.4512, Max Q-Value = 1.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 59: Reward = -100.00, Avg Reward (100) = -105.43, Epsilon = 2499.995, Avg Loss = 54.0820, Max Q-Value = 1.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 60: Reward = 849.53, Avg Reward (100) = -105.34, Epsilon = 2499.995, Avg Loss = 52.2277, Max Q-Value = 1.31, Steps = 18, Reward Breakdown -> Delta_x Reward: 2881.40, Border Penalty: 38.41, Obstacle Penalty: 0.00
Episode 61: Reward = -100.00, Avg Reward (100) = -89.43, Epsilon = 2499.995, Avg Loss = 45.5171, Max Q-Value = 1.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 62: Reward = -408.12, Avg Reward (100) = -89.60, Epsilon = 2499.995, Avg Loss = 53.8705, Max Q-Value = 1.23, Steps = 21, Reward Breakdown -> Delta_x Reward: 1746.88, Border Penalty: 201.97, Obstacle Penalty: 0.00
Episode 63: Reward = -44.09, Avg Reward (100) = -94.74, Epsilon = 2499.995, Avg Loss = 53.9364, Max Q-Value = 1.17, Steps = 27, Reward Breakdown -> Delta_x Reward: 2711.91, Border Penalty: 11.07, Obstacle Penalty: 0.00
Episode 64: Reward = -150.00, Avg Reward (100) = -93.93, Epsilon = 2499.995, Avg Loss = 51.7697, Max Q-Value = 1.09, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 65: Reward = -150.00, Avg Reward (100) = -94.81, Epsilon = 2499.995, Avg Loss = 56.0179, Max Q-Value = 1.09, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 66: Reward = -513.95, Avg Reward (100) = -95.66, Epsilon = 2499.995, Avg Loss = 50.9353, Max Q-Value = 1.08, Steps = 20, Reward Breakdown -> Delta_x Reward: 1544.10, Border Penalty: 103.18, Obstacle Penalty: 0.00
Episode 67: Reward = -322.60, Avg Reward (100) = -102.00, Epsilon = 2499.995, Avg Loss = 52.0905, Max Q-Value = 1.01, Steps = 6, Reward Breakdown -> Delta_x Reward: 330.40, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 68: Reward = -368.32, Avg Reward (100) = -105.29, Epsilon = 2499.995, Avg Loss = 47.0624, Max Q-Value = 0.99, Steps = 8, Reward Breakdown -> Delta_x Reward: 485.68, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 69: Reward = -100.00, Avg Reward (100) = -109.16, Epsilon = 2499.994, Avg Loss = 59.0011, Max Q-Value = 0.96, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 70: Reward = 5678.63, Avg Reward (100) = -109.03, Epsilon = 2499.994, Avg Loss = 54.2467, Max Q-Value = 0.95, Steps = 69, Reward Breakdown -> Delta_x Reward: 12688.63, Border Penalty: 10.00, Obstacle Penalty: 100.00
Episode 71: Reward = -345.09, Avg Reward (100) = -26.34, Epsilon = 2499.994, Avg Loss = 56.1788, Max Q-Value = 0.73, Steps = 7, Reward Breakdown -> Delta_x Reward: 408.91, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 72: Reward = -100.00, Avg Reward (100) = -30.83, Epsilon = 2499.994, Avg Loss = 55.5025, Max Q-Value = 0.72, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 73: Reward = -100.00, Avg Reward (100) = -31.79, Epsilon = 2499.994, Avg Loss = 49.9722, Max Q-Value = 0.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 74: Reward = 160.27, Avg Reward (100) = -32.73, Epsilon = 2499.994, Avg Loss = 54.2239, Max Q-Value = 0.76, Steps = 13, Reward Breakdown -> Delta_x Reward: 1666.19, Border Penalty: 253.22, Obstacle Penalty: 0.00
Episode 75: Reward = 327.40, Avg Reward (100) = -30.12, Epsilon = 2499.994, Avg Loss = 53.9898, Max Q-Value = 0.67, Steps = 17, Reward Breakdown -> Delta_x Reward: 2557.97, Border Penalty: 53.73, Obstacle Penalty: 0.00
Episode 76: Reward = -100.00, Avg Reward (100) = -25.35, Epsilon = 2499.994, Avg Loss = 54.9870, Max Q-Value = 0.63, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 77: Reward = -200.00, Avg Reward (100) = -26.34, Epsilon = 2499.994, Avg Loss = 55.7246, Max Q-Value = 0.62, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 78: Reward = -221.60, Avg Reward (100) = -28.59, Epsilon = 2499.994, Avg Loss = 60.0480, Max Q-Value = 0.62, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 79: Reward = 24.63, Avg Reward (100) = -31.07, Epsilon = 2499.994, Avg Loss = 57.8995, Max Q-Value = 0.66, Steps = 19, Reward Breakdown -> Delta_x Reward: 2038.57, Border Penalty: 102.94, Obstacle Penalty: 0.00
Episode 80: Reward = -100.00, Avg Reward (100) = -30.36, Epsilon = 2499.994, Avg Loss = 49.2957, Max Q-Value = 0.56, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 81: Reward = 994.37, Avg Reward (100) = -31.23, Epsilon = 2499.994, Avg Loss = 56.0874, Max Q-Value = 0.56, Steps = 27, Reward Breakdown -> Delta_x Reward: 3769.97, Border Penalty: 21.45, Obstacle Penalty: 0.00
Episode 82: Reward = -100.00, Avg Reward (100) = -18.57, Epsilon = 2499.993, Avg Loss = 54.5411, Max Q-Value = 0.46, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 83: Reward = 95.01, Avg Reward (100) = -19.56, Epsilon = 2499.993, Avg Loss = 60.5153, Max Q-Value = 0.54, Steps = 21, Reward Breakdown -> Delta_x Reward: 2246.01, Border Penalty: 207.14, Obstacle Penalty: 0.00
Episode 84: Reward = -150.00, Avg Reward (100) = -18.18, Epsilon = 2499.993, Avg Loss = 60.9664, Max Q-Value = 0.41, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 85: Reward = -300.00, Avg Reward (100) = -19.75, Epsilon = 2499.993, Avg Loss = 59.2327, Max Q-Value = 0.43, Steps = 5, Reward Breakdown -> Delta_x Reward: 250.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 86: Reward = -100.00, Avg Reward (100) = -23.05, Epsilon = 2499.993, Avg Loss = 64.1826, Max Q-Value = 0.40, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 87: Reward = -493.37, Avg Reward (100) = -23.94, Epsilon = 2499.993, Avg Loss = 56.5253, Max Q-Value = 0.43, Steps = 55, Reward Breakdown -> Delta_x Reward: 5156.68, Border Penalty: 79.42, Obstacle Penalty: 0.00
Episode 88: Reward = -1229.33, Avg Reward (100) = -29.34, Epsilon = 2499.993, Avg Loss = 57.5212, Max Q-Value = 0.37, Steps = 58, Reward Breakdown -> Delta_x Reward: 4689.17, Border Penalty: 74.62, Obstacle Penalty: 0.00
Episode 89: Reward = -100.00, Avg Reward (100) = -42.98, Epsilon = 2499.993, Avg Loss = 44.1327, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 90: Reward = -100.00, Avg Reward (100) = -43.62, Epsilon = 2499.993, Avg Loss = 41.4595, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 91: Reward = -271.60, Avg Reward (100) = -44.24, Epsilon = 2499.993, Avg Loss = 50.5113, Max Q-Value = 0.00, Steps = 5, Reward Breakdown -> Delta_x Reward: 280.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
Episode 92: Reward = -2458.89, Avg Reward (100) = -46.74, Epsilon = 2499.993, Avg Loss = 52.6831, Max Q-Value = 0.08, Steps = 80, Reward Breakdown -> Delta_x Reward: 5613.11, Border Penalty: 32.48, Obstacle Penalty: 0.00
Episode 93: Reward = -100.00, Avg Reward (100) = -72.96, Epsilon = 2499.993, Avg Loss = 50.1748, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 94: Reward = -100.00, Avg Reward (100) = -73.25, Epsilon = 2499.992, Avg Loss = 56.9052, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 95: Reward = -294.09, Avg Reward (100) = -73.54, Epsilon = 2499.992, Avg Loss = 49.3581, Max Q-Value = 0.00, Steps = 6, Reward Breakdown -> Delta_x Reward: 358.91, Border Penalty: 4.00, Obstacle Penalty: 0.00
Episode 96: Reward = -100.00, Avg Reward (100) = -75.86, Epsilon = 2499.992, Avg Loss = 55.4150, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 97: Reward = -150.00, Avg Reward (100) = -76.11, Epsilon = 2499.992, Avg Loss = 55.8665, Max Q-Value = 0.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 100.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 98: Reward = 790.45, Avg Reward (100) = -76.87, Epsilon = 2499.992, Avg Loss = 55.7710, Max Q-Value = 0.00, Steps = 29, Reward Breakdown -> Delta_x Reward: 3788.66, Border Penalty: 100.54, Obstacle Penalty: 0.00
Episode 99: Reward = -1540.50, Avg Reward (100) = -68.02, Epsilon = 2499.992, Avg Loss = 51.6170, Max Q-Value = 0.00, Steps = 47, Reward Breakdown -> Delta_x Reward: 3231.50, Border Penalty: 23.00, Obstacle Penalty: 0.00
Episode 100: Reward = -633.03, Avg Reward (100) = -82.89, Epsilon = 2499.992, Avg Loss = 49.7994, Max Q-Value = 0.00, Steps = 20, Reward Breakdown -> Delta_x Reward: 1438.36, Border Penalty: 101.82, Obstacle Penalty: 0.00
Episode 101: Reward = -100.00, Avg Reward (100) = -88.39, Epsilon = 2499.992, Avg Loss = 50.0055, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 102: Reward = -200.00, Avg Reward (100) = -86.89, Epsilon = 2499.992, Avg Loss = 54.3340, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 103: Reward = -469.98, Avg Reward (100) = -86.46, Epsilon = 2499.992, Avg Loss = 55.3053, Max Q-Value = 0.00, Steps = 10, Reward Breakdown -> Delta_x Reward: 586.02, Border Penalty: 7.00, Obstacle Penalty: 0.00
Episode 104: Reward = -100.00, Avg Reward (100) = -89.16, Epsilon = 2499.992, Avg Loss = 60.2743, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 105: Reward = -100.00, Avg Reward (100) = -89.16, Epsilon = 2499.992, Avg Loss = 60.5997, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 106: Reward = -434.98, Avg Reward (100) = -93.77, Epsilon = 2499.992, Avg Loss = 50.4547, Max Q-Value = 0.00, Steps = 12, Reward Breakdown -> Delta_x Reward: 819.02, Border Penalty: 5.00, Obstacle Penalty: 0.00
Episode 107: Reward = -200.00, Avg Reward (100) = -97.12, Epsilon = 2499.991, Avg Loss = 52.7732, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 150.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 108: Reward = -100.00, Avg Reward (100) = -98.12, Epsilon = 2499.991, Avg Loss = 51.9341, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 50.00, Border Penalty: 1.00, Obstacle Penalty: 0.00
Episode 109: Reward = -221.60, Avg Reward (100) = -98.12, Epsilon = 2499.991, Avg Loss = 52.5615, Max Q-Value = 0.00, Steps = 4, Reward Breakdown -> Delta_x Reward: 230.40, Border Penalty: 3.00, Obstacle Penalty: 0.00
