Episode 1: Reward = -171541.67, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.68, Steps = 10, Reward Breakdown -> Delta_x Reward: 12216.21, Border Penalty: 190961.62, Obstacle Penalty: 2571.37
Episode 17: Reward = -215145.25, Avg Reward (100) = -108272.29, Epsilon = 0.499, Avg Loss = 15881.5139, Max Q-Value = 2.45, Steps = 11, Reward Breakdown -> Delta_x Reward: 18707.62, Border Penalty: 254988.33, Obstacle Penalty: 2688.01
Episode 18: Reward = -195898.19, Avg Reward (100) = -114558.93, Epsilon = 0.499, Avg Loss = 14532.5686, Max Q-Value = 2.40, Steps = 12, Reward Breakdown -> Delta_x Reward: 21964.92, Border Penalty: 213422.19, Obstacle Penalty: 2833.99
Episode 19: Reward = -19200.00, Avg Reward (100) = -119077.78, Epsilon = 0.498, Avg Loss = 17576.8711, Max Q-Value = 2.34, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 20: Reward = -226850.12, Avg Reward (100) = -113821.06, Epsilon = 0.498, Avg Loss = 15819.9054, Max Q-Value = 2.33, Steps = 11, Reward Breakdown -> Delta_x Reward: 15609.16, Border Penalty: 267528.22, Obstacle Penalty: 2691.63
Episode 21: Reward = -213015.62, Avg Reward (100) = -119472.51, Epsilon = 0.498, Avg Loss = 16533.2867, Max Q-Value = 2.28, Steps = 12, Reward Breakdown -> Delta_x Reward: 15132.79, Border Penalty: 210766.50, Obstacle Penalty: 3096.72
Episode 22: Reward = -37600.00, Avg Reward (100) = -123926.94, Epsilon = 0.498, Avg Loss = 18977.6626, Max Q-Value = 2.22, Steps = 4, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 100.00, Obstacle Penalty: 863.90
Episode 23: Reward = -186858.75, Avg Reward (100) = -120002.99, Epsilon = 0.498, Avg Loss = 16091.1821, Max Q-Value = 2.19, Steps = 9, Reward Breakdown -> Delta_x Reward: 13375.15, Border Penalty: 230630.91, Obstacle Penalty: 2260.35
Episode 24: Reward = -10000.00, Avg Reward (100) = -122909.76, Epsilon = 0.498, Avg Loss = 17013.4648, Max Q-Value = 2.14, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 25: Reward = -19200.00, Avg Reward (100) = -118205.19, Epsilon = 0.498, Avg Loss = 15941.4463, Max Q-Value = 2.13, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 26: Reward = -28400.00, Avg Reward (100) = -114244.98, Epsilon = 0.498, Avg Loss = 16086.6774, Max Q-Value = 2.12, Steps = 3, Reward Breakdown -> Delta_x Reward: 3000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 27: Reward = -10000.00, Avg Reward (100) = -110943.25, Epsilon = 0.498, Avg Loss = 16205.6836, Max Q-Value = 2.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 28: Reward = -218897.66, Avg Reward (100) = -107204.61, Epsilon = 0.498, Avg Loss = 16005.5694, Max Q-Value = 2.10, Steps = 12, Reward Breakdown -> Delta_x Reward: 15168.33, Border Penalty: 226471.77, Obstacle Penalty: 2886.94
Episode 29: Reward = -28400.00, Avg Reward (100) = -111193.65, Epsilon = 0.498, Avg Loss = 15477.9941, Max Q-Value = 2.02, Steps = 3, Reward Breakdown -> Delta_x Reward: 3000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 30: Reward = -19200.00, Avg Reward (100) = -108338.70, Epsilon = 0.498, Avg Loss = 14274.3389, Max Q-Value = 2.01, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 31: Reward = -163350.27, Avg Reward (100) = -105367.41, Epsilon = 0.498, Avg Loss = 16370.2705, Max Q-Value = 1.99, Steps = 9, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 189447.59, Obstacle Penalty: 2416.05
Episode 32: Reward = -37600.00, Avg Reward (100) = -107237.82, Epsilon = 0.497, Avg Loss = 18099.1763, Max Q-Value = 1.94, Steps = 4, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 100.00, Obstacle Penalty: 800.00
Episode 33: Reward = -364715.69, Avg Reward (100) = -105061.64, Epsilon = 0.497, Avg Loss = 15704.1982, Max Q-Value = 1.94, Steps = 25, Reward Breakdown -> Delta_x Reward: 65211.31, Border Penalty: 309937.38, Obstacle Penalty: 6771.40
Episode 34: Reward = -28400.00, Avg Reward (100) = -112929.95, Epsilon = 0.497, Avg Loss = 13592.0934, Max Q-Value = 1.77, Steps = 3, Reward Breakdown -> Delta_x Reward: 3000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 35: Reward = -640952.94, Avg Reward (100) = -110443.77, Epsilon = 0.497, Avg Loss = 16905.0846, Max Q-Value = 1.75, Steps = 18, Reward Breakdown -> Delta_x Reward: 23465.05, Border Penalty: 573578.19, Obstacle Penalty: 4536.21
Episode 36: Reward = -255380.41, Avg Reward (100) = -125601.18, Epsilon = 0.497, Avg Loss = 17218.7173, Max Q-Value = 1.65, Steps = 10, Reward Breakdown -> Delta_x Reward: 13550.68, Border Penalty: 284866.38, Obstacle Penalty: 2433.48
Episode 37: Reward = -56306.66, Avg Reward (100) = -129206.15, Epsilon = 0.497, Avg Loss = 18616.4354, Max Q-Value = 1.60, Steps = 6, Reward Breakdown -> Delta_x Reward: 6000.00, Border Penalty: 6863.53, Obstacle Penalty: 1672.84
Episode 38: Reward = -249416.62, Avg Reward (100) = -127235.90, Epsilon = 0.497, Avg Loss = 16875.8727, Max Q-Value = 1.56, Steps = 11, Reward Breakdown -> Delta_x Reward: 14550.68, Border Penalty: 248084.25, Obstacle Penalty: 2781.64
Episode 39: Reward = -10000.00, Avg Reward (100) = -130451.18, Epsilon = 0.497, Avg Loss = 14715.5020, Max Q-Value = 1.50, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 40: Reward = -55791.99, Avg Reward (100) = -127362.69, Epsilon = 0.497, Avg Loss = 17935.4648, Max Q-Value = 1.50, Steps = 6, Reward Breakdown -> Delta_x Reward: 6608.01, Border Penalty: 500.00, Obstacle Penalty: 1263.90
Episode 41: Reward = -46800.00, Avg Reward (100) = -125573.42, Epsilon = 0.497, Avg Loss = 17499.7785, Max Q-Value = 1.46, Steps = 5, Reward Breakdown -> Delta_x Reward: 5000.00, Border Penalty: 100.00, Obstacle Penalty: 1000.00
Episode 42: Reward = -46800.00, Avg Reward (100) = -123652.12, Epsilon = 0.497, Avg Loss = 17221.2785, Max Q-Value = 1.44, Steps = 5, Reward Breakdown -> Delta_x Reward: 5000.00, Border Penalty: 100.00, Obstacle Penalty: 1000.00
Episode 43: Reward = -55601.25, Avg Reward (100) = -121822.30, Epsilon = 0.497, Avg Loss = 19201.3675, Max Q-Value = 1.41, Steps = 6, Reward Breakdown -> Delta_x Reward: 6608.01, Border Penalty: 300.00, Obstacle Penalty: 1245.82
Episode 44: Reward = -55121.71, Avg Reward (100) = -120282.28, Epsilon = 0.496, Avg Loss = 18063.4370, Max Q-Value = 1.39, Steps = 6, Reward Breakdown -> Delta_x Reward: 7178.29, Border Penalty: 400.00, Obstacle Penalty: 1200.00
Episode 45: Reward = -10000.00, Avg Reward (100) = -118801.36, Epsilon = 0.496, Avg Loss = 20803.0098, Max Q-Value = 1.38, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 46: Reward = -19200.00, Avg Reward (100) = -116383.55, Epsilon = 0.496, Avg Loss = 16369.9673, Max Q-Value = 1.38, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 47: Reward = -10000.00, Avg Reward (100) = -114270.86, Epsilon = 0.496, Avg Loss = 18759.4453, Max Q-Value = 1.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 48: Reward = -28400.00, Avg Reward (100) = -112052.34, Epsilon = 0.496, Avg Loss = 16087.0996, Max Q-Value = 1.37, Steps = 3, Reward Breakdown -> Delta_x Reward: 3000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 49: Reward = -19200.00, Avg Reward (100) = -110309.58, Epsilon = 0.496, Avg Loss = 16827.2051, Max Q-Value = 1.37, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 50: Reward = -10000.00, Avg Reward (100) = -108450.20, Epsilon = 0.496, Avg Loss = 15643.6807, Max Q-Value = 1.37, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 51: Reward = -10000.00, Avg Reward (100) = -106481.20, Epsilon = 0.496, Avg Loss = 14540.9424, Max Q-Value = 1.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 52: Reward = -10000.00, Avg Reward (100) = -104589.41, Epsilon = 0.496, Avg Loss = 15767.5479, Max Q-Value = 1.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 53: Reward = -10000.00, Avg Reward (100) = -102770.38, Epsilon = 0.496, Avg Loss = 14368.1230, Max Q-Value = 1.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 54: Reward = -10000.00, Avg Reward (100) = -101020.00, Epsilon = 0.496, Avg Loss = 14514.2637, Max Q-Value = 1.36, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 55: Reward = -28400.00, Avg Reward (100) = -99334.44, Epsilon = 0.496, Avg Loss = 16632.4365, Max Q-Value = 1.36, Steps = 3, Reward Breakdown -> Delta_x Reward: 3000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 56: Reward = -417924.34, Avg Reward (100) = -98044.72, Epsilon = 0.496, Avg Loss = 16157.3946, Max Q-Value = 1.41, Steps = 35, Reward Breakdown -> Delta_x Reward: 61133.98, Border Penalty: 193198.81, Obstacle Penalty: 8723.72
Episode 57: Reward = -10000.00, Avg Reward (100) = -103756.86, Epsilon = 0.495, Avg Loss = 13203.5625, Max Q-Value = 1.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 58: Reward = -37600.00, Avg Reward (100) = -102112.00, Epsilon = 0.495, Avg Loss = 14343.5852, Max Q-Value = 1.28, Steps = 4, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 100.00, Obstacle Penalty: 800.00
Episode 59: Reward = -64319.85, Avg Reward (100) = -100999.73, Epsilon = 0.495, Avg Loss = 15676.4721, Max Q-Value = 1.27, Steps = 7, Reward Breakdown -> Delta_x Reward: 8180.15, Border Penalty: 400.00, Obstacle Penalty: 1400.00
Episode 60: Reward = -10000.00, Avg Reward (100) = -100378.03, Epsilon = 0.495, Avg Loss = 16013.5801, Max Q-Value = 1.26, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 61: Reward = -10000.00, Avg Reward (100) = -98871.73, Epsilon = 0.495, Avg Loss = 21665.5391, Max Q-Value = 1.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 62: Reward = -19200.00, Avg Reward (100) = -97414.82, Epsilon = 0.495, Avg Loss = 13720.0107, Max Q-Value = 1.25, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 63: Reward = -10000.00, Avg Reward (100) = -96153.29, Epsilon = 0.495, Avg Loss = 14450.9570, Max Q-Value = 1.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 64: Reward = -19200.00, Avg Reward (100) = -94785.78, Epsilon = 0.495, Avg Loss = 17102.0776, Max Q-Value = 1.25, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 65: Reward = -10000.00, Avg Reward (100) = -93604.75, Epsilon = 0.495, Avg Loss = 16441.4512, Max Q-Value = 1.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 66: Reward = -10000.00, Avg Reward (100) = -92318.52, Epsilon = 0.495, Avg Loss = 17067.7227, Max Q-Value = 1.24, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 67: Reward = -27891.99, Avg Reward (100) = -91071.27, Epsilon = 0.495, Avg Loss = 14629.3372, Max Q-Value = 1.24, Steps = 3, Reward Breakdown -> Delta_x Reward: 3608.01, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 68: Reward = -10000.00, Avg Reward (100) = -90128.30, Epsilon = 0.495, Avg Loss = 19834.6875, Max Q-Value = 1.23, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 69: Reward = -10000.00, Avg Reward (100) = -88949.94, Epsilon = 0.494, Avg Loss = 13195.8203, Max Q-Value = 1.23, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 70: Reward = -10000.00, Avg Reward (100) = -87805.74, Epsilon = 0.494, Avg Loss = 15579.0488, Max Q-Value = 1.23, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 71: Reward = -10000.00, Avg Reward (100) = -86694.23, Epsilon = 0.494, Avg Loss = 16889.0781, Max Q-Value = 1.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 72: Reward = -10000.00, Avg Reward (100) = -85614.03, Epsilon = 0.494, Avg Loss = 15227.3174, Max Q-Value = 1.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 73: Reward = -19200.00, Avg Reward (100) = -84563.83, Epsilon = 0.494, Avg Loss = 13913.9043, Max Q-Value = 1.22, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 74: Reward = -27891.99, Avg Reward (100) = -83668.44, Epsilon = 0.494, Avg Loss = 14751.4014, Max Q-Value = 1.21, Steps = 3, Reward Breakdown -> Delta_x Reward: 3608.01, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 75: Reward = -19200.00, Avg Reward (100) = -82914.70, Epsilon = 0.494, Avg Loss = 14849.1191, Max Q-Value = 1.20, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 76: Reward = -37191.99, Avg Reward (100) = -82065.17, Epsilon = 0.494, Avg Loss = 14642.1841, Max Q-Value = 1.20, Steps = 4, Reward Breakdown -> Delta_x Reward: 4608.01, Border Penalty: 300.00, Obstacle Penalty: 800.00
Episode 77: Reward = -10000.00, Avg Reward (100) = -81474.74, Epsilon = 0.494, Avg Loss = 16110.4297, Max Q-Value = 1.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 78: Reward = -10000.00, Avg Reward (100) = -80546.49, Epsilon = 0.494, Avg Loss = 14542.5273, Max Q-Value = 1.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 79: Reward = -10000.00, Avg Reward (100) = -79642.05, Epsilon = 0.494, Avg Loss = 15172.3525, Max Q-Value = 1.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 80: Reward = -27891.99, Avg Reward (100) = -78760.51, Epsilon = 0.494, Avg Loss = 14535.7855, Max Q-Value = 1.18, Steps = 3, Reward Breakdown -> Delta_x Reward: 3608.01, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 81: Reward = -45821.71, Avg Reward (100) = -78124.65, Epsilon = 0.494, Avg Loss = 15669.1023, Max Q-Value = 1.18, Steps = 5, Reward Breakdown -> Delta_x Reward: 6178.29, Border Penalty: 300.00, Obstacle Penalty: 1000.00
Episode 82: Reward = -45821.71, Avg Reward (100) = -77725.85, Epsilon = 0.493, Avg Loss = 15037.7844, Max Q-Value = 1.16, Steps = 5, Reward Breakdown -> Delta_x Reward: 6178.29, Border Penalty: 300.00, Obstacle Penalty: 1000.00
Episode 83: Reward = -19200.00, Avg Reward (100) = -77336.77, Epsilon = 0.493, Avg Loss = 14222.8071, Max Q-Value = 1.15, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 84: Reward = -37091.99, Avg Reward (100) = -76636.33, Epsilon = 0.493, Avg Loss = 14349.3459, Max Q-Value = 1.14, Steps = 4, Reward Breakdown -> Delta_x Reward: 4608.01, Border Penalty: 200.00, Obstacle Penalty: 800.00
Episode 85: Reward = -10000.00, Avg Reward (100) = -76165.56, Epsilon = 0.493, Avg Loss = 15742.7256, Max Q-Value = 1.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 86: Reward = -19200.00, Avg Reward (100) = -75387.14, Epsilon = 0.493, Avg Loss = 15131.7402, Max Q-Value = 1.13, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 87: Reward = -27891.99, Avg Reward (100) = -74733.81, Epsilon = 0.493, Avg Loss = 14781.0684, Max Q-Value = 1.12, Steps = 3, Reward Breakdown -> Delta_x Reward: 3608.01, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 88: Reward = -45821.71, Avg Reward (100) = -74195.39, Epsilon = 0.493, Avg Loss = 15949.6139, Max Q-Value = 1.11, Steps = 5, Reward Breakdown -> Delta_x Reward: 6178.29, Border Penalty: 300.00, Obstacle Penalty: 1000.00
Episode 89: Reward = -10000.00, Avg Reward (100) = -73872.97, Epsilon = 0.493, Avg Loss = 13289.0215, Max Q-Value = 1.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 90: Reward = -10000.00, Avg Reward (100) = -73155.29, Epsilon = 0.493, Avg Loss = 14871.5625, Max Q-Value = 1.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 91: Reward = -27891.99, Avg Reward (100) = -72453.57, Epsilon = 0.493, Avg Loss = 14744.0312, Max Q-Value = 1.10, Steps = 3, Reward Breakdown -> Delta_x Reward: 3608.01, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 92: Reward = -10000.00, Avg Reward (100) = -71963.88, Epsilon = 0.493, Avg Loss = 16156.3066, Max Q-Value = 1.09, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 93: Reward = -19200.00, Avg Reward (100) = -71290.36, Epsilon = 0.493, Avg Loss = 15827.9219, Max Q-Value = 1.08, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 94: Reward = -10000.00, Avg Reward (100) = -70730.25, Epsilon = 0.492, Avg Loss = 16639.6719, Max Q-Value = 1.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 95: Reward = -10000.00, Avg Reward (100) = -70084.18, Epsilon = 0.492, Avg Loss = 14940.5811, Max Q-Value = 1.08, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 96: Reward = -10000.00, Avg Reward (100) = -69451.72, Epsilon = 0.492, Avg Loss = 15096.7725, Max Q-Value = 1.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 97: Reward = -10000.00, Avg Reward (100) = -68832.43, Epsilon = 0.492, Avg Loss = 14007.6172, Max Q-Value = 1.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 98: Reward = -10000.00, Avg Reward (100) = -68225.91, Epsilon = 0.492, Avg Loss = 13948.4688, Max Q-Value = 1.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 99: Reward = -64418.07, Avg Reward (100) = -67631.77, Epsilon = 0.492, Avg Loss = 13669.7596, Max Q-Value = 1.06, Steps = 7, Reward Breakdown -> Delta_x Reward: 8181.93, Border Penalty: 500.00, Obstacle Penalty: 1400.00
Episode 100: Reward = -10000.00, Avg Reward (100) = -67599.30, Epsilon = 0.492, Avg Loss = 14615.9727, Max Q-Value = 1.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 101: Reward = -10000.00, Avg Reward (100) = -67023.31, Epsilon = 0.492, Avg Loss = 13689.0078, Max Q-Value = 1.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 102: Reward = -10000.00, Avg Reward (100) = -65407.89, Epsilon = 0.492, Avg Loss = 13687.1016, Max Q-Value = 1.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 103: Reward = -10000.00, Avg Reward (100) = -64762.87, Epsilon = 0.492, Avg Loss = 15540.4512, Max Q-Value = 1.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 104: Reward = -10000.00, Avg Reward (100) = -64670.87, Epsilon = 0.492, Avg Loss = 10484.9824, Max Q-Value = 1.03, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 105: Reward = -19200.00, Avg Reward (100) = -61643.57, Epsilon = 0.492, Avg Loss = 15852.3691, Max Q-Value = 1.03, Steps = 2, Reward Breakdown -> Delta_x Reward: 2000.00, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 106: Reward = -37600.00, Avg Reward (100) = -60281.00, Epsilon = 0.492, Avg Loss = 13741.4033, Max Q-Value = 1.02, Steps = 4, Reward Breakdown -> Delta_x Reward: 4000.00, Border Penalty: 100.00, Obstacle Penalty: 800.00
Episode 107: Reward = -10000.00, Avg Reward (100) = -60187.93, Epsilon = 0.491, Avg Loss = 16901.6016, Max Q-Value = 1.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 100.00, Obstacle Penalty: 200.00
